ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9
-5.21741,16.327,-16.3106,-5.54159,14.304,10.7516,22.7625,2.50439,-1.929,28.3998
12.3853,-24.206,1.55276,-10.9317,-3.58772,25.3637,-7.88003,-3.82227,-14.3389,15.3062
3.96363,-16.3062,16.6815,18.3743,-0.719963,26.2066,7.96433,-8.19663,-8.63288,9.12239
4.21301,-12.4227,-10.2855,22.137,18.3603,-21.842,-3.34161,-0.775983,-9.27978,3.28715
5.09148,-15.7356,-7.03671,-6.38385,11.9264,-14.9143,12.945,15.573,-10.5458,8.14767
-2.54057,-13.8564,6.47302,5.63606,16.3004,12.7175,11.5919,5.90175,-4.83605,19.4695
-7.54773,5.0355,1.21838,12.4427,25.5265,-2.99522,-1.21633,2.77482,2.77209,21.6692
-0.583508,11.6921,20.5661,10.9879,-6.62771,-12.596,3.44898,17.3308,15.1164,12.9954
4.53929,15.6159,10.9806,-15.8974,14.6729,-4.68982,-7.00771,0.931461,24.5139,-6.10897
3.44833,12.2944,-15.6236,-9.89323,7.69902,9.36782,-11.0595,-7.67476,18.2585,19.1633
7.44754,-4.69151,-15.7013,0.471009,3.34461,9.29662,-14.1271,1.20477,-0.318803,26.8883
-16.1112,14.5071,-6.62169,-1.94255,-1.05395,10.0889,-6.44798,5.29205,19.1425,12.1032
-4.33554,5.20821,13.9444,-4.72761,2.10762,12.6168,1.98255,5.89727,18.2259,-19.9013
-0.727356,17.122,6.51275,-7.86488,3.11884,18.6308,9.58414,4.26578,2.74362,-19.0584
-6.60238,1.13606,7.21908,-10.4007,-5.76984,16.7848,10.3082,-7.11051,12.2839,-15.9631
9.94173,7.83155,4.14268,-12.5592,-4.94947,3.8893,15.3482,7.9925,19.4417,-0.0436777
12.3324,6.3279,-9.61299,-4.30179,-3.62025,-3.58606,15.3825,22.3328,-9.0949,1.32557
19.9082,-10.9734,-0.507542,0.899705,-0.415393,-2.95193,9.84294,11.3007,-16.4216,4.15869
9.01287,13.4233,8.38099,3.77549,-0.251901,0.597194,11.5372,-2.77452,-15.8392,-15.7664
-10.1731,-4.60244,14.6408,0.0945728,3.38373,5.46724,11.2343,-7.63315,7.704,-13.7162
10.683,1.35445,12.7073,14.3644,2.96082,8.60145,8.77553,2.0099,16.7774,-0.902398
10.228,13.8298,15.1147,5.80175,0.350609,10.6342,16.621,11.5784,13.7048,7.6014
19.7421,10.502,-4.96256,-1.53827,1.48624,15.707,27.927,0.0761074,3.26608,11.5892
-3.88228,-14.2127,1.15535,1.45635,4.56282,21.5373,0.15822,-18.4893,-2.87421,25.9511
1.01406,-10.4576,1.45704,4.97847,11.7155,9.73487,-11.8264,19.3537,8.50664,24.2785
12.1249,-2.42082,-1.8386,5.53467,14.9708,-7.18411,-4.71937,2.22651,27.7857,-15.2375
-3.78876,-2.74821,0.901945,7.4387,11.6267,-8.38943,6.81281,14.3452,31.2364,9.6237
3.02999,10.2571,3.68541,10.6358,5.28439,-8.603,-1.78362,27.3688,-12.2972,-18.2539
0.670874,11.3149,15.3323,0.0992054,-4.03326,-2.6132,-17.17,19.3508,21.0485,-0.135591
6.47555,16.5119,-1.15407,-9.71634,4.39043,1.54457,-13.6818,-15.9932,17.7142,15.1872
22.5089,-9.40716,0.234765,-5.36529,1.91498,2.65602,-12.2444,-0.894965,-17.929,-1.94269
3.90802,14.1614,1.09346,-1.79475,5.19194,3.53701,-5.52536,19.4334,-15.4137,-5.73515
14.8033,8.64146,-5.15232,2.19063,8.45177,6.2664,5.21598,22.495,1.48694,10.5232
10.4541,-8.99627,0.294348,1.12746,13.2597,20.2035,16.8939,14.4274,3.13347,10.111
-1.04594,-8.66597,2.14706,13.4238,27.411,9.85143,-15.2143,4.95368,6.1484,12.5799
-10.8475,3.05869,-0.685154,13.4279,7.22163,-24.3965,12.2449,14.8434,10.0558,3.94658
-1.45007,0.159452,7.66636,9.56466,-16.1518,2.89267,-20.5237,3.47171,13.1467,-12.2075
10.1387,13.0072,6.02132,-2.69163,-10.0835,20.0993,10.4304,4.17589,13.6648,-3.90233
13.2992,9.06138,-8.3577,5.43988,-7.76643,0.413312,26.4889,11.1402,6.16532,6.6339
18.0238,-10.7829,-3.71371,11.0062,0.199171,-2.07681,23.5461,8.56969,-12.8012,7.32562
20.072,0.978624,6.22954,14.3954,1.27671,2.64649,23.1665,-10.638,3.52041,-7.11082
15.3274,1.68028,5.22909,13.9504,3.55798,7.06958,23.1265,8.43021,13.2837,19.3194
-4.27125,-0.716889,5.04456,21.1578,16.9117,17.1952,27.2101,7.59298,5.49591,13.4955
-4.55356,4.49719,16.8112,37.8728,0.540164,-13.2857,11.6085,4.6702,7.04127,12.5276
-4.48958,0.437898,24.805,-24.9178,-10.9677,-18.896,1.00016,18.2979,6.9888,2.26407
3.13797,1.15868,25.7269,24.8258,0.0805075,-17.2727,1.45276,17.8921,3.89498,-8.48454
1.70956,14.406,12.6237,-30.8534,1.2781,-2.55513,-7.95524,15.0921,4.75541,-8.78313
-7.3057,18.105,-18.9057,-4.82383,-14.7639,2.00722,1.89318,15.8841,-0.845531,-9.97516
-4.69801,17.0647,20.2178,-2.47243,-7.8578,5.26282,14.7772,7.26248,-9.65336,9.47309
20.9122,7.14351,-14.0277,-12.5533,-3.6658,4.73796,16.5767,-7.93361,-3.8959,5.15189
13.1143,-15.9246,9.86232,-3.82176,-4.78554,-8.66113,16.2948,3.53256,5.64162,11.7568
-5.31782,-11.4123,10.1281,10.0476,-11.1484,-5.75309,2.3408,21.5764,9.86835,4.39824
5.12301,-7.51692,0.591275,11.9062,-8.69704,7.24142,11.8817,20.9787,-6.76524,-7.64545
5.04081,-1.3909,0.822843,13.9807,5.05739,9.24969,16.8793,-16.4459,-6.63662,-7.7395
6.24465,3.11137,5.55406,18.7462,13.271,-0.782024,0.0345107,-15.3665,7.679,12.7379
10.461,0.503087,10.8952,18.9132,-11.2037,-1.98084,9.22563,-8.28635,-2.36839,17.2529
16.0609,-0.315383,13.1971,2.55807,-17.587,0.591641,13.4134,-9.48438,-1.84454,13.2683
19.9112,2.0975,11.0732,-9.89578,1.47626,-13.2872,10.6217,4.54611,1.91874,14.7367
8.86776,-3.33275,13.9599,6.40225,11.7314,2.83494,11.9511,18.648,12.2449,17.0323
1.65051,0.835053,14.9762,20.3366,0.928882,6.80373,23.0534,21.9477,-7.38445,3.94446
13.3034,14.2698,16.9135,2.30649,-10.4906,1.10956,27.221,-17.4594,4.05127,2.22398
15.1032,0.403623,-7.08344,-4.74328,-0.735398,-11.1033,14.0304,31.9583,9.99046,13.6861
18.836,2.99162,1.92373,-2.04327,4.88387,-7.9146,-12.655,27.7835,15.9309,-14.3502
21.7743,-1.16951,-17.3744,4.17545,8.81696,-13.7191,-8.61625,-8.46443,17.1664,13.8454
-15.2846,8.66022,-6.56758,-11.5431,9.917,1.77234,11.7009,-2.23495,3.29736,26.0165
15.4926,-2.2147,-13.1453,-0.869475,3.30176,14.0513,6.69304,-4.30689,2.06606,28.2054
-6.80958,-3.2657,-3.11895,-5.16596,-2.72323,16.7782,0.539436,-4.65373,-7.46583,29.6636
15.2965,-12.7632,6.31519,-0.16714,-4.13204,16.6586,3.23379,-6.1894,-13.6794,16.8404
13.9417,10.5529,16.6029,6.66456,0.290446,18.4553,-2.31236,-4.89145,-10.1268,-10.3217
-10.6931,15.2856,12.0264,-12.2136,0.919267,20.0566,0.378261,5.565,-6.47249,-6.41807
-7.87698,5.14511,9.82862,-21.0227,-6.54418,11.9966,11.3287,-6.65059,-3.06841,3.73718
-1.79832,6.85708,2.5239,-21.7788,0.261182,3.16436,11.8678,-6.65189,5.46386,7.7233
2.19838,8.30708,-8.89043,-11.6797,-6.71842,-1.35895,13.1799,2.84436,8.86433,12.258
2.54792,5.80972,-8.69726,5.16895,-4.69951,-6.55949,4.5162,20.242,11.6103,4.73894
5.76108,8.65335,-1.13264,12.2567,0.196351,-1.22611,-1.03719,22.5913,4.59507,-9.36271
1.06115,13.9773,12.0031,7.5749,-1.56494,1.93061,2.9516,23.0583,-7.38229,1.04272
19.4495,13.2765,-1.33625,-5.3824,0.617177,4.95452,12.8175,17.6813,-3.62123,11.1724
23.3265,-12.2473,9.16121,0.365816,1.23991,8.45427,20.3494,0.0588456,-5.47587,6.7589
24.9781,10.9103,11.1803,4.75187,2.13426,12.7709,9.79897,-13.715,5.73515,12.7273
27.8167,-7.94559,13.6784,12.9579,7.34047,10.3481,-9.3431,-5.69399,-10.2644,8.21912
15.5983,32.7902,2.07519,8.2975,1.01976,5.55665,-5.40151,10.5732,-7.10997,-8.83338
0.247015,36.0957,10.0375,-5.23931,5.64111,6.80322,3.38948,13.973,-7.31827,2.42823
21.4001,11.4212,-23.5445,11.8111,15.7657,13.4835,8.73987,3.31966,-4.88528,4.89972
21.3368,-12.3512,17.174,-8.73846,7.74965,21.8833,-6.83873,10.4394,1.6103,2.87645
22.8876,17.6018,9.7863,2.39643,10.6856,22.0581,6.71539,13.5202,12.3719,11.182
-6.15114,-5.09482,-0.225852,3.84421,20.2327,26.8756,-0.0279182,10.8151,27.8231,17.6029
16.9713,3.77025,0.828229,6.82561,26.7139,-9.73624,-10.8989,-10.0477,31.2379,-1.00317
-17.809,7.15203,10.7106,12.9695,13.6472,-4.28289,19.6749,29.7682,16.564,-2.75767
5.148,-1.44192,8.11263,20.7739,-4.78599,0.760802,17.8673,14.1877,-11.2528,33.6904
-11.8073,-2.1113,-3.45974,21.7486,-3.65354,4.23408,23.7867,8.04201,5.12795,33.1126
4.29719,17.8093,25.2661,0.652182,-5.31179,4.45708,31.5231,15.3027,4.911,19.8993
30.7489,-10.1778,1.4156,-13.2134,-1.39961,8.21579,34.4133,-6.12731,-4.54559,14.108
1.59184,-5.29547,27.0688,10.1286,0.644102,12.6056,21.6608,-12.9243,9.42632,31.3924
7.49111,3.33584,25.6175,2.52609,-8.16004,13.2493,6.39461,-25.9175,-19.7498,23.6398
-19.6337,4.24979,8.69322,-21.5567,-4.08368,11.7454,-11.9622,-13.0342,-1.12395,-23.9729
15.2682,-1.18861,23.9694,-3.56461,0.951759,12.3633,-10.5394,-0.220377,7.41879,-15.7892
10.5626,25.4081,-16.5071,-1.56859,-1.51819,14.1299,-4.07389,6.93975,10.451,-2.87109
12.0655,8.26555,-12.5122,9.61394,28.3161,-2.66251,-0.916561,8.84792,14.1281,4.24807
6.32253,-4.07357,-6.45576,-15.6683,19.3264,19.3626,2.9503,15.8356,17.8236,1.86507
11.0821,0.831116,2.67923,-14.0866,-14.5354,7.3744,32.0107,1.44083,6.22931,-0.304405
16.335,1.42726,-0.279725,-10.999,6.57262,-14.2967,6.52077,25.1126,-11.4813,8.27384
11.8415,-5.62003,11.5548,3.08585,16.1218,-2.39114,-0.184395,25.8865,16.5072,7.72583
14.5715,19.9714,13.0272,9.29069,-3.69283,-6.45145,-7.62694,21.6765,13.2275,-12.0571
-11.296,30.1825,4.53759,-2.48637,-2.02483,1.04037,-8.24098,11.4143,7.9644,-18.8451
-7.12548,-24.2849,6.62953,4.97052,6.04901,4.02699,-1.9273,13.4838,-7.64292,-16.0617
4.31846,-20.7778,-3.47909,3.2732,11.3975,3.04828,3.43566,13.8275,-12.9336,3.35253
-3.37331,-17.1174,-1.13661,3.79507,15.2531,8.32046,5.03396,9.55539,-3.40513,14.0317
-13.5605,5.25986,-4.16459,-2.96596,16.7215,14.4719,-0.925686,9.4889,9.778,8.79133
-6.67411,4.47571,6.84199,2.31587,16.6855,13.2082,-4.54391,12.7469,11.1665,-15.1942
-1.50513,3.51464,12.6506,17.0149,10.3055,-5.83884,-3.18614,15.0818,-4.72053,-16.2071
-3.91958,-2.3782,16.1822,8.50946,-15.4086,8.03663,-1.06792,18.8879,-3.16514,1.95955
1.96394,-0.877063,17.1054,-7.11493,-8.70205,-4.33408,17.8021,10.1845,-7.4144,11.3561
16.3395,4.63647,15.1706,-3.04711,10.0539,2.90347,15.0348,8.76813,-4.7334,14.5736
27.9417,3.37051,7.17698,7.33747,14.1136,15.8727,3.59451,-4.66055,-1.7957,10.7205
31.248,1.62179,7.38238,19.2093,10.5284,-9.34738,-3.89578,0.126745,-0.278511,7.87881
29.5346,-3.38971,9.69373,15.7607,-15.2011,4.43182,-0.780594,1.82683,4.38625,15.4832
-6.11205,-10.3832,11.6313,12.3671,-11.4562,12.8778,20.5737,0.709653,9.69951,24.8558
-21.1566,3.37404,14.6515,6.65981,-7.8868,2.64114,30.493,9.45753,6.58506,4.96865
-11.5348,-1.49061,10.2297,1.92154,-9.61153,-14.3546,15.9728,14.7253,-10.23,23.4981
-12.43,7.3274,13.924,-7.12378,1.36494,-12.4961,-11.8036,3.29879,27.7747,6.13845
-8.60307,-5.67321,14.4723,9.54073,7.8388,-8.55488,8.06931,-3.27592,27.8085,-0.0516626
15.0251,7.22308,9.16077,13.9272,-12.0656,-0.503507,4.64606,20.703,5.6183,-15.5748
1.19952,21.4396,6.45272,-9.61187,-8.56908,-3.89524,10.4059,10.1923,-20.7242,5.26826
17.3691,4.10097,-17.8244,5.93419,-1.80623,-6.4546,6.50127,3.00265,-17.6176,-6.14971
-2.50273,2.63814,-13.2997,5.23619,9.4672,-1.74188,9.98017,-2.82846,-12.6785,-14.6306
-8.56444,3.53329,-5.38842,0.0563621,14.4621,10.0015,4.35941,-7.27804,3.36229,-9.68612
-2.35566,3.65597,-0.0774713,0.505193,16.0959,4.7275,-11.7845,-3.26303,8.12046,-5.613
1.70754,6.55967,5.02034,6.15573,14.9415,-9.48164,1.31989,-7.06273,7.55782,2.38027
4.64392,10.0197,11.9464,8.9962,3.1297,-5.93582,11.8117,11.7227,8.79308,6.54755
10.635,17.251,6.92994,-3.83355,0.83509,-1.98007,8.00195,22.8273,2.01019,3.54855
19.2766,3.45277,-12.598,2.2635,4.69022,4.29441,12.1639,21.6814,-4.4693,6.50585
20.1975,-11.3278,10.4141,3.48367,8.18155,17.3143,14.5521,-5.76804,-8.32832,0.322777
17.1024,24.2501,10.1063,11.5597,11.6266,4.88115,-11.8605,-5.01954,-1.02498,-4.50514
8.692,34.4385,-0.868789,7.32072,8.58069,-8.3707,-3.77238,-2.73814,0.520852,-1.70894
13.6972,33.1664,-0.819772,9.76248,3.19892,-8.60282,5.7713,3.17399,3.67735,3.82415
25.6451,2.52117,-8.74822,20.851,5.32168,-7.76055,4.8085,13.175,9.09983,13.5371
-1.47342,-14.5303,-15.392,3.42327,7.26733,-11.1415,-2.78933,17.4451,26.018,-7.61689
25.7838,-3.31799,6.58863,-3.93892,12.867,-5.67882,-2.31246,7.55909,21.8587,8.16297
-9.13964,-6.09626,7.36203,14.9814,5.73616,-6.95759,2.26049,13.1593,30.8706,-7.77447
16.6844,24.7027,3.94248,13.8693,-6.87633,1.08964,-1.40987,15.5224,6.55413,-15.2814
-13.4073,22.2523,17.3377,-15.9042,-0.791572,5.05098,10.7035,11.0767,-12.3451,0.189034
13.14,13.6292,-16.677,-13.5389,-13.2012,10.9567,10.367,-11.7173,-8.87034,4.84456
13.4375,-14.6615,-16.2542,8.67054,2.47127,4.43277,11.3079,-12.1249,7.96977,7.80035
-16.8112,-3.73161,-8.61179,-10.0852,-0.611337,11.5208,3.74341,-7.40061,5.0591,15.7935
3.68413,20.1019,-0.483769,-1.51651,-5.56731,9.59938,4.77323,-6.44917,-0.0487151,16.0186
20.332,-11.6865,-3.60935,4.92296,2.92687,11.1128,2.56653,-7.55377,-3.96788,13.0248
13.3027,-12.8219,8.38376,19.8637,7.39674,4.94839,-5.00167,-1.14175,-5.63719,4.42963
13.6599,-6.4448,1.60214,27.4034,-0.882307,0.00116393,-1.78254,3.5115,-0.738558,3.50251
10.0624,-11.0025,-6.49801,25.101,7.99116,-3.37835,1.81697,6.81097,5.21907,7.54701
-2.62875,-11.9542,-14.6233,-3.9926,13.77,-7.91978,5.47497,16.2189,10.8016,2.7765
3.42902,-6.66511,0.610772,-15.4021,1.37355,11.7466,13.6826,16.1333,-5.97538,-2.4633
6.2151,0.833631,9.32615,-10.5803,-1.48693,8.84044,17.2887,-14.9015,0.866843,-1.67195
3.87988,4.44206,5.93155,-9.32247,0.407121,11.1228,6.29044,-11.1317,9.58295,19.1455
10.1065,-0.785813,5.26786,-6.83369,-1.81656,12.4979,-0.837132,-7.87588,-6.73702,21.9148
19.5471,0.318767,15.0713,-0.31123,-0.0844994,13.9752,-0.60108,-0.691852,-9.8712,4.2423
14.7049,19.753,-8.49396,-0.0681391,1.38928,16.3409,2.24304,1.21654,-6.40549,-6.61857
1.27631,18.6235,-3.14671,11.6427,21.791,5.04647,-6.0221,3.9172,-2.86743,-5.55171
-2.31727,17.4946,23.4963,5.98013,2.48567,-14.1194,2.70026,7.88441,-0.740526,-1.10447
2.04156,17.7951,14.8292,-8.59221,21.5998,0.346332,2.86339,11.6172,1.75345,1.61363
8.59719,21.0064,-1.89511,-1.8952,22.9816,13.5978,-4.3891,14.3397,7.70336,2.41475
11.7577,10.3695,-17.5077,-4.84838,20.4698,5.07885,-7.86961,11.9622,21.1231,0.615069
-0.397574,-5.64816,-12.2535,-15.6827,-8.03413,8.54181,-4.00035,1.87471,29.1035,8.56947
2.88337,2.11122,-6.57874,-0.0150098,-15.2965,-1.39963,3.15035,8.1337,27.5183,-10.3948
19.4693,8.35965,-6.80061,13.1663,-5.4582,3.92087,7.63888,17.6691,10.9121,-5.83359
17.9716,6.56073,-5.20447,16.7598,16.7012,5.77857,15.2748,9.06349,-12.3266,-3.8674
0.112339,13.3856,4.04487,15.5036,27.2325,-0.746983,8.47069,-6.17289,-5.29654,-13.226
-5.81293,-0.407166,25.6176,15.1303,-14.3195,-4.97773,15.3714,6.23077,0.416024,-10.2419
-1.52272,-7.87831,26.9841,-8.23162,-3.85237,-13.1353,-5.17598,10.5465,-5.48546,-0.229831
-0.0781742,-4.91539,25.5071,7.87872,-11.6483,-4.41512,-11.059,3.62449,6.13247,3.47768
-1.29456,-2.44889,26.2015,-8.82454,-4.57083,6.69853,-1.66946,3.04254,11.1465,3.54784
-0.356114,-2.19851,27.2172,7.89836,3.09216,9.22492,3.30107,6.48038,13.5854,-0.863919
5.01706,8.90656,27.2205,-3.28773,-5.94443,8.92936,17.3391,8.91565,5.6551,-3.45767
5.26144,19.1547,-4.34685,-18.7874,-2.16405,16.7343,18.0086,-8.23909,2.65524,-0.154102
6.13819,4.38744,-14.3371,16.5933,-0.555526,3.40489,19.0449,1.16106,14.0477,16.6924
-3.57895,7.0175,-4.26091,10.036,25.919,14.4261,17.1999,14.8506,7.77367,5.00568
0.841718,10.1785,10.8557,19.5545,31.2606,-12.132,-0.76725,10.4332,8.34966,0.818079
2.97632,17.4151,20.9546,-19.0848,-9.76816,-8.76116,-18.8275,2.47983,12.5682,-3.54584
10.2283,11.6932,-25.4639,-12.8597,-1.9888,0.566055,-9.89159,-12.5232,-1.46598,8.18757
14.7914,-19.0438,-9.96352,-5.33309,-7.15039,6.36584,-5.27543,-1.06403,-7.28279,-1.86523
17.6978,7.65465,14.4585,-3.86701,-3.89572,7.164,4.18145,2.87832,-4.6171,-6.3603
4.535,20.8294,-10.954,2.83336,-2.48912,6.48648,9.37593,-1.22042,-2.2184,-6.47569
-1.94468,21.1404,13.1875,9.15952,7.90618,7.87584,6.4483,-3.02232,4.88021,-2.55499
0.947182,21.0782,14.6803,-10.076,10.4941,14.1298,-0.281763,-0.528959,8.50776,1.82893
8.22567,18.3453,-13.5741,-2.55778,-3.41323,19.9692,-0.29486,5.53838,13.4589,6.63938
3.38843,1.97332,-11.8564,4.27598,20.7296,18.9806,0.16891,6.29041,18.1813,12.0511
-3.50152,7.44476,-8.30528,-8.15778,14.974,8.54856,-17.2216,-3.09146,26.1966,-0.794027
4.78566,11.5128,-10.0054,-4.87302,8.41238,-1.66192,-18.9391,-14.5992,-11.4195,9.84192
5.45222,4.85732,-13.4982,-3.0709,8.75131,-6.90608,-9.24808,5.35672,-15.3182,-6.25217
4.76695,3.53332,-12.0599,-5.12135,8.71131,-5.33745,-5.14549,11.6013,-6.12827,2.93765
6.72091,-3.32936,-7.65254,-8.7568,5.93301,0.52443,-2.48438,12.3196,7.95843,5.50976
5.23485,-2.74566,1.45298,-7.05519,3.13469,7.45247,4.72498,14.6053,12.9759,-1.30512
8.82721,5.53957,3.15715,-2.63424,3.17242,14.4967,18.5427,7.00151,-4.23556,-2.19106
9.82493,9.98598,-2.06419,0.849096,4.52667,20.7641,-0.767831,-13.9133,5.44405,3.23949
13.8819,-1.61635,-3.36029,2.64337,11.6401,9.38877,-17.6366,7.84878,5.72333,9.95996
-8.51509,-3.12384,0.420423,4.83924,12.8716,-10.589,-7.64123,-9.3658,12.5757,15.7409
-6.45004,11.6251,12.8187,6.78905,4.84178,-8.55746,13.7916,2.89692,6.24458,15.0374
3.06915,13.9216,16.4404,-6.23937,6.3206,-0.707613,11.5532,20.8342,6.53275,6.76128
15.0042,13.8814,-5.99989,-6.31191,6.01285,22.5363,19.3422,2.79703,-5.99152,6.26816
19.2794,-9.48805,-6.07504,-1.9907,-0.30108,26.4517,-11.0735,-8.36143,-3.60534,2.74665
19.6413,0.582166,11.4271,3.37602,2.45682,27.5547,8.73844,7.92167,0.54085,3.14581
24.3696,7.83086,2.09172,6.84106,15.2474,23.597,-11.1774,1.99785,2.32109,8.81919
-3.99725,-10.1209,1.70648,13.6353,14.432,-18.8316,-5.30571,-6.52798,15.8282,24.5876
-17.4059,9.45165,20.3008,3.54984,-13.5358,-15.967,-3.28507,10.6144,15.3994,2.38875
6.57945,-6.54976,23.358,4.94521,-1.82691,-7.77156,-7.02589,-12.8567,17.904,-2.61827
2.00717,2.37275,24.4183,-5.22547,-4.01956,-1.84042,0.102549,-13.0739,-1.09414,19.1551
20.5894,14.8878,11.2201,-5.32425,11.5803,5.73798,0.746198,-10.5738,-10.3023,1.86855
3.16483,19.7796,-15.616,4.58338,13.1884,5.17583,-8.84724,0.262887,-4.59023,-10.4818
-10.108,16.2253,13.7881,8.81318,11.9601,-13.0817,0.730642,4.34729,-1.64169,-4.14348
-7.88168,-4.08017,25.4932,3.60473,-4.43277,-9.77081,-1.01533,9.08185,-0.0552115,1.41764
-4.71292,-12.9372,15.5471,6.87761,-13.0658,3.59019,-3.94709,8.22497,7.55755,-1.07564
