ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9
2.51103,5.69244,29.2909,11.8145,5.67612,1.32487,13.5161,8.59236,23.1503,-6.10504
-3.5707,20.4999,15.1074,-20.0118,10.0029,11.5351,19.3857,10.0163,-15.5303,-3.91971
-5.43312,21.4085,-9.92287,-6.21736,-20.633,12.9706,4.58992,-20.2131,-0.992681,-3.91417
-0.318978,23.1065,9.25491,-5.19222,-13.2229,9.41961,5.59548,-16.7051,10.4048,9.5139
19.2105,-6.71517,-11.7511,3.16773,-10.6969,-2.1084,7.63718,-10.1639,-1.32563,21.9511
-6.96291,-19.2615,-3.96678,3.3218,-5.7084,-2.58945,10.4726,-7.82876,-6.49047,17.936
1.00236,4.62679,-6.83024,5.31671,0.0450673,-1.6841,14.2476,-9.08396,-7.51266,18.9323
12.0691,-7.45996,-1.51408,7.18678,6.75072,4.43443,13.911,-14.4574,-1.97011,9.85109
4.11364,-11.2746,0.954575,12.0072,14.2992,4.47762,0.581179,-14.1763,-3.09666,11.348
3.65093,-10.1296,-4.06897,8.65711,16.2903,-5.40368,10.1204,-9.7283,-5.78292,4.64906
2.50498,-8.30455,-1.71418,2.85853,20.1512,10.473,6.65034,-8.05474,4.21637,7.11117
-2.14235,-3.8122,-0.126571,4.37351,23.6471,-4.29833,-7.52495,-3.44891,0.0543687,11.4303
0.0332492,1.64615,2.73541,9.36119,18.9185,-5.03084,14.4094,4.26125,1.76586,13.8108
3.86702,3.53354,9.23268,18.9066,12.8411,2.95286,17.2336,11.0651,2.9193,14.3124
10.2772,6.60738,18.2707,18.0627,-6.89291,4.17655,21.6791,11.8422,0.98668,14.9471
28.3775,6.1228,5.21643,-8.27354,-5.36942,-12.4417,16.2194,16.8519,-3.06607,15.4411
10.7217,-7.14167,18.8251,6.5396,4.41795,-9.11519,-3.55744,23.2048,24.8871,12.7881
8.0096,9.09264,18.2914,-2.1195,-10.8955,3.66507,-7.96259,-4.7961,35.1689,10.1407
-6.60564,18.5665,9.5402,-21.2072,4.95559,7.03298,-7.44981,-11.9324,6.05506,25.7875
20.8485,-20.0415,5.75319,-13.3422,-14.232,7.63819,-3.11151,4.30136,-4.90944,16.1524
-2.85974,-10.8913,29.5171,7.92172,-9.35252,5.28012,7.69841,7.16014,6.20954,15.8655
-17.8386,-15.4266,2.7661,8.63684,-16.5128,-0.520012,19.0007,14.4789,3.02518,2.73347
-7.77387,11.1065,-3.29642,17.9793,-7.00643,-2.01023,11.0043,16.5878,-3.33664,17.2483
12.3214,12.0108,11.0784,3.32466,-9.91593,0.529882,16.4506,22.0246,7.82909,15.8094
15.9079,4.03769,0.322604,-2.60347,-4.20736,-6.30633,3.17944,36.0393,10.5838,6.48869
20.5127,12.5578,-7.02313,2.89066,0.200525,-2.12413,-8.69094,27.8356,13.2088,-12.7254
13.9118,15.4981,-13.4264,16.7734,12.752,-11.1257,-8.749,18.6228,5.43638,-12.2743
4.3184,21.446,9.20907,17.0894,-14.8825,-14.0325,-13.704,-4.25141,6.21094,-7.14128
3.49721,25.4277,-7.33277,-12.4856,-17.1682,3.68759,-7.99281,-4.65033,2.73084,1.02314
13.3591,17.0147,-0.246497,22.3379,7.32721,13.1081,0.122492,-0.455466,4.2322,7.71659
20.1948,3.29628,8.20829,23.0736,0.591872,-7.16977,0.827542,2.99911,9.36035,21.0793
-17.9818,2.19026,6.56367,19.8761,-8.08252,12.0005,9.28061,8.87182,21.7974,12.6409
-2.96493,-10.828,-2.46339,20.9919,12.2908,16.4665,24.5676,-1.85092,-2.32996,-14.2821
11.104,-7.90194,-3.84387,-0.770494,35.7276,-2.63388,-5.6256,-10.0568,9.59451,2.81775
-2.43438,-7.86262,3.05901,9.46624,34.9486,-2.46244,3.61627,-5.67972,4.01689,15.421
-7.48524,5.28032,4.29026,16.435,28.2454,0.560747,19.2131,8.50163,4.98196,13.772
1.70922,8.94754,27.3239,22.8968,-8.73618,-0.921444,18.9408,16.0865,-0.760185,11.5714
24.882,10.219,-5.41548,-22.8046,11.2088,-4.12154,6.33913,22.8485,4.53938,15.0269
5.09275,-9.79026,19.3993,-10.9768,4.5722,13.8155,25.48,27.444,3.96033,3.9732
9.03512,6.17185,24.1074,14.284,10.1344,24.6208,-11.4822,-23.671,-1.61573,5.13152
12.3839,32.4676,8.67935,-10.5205,6.55103,6.40407,-19.013,18.6936,9.09545,0.224861
11.5854,8.84249,-21.8978,12.4681,18.4999,-5.49034,-10.0274,-1.14682,27.6436,12.6257
-11.9635,25.474,-10.9214,-5.05902,18.6317,7.73675,10.601,9.73951,23.0852,7.44976
-18.7891,3.37831,15.8957,2.44782,17.6699,26.3798,4.25369,9.81158,0.218768,-21.2772
-2.68234,-17.2135,-14.2995,0.567941,30.4969,-11.9928,-1.70117,15.0944,-6.93568,-5.04337
-0.815501,-11.5021,9.81838,-13.4695,9.63877,29.3978,2.89354,14.2092,-1.96889,7.99165
-6.76821,-7.93441,10.6083,9.64751,10.4203,33.8137,-2.96545,-4.49761,1.56007,10.6992
-11.8515,-0.989244,2.58692,23.9015,7.59403,-24.3991,-7.77765,-5.35888,13.6108,3.09379
-10.3336,1.21428,7.28584,17.7639,-19.8016,16.0549,0.279002,-9.02624,10.3959,3.79004
-11.0081,-0.118966,11.439,12.5757,2.68697,25.5109,-1.29624,-9.60397,12.4021,5.97822
-11.3475,-3.69178,7.91855,26.2321,7.00522,-5.37954,-16.3192,-4.37803,8.42961,2.16162
-8.46986,-0.0888772,0.935349,28.077,-0.013651,7.97955,-10.0271,-6.80447,-1.56278,4.6282
-1.71533,4.14324,12.1349,27.6421,-5.67153,1.55979,-7.7911,1.27141,0.00340776,8.16066
4.76075,9.12366,21.0454,-0.90833,-10.3312,16.9451,14.6929,0.699239,5.61757,10.7064
11.572,6.96807,-0.341306,-17.6881,-2.40217,3.27583,21.4486,3.14556,9.04149,19.92
-3.17515,-0.565294,1.7473,-12.1853,0.287905,-1.43075,21.5858,26.4019,6.31813,13.2843
10.9312,0.680469,2.99858,-7.28149,3.11587,10.729,28.1241,5.97734,-10.8091,19.908
16.4806,-2.92438,13.5491,2.21738,3.89561,18.5292,-3.16944,-26.5164,-4.45891,8.90954
4.18683,21.4944,9.73095,1.61426,7.3296,8.26981,-16.0113,20.6387,-7.86695,-6.69192
-2.72706,23.7718,4.5775,-5.40092,10.3237,6.26756,-1.81571,26.994,4.4501,-9.15451
-0.399812,18.7898,8.88509,-7.9745,8.97202,22.301,14.9645,8.82754,-12.9184,12.4141
18.5798,5.81324,-14.5638,1.53012,-2.87074,29.34,-4.89533,-6.95521,-8.7285,-6.8757
10.6047,2.72852,-13.4242,0.0616549,14.9042,23.2139,-5.0399,17.3062,-6.73579,-8.8722
10.0576,-2.12948,-9.39701,-6.81271,-0.224349,29.1799,14.6366,0.88469,-12.5274,0.839039
12.9045,-0.529546,-2.01322,-1.01132,-9.20763,25.0183,-4.46422,-17.6182,3.98228,0.307692
14.2339,-1.85025,2.99634,2.84231,-1.99269,30.5757,-0.349606,2.86513,0.959016,6.00958
11.7538,-2.52138,7.5816,10.4169,14.4638,26.2132,-6.50777,4.1116,6.05756,12.3043
-7.18734,-0.524484,7.25645,26.2023,-0.169291,-16.5856,-5.76541,-4.896,19.3639,11.7236
-15.7282,0.906411,15.2253,7.648,-17.6589,18.929,4.28963,-7.63199,11.3336,7.72826
-15.2405,-12.5168,10.2373,-3.15229,-11.5415,3.93179,17.4059,-0.474229,17.8495,-3.31785
8.27061,-7.89227,9.76574,3.91176,-8.42114,-6.91144,10.9038,18.341,-13.7527,-9.09154
13.8836,4.6722,11.6863,-2.3934,-7.76187,-4.51906,-1.08003,15.7615,-14.6404,7.84772
22.0518,0.808985,1.63675,-4.76961,0.480215,-1.19916,-3.06914,17.3232,9.99128,10.8618
2.48208,-3.77167,8.29314,3.23877,4.14975,2.42697,1.30575,17.068,28.8114,-2.60876
9.33293,22.8417,4.34313,4.44484,4.80054,5.47231,10.4562,21.7851,-5.54709,-13.0889
2.54403,25.5192,6.52763,-4.05319,7.51015,16.7713,8.92536,-12.4406,-15.9397,-1.18511
-12.1763,21.4122,7.64591,-8.09367,1.94963,19.6656,-10.4189,7.54016,-7.28616,-1.74906
0.649866,19.1422,-2.25919,-16.6796,-11.2482,10.584,19.1852,4.51439,-2.20233,7.4363
15.8953,-0.0792025,-13.9758,16.0437,-9.85094,-10.1979,10.9008,11.4896,-2.43402,9.18167
1.97264,-22.2984,-12.7286,4.27799,3.50692,-2.732,3.25152,17.4127,8.22535,9.36234
2.97594,-14.3962,-0.0722696,-11.5424,1.2371,3.97213,7.6585,22.3823,1.48949,-6.71875
8.32917,-3.36646,14.3398,2.7754,4.74224,11.8367,16.6114,-1.41149,-15.3898,1.48781
5.84268,15.287,16.4606,5.40375,7.16982,13.7707,-6.95961,-13.2948,1.70771,-5.39054
3.91294,24.2753,5.64605,-6.98517,10.0422,6.33758,-15.9656,2.65598,1.25467,-0.611956
8.94282,20.5663,-12.8724,4.10554,10.6904,-1.40818,-12.5108,1.61246,10.946,4.4237
7.18951,-3.56769,-11.7089,1.44729,15.8344,-10.7666,7.2626,-2.27451,8.3955,20.6462
-11.1316,9.59413,-5.76865,-8.08333,9.5763,17.1425,11.8672,9.38805,13.2938,9.74414
-7.04744,15.0085,3.09195,-3.668,-0.349462,25.2458,15.93,-4.07378,11.8568,-2.84827
-3.94867,14.5636,5.20427,-9.00749,-6.80258,21.3975,7.17712,-7.70311,21.1218,5.78414
-4.4562,18.978,-1.65892,-9.41743,-12.5391,-1.69122,15.6854,9.77133,21.5162,3.61079
-11.7026,15.8323,4.75577,-1.95607,-6.08509,-8.23803,-7.75642,25.5617,-3.38959,-7.67991
-6.09445,-2.47423,13.3613,-4.0645,6.05164,-4.02219,-14.9677,13.1802,10.5671,-16.506
10.455,16.4756,12.9667,3.072,3.24906,-8.89463,-7.91563,-4.40673,11.6533,-9.36901
15.6515,15.8629,-9.59874,1.46764,6.73026,-4.5166,3.40354,-4.46821,11.0704,14.9741
-12.5123,-0.912748,-8.19733,-4.27887,9.52711,4.64773,7.64162,6.76398,15.4874,21.0103
-13.4148,5.09154,7.35152,-1.1279,8.48831,18.3705,14.0411,11.2845,5.39339,-14.6686
-1.72214,-9.6528,2.82452,12.7518,20.0442,17.8745,-8.90869,-1.42284,3.23329,-10.8773
10.3258,-2.11348,-0.0700055,15.8716,8.40559,-23.1656,7.72633,1.91375,6.51606,-3.36699
13.1573,3.7444,3.67021,15.362,-17.3374,0.350818,-11.1486,7.69763,10.8002,2.44784
7.87389,5.01837,6.93813,9.51848,-2.90261,18.5436,16.5291,7.95202,16.5417,10.8734
1.15297,7.35767,13.0384,10.7729,10.5795,24.9933,18.2566,-2.06956,13.886,12.5167
-1.80649,8.97374,30.242,22.2848,2.46738,2.74047,-11.2054,-3.64671,9.67559,18.4692
10.7568,13.4422,20.4812,-24.2223,7.92778,11.9774,-5.14341,0.480968,5.84458,23.298
-9.82761,0.193026,5.36007,-20.98,-11.6251,14.4136,5.6591,7.46954,22.0096,25.1209
-9.76873,-7.97425,8.58624,-19.2679,6.52455,-3.70911,7.31879,26.0751,-10.1923,-15.7862
-0.126307,-7.37394,10.3058,9.64544,15.4127,15.7455,9.11006,6.03382,-9.38362,26.6417
-3.03417,-3.61895,1.65523,26.6135,12.133,-10.1689,4.04027,4.20664,1.83164,28.1927
-12.6182,8.77483,19.2218,13.0843,-20.6758,5.40086,1.16611,12.1498,21.4391,6.23818
-0.412526,-4.13867,26.4065,-10.3225,4.79178,-6.24357,6.16937,21.6928,-12.5825,-11.3268
10.3212,1.34644,26.8023,11.8614,-8.43091,0.447339,6.15646,16.3391,-7.73865,17.6728
18.7492,6.82631,10.3815,-15.411,4.22782,-0.998859,7.90343,21.71,14.7659,20.123
7.46842,6.94062,4.01343,-8.61253,5.39303,21.5886,30.6503,20.9553,-9.18671,-3.66239
7.59435,9.08437,-4.32995,-2.72722,-6.77981,25.9228,-13.2723,-26.8993,1.22814,13.0186
18.1408,-4.9068,-2.56407,3.90483,3.24767,33.2342,14.0836,8.83889,-5.54554,6.1467
19.2915,-0.600014,7.29672,14.0032,22.1566,11.9213,-22.0365,13.2981,1.66705,1.64114
14.7763,0.927288,10.5551,16.6556,-17.962,-10.3246,-8.83451,-15.1005,1.17987,22.3145
20.4133,13.2191,8.89065,-6.1496,-18.9525,13.4361,6.30182,-8.45931,-11.9402,-9.72518
-2.95265,23.6451,1.31745,10.3453,-16.0261,-2.62879,10.5834,-2.92635,12.2746,-9.60216
-9.26695,11.8303,10.527,-17.3577,0.354548,-10.3733,2.833,12.7591,2.89728,-14.9237
-11.0664,-5.97017,9.81948,-0.722588,18.3154,10.3257,3.03426,13.6306,-8.90689,2.18832
-8.61717,-0.42209,5.43031,18.4729,18.0855,-3.32765,2.2524,13.6133,5.19893,11.3539
-5.0015,-1.18431,10.6805,19.2485,-14.7416,-0.584281,-5.13074,16.2121,10.6874,-8.47106
0.182493,3.77196,12.9903,4.72977,-12.0804,8.40408,24.5203,0.941864,-9.5254,-9.51632
0.0516218,4.40863,14.1903,-8.20383,0.202499,-10.1189,23.4936,10.6694,0.574899,-6.21652
4.72961,8.45477,12.4957,-1.11112,12.0168,14.6216,17.1722,-10.292,-12.9973,1.5839
0.328265,16.2017,12.6973,3.00197,14.6615,6.81072,-20.1098,1.0262,-5.8908,-5.38582
-1.08939,15.9513,20.5301,0.760289,11.46,-14.4826,-8.7409,-1.73815,2.90847,-0.976067
4.21036,20.0797,17.5741,-2.20963,17.6474,-2.32436,11.4976,5.504,4.93113,3.09125
16.1305,20.629,-6.49273,-1.09567,18.8888,19.9682,-0.3783,5.34148,5.88874,7.81279
-2.61847,-10.8143,-5.91021,-13.1446,5.93974,17.2616,-9.41419,8.81215,26.281,13.7928
14.3678,-0.765746,2.54194,-10.3376,-11.9723,9.22052,14.4543,12.9793,21.0624,-13.2155
9.48684,12.0155,-12.1338,3.88377,-7.89419,-9.97243,6.92401,18.4934,-20.9132,-2.91675
19.366,-7.08976,-7.96526,16.0163,2.08318,-2.79932,-3.07553,19.9255,-5.53832,9.13334
3.05013,-19.1151,-5.25836,8.42436,6.13551,-6.62217,-5.23786,15.5184,20.7057,2.15334
11.0449,-14.4472,4.42088,4.93589,6.80823,-8.96924,-2.45572,3.14,25.1735,4.98846
-4.94569,-8.97555,-4.45869,12.1094,0.392146,-7.02549,0.877407,5.69989,27.2791,-5.2839
17.9717,-4.92272,-2.46911,10.3282,3.04239,-4.60097,0.558411,10.2135,23.6071,1.37785
4.38714,-6.53058,-0.0500542,12.8461,1.95965,-3.43652,0.119677,13.978,29.5582,-1.47305
21.5091,6.27959,1.64906,14.6789,0.719439,-1.63629,0.408772,16.346,22.2177,-1.70902
16.099,4.57899,1.68242,16.1394,1.89091,0.728412,3.42069,22.0238,27.1829,4.39023
15.214,20.9506,4.08023,14.9051,1.81382,2.1116,9.82555,31.6242,-3.09918,-9.60713
20.2604,26.6926,-5.2069,7.52326,4.35415,6.541,17.2369,-2.97733,-24.8066,-5.2368
-13.3134,-0.604083,25.5721,14.4973,7.05236,5.25288,0.593538,-16.2087,18.2959,-16.3343
-8.71025,-3.61707,14.6752,18.8884,-8.65921,19.8328,-2.26995,-12.6452,19.125,16.0943
-19.8844,0.294486,15.9896,23.6415,9.21819,13.4586,-15.6836,2.31687,7.39885,9.94213
-12.743,-9.12704,-9.44903,29.6576,7.59305,1.84303,-12.3135,-1.82548,12.9638,-8.32731
3.91572,-4.09961,-15.8827,-3.15988,18.0386,-10.2808,16.9782,9.57267,15.2281,-2.95303
9.10688,-3.73507,-2.55583,-14.6764,-5.94179,17.8257,22.0955,-8.24668,-5.01384,-4.17853
3.64384,-1.44485,4.22995,-11.0719,-4.68428,-9.38195,19.5676,9.69507,16.3401,12.7201
1.24045,2.20537,7.25826,-4.12682,9.34772,-0.0794904,7.74724,31.5658,-4.93379,-0.395173
15.6688,1.64619,8.15659,5.51393,13.3085,16.3593,17.2921,11.3871,-7.25053,15.8806
23.8907,1.79137,11.1162,26.2446,18.2216,-3.03103,-5.2458,-1.13763,-5.08031,6.27728
28.4252,25.21,1.76258,9.45373,-17.0629,7.19716,0.937228,2.12573,-1.32617,0.959553
30.2359,-9.91858,-10.6307,14.8631,23.9181,5.90229,3.96081,-1.36006,2.10444,5.35219
6.3108,-22.5831,1.19992,27.0358,12.1876,-13.6146,10.6782,7.05672,5.79363,14.1643
-9.93539,1.71882,-24.9402,-4.72714,9.79987,-12.978,-0.694385,24.0077,8.78513,-5.61479
-11.8122,12.7693,-15.0493,-0.361753,7.00058,-9.06595,-10.3784,17.5775,0.694579,-12.6652
-16.1652,-0.0979693,6.27094,5.86628,5.48606,-14.9772,-10.4701,4.86013,2.92748,-12.3267
2.53537,-8.65832,-1.61221,10.5166,-4.65248,-9.85655,-4.29413,-5.1749,7.17521,-9.55504
8.65599,-4.75986,-0.523741,12.8165,-3.75731,1.12797,-0.576594,-4.42285,9.88086,6.56457
-4.9855,-2.60861,-2.28426,14.5457,6.13756,3.42748,1.89579,-0.201887,10.0695,13.8145
-9.27978,6.57914,9.65926,16.1326,6.01532,-3.41126,4.79972,6.8244,13.3942,2.68002
-1.01609,-0.40771,17.734,6.83385,-12.2948,2.28794,7.21191,15.0636,2.09357,-10.5855
0.690811,1.81046,19.1341,-8.74723,-2.20779,-4.68419,9.3012,10.2504,-13.5689,3.49571
16.4902,11.7111,11.1988,-2.8076,12.173,9.63653,8.76593,1.05857,-10.1137,5.31321
15.4693,13.6855,-13.1025,1.45287,13.8838,13.9821,-7.66557,2.68818,-5.3709,-5.81832
12.6806,1.19642,-18.3536,-7.91594,12.6954,4.41194,-8.2882,13.9744,3.26593,-3.18431
16.3526,-7.66586,1.19826,-13.2222,-5.53973,6.53749,4.67887,16.2995,8.45417,0.0623676
18.0459,6.34425,7.04937,-9.77619,2.09762,4.94586,15.441,16.3733,-3.85283,3.3823
20.3938,5.14716,-8.72851,-4.26062,-1.65016,10.8982,17.9635,-11.1887,-2.63302,-5.93771
6.28088,-14.361,-2.94396,-0.0885585,0.650726,11.2642,8.27245,-10.5475,10.394,21.8067
-2.58848,11.9383,1.22943,1.76,5.08603,13.8805,-3.62835,-6.63244,-6.01703,25.2445
18.9485,-12.3151,6.33428,7.17234,10.874,7.59279,-7.24004,8.59625,1.53968,18.2375
-16.5802,-4.90531,-8.61097,17.4026,8.25849,-8.36131,-2.82937,4.91336,21.1875,2.10352
9.90011,2.25494,-7.21649,11.2105,6.85289,-14.2224,2.88804,10.2262,14.3423,-16.2431
10.2364,15.3977,-2.47411,15.9444,-1.42543,-12.7382,-6.74802,12.0659,1.66532,-10.6306
-1.67757,21.7941,14.551,-3.15786,-9.70325,5.65751,-7.4361,8.10828,5.17091,-8.03656
-10.5338,14.1968,0.691342,-18.8033,-2.78238,3.38675,3.53753,10.796,0.454401,-9.55481
-11.2851,12.3234,0.242241,-13.3219,-1.98054,0.303154,8.87218,9.51539,-6.6171,4.135
11.2445,11.924,-9.13161,-4.77564,-1.07443,2.04348,12.0398,5.33233,-3.33045,12.0923
12.0106,-14.9988,-0.413246,-0.928524,1.18926,5.16205,15.554,1.4964,-0.186244,12.5534
-8.0603,-11.7013,0.356553,9.50505,6.82172,11.1015,13.0973,-4.72441,3.2736,14.9769
-6.89765,10.5877,4.04495,9.34719,19.7985,4.72808,-4.69745,-4.30078,0.0450703,15.6458
17.7891,12.8186,14.5489,10.5256,0.902494,-9.62756,4.46951,0.334862,-0.262334,16.815
18.0935,-9.52,10.2674,5.03755,-5.31691,-4.79736,2.3488,7.6133,10.3954,25.3411
-12.9679,-9.71408,0.138682,10.0066,-7.3363,3.4186,4.976,15.1203,20.6051,-16.2316
-1.08098,1.33675,-1.07961,11.3088,5.02954,7.44572,15.3192,3.20891,-21.2851,-16.7582
-9.27529,-6.12682,-2.90461,12.8566,18.3688,4.15028,0.458984,-14.1423,2.24589,-10.2674
1.44973,-3.2839,-4.97333,2.13623,22.9084,0.243461,9.1427,-3.74113,13.9671,0.740985
-0.606706,0.0820241,-0.771824,-1.47133,22.8577,11.9609,-6.45828,3.29739,17.3325,3.17729
-2.31434,3.64289,3.45164,4.21884,22.8605,-9.78077,-3.25537,-8.90373,16.6946,7.6318
-6.38906,6.03473,15.367,14.6273,7.30191,-5.52134,15.4963,17.8539,11.9144,0.786668
-0.206185,1.17195,21.6805,0.481188,-12.6571,-3.31638,7.81947,22.2471,-9.36186,11.1852
3.74503,7.19894,17.7207,-8.99875,10.5427,-1.73842,-0.692747,23.2871,19.2933,5.88321
-0.203248,20.0248,9.45716,-1.3824,17.6019,10.5719,5.93438,24.1777,-4.43758,-14.4955
10.0763,16.7048,18.1943,5.36276,20.0082,21.1977,-0.880592,7.17372,-12.3372,12.4779
30.0816,2.21876,-3.68141,8.98052,22.1591,-6.5048,-5.80036,13.4954,14.586,17.2735
-5.56566,-8.1368,-8.29226,3.37626,16.2839,-15.1515,4.13325,21.1645,24.8813,-21.3124
-4.8347,7.63089,-4.53236,-3.19769,18.4523,-5.41541,0.0259294,25.4235,-26.2955,2.39919
0.591873,-7.72161,-0.169464,-4.68252,18.4625,7.3434,3.67703,27.4689,22.631,12.5533
2.32467,1.03479,4.62808,3.84618,20.1856,31.9849,12.2433,3.77266,-17.6313,-8.84904
-1.35451,3.31802,11.2148,22.571,13.9112,-25.5826,-14.9583,13.3403,3.74159,2.66199
3.54495,7.04169,17.1025,-11.3439,-24.5709,17.8535,-9.8041,-1.96522,-2.60476,5.59235
12.5964,6.01915,-9.15457,-24.1963,-3.27435,-14.9122,-0.883443,3.93332,1.81759,8.32955
2.81923,-8.94695,5.51525,-18.3769,11.8393,-2.81936,0.932545,4.83305,10.0976,13.8024
-9.39436,-7.95353,8.08361,8.25413,17.747,8.17874,-2.01738,8.50247,17.2301,-2.95269
14.072,-0.720228,1.44975,18.4732,8.78653,-13.0311,2.14814,10.2812,11.9613,-8.71792
18.1525,14.7987,4.82538,15.1014,-12.0856,0.971674,-6.66509,9.27745,12.0213,1.0037
12.8319,4.44639,0.600331,12.1163,0.972913,13.538,12.0185,12.7948,21.3965,17.0159
1.46124,3.66424,6.60926,18.0279,22.6027,22.8108,21.8899,10.3008,2.09015,-0.878417
5.40522,11.6974,27.0862,28.1308,-19.2772,-10.3223,3.23073,5.30398,2.36999,3.0319
14.3818,14.7699,-23.5761,-24.2671,-0.57365,-11.5639,-5.05105,4.20593,9.46309,8.49077
-9.35379,-6.82933,-16.8851,-7.50609,-12.8148,-9.34961,-9.52899,-8.54557,6.44011,19.5285
15.3349,5.17816,-6.95238,15.3336,-2.31685,5.46442,-6.10491,-3.30423,-12.1117,14.2271
21.9323,-8.84863,0.7499,14.4639,10.7626,-4.38379,-2.57184,6.24003,-6.39974,-0.377064
22.2347,8.61177,5.16628,17.0776,-5.79049,-5.9042,-2.65354,8.79242,-2.87397,-3.22499
20.0464,19.7955,-1.93981,14.6391,-1.7123,8.10813,4.9658,10.7748,-0.862457,-0.908396
21.3093,15.2488,-3.50517,19.374,18.7341,2.11883,8.4228,5.93315,-3.99447,-0.474142
18.4861,15.4778,-1.44318,19.2859,16.3311,-8.4903,16.8838,8.4283,-9.53795,-3.89983
-2.73477,24.8876,19.3923,7.88421,-2.89906,-5.06335,21.4708,-3.85028,-14.688,-7.60168
-9.41941,2.01037,22.8318,-5.71339,17.1294,20.3304,13.6976,-10.4827,7.22356,-2.86524
-5.33435,-7.91672,10.153,33.2263,-1.72215,-3.66821,-15.4154,-9.42216,3.09273,2.6912
-2.8451,-1.71788,-7.20856,30.1825,14.1109,-9.73694,-11.3504,0.012636,-1.71299,6.07581
1.96053,2.39846,-0.477111,29.7565,-14.9405,-4.03376,-3.87281,-1.44561,-0.0190482,9.03127
6.64212,3.43981,9.58047,29.7331,9.1602,11.7606,1.14662,0.531797,3.34445,12.3348
7.62567,7.1225,21.7086,18.9783,-13.6757,12.0755,6.74175,3.91373,9.58965,17.3302
7.0021,10.2296,11.3358,-19.8806,0.58745,-3.1448,21.0528,18.221,12.1212,18.694
14.186,1.49944,-5.43328,-15.1554,-5.49505,10.4843,35.2603,4.02367,-8.72364,12.1408
13.3755,-6.9825,11.5432,-6.95161,3.10501,-10.1243,32.0278,15.6357,-3.10941,10.7774
