ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9
2.80171,16.3711,-2.14392,4.41121,6.28006,-0.902379,-7.91296,-5.87343,-6.02255,0.326285
4.6039,18.481,3.64008,5.72131,6.30628,-4.71529,-1.68666,-1.06223,-3.97894,-0.67064
7.3492,21.5466,2.65981,1.93659,5.27227,-2.71027,3.54173,2.27974,-0.985108,1.26358
14.369,16.0003,-7.63251,7.60001,9.12402,0.92775,6.14993,5.06649,1.00243,4.00377
16.795,-7.04015,-7.19586,1.67452,18.3748,4.28843,7.00999,7.60764,3.3635,8.46137
-0.966906,-13.191,4.02991,8.135,20.4949,9.93763,-1.05146,8.73699,11.1971,9.81024
-1.24205,-7.13091,-6.42835,3.47838,22.6844,-7.86252,3.5978,10.3153,14.5249,-7.90316
9.37266,1.04039,-0.877725,-3.67743,21.6884,13.5682,5.52956,13.3779,-6.1541,-8.78296
5.38139,6.6173,-2.09105,-2.16884,17.2249,20.1119,-3.73179,16.2753,-7.68393,-0.150113
9.97921,3.56076,-4.14174,-2.08244,13.8,24.3376,5.94821,16.9937,1.37935,5.2828
10.1516,-3.6157,-0.429625,-2.18418,7.72545,33.8984,1.11398,2.84531,3.75526,8.12036
0.0072628,-4.84723,4.89947,4.37726,11.2061,31.5921,-1.83432,9.71394,13.1244,9.05674
5.30091,-0.821215,3.98738,16.194,24.8219,-2.91373,-10.1207,9.02799,20.7084,-9.89909
11.9242,10.1203,9.57007,14.3794,-17.0098,-12.859,-6.33389,1.25968,21.7071,9.80779
1.04374,8.98776,7.78037,-11.1853,-17.2049,4.8153,-2.38638,-6.99812,7.22863,28.5351
11.5349,-8.67653,7.01694,-13.4809,-3.66237,-6.89705,0.27341,-3.51859,-5.43428,27.318
1.6399,-11.2886,16.7449,14.2807,-0.105403,-3.14919,5.46182,-1.13998,-6.38747,22.3738
-2.64143,-4.74199,3.03197,17.9273,-8.55223,8.18779,9.62985,-3.29095,-4.66349,23.1869
8.76811,-4.74346,0.853954,19.4098,9.82104,8.34726,2.38531,-13.3192,-12.4629,14.5037
10.7668,-0.750796,-0.419161,19.9993,7.55876,-10.1375,9.00333,-9.51622,-6.59515,-11.746
6.13905,13.8111,9.45928,14.934,-12.967,-5.73707,11.8061,6.5656,0.892734,-8.46298
-1.95624,18.454,4.48826,-15.1733,-4.26251,-11.3331,-1.28453,10.7611,-5.42574,-1.35491
4.35727,17.521,-14.3741,-3.05689,4.60935,-6.44051,-4.78147,9.23313,4.06531,3.32151
8.11662,5.75595,-13.4778,7.40015,10.3364,-8.76289,-1.6527,5.9888,12.2954,6.03055
1.49473,-0.714395,-9.42307,-1.99598,13.0573,-6.11189,4.63029,13.3077,16.8304,3.00565
7.04996,1.96797,-6.07367,-7.30113,9.34681,10.3697,9.49249,18.6301,-1.36323,-7.88747
3.54157,4.19467,-6.06976,-3.82856,-2.08941,18.2901,11.3121,-13.3972,-4.93472,-6.37717
4.97357,5.44534,-4.60905,3.10691,0.947056,18.5353,-9.96983,-11.2475,3.64749,3.55483
7.60239,1.93478,-2.27882,5.22463,11.2756,7.244,-15.0494,8.7427,9.01279,6.93873
-2.26684,1.61633,1.07054,6.98043,11.3129,-11.5258,-4.14781,-7.76321,13.4716,13.1207
-6.36612,8.6872,11.6277,7.58574,-0.838328,-10.1462,8.79286,7.34398,11.0069,11.8114
-3.1082,4.09169,18.3312,-4.8075,1.3491,-7.08757,-2.38704,15.7776,10.7976,-8.39565
0.82501,7.79554,18.2099,1.26177,8.88648,-5.04346,-3.47327,13.3371,1.07643,-13.0659
-4.7562,2.5,22.4386,4.70629,3.28616,-5.82499,-3.84404,13.7778,-4.05406,-4.38154
-1.92594,-2.97927,22.3357,3.48921,-7.35699,0.667096,-5.45948,13.7853,4.49509,-0.445186
3.19715,2.03533,22.8112,-4.3738,-2.92465,4.26981,4.61188,14.695,3.45553,-5.25887
3.58488,12.347,15.0576,-9.05971,8.97861,13.7423,11.1964,6.39231,-8.34521,0.21251
6.1945,16.4103,-4.9913,-8.01532,-3.07515,23.7246,-0.844279,-3.95357,-4.80808,-1.57007
5.83155,13.678,-6.89977,10.7243,7.67551,22.4899,-0.968442,-5.24742,-0.227818,-0.744414
9.42189,13.2181,1.96124,12.5566,18.4289,-15.071,-7.14605,-0.0312711,4.02382,2.97037
15.876,11.2658,4.56164,10.3654,-8.06293,-17.313,-0.598296,8.41395,8.26259,10.4128
0.96554,-0.801683,3.74118,6.903,-11.9775,6.07446,-8.20221,-3.17437,13.619,24.4319
-7.20553,12.1345,12.3125,-1.2942,-5.68901,15.0277,2.91328,-0.626799,9.16717,20.2891
4.21074,13.8753,0.869451,-15.9611,-5.78944,8.06587,11.0536,1.05306,11.0565,20.4121
-2.03427,6.93412,-8.17517,-0.532069,-8.94069,-7.2762,8.90831,20.5605,18.2713,12.0717
-1.3008,9.99753,0.997731,8.68449,-5.93772,-0.574072,-4.30184,24.007,0.791234,-18.3372
-4.6075,4.30368,11.9671,3.28478,-4.71695,5.30668,8.2854,22.2591,-9.13505,13.2266
11.197,2.99458,11.5513,-3.50629,-0.709029,3.89426,19.0981,14.2026,1.42135,20.0414
7.46985,-3.10146,13.2613,2.44518,3.19699,10.0602,25.7716,6.48084,2.11129,20.776
-2.74649,-1.54833,13.4678,14.9072,6.98969,17.0962,12.0803,-14.7845,1.99614,23.7591
15.9315,4.27085,15.8771,24.8138,0.146661,3.63231,-8.29411,-3.32207,-20.1373,3.52477
-0.589745,26.0543,10.2714,-13.0709,-7.10899,10.2286,6.72985,4.83266,-18.2875,-3.16707
-2.2645,26.7216,-7.73401,5.80593,-9.21391,-3.5929,11.4213,-9.04134,-9.15598,-2.46011
-4.80571,22.7682,11.8596,-13.2971,-2.6095,-7.43179,12.8683,-1.54123,4.15727,-0.682619
-2.71662,22.9479,-10.9373,-9.10162,1.03329,8.81605,15.0523,4.73382,0.584864,-0.145421
3.65534,24.307,2.12292,10.4174,8.42925,11.6563,12.848,-5.85764,4.20219,3.44912
20.5128,18.3754,-0.853955,7.08454,15.5407,7.13599,-5.1105,-4.69871,3.79619,14.5733
10.3372,-21.2837,5.69109,9.3307,16.7163,-8.09237,2.24067,-1.88427,-0.523715,19.1464
-16.3069,5.50294,-12.9096,5.28122,11.3628,-7.67298,12.3734,11.0237,4.56708,17.0581
-1.56307,19.9759,13.5756,3.95705,11.9055,4.97094,14.5015,20.5364,0.823487,5.37351
19.1084,20.0619,-2.74309,-2.40871,10.9613,24.6729,8.47501,-5.25523,-4.90546,6.14438
23.4153,-10.1526,-8.68525,-7.13844,6.01969,20.2316,-10.452,15.2061,2.066,0.627513
20.2744,1.80149,15.6827,-0.827382,0.690728,21.5073,21.3519,5.38135,1.85588,6.28751
23.0918,-2.18284,5.1501,-2.07908,0.744505,24.2755,-3.51736,-16.0669,-2.02659,18.799
26.7272,8.90764,12.8141,5.59586,5.28349,21.8129,-2.26711,16.3474,-2.29513,3.18085
30.7888,-0.873736,-8.06286,3.39263,18.2209,23.5199,2.86407,5.91684,-0.328553,4.75716
16.63,-9.46902,13.5834,19.4346,18.3548,-1.76566,-11.5809,10.4214,18.7838,14.0652
-20.8845,3.38583,1.72576,28.6768,-7.26512,9.89647,-7.34503,-10.2011,14.9139,10.2398
-19.1692,-7.65307,10.2912,28.2287,1.11555,13.9892,-11.7723,-1.81225,6.47433,0.539957
-9.61446,-1.48218,-14.8484,13.5885,16.6108,-21.8384,3.01552,-3.22709,9.12773,-6.76897
-5.35863,4.25411,-9.29033,-0.187754,14.7186,-6.43603,13.4592,20.1755,-13.9471,-0.929817
17.2692,-4.76877,-5.93513,-5.33981,12.0273,17.5091,6.94105,-4.44582,-14.3765,7.36773
11.7707,8.0593,2.66361,-2.40379,5.75284,20.0009,-6.26641,10.6441,-10.8585,-11.2112
2.79912,13.6756,-0.0715582,0.748665,6.47724,22.8156,8.03983,2.43239,-15.4345,1.67795
3.92302,15.4003,0.04549,3.57052,13.7657,18.1028,-9.84814,10.4786,-9.40542,-0.784967
8.88138,15.7199,0.211278,6.34361,18.555,-1.38272,-5.74788,19.2543,11.1803,0.494562
10.1977,19.5979,-0.619634,8.68368,12.5347,-15.9916,-1.32572,12.585,14.7161,-4.36774
9.33409,24.4089,2.05721,9.72783,-2.59031,-16.9528,-7.17431,4.77239,15.0112,-2.12979
19.0292,13.5433,-3.99917,9.41963,-7.44555,-2.24563,-6.52978,-10.8257,5.48377,20.4598
15.7921,-21.7902,4.43137,14.0686,0.76031,5.27565,-4.69505,-3.17145,-10.4219,8.32633
14.6292,-16.591,-1.29034,21.3416,6.23253,0.485768,-2.05604,4.61323,-6.70552,-0.867353
17.9984,-13.6196,-1.92621,16.1386,4.47793,-9.05381,0.803173,7.15804,-4.13181,-2.68249
20.6023,-0.951857,3.3862,17.0728,-6.90415,-2.70256,-2.79326,9.44587,-2.82689,-3.69201
18.4483,14.6634,2.63558,13.4743,-2.03758,9.28031,7.34229,9.5813,-3.78015,-2.65631
10.0893,23.3225,2.43996,13.5982,12.5336,9.70366,7.49018,-2.89732,-4.17809,-5.85416
-1.68481,27.8986,19.2641,-0.671517,11.9205,3.51673,0.849102,-2.40362,1.45712,-3.58906
-3.43338,23.4382,5.83218,-12.492,15.394,14.8825,-9.92993,3.51428,4.76775,-1.57553
-5.96499,22.7898,-5.01945,-4.49796,0.67028,16.6545,-3.10586,12.9885,11.0752,-10.6988
-19.8237,-1.67559,10.9513,-2.19346,0.575631,18.3655,15.0222,-1.46203,-5.55422,-9.42543
-7.47866,-14.2443,-5.34262,2.79996,7.18048,18.8742,-7.18518,-10.445,7.62759,-3.98353
-0.580789,-8.61121,-4.02958,-5.77821,5.9406,9.63217,-18.8136,3.78905,8.04378,-1.14371
3.5195,-4.66113,3.66712,-2.64625,4.42234,6.51166,-15.2566,-0.29042,14.5807,1.13676
-1.7108,-1.17903,6.66906,4.74013,6.00355,0.5031,-14.1904,-8.41313,5.50292,11.0115
5.20041,1.9566,9.29155,9.49317,0.44417,-3.90742,-7.53357,-4.85411,-8.65092,10.0739
14.8539,9.59901,8.62219,3.71854,-4.61832,2.72995,-3.34758,2.30937,-6.83873,2.11434
16.7078,12.8146,-6.88886,4.5236,-0.515913,6.23293,3.19817,4.982,-3.56701,-0.900458
16.6493,1.60976,-9.73045,6.66986,14.4616,6.34933,3.98115,2.98463,-2.6482,-1.52203
17.9014,-4.42815,-1.83006,-2.64858,17.7917,8.57883,-2.58874,4.7862,-0.204758,-0.555839
17.8845,0.300384,4.71622,4.89004,18.134,0.829976,-6.11401,8.39042,8.025,5.51388
2.66581,-2.22992,6.65878,15.2447,4.25597,-12.9135,0.934714,7.25091,18.7512,14.1318
-1.80857,-1.52013,6.96998,12.587,-13.2574,4.20155,-3.65141,2.66423,24.4768,-6.56405
9.78935,7.83212,8.2298,4.41493,-7.2985,11.8419,14.7701,9.49891,20.49,0.132095
11.7754,14.3392,-1.38109,-0.331731,-3.67473,2.69506,29.3867,8.32621,-8.38077,0.894744
10.9271,11.0299,-7.40163,9.84213,3.42059,2.94414,29.1589,-5.63171,7.03936,-1.24575
8.97606,0.796157,-4.04936,9.71728,22.5903,19.4752,13.9486,-1.5914,11.1585,13.0628
-6.98689,2.85198,-0.96816,4.45131,30.9357,-12.7265,-3.21405,-5.27339,7.75138,17.8763
-1.06346,11.672,12.9251,14.2016,23.5903,5.0311,17.8198,10.834,6.99227,13.4157
11.5716,20.6946,29.0989,3.21616,-2.37651,5.80122,19.2368,12.2305,2.9188,10.9401
29.2922,-15.297,-12.0133,-7.47433,-7.08581,2.88392,25.0443,0.413213,-1.38542,10.854
12.6456,-7.0273,27.903,8.41908,-13.8194,-9.16414,19.1559,10.8543,-2.92747,11.2229
17.9683,12.4526,11.1784,-16.0001,18.5902,-11.3947,-5.2885,12.1363,13.5019,14.402
-7.65538,4.59399,-0.448421,-10.3869,19.9114,13.3436,-5.51488,7.99894,32.5477,5.47624
6.01759,6.26193,-2.77283,-6.84248,9.07117,11.1561,-20.9059,-12.8411,28.0883,9.19045
17.4422,-4.28425,-2.16223,-4.60652,6.58693,-1.18141,-26.5643,9.26992,-11.0986,12.5134
-1.43827,-10.3367,8.93334,9.45427,4.58319,-15.0385,-13.5661,-13.1309,1.99805,18.4128
4.69709,-5.45629,1.8522,13.5354,-11.4252,-4.67241,1.99781,-12.8745,-17.6068,2.63264
2.50669,0.992421,2.53117,13.9461,-5.76238,9.01021,3.13527,-12.6011,-0.452365,-11.615
5.9823,8.31646,8.85427,13.051,4.64088,9.7563,-5.6929,-8.4329,8.52772,1.74595
13.9287,13.7247,12.1463,6.12042,2.19079,4.82848,-9.08769,-3.63471,1.41954,11.2439
23.7947,-3.70017,1.1687,3.648,4.34689,4.16011,-6.78808,2.25671,3.52149,15.9799
-13.2992,-9.76473,-0.360029,14.5657,4.41427,-0.00458115,-3.78191,2.07199,12.0293,18.3999
-17.1044,0.628383,8.79719,15.1855,0.98391,-4.66585,0.337021,2.30143,14.8416,-8.89185
13.2018,-0.78097,2.10045,17.0455,-4.11307,4.33256,3.27014,5.97544,10.0166,-13.1989
12.7861,19.5982,5.60026,13.8992,3.39648,7.51586,10.2773,7.02748,1.16048,-4.87427
6.23403,29.8194,5.42101,2.17203,7.18682,11.4676,9.9907,-1.17728,-0.778083,-2.05926
8.44196,29.4052,-4.76773,5.18904,12.2377,13.7258,-5.02126,-2.38878,3.00905,2.68065
19.4802,9.26392,-11.3085,9.25159,20.7252,-13.0101,-1.63543,-0.864602,5.8478,11.4803
-5.72076,-14.3729,-0.353367,-4.36514,20.2772,10.0239,13.7635,13.7507,10.161,14.3901
-11.1385,-4.00738,-2.64164,-4.80589,10.2834,32.2338,1.0803,6.46488,8.71511,-4.19452
0.602263,-2.86658,0.0532698,-2.68307,-0.920642,34.0107,8.73631,-0.139357,5.6906,-8.58137
5.42701,1.29273,3.15742,-0.134357,-1.83975,32.5778,-3.91944,-7.00225,10.7133,5.92389
-0.547542,2.43184,5.63708,2.36883,3.8448,32.1885,-0.666593,6.02409,13.3539,10.2473
-2.32708,3.70404,10.7744,9.98762,16.8752,24.9307,-5.68938,8.80638,18.0895,-2.96095
8.84368,15.8029,22.4819,16.2847,-6.18944,-7.11429,-8.16044,-3.37069,20.3991,-2.47543
20.2788,3.98336,-11.6446,-11.707,-5.21574,-1.87344,-4.47981,-11.135,1.66356,26.6427
8.07669,-19.0148,20.0147,6.43629,-2.39384,-0.901273,-0.487565,-6.22843,-14.4422,9.5903
8.89556,-1.71968,15.9104,11.0591,-14.4456,12.925,6.96511,-7.23125,-9.76482,-5.39267
6.12376,15.0497,7.25113,-13.8713,-8.3529,2.92025,10.6787,-11.4741,11.5386,-0.0353599
5.25666,6.67412,-12.1446,-1.58832,-5.63452,-7.46283,8.6,10.9336,16.4023,12.6445
5.28222,5.84402,-7.22063,9.92761,-0.407397,-4.08189,-1.81916,19.3583,15.0016,-10.6312
1.78442,14.5193,2.61629,13.7285,2.02132,-3.69065,-3.96776,17.9045,-2.3201,-13.1028
-6.17064,6.88575,19.432,-2.2081,-3.9336,1.3482,-3.33923,20.3975,-1.81348,0.701715
-2.52617,1.6457,20.3492,-2.10933,7.45474,5.96743,4.9122,21.2125,1.51821,-0.84996
3.23321,3.66864,22.6429,10.7858,3.70676,11.6207,15.45,6.70384,-8.14068,7.2094
14.3372,20.0755,14.0189,-7.16518,0.704192,13.8344,7.6858,-15.0359,-0.206109,3.92351
22.4963,-4.78533,-16.7466,2.83701,-1.93285,16.0636,-6.31684,-8.6795,-4.1701,2.80514
24.4848,-1.82897,10.9116,3.45656,2.62833,16.8648,-3.19264,7.96449,-1.87354,-3.51557
21.1522,15.9763,-8.25753,5.54826,10.7091,17.0637,3.8758,6.77175,-2.75117,-3.01232
19.072,-2.63929,-14.5708,-8.15181,19.0281,10.7058,-7.72179,10.7094,0.210634,-2.39959
19.6079,-3.04568,10.6211,-11.2653,0.418901,16.4044,6.61097,15.7587,7.88531,2.86529
21.0173,4.45764,2.27753,-10.5267,-4.53761,13.4023,23.5857,-3.98724,3.01258,9.38517
-0.068933,-9.6966,11.3451,-5.1573,-2.41731,-1.27378,23.6826,4.11351,9.06531,22.5936
-15.8103,-1.77403,8.64098,3.58219,1.32854,2.17144,24.5015,19.7656,-3.35767,10.948
8.63966,4.67665,11.96,4.45787,1.35396,7.42247,25.7726,-10.5297,-6.31265,20.2627
18.3274,0.574671,11.809,6.90026,3.38433,11.6072,3.69472,-25.8598,-4.67945,13.4664
-1.04552,22.544,8.6497,4.4295,5.57207,6.2053,-14.892,-3.73864,-10.3566,-18.5333
-17.4633,-13.7852,12.2594,10.956,4.35394,-0.633606,-11.2938,12.8957,-1.83064,-0.069091
-7.91167,-6.20949,-16.8184,3.22468,8.78473,-6.36049,-8.3165,6.7502,9.27173,-9.06797
8.21145,-2.51712,-10.8585,-11.5784,6.30188,-2.60569,-1.81034,1.33794,10.2531,-7.13135
11.2117,-4.55953,0.229997,-11.1815,0.72384,3.82232,1.6814,4.27142,11.785,5.22864
-0.0588779,-2.88536,8.91348,-4.28574,3.20315,8.0081,7.45472,9.96908,15.4335,5.45373
2.45454,1.01688,10.8706,4.46564,5.73581,15.1512,17.0682,8.97677,2.1176,-3.93281
4.65783,8.7936,15.3439,12.6344,12.9023,16.9536,-2.59109,-7.06943,4.17261,0.916292
11.8882,21.8701,19.9155,0.622685,2.19748,1.56947,-9.38601,-1.47572,2.9513,6.79561
23.1848,-9.87702,-13.1339,-4.04865,2.9176,3.35487,-6.62898,0.693587,5.07548,16.4971
-23.6065,-9.24512,-3.10926,0.0853999,3.71543,5.16192,-3.62552,1.95254,10.2969,13.5525
-17.1937,-4.20275,2.42271,2.68356,6.59315,6.01669,-2.07236,3.18244,12.4563,-15.2878
16.2458,1.96887,1.85423,6.26399,10.4115,3.36288,-1.0511,4.69772,8.16109,-13.9687
15.6953,15.4364,-4.9088,9.05302,13.3246,-2.67151,1.80619,7.04072,6.19006,-2.59061
16.9818,3.97562,-8.62072,7.54646,16.7907,-6.40717,6.8656,14.081,5.25157,3.73165
13.8968,-9.29204,1.2441,0.323309,18.5872,6.69859,9.42841,19.5993,2.42383,5.84213
9.77574,-6.67478,6.89583,19.5168,23.7046,7.70608,5.3159,11.9447,1.64638,7.76079
4.19364,-5.63932,-1.17684,28.5633,-5.04963,-13.2935,-0.783388,18.6527,8.37811,5.6337
9.16738,-4.15776,-9.06856,25.9681,11.6834,-0.584405,-2.76512,12.5909,16.9211,-5.78784
17.6512,-9.3284,-6.18471,10.8169,8.07673,-20.397,0.00708659,13.5597,15.1189,0.97143
-1.24321,-13.2761,-1.07801,10.0234,-6.05569,-15.9928,-8.1307,-5.9912,20.5161,12.5572
-12.2885,13.7845,4.49193,13.316,-6.09576,-0.320643,-2.14092,-12.9587,-0.702722,14.4113
16.6463,17.1134,2.49407,-9.35729,-5.14839,4.40188,-0.215499,-8.11164,-10.5463,4.4801
9.85319,9.11121,-15.3805,11.4602,2.20822,5.44467,1.72306,-5.66335,-3.20383,-9.53537
5.57648,8.79208,-7.32467,9.28228,19.1033,-4.74658,3.97125,-1.98257,3.6647,-5.60241
6.63683,10.2651,-2.35248,6.89238,21.0533,1.91747,12.0981,7.36813,2.66693,-0.839092
9.59348,11.1334,0.537175,8.5727,26.9173,5.85301,2.59187,5.04604,0.351454,2.12089
14.7677,9.82995,1.92483,12.525,22.6662,-8.82279,9.29922,10.2086,2.97785,5.69134
20.3014,3.31629,2.67526,16.095,8.07993,-8.79263,9.88583,22.7653,-1.56291,8.40678
16.1273,-3.91287,5.26799,17.2062,-8.04048,-2.07773,-5.32061,23.7191,17.9968,7.1279
16.8199,9.21621,6.92581,14.0485,-3.32754,11.2196,16.8174,24.3155,10.726,-7.38882
-0.82727,23.6529,9.41702,4.16526,4.50226,15.4028,18.8605,-21.2286,4.72161,-9.8236
9.06474,21.8382,1.86383,-10.4806,2.83689,17.9016,-20.6985,-10.3411,-2.13406,15.0089
7.76373,-16.5943,-4.34534,-2.59207,-6.25998,20.0668,8.24641,16.4229,17.8691,13.6789
-3.29171,-12.3172,-1.14518,-0.688747,-5.50655,3.95777,36.3254,2.19524,-4.82533,2.29057
-3.0191,-6.74655,-1.4124,1.69725,-2.22176,-6.41685,34.4188,7.67198,-2.93536,5.30742
6.67699,-4.28232,0.584098,3.89853,-1.12112,-6.86132,28.8261,0.137965,-13.3076,12.0229
11.5453,-4.3504,5.79005,7.21971,-3.60343,-7.20289,30.047,-0.246435,-1.79717,4.30666
15.5452,2.27037,8.36535,4.72508,-12.3526,-14.7098,11.6392,13.7579,-11.8201,5.01119
21.9957,5.28334,0.259288,-1.66235,-10.0004,-4.59916,-15.7789,10.9063,4.8875,5.35027
-2.82967,-8.30014,3.48627,1.82845,-5.72461,9.03691,-9.89217,-1.13765,16.5833,20.549
-19.3913,3.61473,9.19178,2.82003,-0.166639,13.887,-4.58337,-0.681163,15.5659,-0.275217
6.73855,-7.99551,4.90995,10.8447,6.65226,12.3546,-4.15329,1.46975,16.3453,-11.6806
11.5498,2.77506,7.51629,17.6545,6.3089,-2.95621,-4.43827,-1.65626,17.1848,12.4646
-9.16541,5.26621,13.6483,12.7495,-10.2121,4.40614,0.00319513,-2.36081,12.6711,19.7294
-14.6025,0.470488,21.4458,-12.0114,-2.98781,3.55238,8.9486,3.8192,13.3176,5.87328
-0.222662,-18.1142,8.75042,16.1298,5.20104,8.74598,13.2358,8.93261,2.031,-9.19587
11.1916,-10.558,-5.22845,13.9761,21.7678,4.20104,9.63449,-0.681446,-2.51883,-7.12376
16.698,-1.6436,0.583949,7.73434,27.4798,1.84548,5.13575,-0.114759,1.69465,-3.58386
18.3709,4.27231,2.03693,13.5774,23.319,-5.11869,11.2578,6.14511,2.96921,3.22136
21.4274,2.47158,3.73212,18.9313,11.8804,-4.40697,16.4321,14.4085,-5.36774,5.78871
23.112,11.2228,4.67025,19.8789,-2.85955,-2.72362,14.8739,5.61804,-16.1227,-6.13017
-16.5619,9.27948,22.0043,-7.14394,-7.35281,-3.9546,15.67,-7.32234,-2.14129,-13.5549
5.44501,-16.425,11.2643,16.9878,-1.2577,-0.103186,17.9317,5.89888,1.23296,-11.9059
9.04581,5.15287,7.50385,18.6354,-8.92123,3.17783,20.5447,-2.87002,-4.83774,-11.6649
2.34466,17.6617,10.9982,-6.56878,-10.3644,-8.98357,19.4757,7.14643,5.16343,-7.00017
1.04296,19.1242,-5.70167,-9.68167,7.58826,-5.91981,4.57556,17.8667,-9.33344,6.01764
14.4745,-7.51904,-14.633,-4.74171,5.7428,3.38717,6.64755,18.3495,4.15291,12.159
-1.97685,-13.7543,6.41383,-4.6425,1.05061,10.0235,20.4281,16.4205,1.15041,6.358
-6.03821,-8.62668,3.36157,6.65673,5.81476,16.6543,16.0957,-16.1456,1.65803,9.99059
-1.81104,1.66151,1.32455,10.1706,17.0869,-1.58128,-15.4124,-4.77443,-13.7494,10.5485
12.6266,2.77241,5.03224,13.6798,-3.03019,-17.5139,-0.513229,0.578702,-11.3268,3.22947
11.9017,13.8598,4.27735,5.04376,-14.3527,3.38775,-5.28234,4.95215,-6.65323,-4.03968
6.38282,18.8819,-1.17757,5.61157,-7.40057,8.22187,10.2943,3.30294,-6.43682,-2.42141
3.70011,21.7554,4.89417,4.78147,-0.127979,8.6486,11.9749,-8.01299,1.43746,-1.46303
10.9636,20.8035,-2.82383,0.647912,3.32322,11.8304,3.95772,-7.65095,8.14759,10.7631
9.55719,-13.7218,-4.59361,0.608457,11.5069,8.73622,-7.62207,-2.19854,0.826142,21.6335
-16.0755,3.39604,-2.70147,-1.7916,12.856,0.826441,-9.4206,2.2036,7.33431,18.6472
-7.2855,16.0518,15.085,0.0486031,14.6783,-4.12612,-2.29451,-1.75088,9.57532,9.24409
-0.261744,14.3275,23.1057,2.55832,13.3442,-0.0214412,4.36982,3.3645,11.4362,7.58318
4.28629,19.1735,21.0453,-3.18196,13.5274,8.15752,5.44075,10.575,13.1963,3.65925
8.20062,24.0413,-6.34953,-5.58857,8.87836,24.5911,4.93394,10.2545,11.1943,0.549757
11.4524,8.62311,-16.2144,4.14629,21.952,24.3468,-5.71592,4.7345,11.225,6.59369
-4.04506,-2.6054,-10.145,-17.168,2.52369,10.7671,-20.2793,-2.77286,23.8954,9.25255
-8.15379,14.9537,-4.31322,-1.78448,-16.9716,20.1432,-8.85979,-2.84404,7.08082,8.73323
