ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9
-1.1038,7.73421,14.3336,-5.20475,12.0652,1.4256,2.52516,14.8141,26.434,-19.303
-18.6448,8.20845,14.4862,-0.736536,15.6348,14.3437,6.29417,13.2861,-15.7179,-13.5406
-4.60059,1.09825,11.988,25.3285,12.9685,0.0800752,-0.016705,7.46297,-6.79761,24.9361
-5.44941,4.69403,20.6356,8.59926,-18.8316,9.96772,9.60458,11.0698,16.3184,19.882
-7.60198,-8.56251,24.0582,-6.63599,8.68377,-4.30899,10.0091,28.7933,-7.20132,-0.504226
-11.7797,-5.52514,7.0937,22.2435,-5.10209,2.24411,11.8738,25.5292,5.5037,18.043
-7.66635,3.94786,10.2983,20.6518,-3.75269,6.47786,27.7361,13.3751,-11.266,16.188
17.2951,7.55156,14.5428,2.96412,-11.6866,-4.23266,29.9763,-14.0335,4.63663,14.907
5.27572,-1.70119,11.316,-3.81446,2.02392,-17.6068,-0.537152,32.2519,20.5325,12.8954
12.0532,11.577,6.81371,0.35265,6.10571,-17.5149,-3.0487,-14.5389,26.8936,19.0967
-8.09276,15.3095,11.7337,0.982019,6.59079,-7.21797,13.8135,17.2872,21.0294,24.7868
-10.3528,-0.108937,21.4505,4.10426,11.3948,9.86633,17.4624,23.9452,-21.5585,5.2467
14.4568,15.8969,23.2008,16.8567,2.0672,13.7353,1.84385,-20.8673,-13.6122,-9.85774
-14.7765,1.38086,22.1128,-16.4891,9.16905,15.8786,-17.799,-2.07916,1.50264,-14.1611
11.5966,-8.08093,10.9753,25.2525,0.987624,-2.84078,-17.3876,6.78889,8.24029,-13.2651
18.8083,20.8879,10.9008,9.31165,-4.43594,19.8348,-3.46147,4.79479,13.4762,5.49311
1.89465,-3.69904,-3.21147,5.9561,10.9628,21.9224,6.63992,6.97845,23.4362,26.2669
1.52872,0.89181,5.42508,10.8528,24.3558,8.90538,-8.13247,8.18111,24.4577,-23.5718
19.6878,24.7239,3.5346,13.6037,1.93321,-17.6879,4.31889,6.73036,22.7479,8.52167
-11.7901,10.8108,6.70803,12.5444,-11.5714,-0.843203,-7.08707,-2.76504,35.4638,18.3719
-9.39666,-12.3878,21.2975,-6.17815,-4.80398,7.65253,-2.63035,-10.1599,31.9197,-6.57591
-19.6109,-12.8424,2.49864,15.1812,-0.660242,12.9865,-7.18585,-13.0964,22.6492,8.29552
-20.7564,7.24207,2.29347,12.2331,13.9852,-11.3961,-7.66748,-18.3795,1.61223,1.45889
-15.6731,-4.99183,12.9551,10.4125,-14.3699,-12.5506,11.8789,2.15974,8.19412,0.539488
-2.49163,-11.7864,-1.50361,7.95621,-18.8038,3.65987,-1.1822,9.64715,5.78323,-8.58234
8.58735,-5.75339,-2.77465,11.0808,-2.79551,9.67643,17.3523,2.93007,-4.17625,-6.30458
11.8944,1.4956,0.303063,12.6132,14.7692,11.6944,5.66022,-9.32086,7.88306,0.877112
7.6479,-2.80296,3.15852,18.31,13.3408,-10.7616,5.92438,-4.49437,4.57188,16.2769
-6.13941,-0.576273,0.458915,21.4852,-9.37372,-6.13509,5.26309,14.1623,11.3312,13.4084
-4.28856,0.569556,8.06615,18.3795,-6.62706,9.48478,17.7315,17.6602,-2.54309,-9.08638
-2.6423,-0.747902,9.56604,17.4348,-1.24687,10.3856,20.3089,-18.1689,5.1611,-0.552166
-11.5672,2.6781,13.9321,19.4628,2.28005,11.3981,5.29793,-10.1523,15.1012,14.5803
-19.3477,-5.39755,17.4919,17.8132,-4.72354,15.7904,1.17399,-5.69552,10.2345,7.14539
-15.1396,-5.21175,-11.1736,14.8263,22.721,2.85242,-6.93882,-2.28115,11.8874,-5.90018
0.750926,1.08133,-9.61792,-12.0199,22.3817,9.53365,5.52624,2.82335,14.5012,-8.67966
10.5615,1.54602,-9.63415,-8.85359,-13.4917,17.5457,11.8044,4.80557,12.6576,-1.62183
10.5892,-5.78532,-3.84274,4.44462,-13.382,-9.34261,15.4243,19.0225,-0.441549,4.70658
7.26932,-7.90779,2.04496,7.74614,-12.5998,1.2285,-5.48215,21.1399,13.5653,3.8482
12.7275,3.56176,4.92309,8.36213,-5.07077,8.57158,17.8686,19.9566,-2.49266,-6.90559
1.67762,15.5122,7.28628,4.33497,0.66402,8.68664,21.0685,-16.7229,4.4483,-9.09563
1.56683,18.0952,6.00951,-4.18812,3.29274,13.9355,10.3407,-2.19979,22.5778,14.3249
-1.32895,20.0884,0.21448,-4.34717,-0.664357,18.1095,16.157,8.5805,23.5595,7.8524
-0.552378,21.498,0.2221,0.0308613,-0.931425,15.5137,34.5576,-1.71192,4.66573,-3.00446
2.04113,22.3518,2.25891,-0.792723,2.21116,19.672,22.6878,-2.67695,23.5253,11.4629
1.80322,20.5929,0.243507,1.24271,5.0394,27.4648,20.7457,2.91866,23.6991,14.992
-0.415451,21.1615,5.82374,1.82557,13.4581,33.2506,-7.39328,-0.418861,23.5961,18.9733
-2.01133,23.2768,13.732,-1.47272,17.0533,-0.0592589,-29.4675,-15.9018,15.7684,19.5559
2.34257,22.9018,-14.3249,0.161985,20.954,-5.82568,16.9982,-16.6186,-3.60616,-22.8959
-0.326876,17.6674,4.61692,4.51233,25.4692,11.0625,-7.84399,-5.78187,28.0778,-13.3666
7.84536,18.8561,14.1186,8.72638,13.9395,-11.6042,14.943,-8.97883,13.7422,27.1845
-3.75514,7.80275,15.1077,6.20733,3.73004,1.19464,20,34.5667,22.5086,11.6139
22.0076,8.74127,17.443,0.565062,1.82737,8.52047,29.4767,-12.7789,-24.8714,8.61453
20.4414,-2.09252,-14.383,3.11752,5.59945,14.2421,-6.93109,-26.768,-3.52808,28.9433
15.5052,5.19364,15.0732,10.0724,6.11641,2.77454,-14.6658,26.7169,-18.5917,-9.01685
14.6002,24.1962,0.406219,-0.284185,2.62877,1.16442,-7.26458,31.0183,15.7687,-4.80594
-7.76842,26.9989,6.38035,14.2373,9.14724,-3.6685,-2.69718,27.3401,-4.91951,-14.0021
-11.011,-5.4969,31.096,3.15901,3.37472,-4.34511,-9.95926,24.3689,11.9777,-3.64706
14.0314,16.0724,20.787,-0.681458,-16.4431,13.4465,5.48996,15.7728,3.86125,-16.3144
-10.3998,26.4003,-3.80294,-9.90101,-5.54589,-12.8666,10.249,6.72361,-16.3963,3.92086
24.9856,3.91438,-17.665,11.3506,2.14763,-10.6885,2.26907,8.72487,-8.66202,6.54655
25.2112,-12.1796,11.8641,9.14045,3.43143,-8.82898,0.450936,11.6953,-3.4858,0.69499
27.5848,17.5347,-0.0406838,2.09153,-9.01752,0.504312,-2.87468,12.9962,4.5597,3.66932
7.64581,-19.6291,-1.99508,7.27129,2.79665,6.30474,7.15257,17.2897,20.0706,14.7563
6.04964,-14.2021,-3.05105,-1.50978,9.40613,18.1053,22.3877,12.7307,-12.0947,-6.57785
10.2686,0.301332,6.34543,6.28415,14.0925,19.4375,-22.0921,-2.0772,-1.54108,-10.6505
8.49377,18.023,10.886,9.81343,3.27802,-17.7273,-13.9112,-8.91645,6.08222,-3.25261
16.4843,20.5888,-6.6104,0.107967,0.472518,-12.6285,8.37079,-9.31581,3.17945,7.86291
7.23266,-18.7163,-5.44529,1.61353,4.63113,-5.8664,12.9244,12.1621,7.37123,17.313
-11.1773,-5.99981,-7.47025,-5.11624,5.7244,6.14237,15.6167,23.5167,-0.823896,0.374025
3.13435,4.52581,-4.57559,-2.77143,0.22654,15.4099,18.0265,-16.8489,-6.68117,10.8544
10.2588,1.23967,-2.60731,1.46972,2.83337,16.5367,-14.609,-12.291,-11.4325,-2.27388
7.22152,6.5662,-0.807374,4.44758,9.67947,8.84159,-7.62641,22.218,0.140001,-1.64869
8.69619,11.0975,0.477929,7.06825,14.93,2.31764,2.18957,24.7372,2.22938,-3.41437
11.4388,15.3292,3.42418,10.195,15.531,-0.984314,5.85244,23.7465,-5.73096,4.19946
24.4307,5.32369,-1.16235,12.3433,12.8165,-4.14093,6.27508,24.6358,0.973876,9.32096
14.6747,-9.1143,3.92314,16.4257,4.64303,-9.8592,-2.68921,28.5817,19.1907,4.07057
13.5466,1.2141,5.89133,17.3379,-7.9552,6.85102,-10.2405,-0.382258,31.7855,14.3632
-23.6328,4.34486,20.5618,12.4261,0.700549,15.6848,-11.0769,-7.26388,18.2246,7.64495
-5.84548,-17.2971,-15.046,12.7779,16.2169,5.06097,-17.9319,-4.27707,14.1783,-9.72754
1.9098,-14.6622,6.22401,-13.7434,19.1408,4.11892,-4.79793,-15.1396,4.56039,8.84882
-1.87204,-9.74155,3.9207,16.765,12.813,-13.3537,-2.37492,-6.53533,-10.5756,9.4567
3.10298,-6.29382,-6.04645,18.8856,-6.90162,-10.7376,7.47237,0.528048,-7.49935,8.39823
3.61107,-9.73278,-12.7124,16.0727,4.22387,-1.88561,6.3987,3.94386,-2.66513,9.97047
-3.52373,-6.29081,-11.832,-7.97857,10.5684,7.33676,8.71155,6.40875,2.68632,11.8278
-4.40195,7.07695,-7.21832,-5.61523,-5.92686,12.2972,15.0888,1.28387,6.18763,10.0065
2.15666,11.4579,-1.28539,4.84553,-2.72082,4.62675,21.7609,4.71189,7.6368,10.5038
11.33,7.34962,2.24174,7.04928,3.39496,8.22883,26.5411,5.3687,1.38841,12.3078
10.7397,-5.74643,4.0441,12.0929,16.4897,17.993,4.92443,-13.3556,2.68252,19.8378
8.80436,-13.1665,-2.30402,19.8067,9.95229,-18.8956,6.27694,-5.29261,-12.5393,10.0639
8.94567,-18.8843,-9.42418,11.9421,-5.44205,-14.7432,8.20919,6.11123,-9.09771,3.87613
4.06783,-22.2381,-4.02155,2.77474,-3.99474,-7.33856,-3.28091,9.32526,-1.76168,6.90119
-7.77087,-14.3391,-7.0525,-1.04292,-0.71753,-2.2602,-4.47192,7.29619,11.2565,2.48768
3.57247,-6.91471,-4.30975,-4.29317,0.864691,1.72314,-0.75381,6.26372,13.0232,-6.77414
13.3873,1.16552,2.94934,-0.911096,2.83759,5.53891,4.57141,10.215,10.9448,-1.04443
14.8055,4.69667,1.13245,2.82413,6.77835,11.9272,13.0902,11.7934,5.463,4.5805
15.418,-1.64346,2.12259,6.66344,16.7023,21.0086,3.6787,-1.4256,4.10628,10.9724
-0.57899,-7.48666,1.84018,18.7176,15.6326,-16.7658,-3.3524,-1.27476,8.51647,17.5156
-12.5641,6.75696,6.67796,18.4134,-16.7768,-7.33567,-5.3117,5.42449,14.7096,5.75909
-0.58986,-2.66951,15.7908,-5.82989,-16.7099,4.64761,13.0289,7.69532,13.0063,-11.4831
0.807822,9.20567,11.3382,-13.5411,10.156,-1.27186,9.16791,15.4058,-13.1652,-4.54336
10.4182,11.3861,-1.51875,-7.64847,7.55818,22.6645,1.27791,-1.72181,-13.6746,1.73854
7.31901,9.13885,-10.5538,2.80667,1.96605,24.876,3.13144,2.15816,-9.74263,-5.06439
2.59587,9.60808,-5.80357,4.66958,19.8861,14.2979,-10.7486,11.7105,-4.45291,-2.48024
4.84262,11.6638,-1.22798,4.04275,22.3866,-12.7423,-4.82112,10.9688,11.0271,-2.91078
5.72421,16.1262,1.44941,6.79913,16.4309,-12.3948,7.29099,20.4444,2.12071,-5.21628
10.0919,20.1543,7.1537,5.41642,7.36612,-10.6721,-1.39227,24.4812,-2.40331,6.6798
14.7946,10.4646,-6.67524,7.68911,4.65553,-13.345,-11.2791,3.72913,25.1003,11.6702
-6.55832,14.9526,5.14614,10.0633,-1.73055,-12.1726,4.76812,-5.71852,9.10004,28.0101
8.96875,4.21633,5.88635,-3.65669,-2.53012,-9.02775,2.53022,6.29459,14.5252,33.2876
-12.4572,1.13688,13.8671,-2.63602,6.03096,-4.28963,0.282678,11.8245,27.4028,-17.5065
-5.4091,23.1626,10.6622,-1.82787,6.89345,-0.654536,2.1697,14.9837,-5.91015,-22.946
-13.2946,-2.7616,16.2455,11.1794,9.55631,5.82652,5.93213,10.0709,-9.74474,21.5185
-3.73797,5.54884,22.1577,11.5833,-6.54627,6.51327,12.4699,9.01818,8.49558,24.0318
-7.04921,1.64668,25.8128,-9.61183,4.92999,2.5919,20.8457,22.7244,3.2542,5.37144
2.28644,-0.750363,25.3904,19.1215,7.33754,19.8339,11.257,-16.5466,-6.46522,10.407
7.05042,18.1243,30.2387,0.378186,-5.5813,21.8448,-7.51764,0.786878,-11.2539,-3.15259
3.92267,24.4904,-20.0159,-1.80484,-22.1964,-0.889694,13.5419,-1.48439,-7.7501,-0.776387
5.05077,25.5585,20.1915,11.2237,-11.6193,7.63241,16.0586,-6.58899,1.44266,0.338754
16.2545,15.8774,-23.109,4.19922,-6.04049,-8.11883,15.7486,9.85808,7.87953,10.1492
3.28539,-19.9459,-11.7254,-9.17359,6.04446,-1.61508,7.69751,27.5544,10.0057,4.76482
4.74975,-13.7751,13.8305,0.925976,6.13076,11.7575,19.9189,16.3636,-14.5803,7.79282
9.41628,-2.56797,10.8761,26.7026,11.8824,9.68784,-2.60035,-18.1021,-6.05057,-3.64243
4.87988,17.1624,23.5596,8.00242,-15.271,11.0223,-1.86206,-11.0231,1.19484,-6.38493
4.5657,22.1609,-16.2997,-13.1503,-12.6729,-3.4619,3.39157,-6.03214,7.46029,2.8882
9.96285,3.88132,-9.3162,24.7888,8.7488,-1.55273,4.73668,1.52017,9.60161,14.1614
-5.53435,1.1725,-6.16342,17.5655,9.49427,-12.9536,7.31646,20.6119,16.0492,4.63523
1.55238,4.61004,3.29493,17.7435,-7.75485,-7.63246,-16.487,16.0791,6.02304,-15.6008
-0.965867,13.123,14.0593,2.41785,-6.92141,16.2734,5.09418,14.1149,0.127139,-16.8229
-10.5053,-5.53247,17.5905,-8.06798,0.158577,11.0089,16.5494,-12.3408,-0.161121,-5.45522
-6.40397,-12.2278,7.99977,14.0792,4.95711,13.1035,-0.0835005,-10.9276,15.0917,5.23859
-13.4635,3.07316,-5.03673,12.8285,16.4563,-9.3479,-1.76191,-10.3542,5.47285,7.18247
-7.24689,8.83242,16.4929,10.735,-2.11639,-9.83836,13.6535,10.5392,5.32513,5.08855
-2.46498,3.82278,21.8051,-7.56844,2.41352,-7.96326,-3.37079,19.2384,5.48055,0.549997
2.69181,7.32098,23.1502,6.2038,7.38117,-7.86489,-4.76494,14.1014,8.13064,-9.02671
-0.637459,16.8285,18.9868,-9.38835,11.4203,-5.423,-5.63006,8.22533,6.01451,-10.8768
-6.75503,7.69093,17.649,4.27377,22.6221,1.40088,-2.12706,9.24417,2.64172,-11.5989
-3.08234,-5.3408,16.774,19.3627,-16.799,0.586998,-1.9541,11.2618,-2.73811,-6.38026
1.13753,-3.28448,12.7177,3.04835,-17.7515,2.19661,23.042,-3.28947,-5.6209,0.532248
4.71066,3.24822,14.0982,-8.58314,0.447017,-19.5254,5.37955,13.5862,-2.55215,3.85294
10.2898,10.1785,7.75309,-0.171356,16.8303,-9.2133,1.29625,17.678,7.08942,5.50865
13.0828,13.6279,0.268156,5.32035,15.9669,-6.38389,2.29552,22.8142,11.4639,-0.286175
12.7324,15.6302,-5.77851,8.21561,14.5266,-10.8544,-1.91083,25.1796,4.10897,-5.14375
8.76719,18.0878,-1.82736,12.7908,3.64117,-23.6076,-12.6626,8.4405,8.84832,-5.5721
15.0263,20.3582,3.35251,5.27453,-14.0076,-2.39466,-9.33137,-15.9306,-1.33066,7.87923
17.5782,11.9552,-8.75142,16.7973,5.67607,11.5877,-6.74657,-1.67259,-6.9953,-8.33924
1.73322,18.0117,7.82139,17.9312,7.10852,-17.0141,-0.43278,5.12988,-4.68162,-7.77383
-3.87948,13.917,17.9418,-15.7519,6.46199,-10.252,-7.75923,3.73151,-0.688819,-1.37848
-0.0679028,12.9921,9.17512,-3.47211,25.6597,5.94033,-4.56237,5.31483,4.29422,1.24476
4.25775,17.1206,14.7394,10.0841,19.0426,-11.1201,1.34772,5.33302,10.4112,2.17905
9.14729,27.7585,7.58136,-6.45198,9.01351,-7.65193,3.04229,17.2979,9.69509,0.356104
8.7595,21.2287,-16.8795,8.25208,15.6509,0.499176,4.55645,21.5935,2.48487,-3.06627
11.4931,10.9641,-12.3582,3.49593,27.317,0.262341,7.7941,21.4927,-7.0798,4.81297
15.3196,-12.7591,2.11317,-15.7918,3.773,29.861,7.99312,10.2199,-2.01821,9.19937
8.39752,-2.07777,24.5958,-7.17002,-4.64971,21.2032,6.55508,-18.9758,1.85141,13.2603
17.4781,16.7567,7.84208,-16.7713,-1.85662,21.2888,-10.5069,5.31036,-11.3704,-0.217091
14.376,3.15148,-18.9241,15.8254,-3.85178,9.70067,19.8727,-6.71722,-7.96448,-6.87417
12.9919,-12.2151,-8.45021,-6.3459,22.0068,11.3654,-7.8391,-11.3845,8.06121,10.2298
-5.09225,-12.8059,5.88718,6.16548,18.0218,-9.0764,-16.4408,-0.543707,-0.97768,15.3599
-4.73284,3.06593,0.643262,12.0287,0.0921106,-19.327,8.49488,2.25209,-2.23338,18.5438
0.436019,6.08446,8.83181,5.3905,-15.6723,-3.31137,-7.46842,5.56473,14.0197,17.3099
-8.59123,8.47123,11.7857,-13.3338,-7.65349,2.27034,0.0543424,2.3927,20.7366,5.10235
2.422,5.48466,8.48479,-13.6515,7.19365,8.04358,3.94817,8.61075,17.6927,-12.0298
3.92224,15.8553,-7.52754,-7.07048,-2.85047,17.4024,14.647,5.51952,2.04099,-10.8224
-2.46109,17.6338,2.19916,7.70819,4.4251,15.655,13.3217,-8.3012,13.9647,-3.98044
0.943515,18.4843,15.7147,1.86641,10.9035,14.4161,-7.67647,-4.34703,16.9186,8.64479
15.0524,15.2261,3.60172,-2.9951,13.8244,1.73936,-17.1565,-5.75084,5.15183,22.4661
16.6012,-16.6977,12.3743,10.3285,12.9845,-11.1005,-1.44395,-4.2101,-8.85703,14.8023
13.6484,-8.94252,7.19829,21.7815,-19.4923,6.80537,4.75909,-0.537005,-6.22705,4.7019
14.9501,0.61442,7.44936,19.8464,2.86982,19.0023,6.49871,-15.7015,4.14199,5.20858
19.897,6.01098,11.7544,26.2295,1.36063,-3.86477,-9.3662,-6.22694,-7.86328,4.25694
10.9266,32.2788,0.75733,2.03595,-8.78796,12.6696,1.796,2.61667,-5.84572,-6.73109
-6.61952,31.1753,12.4607,-4.79043,-0.355727,13.9862,8.47616,-6.20741,-0.395824,-3.80269
-7.16956,25.7588,-5.40402,-16.3389,-11.0636,9.57063,4.25251,-7.13184,7.97348,-0.286344
-0.943221,29.0222,5.3554,2.48253,-11.4534,0.487316,9.68052,2.66942,12.0863,1.83395
2.20767,29.7896,-5.49629,0.287742,-5.72036,-5.88133,5.10503,16.7944,5.38791,-2.59887
-3.14705,29.0159,10.4148,-3.84234,-3.25758,-1.23125,0.185709,19.6765,-0.0138835,-2.09524
-0.384157,28.6931,-7.8388,-6.61862,1.10257,3.64347,5.02195,20.8317,-0.703594,1.54738
16.5438,20.553,-5.80042,14.1917,12.3339,7.72594,14.266,12.2291,-6.66591,7.37769
25.2172,-0.814495,-7.48272,4.88488,31.6978,5.61711,3.78373,-0.0527473,-5.79874,-2.20434
23.7627,5.00885,-5.24743,-6.47737,30.3651,3.98005,-9.46151,6.03111,-1.67452,-7.01121
23.4801,-4.28276,-8.81708,-20.9432,7.80637,11.2193,-10.4814,12.6543,7.32782,-0.606926
14.0459,-1.24721,16.076,-16.397,-0.809497,8.5288,11.3718,17.3409,16.6677,9.33761
13.3353,9.8419,5.89801,-12.984,1.27168,22.69,28.7199,-1.53187,-1.66088,5.32315
4.3291,-7.01825,-2.00407,-5.97043,-12.9117,3.2908,15.3419,-18.7901,5.31311,29.0882
6.09677,-2.9561,3.19576,-2.81925,-5.92741,-13.4292,19.8733,-9.42464,-8.76087,25.0693
8.32536,-10.3194,12.2963,5.22964,-3.56824,-15.2389,16.0989,10.1743,-5.06122,19.111
