ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9
15.9708,2.91703,-10.4704,-6.35777,6.40413,14.8271,-0.340273,-4.28297,-6.88476,-9.79756
8.05256,5.44698,-12.3508,0.888259,-0.616071,17.0387,0.701258,2.84789,-2.93185,-11.412
1.74885,7.13992,-8.4781,4.5598,13.2024,16.1295,-2.08671,2.97053,-2.18649,-7.6833
-0.416982,9.66345,-2.41074,2.63517,19.9397,0.414461,-7.94613,10.6818,2.27409,-4.10451
0.179407,11.4379,4.85609,6.1312,17.6998,-10.8537,1.87173,9.8474,4.22968,-4.90587
-1.47218,12.3092,16.5691,5.60666,3.45123,-10.4416,2.21538,16.256,-3.19361,-1.43381
3.39208,15.0019,14.3078,-7.46717,10.153,-6.23154,-5.41445,14.9289,6.59643,1.88774
5.51611,19.2114,-3.05786,-4.97881,17.9813,1.58028,-1.8432,11.4189,12.5162,-3.34893
3.78931,18.6398,-13.1961,0.558704,16.5616,6.29063,-0.966605,12.4846,9.50045,-7.66905
-5.97818,18.9492,-4.19102,3.66862,21.203,3.04005,-0.323327,14.2149,0.182662,-9.80153
-11.012,5.5846,20.1574,13.0961,13.5493,-5.3782,2.3187,15.6265,-4.54973,2.67653
-8.31572,-6.01885,20.7364,4.25243,-17.3294,3.53077,0.95651,17.19,7.49787,2.96661
-1.92275,-12.6924,18.2576,-1.22338,-11.0017,-3.71531,6.88429,19.4567,-5.18819,-0.853285
-4.31256,-10.5921,14.907,4.66664,-11.0773,-0.644164,0.269179,20.0821,4.73338,7.97934
-1.51799,-11.1992,5.83724,6.47018,-10.8684,3.75398,10.8478,21.4407,-2.0364,-4.47941
4.40984,-7.97835,2.12069,8.81896,-8.19094,-0.4492,17.043,2.70401,-14.6009,10.1955
9.4428,-6.03674,3.30092,10.9741,-8.5685,-3.5604,18.1604,-8.4905,-3.24714,0.900561
9.8008,-1.27313,5.59067,9.18638,-14.604,-7.16931,13.8388,7.32364,3.51771,5.54555
9.3012,2.15344,7.47178,0.050398,-16.7462,-3.52462,-2.0133,14.7828,8.73448,6.41469
7.28145,6.77933,3.93696,-7.87522,-8.84653,-1.52415,-3.29673,11.0307,20.2339,1.38699
7.60164,7.77424,-4.53518,-3.99907,-3.89651,-0.726401,-1.95666,6.26951,24.4325,3.26049
1.88061,5.76624,-3.74701,3.47148,-0.504351,2.50208,1.529,7.96134,27.7396,1.33865
11.2176,11.7195,-0.990249,7.29738,5.5813,5.01247,8.1541,17.9528,14.2453,-10.7811
-1.56559,18.8992,7.1214,9.17567,13.5982,10.7343,13.2025,5.1274,-15.1263,-2.96204
-2.14103,16.5154,25.4956,4.04943,11.7745,9.07168,-4.45943,-4.14472,-10.028,-1.21185
2.50076,15.7288,27.4655,-2.21029,13.7959,3.79727,-6.79076,7.64733,-3.93029,3.62658
14.209,24.776,2.08344,-4.70963,20.3713,3.30929,-5.28785,9.97622,9.70107,6.87822
0.275944,-5.24647,-14.1612,-14.2202,10.0953,7.24075,-5.52535,5.32658,25.4659,17.2129
-2.92827,8.11786,-9.04898,-3.86905,-11.5094,6.18468,3.72944,4.34805,27.3984,-14.504
8.58417,16.0208,-6.50605,14.6799,0.0188316,5.35318,14.8299,15.0428,0.0866177,-15.1431
-10.9173,7.49137,23.5008,10.7876,2.41618,8.67825,14.7194,-10.6913,-7.38955,-3.95758
-7.62779,-12.2934,14.7636,15.0928,-7.35268,12.4927,6.0691,-13.95,11.2783,2.2556
-13.8872,-1.32011,-8.71161,13.9363,17.7182,6.06394,-9.82266,-9.50587,7.2432,6.50895
-6.29508,11.3605,9.33731,11.301,12.1265,-12.4623,14.9293,-3.06499,1.92062,7.81935
5.90594,13.6475,18.3954,-4.34779,-0.750895,-7.8457,12.2117,16.5579,-0.551868,9.21545
19.9147,4.04191,-7.84101,-8.11347,6.73914,6.66796,11.3856,20.4598,3.48465,11.1678
9.04737,-12.9418,12.4836,-2.10599,0.506368,13.9772,25.7869,1.06872,-1.19575,13.0771
-6.68518,-7.61098,8.62716,17.7294,6.56318,15.9192,3.00519,-18.9015,0.441487,17.707
8.0778,-1.35149,3.60159,24.5061,3.70236,-10.7774,-4.71926,-3.96986,-20.0758,6.31683
4.14485,7.46906,9.14819,19.4253,-10.4183,11.2074,1.63027,2.16803,-16.1942,-7.51782
-6.1293,4.35319,20.0266,-1.68206,-5.39589,15.501,7.27838,-13.5653,-4.50439,-6.39393
-2.02223,-3.38657,21.4966,-1.53565,0.442507,15.2129,-6.3254,-10.9156,5.17571,-0.0991347
-0.267371,-1.74886,20.9697,9.86456,0.570085,14.9112,-9.58915,4.38776,4.60041,3.88044
0.962927,1.36715,21.5898,10.9043,-1.91566,16.9589,7.19149,8.72726,9.52312,0.119302
3.75409,9.35207,22.8347,-2.52569,-1.30041,16.3952,18.6875,-3.63942,7.46574,2.04722
7.64733,12.7775,1.61682,-16.398,-4.35177,17.7409,8.22574,-8.65936,11.8303,18.9167
1.51653,-3.7053,-3.86962,-5.18221,-14.6984,-5.03926,10.9487,-4.84361,1.66553,29.7372
-3.55818,5.24603,0.0578614,0.0267477,-8.89125,-11.6091,-0.00828017,5.40198,7.74888,28.3001
-6.62861,17.0719,8.28023,-4.86377,-3.93353,-5.50032,-5.4208,-1.72058,17.4569,16.997
5.13651,19.3428,-4.41068,-10.2241,6.25311,0.535618,-0.704111,-4.25942,10.8425,20.4109
-1.51341,-5.11173,-10.1457,-5.66971,0.97618,5.94144,0.695113,-0.939647,6.35631,29.1896
0.511539,16.5935,-3.00614,2.18709,-0.364947,7.68788,4.7217,2.27885,10.2461,25.0883
-2.06213,10.0214,1.84628,6.3054,7.27506,10.3074,8.51699,8.97878,20.7293,21.7851
-4.86951,7.20294,18.0881,8.83032,11.5035,17.2831,16.6499,15.8787,4.70462,-13.5803
-4.03869,-7.19411,14.6718,33.0823,9.4456,10.9047,0.989956,-6.56037,0.478744,-8.2403
4.6423,-4.66726,-6.25318,37.1867,4.92055,-6.12605,1.98438,-2.84422,6.01838,-2.30538
5.39481,-8.05601,-16.4964,23.9806,5.98795,-16.1185,6.52006,10.7449,7.23861,2.90242
6.86039,-14.1024,-13.241,-8.71059,9.70488,-16.1167,-3.58875,16.0506,8.73826,-1.53893
13.2039,-4.11381,13.2628,2.18248,20.3819,-2.7575,-0.143958,11.5513,12.1445,-0.190461
14.3801,16.0081,14.8173,9.94397,-2.90653,-8.54043,-0.898715,15.838,14.6912,2.69705
13.8217,13.1868,-9.31033,3.91011,-2.55868,-2.03022,-5.95995,4.80877,26.7406,13.831
-15.3021,16.2943,7.42204,10.0935,3.73483,-1.03309,-2.4792,-4.59407,25.9338,10.2198
-4.75552,-6.89736,23.6808,4.37367,0.068025,1.24817,0.844561,-2.87466,25.9508,-8.31492
6.15054,6.35788,21.9511,-1.63696,-8.70477,4.90688,7.03524,7.10837,26.5127,4.09347
4.91317,18.1585,-0.600094,-16.6262,3.48703,8.38124,16.4097,22.6278,-0.229326,-9.7727
-3.51889,20.8489,-5.58589,7.36899,-3.13445,3.25191,23.8581,-16.5276,-1.95409,-3.33658
-0.602581,20.7476,12.7511,-3.98927,0.330502,4.64702,22.5728,8.30536,16.7794,2.39696
0.639766,21.9644,-5.5683,-8.19436,-1.96338,11.5351,28.624,-6.22022,-3.82626,-0.300981
5.89338,18.5553,-3.2954,10.8157,4.1219,9.38533,22.423,-1.00874,18.2818,14.2418
3.84104,13.0538,9.50491,13.9756,19.7446,19.2853,15.1897,9.45507,17.5909,13.8782
2.77845,17.7255,34.6552,15.0831,-0.169239,1.87567,5.31752,14.6095,19.7849,0.705181
-7.40385,24.367,-3.55978,-26.0332,1.85603,22.5673,15.7915,12.175,-7.75942,-7.48378
-10.3479,28.1035,8.87809,-1.10323,-17.4671,-16.214,19.2546,2.37021,4.83955,-0.573759
-9.98085,19.4282,1.32272,-17.7468,24.5574,-7.12661,1.16404,13.2142,2.75647,-3.46311
-11.8323,19.4646,-3.38184,-12.2451,3.43781,25.4694,4.90512,13.4301,-0.625982,-2.03266
-5.60792,21.9075,1.67164,-7.39977,-11.1402,9.16767,19.6948,-14.0782,7.63659,3.73187
4.16847,22.5151,-5.26938,1.36838,-7.14758,-11.1197,12.5781,18.6573,11.8995,5.21154
4.51169,23.2589,3.97498,10.5645,-7.78961,-0.781656,-7.79547,20.6501,10.7643,-8.92726
-16.0087,11.1543,13.7868,-13.6791,-2.24377,4.41232,5.70965,18.6602,-8.39052,-10.1344
-1.74345,2.16133,15.9213,-5.47318,8.77024,16.9724,9.95103,0.385807,-9.42042,20.2495
21.0909,6.14739,13.8804,7.15025,11.3335,15.7871,-9.50258,5.70429,-8.54887,9.18996
25.7573,3.41915,1.78034,11.4214,11.4349,-3.3695,-6.56372,11.6685,15.6944,15.4207
-20.3469,1.0765,0.385498,15.0422,-0.333811,-10.3379,-2.37025,-0.156374,29.1979,0.0594454
12.8692,0.58259,1.35282,16.3416,-5.93096,1.79011,-0.139688,-2.0489,30.8634,2.78276
-12.0727,2.05457,6.74005,17.16,2.03816,7.53351,4.30117,5.66365,30.5883,-3.76763
10.1433,19.7335,11.8434,15.3785,2.28665,7.10074,13.1541,15.2212,1.12309,-17.9893
-15.3566,-2.60623,26.2745,-4.85681,6.46327,13.5783,13.0327,-13.0449,-6.14016,-3.26144
-9.57287,-16.3205,-12.7058,16.2818,16.5165,0.332093,-10.9288,-10.1836,-1.80783,0.267996
-5.95028,1.59627,-15.8027,-20.3673,5.54766,7.24647,2.24124,-7.43176,-1.75538,2.93809
0.624496,9.8869,-13.7,8.36075,-10.9997,2.90953,5.0099,-4.92557,0.740859,5.46977
7.91159,6.21132,-0.251057,18.2442,9.61184,3.66444,5.15697,-3.14876,2.89415,9.63645
9.0397,0.0892678,5.79925,21.0138,2.2443,-4.36996,7.78107,3.58923,5.63044,15.406
-3.14968,-0.116393,6.6796,19.1655,-9.21971,4.92154,11.037,13.9992,12.9222,10.2036
-2.29153,1.16418,10.5093,12.7809,-8.64102,4.5954,27.4828,7.55072,-8.6453,3.66691
4.98196,4.91291,12.734,-1.48512,-12.121,-15.5413,23.7167,4.04055,-1.6125,5.28962
13.4024,7.88716,2.12551,-7.54245,10.5071,-17.9982,-5.85361,15.7387,6.49368,8.80557
2.75358,-0.0458579,-0.774852,-5.43683,20.1239,-6.30001,3.55721,11.6232,21.6532,8.8549
7.52976,5.58698,1.03574,-0.961238,20.5117,14.2565,5.99594,19.2292,5.99544,-12.8276
-1.33735,11.9118,2.533,2.94517,23.5097,19.8478,-2.97406,14.9063,-9.87222,-1.16938
5.64763,14.719,11.5654,12.8915,20.5277,-9.6485,-4.73664,19.4099,11.6219,2.03908
7.09142,27.3259,9.61226,-7.93723,3.03062,-15.6666,-9.85246,-2.29657,18.1921,-0.441259
10.1838,0.504419,-19.464,-2.48592,10.1342,-5.461,9.27098,0.910331,13.4543,25.8743
-13.4001,17.9696,-9.07462,-1.92351,0.03601,6.61813,15.5447,19.6954,14.0906,-4.95654
-12.4695,7.53187,14.9655,-0.553074,3.33785,12.8906,21.3564,-12.8003,-10.9729,7.43075
-2.5048,2.69223,19.7264,2.96571,5.845,14.7789,-16.1232,-13.2874,-12.3755,2.12446
3.30774,6.13029,22.7243,6.86698,0.563078,7.02694,-10.261,19.0769,8.38172,5.65408
4.5239,18.5887,13.4825,-12.2231,4.57817,10.9203,7.98094,18.7916,7.25078,-9.87111
-8.31533,20.6989,-4.20896,-8.12243,-8.60083,9.33569,20.5841,-11.2377,-4.37706,-2.99528
-6.797,20.0184,5.169,-6.57616,-4.49503,-7.65354,18.9996,10.4641,11.8563,-3.97074
-4.43519,14.7242,5.96821,-10.4178,8.9557,1.31772,10.9368,17.1479,-12.4465,10.5747
22.5842,-6.7333,-3.8475,-7.76169,0.213635,17.5944,11.2205,-5.24328,-6.36092,9.70581
22.279,6.88188,12.7726,-3.89054,-1.64616,17.001,-2.43116,-12.2927,-1.98429,0.520054
21.715,6.33255,-14.7944,3.93064,-2.95529,19.3124,-1.99201,1.41905,-1.16331,-1.63434
21.8515,-12.5516,1.28097,-0.274855,9.01105,18.9655,-2.35128,5.48482,2.47093,2.47641
13.5656,-2.00084,13.1451,19.8189,11.2215,6.6729,-2.94148,10.2439,13.4314,10.9775
-1.31527,2.0193,16.5945,18.7416,-11.2457,9.01543,4.45731,11.6488,24.2466,0.632113
0.768259,11.5759,15.9588,-10.8981,-8.23122,-4.45285,26.0219,10.5308,-13.3247,-7.64066
-2.10076,11.5469,2.73355,-14.7527,7.8573,16.5529,15.7554,-21.1342,-2.5651,-2.99895
2.65748,12.6247,-7.01578,-4.635,-13.3116,22.1005,-10.8473,-6.75378,-5.09214,3.07724
9.47215,8.51311,-5.11146,11.1011,7.02069,25.5491,2.42489,-7.40725,-1.83844,2.41104
13.3082,4.12034,-2.08247,9.68173,21.9413,-15.7658,-9.46671,0.838338,2.27576,4.12815
12.3898,-3.9236,0.981141,10.5115,4.58411,-18.3824,8.73817,18.0951,3.63898,8.8737
4.74971,-4.7914,2.3227,12.5658,-10.2067,-2.71992,-15.5208,2.27203,22.792,3.81644
-9.62034,2.39369,2.54861,13.6944,3.15916,13.9232,-15.0995,-5.98516,8.64252,13.1217
-5.02197,7.36752,18.938,12.8202,-0.68513,0.204369,-15.6859,-2.32032,4.4131,11.7513
3.37999,9.09396,20.7853,-10.7078,-0.861256,8.90696,-8.6838,2.82866,5.38404,13.6618
4.56686,9.71828,2.81837,-14.7694,2.67069,14.3334,-3.87998,5.64714,17.3161,15.6504
-3.36508,11.8446,-3.87696,-6.80375,-10.8347,6.52955,14.2974,13.3324,20.6762,-2.0644
-4.53907,12.6885,2.61122,1.28012,-7.91645,-6.74315,11.0453,17.0932,-18.4014,6.83293
21.6055,-5.87376,0.837945,1.35796,-4.75095,-5.59683,-1.93035,15.4873,2.91418,16.2622
-7.8704,-11.0261,2.40072,8.21843,-4.3571,1.40943,-3.2052,9.64408,26.3218,-2.51695
21.4546,0.825512,1.95977,10.247,2.18195,5.44304,4.41314,11.7328,18.4143,-2.75936
17.084,0.228555,2.83211,13.1987,9.08767,6.71097,13.0678,21.115,12.4831,6.6947
16.9636,0.843183,5.68204,20.3554,17.7221,10.4812,19.4359,10.6224,-6.94293,6.25194
19.5282,16.26,13.1044,28.7858,5.57304,-5.41016,14.8989,-2.86561,-3.01469,-3.04532
12.9803,35.5962,-11.4909,4.56087,-10.2714,-10.0174,9.99899,6.65656,-1.60247,-1.51338
13.2853,34.4353,11.8879,11.4309,-11.3221,4.43607,6.30732,9.77537,-3.6241,0.718878
16.693,26.8239,-8.81074,24.5965,2.5146,3.47192,13.6925,2.63301,-6.52926,-1.61581
5.69133,37.1266,19.011,0.0445984,-2.78523,0.114106,14.7168,-1.89662,-1.38037,-4.43745
-1.52767,38.9887,-6.24355,8.85122,1.43412,3.83018,16.2181,0.393152,3.02903,-1.14395
2.39127,38.0389,-0.961529,-11.6195,3.56778,11.9401,15.1592,-1.27618,5.08752,1.6524
18.6305,18.1524,-9.60516,19.0741,23.1696,8.61479,3.31185,-5.21444,8.45118,15.4283
-9.81615,-12.0879,-6.11566,-1.98128,30.0512,5.54722,12.8742,5.02309,8.28028,24.9082
-17.1871,15.5691,5.35948,-7.69932,13.3442,23.6782,-12.6401,10.4833,19.2108,-6.93844
3.51862,7.97474,9.99687,0.469968,9.81413,19.611,-1.77729,17.3325,-1.60398,-29.655
-10.5577,-4.31058,7.86587,15.3428,17.195,16.8452,1.55254,5.09422,-19.8538,15.4438
7.35538,-7.02439,3.97637,27.7079,-1.04941,-13.4033,-0.822189,8.59474,0.879209,23.7437
-16.129,7.39443,1.31394,28.8557,6.01277,4.64273,-0.934369,7.13611,19.0855,4.21088
6.66922,0.0347798,10.349,25.9838,-8.58808,10.9872,7.58478,10.0186,8.3198,-19.4995
-4.46189,11.0616,23.7479,0.393947,-5.16988,13.5364,19.387,-9.69445,6.77584,-14.5683
5.17749,11.616,16.1107,-14.0615,5.8431,17.4417,14.5818,3.14927,21.8289,-2.16541
7.1676,13.3596,-10.9589,-7.16694,-14.3943,7.40185,27.4839,7.20551,15.8827,4.96089
13.2369,-0.44637,-9.6704,19.0073,-9.36524,-7.02555,6.65904,26.3539,-8.18085,10.1965
1.65893,-16.9199,-14.5995,7.58779,8.21938,-0.783226,3.45402,28.3207,13.3801,2.35094
11.3408,-11.1393,6.52112,-7.206,6.51017,10.6903,13.4811,22.868,-15.7608,-0.667422
5.44783,9.95846,14.129,6.73444,9.86169,19.1649,-3.8196,-15.2986,-7.18012,-16.3772
-7.90121,-3.38678,22.3558,13.2357,2.80623,0.804234,-16.4613,4.29592,-0.868581,-13.1251
5.36052,-4.96035,9.79432,18.6318,-4.70535,18.3991,1.37579,11.518,0.89653,-9.8006
3.98861,8.66081,15.6953,23.1204,11.2155,13.0045,4.13565,-2.5163,-2.97093,-6.83147
0.0904209,15.379,29.834,-9.90646,-3.70479,8.43213,4.11623,-1.38248,1.7333,-3.52988
0.918732,16.6107,-1.6886,-22.6164,-2.90043,21.412,-0.885186,0.748379,4.84375,-0.113769
5.1284,13.9556,-9.28451,18.484,-12.7809,3.10692,15.8154,3.99977,6.21685,3.78775
12.388,13.2938,10.2529,18.8497,-0.707513,7.18173,21.3774,3.36973,2.17054,7.45398
25.5609,9.10288,0.989646,6.06963,0.0359143,7.72893,22.8782,-3.67667,5.36455,16.0914
-11.7189,-12.0079,-1.37405,11.7261,10.8002,13.6903,12.8345,-8.02316,4.66802,28.3802
21.0924,8.87226,6.38466,13.218,18.9107,-5.12219,-3.85872,-4.497,-12.479,21.545
24.1073,18.7564,1.36578,16.4314,-5.42717,-11.5526,8.69082,-0.312019,-9.56555,-13.3748
-19.2731,9.38004,22.961,-14.5685,-6.77906,-6.65003,3.40076,2.07316,-8.07603,-8.02005
-19.295,-16.1678,-2.12041,14.6105,10.3217,-1.58315,6.42345,3.01535,-4.95893,9.64167
-3.55894,18.3092,4.54739,8.04587,16.6958,1.2948,10.1001,4.77912,0.459226,16.4528
19.5865,8.4907,5.09281,9.45183,15.094,5.84061,8.51688,7.24426,7.95275,20.639
-12.2754,-1.25072,2.63737,18.9108,14.868,-1.16626,8.62395,19.4299,23.1505,5.95336
-4.06928,-3.88658,-3.25545,21.2114,2.68145,-10.0657,-1.45435,28.0243,-15.8879,1.03623
-1.11695,1.43,-2.17105,21.9844,-1.94848,-2.78199,-15.9636,6.86733,25.959,-6.12235
0.565185,3.64711,6.2546,22.3519,-0.845081,3.21998,-13.4411,-18.0986,3.57887,18.3995
18.3605,9.26406,12.0738,15.8648,-2.18586,12.8744,-8.77053,10.4528,-12.5981,2.70101
22.1625,20.3281,-5.1299,9.01728,8.35582,15.2222,9.69296,7.4734,-9.00885,-1.17869
8.10667,13.9085,-13.1299,4.19637,30.0982,0.134268,-4.66877,2.90897,-7.10102,-9.80352
-4.43484,16.6349,-16.4323,-11.7573,20.3185,11.4474,-3.03174,6.88784,-6.30519,-3.29659
1.07688,22.6366,-10.8168,8.66296,12.114,14.9217,2.2772,12.9456,1.06912,3.26373
10.3655,21.2314,4.21542,12.7438,22.9244,-3.89582,1.43823,13.7985,6.74835,3.89029
17.612,23.8795,2.36694,10.6728,5.33981,-13.7524,-0.914605,20.5139,10.929,3.68379
11.0375,4.50763,-4.71995,17.1292,-3.08864,-8.75403,-10.9197,-5.432,23.8712,23.2468
16.753,2.30138,5.77789,17.5413,-4.21733,3.56926,-5.23876,-8.63801,-15.8446,25.5654
12.6583,19.2362,8.0731,15.3449,0.961663,10.9443,-0.976264,3.82957,-17.3336,-17.3634
-12.7788,-2.8465,26.5739,1.77494,2.35081,12.4082,3.83858,0.926806,-16.5763,9.19386
4.84758,-4.12518,19.6695,16.0253,-3.49988,15.1172,3.22109,-5.98695,-15.1199,13.1299
8.25862,16.0478,19.1431,3.34354,-2.40655,20.6295,-1.28066,-6.84767,-10.843,-8.17104
-10.6642,13.9051,6.71802,-20.4387,-8.47983,16.893,3.5706,0.00990074,-5.44219,-5.01591
-9.14972,12.0955,-2.88602,-19.4608,-4.60677,-11.2866,8.3222,1.05434,-0.378367,0.774023
-1.89557,18.654,-10.1115,-5.00254,3.48741,-5.67359,6.16793,10.2646,0.107437,3.60013
9.05029,14.8046,-7.07768,9.31245,8.11328,-1.30765,6.56835,14.2563,1.57674,5.84887
14.8583,1.42274,-4.42083,10.1634,14.2184,-1.9765,8.04327,18.7719,3.18273,7.41458
10.8204,-8.13041,0.709082,8.5439,17.2199,1.88118,10.0433,23.3132,2.64078,7.1061
6.66213,-9.34565,0.782756,14.8707,21.0817,4.36902,13.2119,19.1644,-2.94349,9.95979
-0.500865,-10.2714,-5.89529,7.3848,29.3749,5.57782,11.199,12.5982,-0.065408,14.4562
-9.49794,3.05153,-4.41228,-9.06304,22.8066,19.485,-9.97991,13.3247,14.775,5.03293
8.87184,8.68727,-4.89824,-7.92379,4.25832,18.6887,-4.57028,14.596,14.0649,-21.7614
-14.4597,13.1481,-2.52135,6.25855,5.11143,20.6172,13.8562,-4.94395,-7.74651,-14.3891
-10.6859,-10.1685,0.193323,14.7856,17.2726,1.41437,-16.0608,-4.25038,3.69931,-10.4658
4.62597,-8.51354,-7.76399,0.218308,14.0862,-12.8247,14.782,1.77818,8.66581,-4.18039
9.73928,-4.23123,2.63632,-1.95898,13.7261,18.7872,14.2056,1.53976,-4.7705,-1.48407
11.1842,5.89519,5.63584,7.96805,18.56,8.96414,-16.0174,6.93204,0.794533,-1.38419
13.9141,12.9777,7.05432,11.4633,1.50175,-18.8649,-2.72671,-3.76914,8.07568,8.66468
15.3443,-3.26278,4.63981,6.33006,-11.1708,-7.94187,-2.91678,-3.56649,3.90773,22.7851
-6.34452,-6.98532,4.66854,6.78875,-11.1784,5.73703,0.0319791,-1.13304,-0.339894,25.254
1.13991,7.49619,8.1686,3.63659,-5.3493,9.57479,8.68585,-1.98988,0.989121,25.7611
11.7243,-4.49394,9.63013,1.32581,-1.68295,8.80525,10.0402,-7.9604,-3.2019,25.1932
13.0646,-6.56342,14.9922,13.0941,-1.01756,10.8585,1.30487,-14.1938,-12.6673,6.37105
1.4026,17.3923,17.2223,2.35506,-1.01365,15.0645,-5.42781,-2.8414,-6.76083,-12.5321
-10.5593,0.79817,18.0478,-11.6601,2.88504,17.9473,1.01461,5.96413,-4.81921,-3.3389
-7.91437,-10.515,13.894,9.3731,6.35654,21.0123,2.53352,0.779923,-2.2829,4.68072
-9.34151,-3.67627,-5.12728,17.1705,20.0356,-7.63029,-3.86358,4.26274,3.53676,6.44779
-6.98022,5.32909,2.21687,13.2587,4.31374,-17.9065,5.17135,16.9195,3.93524,0.591464
-1.93394,3.19477,12.2222,4.35882,-13.7956,1.68021,-14.5692,6.9934,11.4869,-7.20266
6.51097,11.1954,7.80106,-12.8621,-8.98333,7.44253,2.808,6.03381,12.5228,-6.62758
6.37234,13.7098,-12.1549,0.334032,-8.58522,-4.20499,5.80244,13.5191,3.68354,-4.5004
5.30442,12.5774,-0.958504,17.6639,1.53465,0.13082,4.66014,15.5019,-4.08719,-0.170361
14.0623,17.4912,10.0096,8.45263,-3.14211,2.48622,8.80318,13.1688,-5.16263,5.60947
25.384,7.18847,-10.5309,8.55635,2.42694,4.19368,14.1137,3.86597,-7.60814,0.571854
24.2496,-0.19638,-7.14115,2.02845,16.0675,11.5647,4.4388,-7.38931,1.12241,-7.83988
24.7704,-5.50517,0.091694,-2.85174,16.4027,4.75924,-13.4081,-0.93137,3.4858,5.12266
14.1697,-7.27244,12.5995,16.7016,5.2232,-13.6766,-2.50703,-4.15682,2.51626,15.6436
