ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
-2.064519,-1.363289,-1.42476,-1.598546,-1.568799,-2.626409,-1.882011,-1.959072,-2.025908,-1.913282,-2.466156,-1.944074,-1.846046,-1.523984,-1.876024,-1.859677,-2.010437,-1.353998,-1.797888,-1.693094,-1.450433,-1.75406,-1.92649,-2.632631,-2.362509
-1.040828,-1.32436,-0.692771,-0.1206839,-1.000845,-0.7133166,-0.9684613,-0.569966,-0.7736229,-1.086116,-0.3611402,-0.4502784,-0.5779625,-0.09891378,-1.108277,-0.1189163,-1.066182,-0.2019121,-0.5385884,-1.249709,0.7629199,-0.4256432,0.06574,-0.7566741,-1.36058
0.6572172,0.6434078,0.935758,1.058612,0.6385916,0.7554742,0.8669485,1.475478,0.2509336,0.443924,1.501417,1.306016,0.7426957,-0.0320525,1.883542,1.486009,1.063362,0.9368203,1.258037,1.243995,1.021385,1.545269,1.68259,1.342127,1.646949
0.09097876,2.060087,0.780174,-0.105157,-0.09155818,0.4029231,0.983111,0.6494342,0.4647496,0.3132859,0.4872299,1.317332,0.4953149,0.93858,0.8136889,1.162987,1.073107,0.2253022,0.7604858,1.260204,1.152143,0.7390702,0.89619,1.237747,2.082493
-0.9566406,-0.468109,-0.4143909,-1.595633,-0.8399712,-0.5666859,-0.4524217,-1.046715,-0.1547811,-0.6260417,-0.9790362,-0.6412806,-0.9581056,-0.06361725,-1.318615,-1.592089,-1.186935,-0.8388274,-1.341634,-1.942728,-0.6135137,-1.732771,-2.28659,-1.24166,-2.094769
0.1151499,0.3781312,0.48124,-0.4442298,-0.09905558,0.2210099,0.05869094,0.5936064,-0.06432205,-0.7457277,0.8190794,0.3969607,0.1131023,0.9017438,-0.07176323,0.5723797,0.197356,-0.7954385,-0.1532679,-0.1963766,0.1828424,0.1574175,0.14901,0.5208384,0.04219185
1.702537,1.913156,1.846892,1.402151,1.231144,1.672036,1.607576,0.97158,1.55225,1.569161,2.091678,2.029191,1.548391,1.701404,2.909126,2.040777,1.886401,1.854266,3.02781,2.164397,1.912399,2.664004,2.86153,2.501187,3.023346
1.146185,0.5788433,0.958832,1.366489,1.188178,1.768601,1.486545,0.9900729,0.8601514,0.8603593,1.227993,1.168653,1.136531,1.194031,1.314512,0.5228491,0.4458452,1.476582,0.2714746,0.4201755,1.326308,1.1149,1.09978,0.9920743,1.095528
-1.530113,-0.350007,-0.937455,-1.06096,-0.7212728,-1.824091,-0.9811998,-1.034934,-1.241828,-2.735987,-1.578289,-1.274493,-0.9954873,-1.28534,-1.31014,-1.127534,-1.335782,-1.648182,-0.9245364,-1.15617,-1.458764,-1.531012,-1.45775,-1.144771,-1.823106
-0.6252383,0.9604939,0.371493,0.0191298,-1.075387,0.5902596,0.5851451,-0.2344522,0.2138523,0.2608199,0.2992093,0.1322971,0.5124618,0.1211144,-0.01273562,0.8818876,0.3299793,0.7910236,-0.1280686,-0.5090448,0.2333989,0.8407177,0.231385,-0.6709904,0.02470864
0.4569874,-0.1699756,0.98015,0.1838165,0.7360939,-0.06523041,-0.3623321,-0.08243736,0.0660395,-0.2725838,-0.1243194,-0.07759824,-0.125951,-0.4071217,0.8082517,1.085024,0.3046389,0.8126469,-0.3219068,0.2606948,0.7052979,0.04558252,-0.176415,0.7969389,-0.295922
-0.3587824,-1.515976,0.28507,-0.3700645,-0.3372456,-0.5945791,-0.536895,-0.8223573,-0.2004491,-0.1271172,-0.346564,-0.03745094,-0.5305792,-0.4389767,-0.2952604,-0.1171095,-0.3480046,-0.5677832,-0.511296,-0.9214989,-0.8162747,-0.3970549,-1.45692,-0.4428281,-0.5661541
-0.6507449,-0.3356653,-0.236872,0.1020044,0.5323337,0.01745334,-0.4328319,0.05718733,0.3834369,-0.4531217,-0.07077184,0.3493037,0.2134291,-0.3715269,0.1101725,0.3735736,-0.07636642,-0.1110863,-0.3512992,0.08915687,-0.04104266,0.43251,-0.183475,1.109397,1.330882
-1.538149,-0.6594933,-0.480612,-0.9934709,-0.8396229,-1.687746,-1.171743,-0.8682134,-0.4155838,-0.5613442,-1.32798,-1.016811,-0.5959887,-0.6501076,-1.31614,-1.108102,-1.157925,-1.54121,-0.7644774,-0.3201476,-1.642384,-1.074771,-1.629275,-1.41565,-0.9465798
-1.377771,-2.107974,-1.05242,-1.192106,-0.5698026,-1.150365,-1.369524,-0.9833168,-1.111661,-0.8682973,-1.697213,-1.42032,-0.8740311,-1.309742,-1.429526,-1.233204,-1.375049,-2.175829,-1.05131,-1.238856,-1.912966,-1.480391,-1.563635,-0.9346364,-1.017122
-0.6802713,-0.179208,0.20561,-0.2700594,-0.906677,-0.6559669,-0.6676055,-0.7991774,-0.2498764,-0.2580112,-0.1809174,-0.6884868,-0.1621,-0.455831,-0.318613,-0.08300842,-0.5740656,-1.357718,-0.4489108,-1.441076,-1.242045,0.2078967,-0.247545,-0.08380692,-0.6336613
0.07268453,-0.765295,-0.244797,-0.8642364,0.4970047,-0.27058,-0.4394014,0.1538245,-0.1191156,-0.7521116,0.1145279,0.7642457,-0.1830688,1.216264,-1.004131,-0.002572221,0.2290773,-0.5595468,-0.5998581,0.2258931,-0.2691178,-0.03333633,-0.81168,-0.1973604,-0.3906991
-0.6773121,0.1314334,-0.733981,-0.4684975,-0.5456493,-0.1580144,-0.2026557,-0.2693803,-0.5930334,-0.5751346,-0.6166525,-0.5081446,-0.4558653,-1.12077,-0.857367,-0.2362087,-1.323983,-0.3210805,-0.1415933,-0.1598752,-1.333509,-0.8819711,-0.65335,-0.497393,0.06917402
-1.564593,-0.1101746,-0.045551,-0.7775579,-0.9482061,-1.806414,-1.556426,-0.6977913,-1.312541,-0.507575,-1.377911,-1.191354,-0.8417578,-0.814196,-0.363561,-0.9493413,-1.428967,-0.8369982,-0.2095548,-0.7854,-1.143386,-1.163556,-0.47385,-1.373288,-1.244083
0.03814166,-0.4182118,0.00231,0.3715824,-0.04688429,-0.8456709,-0.08926655,0.01139945,-0.361407,0.1357721,0.6178249,-0.06209201,-0.06996086,-0.521446,-0.2368513,0.4540586,0.1179615,0.1926445,-0.3273798,-0.3279036,1.342091,0.1282245,-0.64064,-0.06859547,0.5605388
0.3581868,1.004792,0.27636,0.2695775,0.9831743,1.229445,0.6753708,1.134626,0.595605,1.60322,0.818566,1.063891,1.025088,0.6027843,1.129899,1.794373,1.441521,2.100933,1.617685,2.838013,1.826655,1.897988,1.40509,1.709014,1.906494
2.088426,2.342584,1.716769,1.089908,1.872107,1.817735,2.160916,1.59908,1.004947,1.871259,2.885854,2.045061,2.038858,2.446362,1.834887,2.235458,2.149533,1.446948,2.391741,1.477449,2.630738,2.447409,2.220371,1.942065,2.833845
-0.2842458,0.001848494,-0.112241,-0.3412709,-0.6250728,-0.7329438,-0.4339513,0.439044,-0.1564036,-1.297617,-0.7817346,-0.4482399,-0.6863039,-1.112523,-1.376199,-0.9636849,-0.4478439,-0.2256728,-0.9348465,-0.1179175,-0.3285007,-1.038101,-1.018551,-0.93107,-1.441894
-0.1507894,0.4149254,1.09491,-0.6455864,-1.088953,0.1207249,-0.4363382,0.009128198,0.3124324,-0.8382823,-0.6374981,-0.6419769,-0.0495623,-0.5362256,-0.6672483,-0.4150001,-1.093156,0.5791163,0.3649195,-1.080436,-0.100029,-0.05248712,-0.508452,-0.5057576,-0.4314045
0.9550238,0.9547604,1.431132,0.7404345,0.3606974,0.1381381,1.173318,0.8130575,-0.4599618,0.887485,0.9243588,0.823206,1.090246,0.4124401,0.6870199,1.032535,0.5418313,0.6067857,1.042024,0.9736462,1.129138,1.071213,0.65438,1.001259,1.040863
-0.1499132,0.1884809,0.810632,-0.6074717,0.2458353,-0.4138261,-0.171036,-0.3692355,-0.3230822,-0.1900876,0.01163007,-0.0616426,0.1372681,-0.5866008,-0.02532442,0.4635788,-0.2869333,0.3600752,-0.7212296,-0.5994139,0.04794789,-0.2349089,0.21858,-1.016648,-0.878778
0.2271271,-0.2989942,0.59328,0.1412194,-0.6310495,0.4488477,0.4409877,-0.02972022,-0.2508836,-0.3381764,-0.1390892,0.1708397,-0.2973564,-0.4610978,-0.2293664,-0.06056882,0.2735502,-0.3536184,-0.4677529,-0.2372908,0.856429,0.4920355,1.25977,1.271747,0.3658381
-0.4130277,-1.267639,-1.63654,-1.400614,-1.146849,-0.7557956,-0.7073803,-0.827053,-0.6582552,-1.345031,-1.700038,-0.8894096,-1.372782,0.04105716,-1.119718,-1.173137,-1.369337,-0.7276381,-0.6679624,-1.232406,-1.887491,-1.795536,-0.85975,-1.628124,-0.6950364
-1.933675,-1.081314,-1.563032,-0.4617038,-1.245334,-1.525236,-0.7279243,-1.273954,-1.400649,-0.9393814,-1.834509,-2.061006,-0.7396255,-1.370569,-1.334334,-0.4876794,-1.878655,-0.7374365,-1.611935,-1.706731,-1.817875,-1.452139,-0.70599,-2.607077,-1.842566
-2.214746,-1.590507,-0.641992,-0.7685302,-0.6274967,-1.68395,-1.545776,-0.5669488,-2.04168,-1.074178,-1.384347,-1.461836,-0.4655341,-1.761708,-1.221865,-0.9649705,-0.7953464,-2.250461,-1.420147,-1.674312,-1.507006,-1.21649,-0.6069923,-1.509413,-1.319142
0.06223476,0.1342884,0.8213928,0.2799283,0.2462353,0.7798826,-0.3662142,-0.0254887,0.5529432,0.4831575,0.7966585,0.4484626,0.2793755,-0.8621394,0.4282716,-0.03089894,0.2192091,-0.4058489,0.9521011,0.790045,1.236231,1.391311,1.074718,0.8001129,-0.2597653
1.724936,1.338174,1.073447,1.011542,1.327056,1.751195,1.417093,1.408829,1.149906,2.348167,1.380369,1.402184,1.255855,1.264753,2.292392,2.154753,1.814061,1.451433,1.971318,2.868818,2.357343,2.522756,2.572804,1.929288,2.843599
0.6551375,0.4216345,0.690085,1.084212,1.124856,0.7789068,0.8273392,0.5413204,0.6024966,0.005892301,0.9144354,1.395181,0.3768849,0.1262801,0.6558703,1.197611,0.6928726,1.59265,0.8838536,-0.4008239,2.091526,0.9510772,0.577704,0.7478826,0.9842599
0.3390543,0.5836741,0.120776,-0.1307171,-1.121091,0.2671795,-0.2186968,-0.03268968,-0.5059234,-1.184793,0.09912356,0.0624977,-0.2007242,-0.8377616,-0.3678852,-0.5563592,-0.3163177,-0.3571436,-0.5939996,-1.000583,-0.03591721,0.2709509,-0.89464,-0.4636586,-0.6929104
0.754162,0.9566066,0.90957,0.2438851,0.7071334,0.7863545,1.308288,0.451916,0.5879049,0.2478821,1.431947,0.8925738,0.8749898,0.709379,1.763858,1.431767,1.207372,1.543009,1.481509,1.441761,1.114056,1.468488,1.5466,1.088827,1.732458
0.4799494,-0.6314724,-0.2665084,0.7713966,0.0830695,0.6804394,0.9490078,0.2714039,0.4722687,0.6338329,0.3372704,-0.1461104,0.315053,-0.047662,0.2920109,0.4081845,0.1816937,0.4748624,0.09241515,0.7985363,0.9356477,0.2785953,1.17431,0.124468,-0.04627418
-0.0295845,-0.3280625,0.1602396,-0.3349719,-0.4146675,0.1619147,0.2427698,-0.2955186,-0.5833625,0.07080116,0.1629297,0.3869539,0.2226324,0.1493238,0.535173,0.01810216,0.09169687,-0.2980037,0.05388088,0.2036661,-0.793247,0.240833,0.487836,0.1764369,0.2122267
1.606855,0.1421973,0.476577,0.7778064,0.8853055,1.315018,0.8550075,0.4266583,1.158857,1.025165,1.126455,1.052487,1.008254,0.425171,1.41404,1.896244,1.433348,1.796598,0.5864944,1.36184,1.89137,1.583108,2.06246,1.93026,1.432862
0.1009198,-0.1123866,-0.010189,-0.02715573,-0.002130834,0.4778034,-0.3112598,0.8552125,0.9431272,-0.4751614,0.4713701,0.1633211,-0.08939561,0.168068,-0.1912455,0.4344981,-0.122391,0.6613815,-0.509915,0.1635725,-0.2219091,0.007704515,-0.12388,-0.2696671,-0.1322859
-0.1264012,0.7512546,0.743234,-0.270357,-0.8217034,0.0431307,-0.2785084,0.03071363,-0.5455973,0.01614277,-0.1349238,0.07336469,0.3499692,-0.03085686,-0.5100741,-0.8730613,-0.1934856,-0.7031293,1.355498,-0.5757226,-1.127025,0.3541009,-0.367527,-0.02382931,-0.4801884
-0.3150305,1.011511,1.04467,1.158872,0.1452675,0.2065585,0.2480311,0.1057267,0.2975654,-0.453277,0.1619943,0.09951432,0.380943,0.1437232,1.695245,0.6599316,0.2653746,0.3059011,0.7323237,0.9907138,0.5561997,-0.609919,0.38875,0.8295868,1.0594
-0.394577,-0.4485911,-0.232307,-0.5390667,-0.5642196,-1.081291,-0.4151756,-0.4025975,-0.5815897,-0.01152307,-0.3657279,-0.5844436,-0.1504428,0.1260752,-0.7421662,-0.1084085,-0.4833412,-0.2164813,-0.4280512,-0.1204748,0.8763971,-0.9858317,-0.09299,-0.2766691,-0.8433848
-0.5405146,-0.0916452,0.181922,0.4026946,-0.07571657,0.2669316,0.6682662,0.04222657,0.1764023,0.8651257,1.044389,-0.181417,0.1497447,0.2599306,-0.2172696,-0.2847004,0.4072528,0.4819725,0.575934,0.8843338,0.9501628,1.601936,1.348809,0.5693543,1.150663
0.4424851,-0.6967377,0.167648,0.2081337,1.069109,-0.06948754,0.09090845,0.6959625,0.4540499,0.3841387,0.08118458,0.9680368,-0.02660807,0.4521172,0.4965875,0.03774564,0.1770741,-0.1996843,0.2199091,1.524456,0.1260843,0.7856614,0.963979,1.037834,1.177368
-0.03939567,0.2115555,0.224797,-0.4383115,-0.2820052,-0.3283384,0.07054979,0.03425553,-0.4793437,0.03555777,0.4411119,0.2238415,-0.596076,-0.1869027,-0.3428796,0.3814008,-0.05164623,-0.1846075,0.0777672,-0.07118922,-0.5438796,0.2333238,0.22285,0.001760011,-0.09501603
-0.08773068,0.1728091,0.808136,-0.4192734,1.068398,-0.4283163,0.3920432,0.2757122,0.3022774,0.5500012,0.4164822,0.6269382,0.3471812,0.9062187,0.5155985,0.113268,0.6780684,-0.1626259,1.051239,0.5653004,-0.388017,0.3906224,1.50299,1.416192,0.7608058
-0.02971444,-0.7435744,0.26114,0.3541024,-0.4872794,-0.3357816,-0.6739761,-0.4127792,-0.0707842,-0.7084417,-0.5630931,-0.500208,-0.4969961,-0.1758754,-1.022081,-1.414718,-0.5743249,-1.137445,-1.428516,-0.4876847,-2.038134,-1.29441,-0.74654,-0.1296846,-0.5432814
-0.3744531,0.2675597,0.2776,-0.7246831,0.213957,0.01928981,-0.09393189,-0.2804954,0.3388653,-0.04539758,-0.3255638,-0.269462,-0.1699007,0.516277,0.1498746,-0.4237414,0.006413633,-0.4433317,-0.1878208,0.3993382,-0.3841837,-0.08781928,0.331854,0.3090182,0.06250267
0.9143408,0.1345021,0.403584,0.4560717,0.6260184,0.9899247,0.7710047,0.7929732,1.109462,0.6996424,-0.05320978,0.05899432,0.8859151,0.3489899,0.8057146,0.7331201,0.3187425,1.226406,0.95533,0.9384808,1.466534,1.085861,1.070465,0.4382839,1.410623
-0.2431424,-1.338505,-1.08356,-0.1950539,-0.3269272,-2.040842,-1.066766,-1.483243,-1.133355,-1.049739,-1.084892,-0.6321639,-1.321046,-1.741409,-1.036604,-1.138622,-1.399463,-1.441083,-0.8086773,-1.704701,-1.668981,-1.094378,-1.139705,-1.359296,-1.225929
-0.2816413,0.01336178,-1.36334,0.2635613,-0.3779337,0.03988025,-0.0709849,-0.1275464,-0.2838363,0.03693632,0.2770166,-0.3574175,0.4148035,0.007094606,-1.076982,-0.2115167,0.0780069,0.8377974,-0.6148235,-0.5219406,0.06181508,0.1676622,0.024847,-0.3648996,-0.4707715
-0.2253835,-0.6970631,-0.521264,0.008579989,-0.5762172,-0.236626,0.4049439,0.01079095,0.2562217,-0.9398264,-0.3211157,-0.1529972,-0.2147699,-0.02179965,0.1291224,-0.2355926,-0.08762728,0.1282488,-0.1361328,-0.1955136,-0.6486325,-0.1378328,-0.564803,-0.007403661,-0.3069018
-0.8627784,-0.05643599,0.030292,-0.4062097,-0.5293369,-0.8843853,-0.5971168,-0.9446812,-0.7038213,-0.8117476,-0.7466136,-0.8819382,-0.9641481,0.02928051,-0.7355746,-0.9911271,-0.1518671,-0.9224265,-1.086256,-0.5029481,-1.998141,-0.8341395,-1.290725,-0.05075065,-1.761521
0.1203275,-0.9439712,-0.285971,-0.3939715,-0.1118409,0.4125021,0.5489267,-0.1071349,0.6711336,0.4908244,0.279783,-0.05194469,0.3674758,0.3487747,-0.5318716,0.05901691,0.6166554,-0.4090757,-0.3151465,-0.2497953,0.2713073,0.5130388,0.633105,0.4782565,0.792672
1.009008,-0.1986949,0.747755,1.086472,1.097299,1.244939,1.00111,1.123321,0.7443959,0.5565711,1.172663,0.7868884,0.7079404,0.8966904,0.4770373,1.128989,0.01728067,1.297088,0.6865628,2.820699,0.2120592,1.095025,0.85724,1.66056,1.208501
0.2381899,1.042042,1.239355,-0.2556571,0.6015387,-0.5511921,0.5597995,0.5886132,-0.5332303,1.847416,0.7577408,0.7297518,0.234208,0.3721662,0.339201,0.4317454,0.5718749,0.000460106,1.257346,0.3723018,-0.4795999,0.6106112,-0.15754,0.2952962,-0.219038
