ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
-0.2823624,-0.8569275,-0.962033,0.08413376,0.04645475,0.5348535,0.1760306,-0.09837864,-0.3947887,0.05363575,0.6234565,-0.02117909,1.349766,-0.4032676,-0.4959616,-1.023429,-0.5678749,-0.6918461,0.1564685,-1.156467,-0.3138416,-0.7289159,-0.6046465,-1.168228,-0.5902005
-1.249002,-1.550194,-2.192018,-1.942569,-1.525737,-1.135426,-0.9194433,-2.011313,-1.200123,-1.068172,0.119635,-2.035131,-1.609386,-0.528642,-1.725324,-1.581962,-2.776315,-0.8632169,-1.019723,-1.966574,-0.9576905,-1.582801,-1.143207,-2.405467,-1.391712
-2.86712,-1.594655,-1.90332,-0.9623166,-1.539796,-1.140435,-2.895216,-1.901995,-1.922542,-1.512925,-0.9916379,-1.435001,-2.185226,-2.102303,-1.185727,-2.019033,-1.365509,-2.250507,-0.4345853,-2.087344,-0.3065584,-0.8982757,-1.066215,-0.8948595,-2.258688
-1.047736,-1.393341,-1.490786,-1.807565,-1.866288,-0.1298892,-0.9570116,-0.6332306,-1.418491,-0.6344752,-0.1181539,-1.32177,0.07224001,-0.2074341,-0.858899,-1.249552,-0.4782322,-1.050251,-1.607185,-0.5065114,0.7481021,-1.409655,-0.2510093,-1.499765,-1.482232
-1.046781,-0.2274272,-0.4328331,-0.556652,-0.2486812,-1.671408,-0.2893212,-0.4246272,-0.7852233,-0.03124192,0.5634726,-0.1198487,-0.6636489,-1.192732,-0.2725335,-1.198815,-1.27706,-0.6937901,-0.8101106,-0.7056753,-0.4856475,-1.141548,-0.3959324,-0.3557517,-1.129399
-1.531607,-1.609988,-0.486131,-0.3677526,-1.04565,-0.2307878,-1.694185,-1.375548,-0.2031345,-1.051705,-0.2246874,-1.027608,0.600968,-1.378143,-1.111965,-0.1560036,-0.5692194,-0.8683893,-1.334179,-0.8575584,0.9009749,-0.2296437,-0.5311635,-0.6841311,-0.9484344
-1.470754,-0.5431652,-0.632836,-1.333889,-0.05883603,-0.2169229,-0.2291871,-0.5525838,0.1726461,-0.9576967,-0.9370038,-0.8711463,-0.4203134,-0.7611399,-1.294185,-1.334562,-0.7112711,-0.9396287,-0.7327432,-0.8676746,0.5065805,-0.7321402,-0.7269296,-0.7083034,-0.6135982
0.08692711,0.01606702,-0.1292231,-0.345544,0.6511391,-0.2039132,0.04989329,0.291466,0.130409,0.5999825,1.774782,0.6752186,-0.05522736,1.286957,0.4776262,-0.0670326,1.86709,0.686419,0.8340555,0.4975593,1.282958,1.2423,0.9270041,1.001192,1.387031
-0.2108525,-0.2869895,-0.2083068,0.3517792,0.8701693,1.116224,0.6972035,0.1453268,0.5030966,0.1497502,0.7485659,0.243122,0.04024255,0.4906902,0.5394957,0.938134,0.6767253,0.3074192,-0.6190369,0.6962161,0.1651697,-0.4730422,-0.1719268,0.4730497,0.2099644
-1.269024,-1.185216,0.4721567,-0.9795264,-0.5965036,-2.129985,-1.93994,-0.8986874,-0.4370868,-1.162921,-1.110093,-1.706104,0.003712467,-1.154864,0.01803696,0.5659859,-1.087558,-1.376435,-0.4871742,-0.7984812,-0.9918605,-0.607929,-0.7054434,-1.012963,-1.759287
-1.165943,-1.142328,-0.1705186,-0.7669849,-0.6600818,-1.921058,-1.001657,-1.176804,-0.7221767,-0.7739324,-0.5601394,-1.232706,-0.2236727,-1.794707,-2.050786,-0.5151399,-1.090185,-1.426763,-2.400691,-0.7276286,-0.4948226,-0.6165181,-0.8582642,-1.219469,-0.9863691
-1.066042,-1.207149,-0.3136689,-1.477157,-0.9010866,-1.138766,-1.214613,-1.246276,-1.535811,-1.295083,-2.125839,-1.197367,-1.062222,-0.6742139,-2.183434,-0.7759647,-0.8571587,-1.530292,-1.735925,-1.582769,-1.275607,-1.241662,-1.041015,-1.475062,-1.003624
-0.7849971,-0.1473951,-0.3641001,-0.8995103,-0.3580563,-1.124798,-0.0946011,-0.005373048,-0.772342,-0.9484757,-0.3283643,0.07370871,0.03012525,0.1990792,-1.092324,-0.4340472,-0.03244982,0.000626018,-0.1220565,-0.7030639,1.303397,-0.6145088,0.1198347,0.2030884,-0.538082
-0.7452621,-0.8019737,-0.8279686,0.872893,-0.2841928,-0.04461336,0.2840491,-0.4338457,0.3212024,-0.369071,-0.3908913,-0.9059474,0.6130306,-0.9638156,0.4405433,1.105799,0.610976,-0.7834616,0.05165897,-0.1192532,0.4985632,0.1763234,0.5816395,0.3168922,-0.4544028
-0.3468543,-0.6175301,-0.4196187,0.2124233,-0.5295801,-1.494393,0.2393547,-0.3685567,-0.1077051,-0.8044576,-0.3883914,-0.2168982,-0.05799695,0.2602516,-0.6451598,-0.7233871,-0.579723,0.01875006,-0.981072,-0.558791,-0.2388026,-0.1964203,-0.06998949,-0.02269504,0.02339372
-0.4437509,0.4342732,-0.5966139,-1.198832,-0.422248,-0.05958545,-0.3494638,-0.159746,-1.1143,-0.3868905,0.5642463,0.8280107,-0.3546864,-0.01360974,-0.6829172,-0.1748279,0.2542502,0.04180457,0.8841823,-0.3384312,0.8934771,1.488125,-0.4200556,-0.06865729,0.6394914
0.4603214,0.426895,0.7402031,0.6146875,-0.1508432,1.35343,0.05814477,1.090284,1.110321,0.5527576,-0.1867939,1.076009,-0.5217778,0.5858299,0.7989745,0.6555142,0.8068093,1.042947,0.5947965,0.4876183,1.109203,0.6087559,0.3281984,0.1364824,0.4996974
-0.6536654,-1.262805,-1.166721,-1.056226,-0.506629,-1.89281,-1.057568,-1.131623,-0.4226162,-0.6169285,-2.119529,-0.9448507,-1.445959,-1.319915,-0.8823075,-2.27392,-1.382078,-1.456529,-1.133202,-0.8392468,-0.811058,-1.563989,-0.7511691,-1.699721,-1.151831
-0.5424852,-0.4969128,-0.8703047,0.5435779,-0.3193058,-1.411395,-0.5827372,-0.2454824,0.2071031,-0.6195319,-0.223667,-1.506539,-1.030503,-0.4585852,-0.8900623,-0.5510917,-1.678367,-0.3320225,-0.2064554,-0.6826487,-1.736973,-0.2478073,0.2780486,-0.2762792,-0.5863972
0.01360863,0.1793786,0.5656462,0.08517665,0.4762568,0.750876,0.5078547,0.1548832,0.03079877,0.9818813,2.126334,-1.536431,2.279493,1.447848,0.8684506,-0.2700117,-0.7233968,0.8293967,0.6550866,0.8346084,0.6449157,1.065647,1.109526,1.198905,0.7084028
0.6992341,0.9061188,-0.5609347,0.344097,-0.6433771,0.9427,0.4083189,0.220909,0.1176498,-0.1999414,0.4815199,0.2915577,-0.3500182,0.2558629,-0.1253095,-0.3677819,0.1771017,0.08637975,0.7812227,0.02557836,-0.1090977,-0.703503,0.07851163,0.01096902,0.4378454
-0.8336188,-1.212105,-0.8371962,-1.10339,-1.097552,-1.778545,-1.306018,-1.081405,-1.691016,-0.9483902,-0.4353873,-0.3232776,-0.8785969,-0.6896826,-1.020324,-1.628065,-0.9331349,-1.835401,-1.48418,-1.151782,-0.353636,-1.917002,-1.640791,-1.215336,-2.00815
-2.064519,-2.568479,-1.550674,-1.281756,-2.126379,-0.6396493,-2.907361,-1.959072,-1.402228,-2.171352,-2.481117,-1.251174,-3.437776,-1.912044,-2.046225,-2.271987,-2.207317,-2.411965,-2.169799,-2.299754,-1.700868,-1.96781,-1.859357,-2.749806,-2.090708
-1.040828,-1.333773,0.02530221,-0.3694429,-0.8913674,-0.1007016,0.1822737,-0.569966,-0.4668809,-1.194036,-0.1977902,-0.01099845,0.5672815,0.2482762,-0.9230571,-0.7416553,-0.5006215,-0.3482851,0.6517807,-0.8815894,1.118722,0.4714768,-0.4541726,-0.7807171,-1.32113
0.6572172,0.5913278,0.7690424,0.7565507,0.9846749,1.64729,1.686284,1.475478,0.8184136,0.664564,1.374894,0.8489764,0.02951276,0.0424475,1.854855,1.138769,0.9036085,1.8496,1.549777,1.115725,1.400049,1.742079,1.827337,1.292046,1.443171
0.09097876,1.34001,0.8611763,0.3576661,0.3365814,0.6892601,1.485129,0.6494342,0.7154796,0.5663459,1.14914,1.145602,1.194618,1.260127,0.5452788,0.5557389,1.784147,1.185092,0.9018437,1.011574,1.035624,0.7986882,0.6211024,1.301943,1.565807
-0.9566406,-0.8536081,-0.8020934,-0.8731625,-0.6893896,-1.798786,-1.124588,-1.046715,0.07113892,-0.6245565,-1.702406,-0.9668406,-2.656346,0.09084275,-1.076805,-1.875446,-1.225555,-1.004506,-1.674372,-1.581788,-1.603594,-2.134451,-1.724335,-1.037348,-2.261239
0.1151499,0.6319312,0.260308,-0.09189681,-0.05076558,-0.4419644,-1.011289,0.5936064,0.095347,-0.3667577,0.3646354,1.063601,-0.05225773,-0.2987063,-0.1607492,0.8390972,0.565877,-0.3052305,-0.8762999,-0.1876424,0.7221164,-0.3678825,0.5890065,0.4088885,0.3102835
1.702537,2.061035,1.67112,1.04279,1.683534,1.931433,1.779895,0.97158,1.49361,1.980111,2.286885,1.834521,2.850141,1.353904,3.001299,1.681192,1.098191,1.808036,2.97351,1.855867,2.005699,3.368084,2.607359,2.377857,3.684086
1.146185,1.262543,1.183295,0.6766389,1.271946,1.760941,1.462165,0.9900729,1.294481,1.570369,1.403485,0.3713933,1.412513,1.521261,1.242271,0.1144271,-0.1369618,1.377911,0.2728226,0.2024255,-0.5288895,0.8377404,1.199109,0.9666943,0.7284381
-1.530113,-0.2704,-2.29159,-2.046503,-1.154154,-1.42678,-0.7643577,-1.034934,-1.512538,-1.796737,-0.6120995,-1.163883,-0.8420614,-1.315516,-1.95186,-2.307644,-0.9536769,-1.323566,-0.5026856,-1.28669,-1.133344,-1.398182,-1.727121,-1.740312,-1.940444
-0.6252383,1.247531,1.284395,-0.2578752,-0.2467072,0.4083776,0.9756461,-0.2344522,0.09640527,0.1151699,0.1010496,0.3289971,0.5229537,-0.06696463,-0.01379592,0.8067893,-0.05214071,0.7624936,0.02203244,-0.3949848,0.6991389,0.8233457,0.3008212,-0.06405044,0.02574764
0.4569874,0.2883994,-0.2229779,1.042167,0.7968409,-0.3214254,-0.9673771,-0.08243736,0.0667895,0.3199962,0.2262256,0.1603408,0.05647504,-0.6507317,0.4452217,1.104505,0.3874089,0.2199969,-0.5780168,0.2455089,-0.4248121,-0.1129375,-0.1276028,0.1986389,-0.196503
-0.3587824,-1.062893,0.1139458,-0.3814215,-0.5581266,-1.225729,-0.557575,-0.8223573,-0.6839591,-0.03709415,-0.910224,-0.835941,-0.03100118,-0.5539367,-0.1053704,0.3804845,-0.03780464,-1.096425,-0.237026,-0.7097189,-1.116454,0.2755851,-1.065946,-1.083828,-1.055404
-0.6507449,-0.2847513,-0.4415387,-0.06442565,0.1917137,0.07125334,-1.098812,0.05718733,-0.07493314,-0.2569318,-0.7122818,0.1286187,0.7777711,0.1079301,0.3048625,1.184414,0.5291386,0.2397948,1.235581,-0.1413831,0.2859634,1.40427,0.2111748,0.6538373,0.9148319
-1.538149,-1.433943,-0.649806,-1.575348,-0.3481428,-1.572852,-0.3908781,-0.8682134,-0.7548839,-0.2599442,-1.265004,-1.663881,-0.8640357,-0.1394716,-1.363041,-1.303283,-0.8421147,-0.8552801,-0.5590654,-0.3742326,-1.807884,-1.048609,-1.625077,-1.081958,-1.24327
-1.377771,-1.720137,-0.7338361,-0.8784425,-0.6445726,-1.209706,-1.778877,-0.9833168,-0.9749321,-1.506047,-2.255313,-1.46608,-1.5683,-1.301512,-1.262676,-0.9436342,-1.241859,-1.553845,-1.82376,-1.354266,-1.807425,-2.116721,-1.275204,-0.7359064,-0.3741119
-0.6802713,0.152332,-0.01351572,-0.2721694,-0.678668,-0.8940469,-0.8600906,-0.7991774,-0.08968643,-0.3153842,0.1676576,-0.8868018,-0.521245,-0.36492,-0.685073,0.00762258,-0.2528106,-0.6173627,-1.145906,-1.152216,0.03411329,0.09982671,-0.3243128,0.1266821,-0.4159313
0.07268453,-0.01265203,-0.7495967,-0.04774643,0.6876177,0.61922,-0.7919813,0.1538245,0.2987444,-0.09493161,0.2965259,0.4611247,0.03861118,0.3505942,-1.007199,0.5769298,0.07867732,-0.5570669,-0.7146381,-0.05334687,-0.6622478,-0.3261663,-1.024109,-0.3643604,-0.2156011
-0.6773121,-0.9818066,-0.6764708,-1.215051,-0.3709053,-0.2618344,-0.3870958,-0.2693803,-1.408383,-0.6688866,-1.35041,-0.03763954,-1.257275,-1.57752,-0.8433091,-0.6532717,-1.349227,-0.05504652,-1.086933,-0.3952152,-0.2272543,-1.712671,0.04413917,-0.191409,0.814834
-1.564593,-0.7392076,0.8112342,-0.3502379,-1.341421,-1.13429,-1.369346,-0.6977913,-0.4226813,-0.8218851,-0.6158609,-1.387344,-0.6668388,-0.327291,-0.485251,0.1852587,-1.065827,-0.4033432,-0.8966448,-0.7653449,-0.6880958,-1.026656,-1.161271,-1.689377,-1.584159
0.03814166,0.4473582,-0.5191809,0.4773524,0.07388572,-0.5916859,-0.2207786,0.01139945,0.430373,-0.2167679,0.5156809,-0.352422,-0.7349359,-0.667879,-0.2891374,-0.04222338,-0.2653085,0.3479945,-0.3900978,-0.002623595,-0.3776844,0.04327153,-0.5648986,-0.2956155,0.6155388
0.3581868,0.8159336,0.3619617,0.6255775,1.29283,1.397359,0.5145057,1.134626,0.698711,1.55169,-0.04610396,1.427011,0.1760523,1.888502,1.301449,0.7524129,2.013117,1.853674,0.8235467,2.149873,2.953115,1.650198,2.115174,2.556884,1.953024
2.088426,2.006962,1.840376,1.177368,1.004127,1.783535,1.235526,1.59908,1.188741,1.523659,3.028048,1.143291,1.303198,1.925673,1.773003,2.377568,2.339523,1.994695,2.857313,1.924699,2.633483,2.91751,2.3055,1.609315,2.405764
-0.2842458,0.1396495,-0.3055332,-0.4709309,-0.9158829,-0.8418638,-0.2214103,0.439044,-0.1279336,-0.9577367,-1.274374,-0.9834499,0.1582301,-0.740123,-0.926099,-0.3028586,-0.7129039,-0.4467558,-0.4995955,-0.7078375,-0.8371107,-1.156721,-0.7970694,-1.651249,-1.727584
-0.1507894,-0.4187216,0.5026555,-0.7448264,-0.5115955,-0.01728212,-0.8714412,0.009128198,-0.03337766,-0.7917953,-1.17552,-0.7175669,0.1334057,-1.097476,-0.2011983,-0.3555101,-1.156356,0.4793493,-0.4500725,-0.8069161,-0.3152491,-0.07033913,-0.5105986,-0.6817396,-1.228565
0.9550238,1.17156,0.01445727,1.781362,1.176327,0.2163951,1.307511,0.8130575,1.214608,1.237845,0.8352158,0.658187,-0.4093336,0.6176471,0.6020929,0.6521785,0.6139723,0.5699237,0.9754825,1.488896,0.4389492,1.541433,0.806936,1.1242,0.9735013
-0.1499132,0.1858859,1.035128,-0.3326016,-0.4420947,0.2766039,-0.04148904,-0.3692355,0.3044678,-0.6103976,-0.06797693,-0.4673246,-0.811125,-0.2937459,-0.1073774,-0.6160562,-0.1915853,0.08272516,-0.4823596,-0.5975339,-0.2875841,0.09085111,0.4614152,-1.53143,-0.7776681
0.2271271,-0.4760288,-0.352522,0.6586494,-0.07914954,0.8709267,1.34933,-0.02972022,-0.1593936,-0.1144264,0.4363008,-0.3658303,1.065614,-0.3318678,-0.1025464,0.2759712,0.1099742,-0.3789884,-0.1159479,-0.1871398,0.438379,0.4064455,0.531163,0.6840869,-0.4118019
-0.4130277,-0.9789246,-1.720719,-1.035184,-1.190069,-1.121131,0.3425897,-0.827053,-0.8225613,-0.9115806,-1.408788,-1.71859,-1.435877,0.4487902,-1.301908,-1.764567,-1.154857,-0.8982321,-0.8156924,-0.6444558,-1.845361,-1.509305,-0.9320393,-1.761104,-1.117936
-1.933675,-1.116951,-0.6087292,-1.14426,-0.9641477,-2.055732,-0.8445843,-1.273954,-1.295669,-1.210411,-1.051609,-1.262037,-1.786914,-0.8890793,-1.947944,-0.9802394,-1.618685,-1.144707,-0.7190228,-1.346331,-0.6984555,-1.165599,-0.9685883,-1.923551,-2.005676
-2.214746,-0.8525955,0.2769561,-0.6466803,-0.6939707,-1.42427,-1.563022,-0.5669488,-1.512182,-1.301768,-0.5556769,-1.856656,0.3991058,-1.302773,-1.487115,-1.851878,-0.6976305,-1.545009,-1.634965,-1.295592,-1.145184,-1.44888,-1.288366,-1.586217,-1.739146
0.06223476,0.03332239,0.5543005,-0.1750637,-0.09949467,0.2897026,0.4187435,-0.0254887,0.1458612,0.4179645,0.9841262,0.1402425,1.636623,-0.06478942,0.2375916,-1.220243,0.7313391,0.2472,0.536645,0.906635,1.441761,1.276951,0.982236,0.07184287,-0.6667293
1.724936,0.6833539,1.495052,1.525339,1.145808,2.057565,1.311552,1.408829,1.995885,1.963987,1.644499,1.570153,1.292182,0.8126128,2.180922,2.429371,2.371307,1.538565,2.545742,2.598138,3.017931,2.611084,2.496003,2.032643,1.991619
0.6551375,0.3443755,0.1257466,0.5382764,0.8536163,0.2183666,-0.10818,0.5413204,0.4858966,-0.4444477,1.187979,1.113979,-0.4487211,0.8571771,0.3792703,0.06483595,-0.2556797,0.90848,1.354445,0.2421261,1.757883,1.313887,0.7794285,0.8131626,0.8018918
0.3390543,0.1306841,-0.5543169,0.2302309,0.07558922,0.3216925,-0.473773,-0.03268968,-0.3544444,-0.5214829,-0.3435344,-0.2290823,-0.8289372,-0.01504561,-0.3490672,-0.1525092,-0.3628278,-0.3664766,-0.6187296,-0.9189959,0.8514788,0.159421,-0.3884369,-0.2588646,-0.8984404
0.754162,0.3538566,-0.2029694,0.4569521,0.7518634,0.7019595,1.370324,0.451916,0.6936149,0.821362,1.607467,0.5144578,-0.3098952,0.651215,1.351988,1.112854,1.039195,0.9487876,1.951728,1.345859,-0.02537618,1.642278,1.763728,0.6372773,1.575938
0.4799494,0.2263376,0.3550823,0.2809667,0.05000051,1.188371,1.85155,0.2714039,0.4042187,0.2359329,0.8281205,-0.6911304,0.7661729,0.857033,0.4306109,0.4098745,-0.7774863,0.1085084,-0.04763485,0.5173063,-0.1291113,0.3544293,0.6394309,0.401809,-0.2957442
-0.0295845,0.2910035,0.302428,-0.2387123,-0.3744535,0.3319057,0.6155898,-0.2955186,-0.7022425,-0.02090584,0.3942797,-0.1378961,0.3015519,-0.0492162,0.404733,0.3561321,-0.3462431,-0.06222373,0.03226188,0.2382601,-0.401317,0.402533,0.4233237,0.2105343,0.02162775
1.606855,-0.07248267,0.6920358,0.9843994,0.4934915,1.750854,1.231774,0.4266583,1.003301,0.8108646,2.084905,1.541507,2.260727,0.111571,0.89852,1.535315,2.181498,1.333238,0.7969734,1.00441,1.920195,1.502507,1.614939,1.32564,1.321611
0.1009198,-0.6006866,0.237541,-0.2296457,0.2738602,0.6688933,0.2909602,0.8552125,0.2971072,-0.2390314,1.00575,0.4402111,1.497705,-0.008001984,-0.5472955,0.07692714,0.03133102,0.03856149,-1.379625,-0.03780751,0.550036,-0.5965955,-0.1840518,0.04624589,-0.3669959
-0.1264012,0.5428565,-0.5743618,0.141123,-0.04966341,1.753691,-0.2792114,0.03071363,-0.6214173,0.07198577,-0.4816338,0.8012147,-0.1405478,0.2354571,-0.3256041,-0.3539313,0.5044644,0.3049107,1.628168,-0.8523026,0.3791539,0.5556409,-0.2167626,0.3770967,0.1503716
-0.3150305,0.8030511,-0.3428255,1.161552,-0.3506725,-0.06459553,1.155905,0.1057267,1.036141,0.251153,0.4518343,0.1213843,0.04209698,-0.08508775,1.269555,0.5541215,0.4158616,-0.222869,-0.1550893,0.9405438,0.2211697,-1.228499,0.5189071,0.3553067,1.29229
-0.394577,-0.308981,0.379796,-0.4912037,-0.3979786,-0.4374611,0.0014044,-0.4025975,-0.4705597,-0.6370131,0.1533121,-0.6639426,0.7183472,0.6715752,-0.9392161,0.1199486,-1.203051,0.2211387,-0.06137124,-0.2257647,-0.3521929,-1.358872,-0.3983688,-0.5477091,-0.9677637
-0.5405146,0.0911418,0.3794681,0.4964746,-0.1982346,0.2264746,1.391236,0.04222657,-0.01077474,0.4717757,0.722469,-0.04276701,0.07096072,-0.2256114,0.3097604,0.5527296,0.4322128,0.2105525,1.050284,0.6007739,0.9272419,1.888006,1.09286,0.4304213,1.537363
0.4424851,-0.0203797,0.4424252,-0.2120264,0.7577189,1.393192,-0.3256795,0.6959625,0.7588699,0.6130287,0.1382293,1.261839,0.2575289,0.8723522,0.4979419,-0.4943331,0.8301641,0.6361337,0.5358071,0.8357458,0.8399623,1.186251,0.9945594,0.8098597,0.9438795
-0.03939567,-0.4729915,-0.278443,-0.5736815,-0.08661015,-0.9688085,0.3013338,0.03425553,-0.2129837,0.2355978,0.2029819,-0.04754855,-1.071332,-0.1830427,-0.1417096,-0.1915892,-0.2118262,-0.08427753,0.0298822,0.2598308,0.4926903,0.4382338,0.3370851,0.191876,-0.744706
-0.08773068,-0.3590619,1.229778,0.5748966,0.8145152,-0.4782863,-0.09308279,0.2757122,0.6786574,0.4344512,0.5136212,0.5655671,0.9438602,0.6680937,0.5471596,0.056739,0.2202374,0.434644,0.830737,0.3074203,0.375197,0.1836424,1.385039,1.306835,0.7505658
-0.02971444,-0.4386744,-0.8488076,-0.2572226,-0.2984109,-1.204302,0.187758,-0.4127792,-0.3790922,-0.1934717,-0.2584931,-0.567663,0.6315839,-1.584725,-0.6116413,-1.144585,-0.2235349,-0.5641246,-1.577236,-0.7219847,-1.612664,-1.63925,-1.407531,-0.6760861,-0.6700395
-0.3744531,0.01175867,0.6538974,-0.4177601,0.03383697,-0.3925602,0.2268481,-0.2804954,-0.1976347,-0.3476876,-0.1491438,0.416338,0.5182943,0.934047,-0.08302542,-0.4658914,0.005033633,-0.5698347,-1.467864,-0.01149177,-0.1265237,-0.6329893,0.2731355,0.2453982,0.6099812
0.9143408,0.4369299,0.2460629,0.6446417,0.9110184,1.568766,1.085645,0.7929732,1.038872,0.6376374,0.4269882,1.434644,2.009696,0.09431493,0.7233865,0.9276206,1.199392,1.109857,1.302676,0.8460498,2.234303,0.9572908,0.6718132,0.3262039,2.218943
-0.2431424,-0.7661454,-0.9599384,-0.3978899,0.03920481,-2.381963,-0.4345811,-1.483243,-0.8256607,-1.159229,-1.075256,-0.6286479,-2.298882,-0.4345188,-1.134295,-0.7272131,-1.794543,-1.014993,-1.271527,-0.9081613,-1.596075,-1.555968,-0.9892874,-0.702336,-1.064823
-0.2816413,0.05100998,-0.5961395,0.3435703,-0.1472367,1.05014,0.0528641,-0.1275464,0.1365637,-0.3752837,0.1505066,-0.4847876,0.3131115,0.3538546,-0.6509218,-0.01899774,0.3553269,-0.1015775,0.2519655,-0.7065406,0.4393382,0.4326022,-0.3854825,-0.02333955,-0.6010515
-0.2253835,-1.197789,-0.5967089,-0.247625,-0.3171772,0.616854,0.4891009,0.01079095,-0.4840283,-0.5048864,0.09605128,0.03989781,-0.6400199,-0.02690737,-0.3808376,-0.2525726,-0.1219633,0.09124079,-0.00712877,-0.7220135,-0.6009045,-0.5128428,-0.4869241,0.6442064,0.1698482
-0.8627784,0.003334012,-1.084696,-0.07746075,-0.0255169,-0.2958374,-0.5754569,-0.9446812,-0.8176953,-0.2393175,-1.067239,-0.5822805,-1.099247,-0.7587795,-0.7096796,-0.263532,0.5893929,-0.9142466,-1.237872,-0.6258981,-1.311011,-0.8421757,-1.01053,-0.09584065,-1.672244
0.1203275,-0.3658912,0.6575272,0.7747685,-0.8459309,-0.03049946,0.8158897,-0.1071349,0.3231936,0.1957144,-0.126302,0.5251123,0.9208328,-1.022587,-0.1078815,1.116567,0.1611223,-0.5086266,0.08113357,-0.2067594,-0.1701686,0.7808588,0.5320744,0.1387245,1.641792
1.009008,0.2076951,0.1240585,0.9017626,0.9945179,0.3620686,1.273852,1.123321,-0.06744414,1.067631,1.119273,1.268498,2.500085,1.284034,0.6416873,2.181369,-0.4349994,0.9790177,0.2531607,2.632089,0.7345892,0.7696947,0.787296,1.460919,1.606131
0.2381899,0.2742348,1.719973,-0.09390712,0.07349872,1.270198,0.2725095,0.5886132,0.07631975,0.3327165,0.8288608,0.7771628,-1.16272,0.5407562,0.06871105,0.3347654,0.8338999,0.1656281,1.039905,-0.1854082,0.6029151,0.6154021,0.1193355,-0.1154487,-0.149403
