ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
-0.6512805,-0.2887072,-0.09814308,-0.65854,-0.6441811,-0.9794778,-0.8229252,-0.1460472,-0.6996533,-0.03124192,-0.5579074,-0.6788087,-0.6616009,-0.08091185,-0.2725335,-1.251085,-1.85953,-0.6038501,-0.8467606,-0.7056753,-0.9933475,0.3522816,-0.4858725,-1.649772,-0.8232788
-1.55975,-1.804996,-0.9349321,-0.7098326,-1.017507,-1.236408,-0.7119845,-0.9842383,-0.1901845,-1.051705,-0.5230174,-1.157278,-1.048975,-1.312263,-1.111965,0.05864639,-1.036439,-0.7737963,-1.586874,-0.8575584,-0.1721351,-1.107504,-0.6257565,-0.9213411,-0.9894064
-1.007724,-0.5243952,-0.430406,-0.6451912,-0.521866,-0.2400829,-1.119109,-1.222414,0.03502415,-0.9576967,-1.043174,-1.041696,-0.4512035,-1.08421,-1.294185,-0.6967719,-0.03909712,-1.202599,-0.8132042,-0.8676746,-0.2130895,-0.9436902,-0.4639596,-0.7606934,-0.7746953
0.9431971,0.297269,0.003603908,0.899796,-0.2051309,0.4385168,0.6762993,0.884816,0.860979,0.5999825,1.092306,-0.01358143,-0.5044464,1.708017,0.4776262,0.4732804,-0.1872695,0.485909,0.1096055,0.4975593,0.7105485,1.367745,1.127514,0.3503621,0.4250611
0.007627488,-0.2650395,-0.04017579,-0.6928608,0.6516893,0.5129843,0.2338735,-0.9873132,-0.01671335,0.1497502,0.3808259,0.383072,0.03758455,0.8005402,0.5394957,0.120674,-0.2290225,0.3425622,-0.06223686,0.6962161,-0.1472954,0.7646278,-0.2070698,0.2124379,-0.5755356
-1.250427,-1.193786,-0.6306734,-0.8208391,-0.6151006,-1.353649,-1.33782,-1.318157,-0.6802889,-1.162921,-1.218673,-1.076531,-0.6431176,-0.6313544,0.01803696,-0.4065147,-0.2175778,-1.270425,-0.6165552,-0.7984812,-1.197456,-0.02094898,-0.8114533,-0.9953301,-1.181427
-0.7985634,-1.248348,-0.8251886,-0.4214941,-1.027462,-1.333333,-0.6771911,-0.7469975,-0.4754467,-0.7739324,-0.6159394,-1.732706,-1.303597,-1.463927,-2.050786,-0.9977712,-0.5529981,-1.265493,-1.741491,-0.7276286,-0.6586726,-0.3752281,-1.019534,-1.658938,-1.403016
-0.6539019,-1.113859,-1.172949,-1.458976,-1.313227,-1.790446,-1.14636,-1.012605,-1.404242,-1.295083,-2.106959,-0.8321271,-1.040645,-1.287064,-2.183434,-0.8892147,-1.836349,-1.558051,-1.194904,-1.582769,-0.8044669,-1.182338,-1.013256,-1.318833,-1.913034
-0.8513211,0.3631749,-0.4423661,-0.5274513,-0.2917323,-0.4091196,-0.0408741,0.2258169,-0.445272,-0.9484757,-0.3395444,0.1699887,-1.01122,-0.3442208,-1.092324,-0.5240282,-1.146791,0.007061818,-0.2710067,-0.7030639,0.5796472,-0.5049648,0.1133989,0.3936966,-0.08176193
-0.8555921,-0.3988337,-0.8323686,0.477088,-0.1738628,-0.6758534,-0.1015669,-0.2157457,0.1279374,-0.369071,-0.5792213,-0.6412174,-0.8436164,-0.7113756,0.4405433,0.2376381,-0.784654,-0.9985917,-0.112491,-0.1192532,-0.1780268,0.4470234,0.7967696,-0.01079777,0.7069212
-0.008724271,-1.247402,-0.8705187,-0.8456687,-0.8677101,-0.8168735,-1.4504,-0.3541968,-1.104735,-0.8044576,-0.7113814,-0.8962782,-0.219013,0.1373136,-0.6451598,-0.8453151,0.393677,0.16771,-0.559572,-0.558791,-0.1057225,-0.6252003,-0.2189495,-0.6134151,-0.7356563
-0.3485589,-0.1489198,-0.378842,-0.7538725,-0.51744,0.4113626,0.04328618,-0.57939,-1.125,-0.3868905,0.3273733,0.3065507,-0.1559264,0.09607626,-0.6829172,0.5084661,-0.6981438,-0.03763143,-0.09763372,-0.3384312,0.8346771,1.522578,-0.3406196,-0.1578303,-0.2360486
-0.04020858,0.936765,0.3502831,0.4619235,0.3496868,0.7307157,1.219153,1.119084,0.7792188,0.5527576,0.2515261,0.6635678,0.2781462,0.7906999,0.7989745,0.2242342,0.4191493,1.344467,0.3327866,0.4876183,0.6918452,0.7068359,0.02667843,0.6647424,0.8640545
-0.5146854,-1.430425,-0.8770807,-1.634659,-0.645609,-1.13241,-1.495996,-1.376753,-0.8168662,-0.6169285,-1.785805,-0.8753407,-1.037744,-0.8327686,-0.8823075,-1.684055,-2.065644,-1.539884,-0.8708068,-0.8392468,-1.183708,-1.392604,-0.6678141,-2.094036,-0.390376
-0.3372653,-0.3058228,-0.6568027,-0.3237072,-0.5245258,-0.4255751,-0.5325192,-0.3090924,-0.2908489,-0.6195319,-0.7629269,-0.5871194,-1.067311,-0.7759252,-0.8900623,-0.3344267,-1.331816,-0.5869525,-0.5221654,-0.6826487,-0.7210531,-0.1366573,0.5329785,-0.1666302,-0.4494071
0.3711286,0.4660336,0.3215562,0.5766187,0.1187367,0.432709,-0.4109833,-0.1922458,0.1244688,0.9818813,0.9497241,-0.2665511,0.6994098,1.324158,0.8684506,0.4372283,0.1873752,1.059217,1.130447,0.8346084,0.8394757,1.101935,0.8797057,0.6910075,1.390517
0.5063641,1.120249,-0.6360276,-0.363503,-0.4505071,0.429789,-0.3211921,-0.06726599,-0.2752412,-0.1999414,0.1666795,-0.2654323,0.3885668,-0.1020566,-0.1253095,-0.7287039,-0.08678828,-0.03675025,0.4762297,0.02557836,-0.4959757,-0.3208455,0.2016416,0.427679,-0.9444845
-0.9315677,-1.235392,-1.296896,-1.781182,-0.9996031,-1.75808,-2.080807,0.03549533,-1.895926,-0.9483902,-1.285867,-1.269258,-1.193152,-0.03370956,-1.020324,-1.441157,-1.82507,-1.543961,-1.1951,-1.151782,-1.751046,-1.253972,-1.932231,-1.837957,-1.89856
-2.258969,-2.161719,-1.539234,-1.74508,-1.931929,-2.345529,-1.959286,-1.731299,-1.822303,-2.171352,-2.466156,-1.944074,-1.649656,-1.391294,-2.046225,-2.029876,-1.540358,-2.433208,-2.037257,-2.299754,-1.940153,-1.07568,-1.838114,-2.590844,-2.153999
-0.9727256,-0.9442525,-0.5907978,-0.3073979,-0.9594694,-0.6459446,-0.8763163,-0.497896,-0.6141058,-1.194036,-0.3611402,-0.4502784,-0.7635226,-0.1978138,-0.9230571,0.06630371,-0.8956415,-0.3163541,-0.4097983,-0.8815894,0.5502119,-0.4305432,-0.4861035,-0.5914201,-1.351027
0.6608305,-0.5250022,0.8093624,0.8832358,0.9810616,1.451744,0.9206425,1.091385,1.000897,0.664564,1.501417,1.306016,1.204716,0.9789545,1.854855,1.457323,-0.03882748,1.46879,1.157717,1.115725,1.626585,2.378046,2.208147,1.290873,1.807219
0.09485836,1.351064,0.3101463,0.1177,0.3327018,0.553333,0.922795,-0.1581758,0.5548437,0.5663459,0.4872299,1.317332,0.6259049,1.50793,0.5452788,0.8945769,1.630841,1.067792,0.2629057,1.011574,1.029524,0.4325802,0.7384024,1.495527,2.314543
-0.9616889,-0.06796806,-0.2257083,-1.439733,-0.6843413,-0.838346,-0.6617817,-0.5564952,-0.6358011,-0.6245565,-0.9790362,-0.6412806,-1.476416,-1.096877,-1.076805,-1.350279,-1.493495,-0.9420474,-1.340823,-1.581788,-1.024124,-1.602821,-1.786794,-1.380989,-1.548189
0.4889999,-0.1822488,0.267518,0.2787811,-0.4246156,0.3814898,0.5444909,0.2184233,0.5819579,-0.3667577,0.8190794,0.3969607,-0.2183277,0.3724097,-0.1607492,0.4833936,-0.06343801,-0.3805785,0.0919621,-0.1876424,0.4842464,0.8217335,0.6643545,-0.4130535,0.2656718
1.589277,1.295275,1.50674,1.034541,1.796794,1.858626,1.617646,0.95822,1.74891,1.980111,2.091678,2.029191,1.166241,1.480911,3.001299,2.13295,0.9385305,1.913876,2.7067,1.855867,2.161699,2.956681,2.501519,2.073367,3.100937
1.205617,0.9844233,1.508455,1.283701,1.212514,1.881821,1.571357,0.7335008,1.058183,1.570369,1.227993,1.168653,1.341631,1.648143,1.242271,0.4506071,1.318495,1.407363,0.9615846,0.2024255,0.5801904,1.227274,1.169657,1.16374,1.325418
-1.622524,-0.194841,-1.392473,-0.473367,-1.061743,-1.404691,-0.4780698,-1.061654,-0.3192976,-1.796737,-1.578289,-1.274493,-1.085363,-0.8269464,-1.95186,-1.769254,-0.699318,-1.318092,-0.8351413,-1.28669,-1.396388,-0.547692,-1.732595,-1.206506,-1.735727
-0.4392883,0.9144608,0.7971451,-1.14715,-0.4326572,0.5622076,0.1641551,0.5528178,-0.2351897,0.1151699,0.2992093,0.1322971,0.3410318,0.03727568,-0.01379592,0.8808273,-0.3602387,0.4736136,-0.1595996,-0.3949848,0.2554189,0.594558,0.5897012,0.1298526,-0.06396936
0.5670074,-0.1253796,0.6168221,0.8704665,0.6868209,-0.09601142,0.3459879,1.258733,0.7435785,0.3199962,-0.1243194,-0.07759824,-0.642431,0.03869834,0.4452217,0.7219936,-0.0848811,0.4931969,0.02513321,0.2455089,-0.1065521,0.4799175,-0.4008028,0.1850789,-0.319878
-0.5666324,-1.652226,0.1326638,0.7476955,-0.3502766,-0.7310491,-0.103745,-1.135155,0.09623087,-0.03709415,-0.346564,-0.03745094,-0.1757292,-0.06581666,-0.1053704,0.07278051,-0.5429646,-0.9265652,-0.223326,-0.7097189,-0.9665067,-0.646704,-1.235806,-1.156668,-0.8199441
-0.6741349,-0.1802483,-0.1855897,0.1570443,0.2151037,-0.1529467,-0.000661908,-0.7247527,0.6452069,-0.2569318,-0.07077184,0.3493037,0.3390391,-0.1673069,0.3048625,0.5682636,0.2390936,0.4516047,0.1207808,-0.1413831,0.2854174,0.3904201,-0.000635151,0.7443073,1.728092
-1.296199,-0.1897833,-0.501006,-0.7974102,-0.5900928,-1.554966,-1.263485,-0.7635434,-0.3745458,-0.2599442,-1.32798,-1.016811,-0.6746627,-1.082941,-1.363041,-1.155003,-0.3041947,-1.02515,-0.8807074,-0.3742326,-1.751344,-1.16377,-1.455207,-0.9183978,-0.5421499
-0.9456508,-1.936727,-1.235686,-1.06608,-1.076693,-1.129866,-1.136134,-0.9989569,-0.8577721,-1.506047,-1.697213,-1.42032,-1.260811,-1.648982,-1.262676,-1.066354,-1.766469,-1.475008,-1.02992,-1.354266,-1.111076,-1.868861,-1.35404,-0.9148324,-0.9863589
-0.5933023,0.160132,0.1507313,-0.5534214,-0.765637,-0.4743869,-0.7911255,-1.325377,-0.1918164,-0.3153842,-0.1809174,-0.6884868,-0.39529,-0.41069,-0.685073,-0.4494684,-0.7314496,-0.6380077,-0.6717008,-1.152216,-0.4888517,0.6846367,-0.3036678,-0.2626619,-0.7835613
0.3299545,-0.177245,-0.2026967,-0.6010965,0.4303477,-0.07550998,-0.01513135,0.4950544,0.5002244,-0.09493161,0.1145279,0.7642457,-0.4265188,0.4874922,-1.007199,-0.005640221,1.079077,-0.5143068,-0.1458581,-0.05334687,-0.1299578,-0.2019983,-1.066869,-0.02672038,-0.6585791
-0.6424681,-0.9720266,-0.5984928,-0.3584915,-0.4057493,-0.5193644,-0.4737957,-0.4997433,-1.225523,-0.6688866,-0.6166525,-0.5081446,-1.147415,-1.451458,-0.8433091,-0.2221507,-2.393883,-0.3173265,-0.2750633,-0.3952152,-0.2760263,-0.1329991,0.3064192,0.313577,0.899044
-1.938963,0.3696124,-0.2661058,-1.045649,-0.967051,-1.050024,-1.614707,-0.8397912,-0.6144323,-0.8218851,-1.377911,-1.191354,-0.7664228,-1.046541,-0.485251,-1.071031,-1.515197,-0.5706732,-0.5093249,-0.7653449,-0.7271258,-1.196246,-0.9939408,-1.494807,-1.1827
0.3619116,-0.4435648,-0.7173409,0.3194924,-0.2498843,-0.3536609,0.4615234,0.5367175,0.681393,-0.2167679,0.6178249,-0.06209201,-0.4325809,-0.55454,-0.2891374,0.4017726,0.1714115,0.1996345,-0.5288398,-0.002623595,0.3231706,-0.1388595,-0.4165385,-0.6891555,0.3233787
0.6774469,1.204701,0.6298018,0.2712665,0.9735705,1.131091,0.1467608,1.063112,-0.03135896,1.55169,0.818566,1.063891,1.113316,1.266802,1.301449,1.965923,0.421181,1.853623,1.433905,2.149873,2.109755,1.600678,2.115226,2.129155,1.972955
1.644826,1.805852,1.618536,1.362738,1.447727,1.817749,2.050066,1.476568,0.8941107,1.523659,2.885854,2.045061,2.114349,2.425827,1.773003,2.173574,2.062633,1.90685,2.21114,1.924699,2.77831,2.643734,2.393346,2.02567,2.751706
-0.9255058,0.4894985,-0.1000932,-0.5099789,-0.2746229,-0.8850738,-0.3550323,1.161344,-0.2296146,-0.9577367,-0.7817346,-0.4482399,-0.8861139,-1.606533,-0.926099,-0.5135849,-0.681994,-0.7730559,-0.7827665,-0.7078375,-0.5683707,-1.010731,-0.4707693,-0.531589,-1.361154
-0.09567143,-0.7706136,0.07167243,-0.3442624,-0.5667135,-0.07300512,-0.2052382,0.0771482,0.3498023,-0.7917953,-0.6374981,-0.6419769,-0.2992623,-1.129496,-0.2011983,0.05104991,-1.777096,0.2740293,-0.4377305,-0.8069161,-0.04510904,-1.011727,-0.3052786,-0.7123177,-0.4825455
1.389844,1.184327,0.8580073,0.8956125,0.7415074,1.010058,1.485198,0.9568375,0.7238382,1.237845,0.9243588,0.823206,0.8682364,0.6090671,0.6020929,0.9476085,0.5505713,0.5859857,0.7710245,1.488896,1.003728,1.071582,0.7908741,0.8047675,0.6338033
-0.5649532,0.06895687,0.6993762,-0.3236343,-0.02705475,-0.05727607,-0.07129403,0.1714945,0.1332098,-0.6103976,0.01163007,-0.0616426,0.235593,-0.04362286,-0.1073774,0.3815259,-0.9381133,-0.03478484,-0.7036196,-0.5975339,0.1651979,-0.2836259,0.5789251,-0.8839803,-0.9097141
0.4717471,-0.3460788,0.001997976,1.501429,-0.3237695,0.5579477,1.273268,0.5658398,0.6904964,-0.1144264,-0.1390892,0.1708397,-0.5585364,-0.1815779,-0.1025464,0.06625117,-0.2145558,-0.4810984,-0.230793,-0.1871398,0.339559,0.3812345,0.6332729,0.4906609,0.3727727
-0.6728977,-0.8977466,-1.303288,-1.408614,-0.9301991,-0.6831416,-0.8342703,-1.564723,-0.7124912,-0.9115806,-1.700038,-0.8894096,-0.9185315,0.5807382,-1.301908,-1.355327,-1.596846,-0.5142321,-0.4567424,-0.6444558,-1.376421,-1.589843,-1.316039,-1.930822,-0.8034664
-1.849799,-0.8120859,-0.9032612,-1.884764,-1.048024,-1.209036,-1.327574,-1.953164,-1.684099,-1.210411,-1.834509,-2.061006,-1.073816,-0.5872693,-1.947944,-1.101289,-3.422145,-1.263897,-1.579003,-1.346331,-1.184016,-0.1296786,-0.8493983,-2.408347,-1.767062
-2.1442,-0.8567555,-0.6594838,-0.4068713,-0.7645167,-1.12152,-1.398426,-0.003110838,-1.3319,-1.301768,-1.384347,-1.461836,-0.3715192,-0.9249327,-1.487115,-1.23022,-1.814874,-1.808849,-1.332225,-1.295592,-1.056934,-0.5634099,-1.024525,-1.396541,-2.077562
-0.3942952,0.06480839,0.1012775,0.9250083,0.3570353,0.4607226,-0.09447417,0.9380013,0.5055232,0.4179645,0.7966585,0.4484626,0.5742854,0.01890058,0.2375916,-0.2215789,-0.4781759,0.156071,0.465861,0.906635,1.135451,1.394201,1.073365,0.5795969,-0.5695353
1.820558,0.3449739,1.298662,1.437004,1.050186,2.110935,1.409359,1.280725,1.501912,1.963987,1.380369,1.402184,1.622525,2.020883,2.180922,2.043283,1.832693,1.567629,2.191568,2.598138,2.565311,1.870016,2.466939,2.301017,2.960249
0.8938475,0.9065155,0.4396166,1.014384,0.6149063,0.8825568,1.000769,0.4482404,0.8795766,-0.4444477,0.9144354,1.395181,0.4111719,0.8814072,0.3792703,0.921011,0.6547196,1.13422,0.8507046,0.2421261,1.484225,1.211738,0.5536885,0.3212896,0.7185999
0.5575943,0.02538014,0.1249321,0.008827886,-0.1429508,0.3855095,-0.2049508,-0.2288757,-0.3738474,-0.5214829,0.09912356,0.0624977,0.2355858,-0.04520961,-0.3490672,-0.5375412,-1.205558,-0.3828096,-0.5578196,-0.9189959,0.1888688,0.188038,-0.3721039,-0.6746317,-0.08709043
0.625872,0.4182666,0.4346056,0.9346531,0.8801534,0.9282445,1.631548,0.6157276,1.053055,0.821362,1.431947,0.8925738,0.8968958,1.264335,1.351988,1.019897,1.452728,0.9299586,1.322799,1.345859,0.9558199,1.677818,1.782557,1.154396,1.910838
0.5778504,0.2505976,0.1597223,0.5454066,-0.0479005,0.4536794,0.7695678,0.3051029,0.06606871,0.2359329,0.3372704,-0.1461104,0.301168,0.088353,0.4306109,0.5467845,0.6499137,0.6167085,0.3628252,0.5173063,0.4677487,0.2237573,0.1312309,0.003928023,-0.02785418
-0.000405498,-0.4088765,0.126959,-0.5880807,-0.4036325,0.3134447,0.2378514,-0.8649427,-0.4367509,-0.02090584,0.1629297,0.3869539,0.4051623,0.6027238,0.404733,-0.1123379,-0.1588731,0.07633627,0.02300688,0.2382601,-0.295937,0.325481,0.2847637,-0.1743348,-0.2593333
1.196165,0.07827733,0.5235277,0.5287554,0.9041815,1.128588,1.048938,0.8935583,1.166357,0.8108646,1.126455,1.052487,0.7014544,0.457911,0.89852,1.380724,2.335268,1.463248,0.8250544,1.00441,1.30178,2.403848,1.484929,1.94421,1.904522
0.4465598,-0.3123266,0.168451,0.6945513,-0.07177983,0.07034336,-0.2815328,0.4636425,0.5653942,-0.2390314,0.4713701,0.1633211,0.2026544,0.531248,-0.5472955,0.07844814,0.217108,0.2246615,-0.282425,-0.03780751,0.4680019,-0.2184755,-0.3701518,-0.3595841,0.1119441
0.2629488,0.1265934,0.06371127,-0.260753,-0.4390134,0.1948007,-0.2900844,-0.5463064,-0.4055033,0.07198577,-0.1349238,0.07336469,0.4044262,-0.00440986,-0.3256041,-0.6885913,-0.8792226,-0.1575193,0.6721482,-0.8523026,-0.133425,-0.03867906,0.2456674,0.5414597,-0.4834803
-0.5221505,0.1948611,0.5699145,0.3602115,-0.1435525,0.2617845,0.5151911,0.8998967,0.6199514,0.251153,0.1619943,0.09951432,0.598833,0.7045622,1.269555,0.2342415,0.6060556,-0.1147889,0.5171137,0.9405438,0.4255297,0.100351,0.4108271,0.8676867,1.29688
-0.282377,0.3748109,-0.530274,-0.7937667,-0.5101786,-1.185471,-0.0319356,0.1775325,-0.3025297,-0.6370131,-0.3657279,-0.5844436,-0.01094281,0.1881252,-0.9392161,-0.3054585,0.005168837,-0.2084514,-0.3358113,-0.2257647,-0.4787729,-0.9710617,0.03122118,-0.9708891,-0.8940467
-0.7458146,-0.2824182,0.1683981,0.00860762,0.007065427,0.1719946,0.6018992,0.6009966,0.01509826,0.4717757,1.044389,-0.181417,-0.2279053,-0.6165614,0.3097604,0.2423296,-0.3545252,0.06410249,0.478264,0.6007739,1.117133,1.439726,1.23931,0.4204613,1.107686
0.2692951,-0.0861177,0.3064952,0.3944097,0.9309089,0.1376625,0.1456925,0.2490525,0.7159839,0.6130287,0.08118458,0.9680368,0.03352694,0.9873979,0.4979419,0.03909994,-0.01829586,0.5405357,0.417269,0.8357458,0.6007543,0.6177471,1.090157,1.627468,0.6477075
0.07013433,-0.5666045,0.08815698,0.3528825,-0.1961402,0.1353815,-0.01003621,-0.9263945,-0.09620967,0.2355978,0.4411119,0.2238415,-0.575396,-0.2476227,-0.1417096,0.5825708,-0.5953133,0.02663247,-0.1242528,0.2598308,0.1493804,0.2816338,0.2261751,-0.104041,0.3445339
-0.1839937,-0.0190419,0.8647477,-0.4529994,0.9107782,-0.2539563,0.4051372,-0.9776678,0.4897314,0.4344512,0.4164822,0.6269382,0.2682012,0.8261727,0.5471596,0.144829,0.4539864,0.5420641,1.124457,0.3074203,0.402663,0.1888513,1.277619,1.347601,0.8362348
-0.03933594,-1.181554,-0.1636276,0.8829424,-0.2887894,-0.5708716,-0.1371961,-0.6578792,0.2309058,-0.1934717,-0.5630931,-0.500208,-1.045416,-1.691835,-0.6116413,-1.004278,-0.3186049,-0.7143146,-1.303606,-0.7219847,-1.733324,-1.328191,-1.257341,-0.6414146,-0.2837214
-0.2267431,0.8239897,-0.02505261,-0.1814751,-0.113873,-0.3923002,0.1173981,-0.5867254,0.1386053,-0.3476876,-0.3255638,-0.269462,0.02081931,0.2792869,-0.08302542,-0.6566414,0.9865536,-0.4887917,-0.2932308,-0.01149177,-0.05673374,0.07842072,0.1920925,0.2020352,0.2883227
1.015451,0.1375909,0.2507179,0.9527717,0.8099085,0.8139247,0.9841947,1.068833,1.146652,0.6376374,-0.05320978,0.05899432,0.7310151,0.2164219,0.7233865,0.6507921,0.4124485,0.8751674,1.005836,0.8460498,1.191433,1.160038,0.9065032,0.4833329,1.418261
0.1518176,-0.4016854,-1.061277,-0.4477039,-0.3557552,-1.682642,-1.328766,-1.555553,-1.037155,-1.159229,-1.084892,-0.6321639,-1.129676,-0.9271079,-1.134295,-1.236313,-1.564699,-1.388783,-1.028827,-0.9081613,-1.355705,-1.301387,-0.6154974,-0.4252359,-1.792619
-0.08584127,0.3669418,-0.7036595,0.4181013,-0.3430367,0.2401302,-0.2167449,-0.4262425,-0.2293463,-0.3752837,0.2770166,-0.3574175,0.7189435,-0.3957754,-0.6509218,0.2145433,0.6608779,-0.0329965,-0.1357635,-0.7065406,0.01264018,-0.4125578,-0.4540635,-0.04301055,-0.02172147
-0.1362135,-0.8594291,-0.007608903,-0.773685,-0.4063472,-0.497816,-0.1574961,0.889021,-0.5674083,-0.5048864,-0.3211157,-0.1529972,0.008560114,0.7113826,-0.3808376,-0.7455526,-0.1511396,-0.1642692,-0.1917688,-0.7220135,-0.4779525,0.2950572,-0.2314141,1.185426,-0.4285018
-0.6835084,-0.676296,-0.4351957,-0.3918368,-0.2047869,-1.053895,-0.3727568,-1.272277,-0.6489713,-0.2393175,-0.7466136,-0.8819382,-0.8517782,-0.5540945,-0.7096796,-0.9652321,0.3959629,-0.7977566,-1.336676,-0.6258981,-1.440691,-0.7051346,-1.12702,-0.2815006,-1.622661
-0.2583825,-0.8192012,0.2075172,0.2929105,-0.4672209,-0.1858579,0.5097487,-0.472834,0.03359561,0.1957144,0.279783,-0.05194469,0.3473638,-0.8716673,-0.1078815,0.4830069,1.591257,-0.08617658,0.1233936,-0.2067594,0.2471744,0.07886381,0.1096244,0.2739045,0.531532
1.049137,0.3096251,0.6453035,1.059163,0.9543889,0.8716387,1.24088,1.217661,0.6108658,1.067631,1.172663,0.7868884,0.8840004,0.8785944,0.6416873,1.293639,-0.2216353,1.202428,0.8220128,2.632089,0.6739392,0.3653946,0.5638861,1.225998,1.076421
-0.1469001,0.4172648,0.7702528,0.1462079,0.4585887,0.193808,0.5854545,-0.01127877,0.2374248,0.3327165,0.7577408,0.7297518,0.834408,0.9293562,0.06871105,0.1612554,0.7709248,0.1445101,0.8379361,-0.1854082,0.4421001,0.9162612,0.1404535,0.5388193,-0.131781
