ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
-1.046781,-0.1107272,0.5158869,-0.414522,-0.2444012,-1.013099,-0.7229752,0.2070928,-0.5342034,-0.03124192,-0.5579074,-1.008219,-0.7249989,-1.88673,-0.2725335,-1.251085,-1.32869,-0.08883008,-0.565491,-0.7056753,-0.9933475,-1.001038,-0.1836924,-0.3054918,-0.8852998
-1.531607,-1.638906,-0.4028021,-0.9172027,-0.2736874,-1.519701,-0.9877445,-1.524028,-0.5665646,-1.051705,-0.5230174,-1.174268,-1.033646,-1.367484,-1.111965,0.05864639,-1.110339,-0.7707863,-1.4198,-0.8575584,-0.1721351,-0.5135337,-0.1858835,-0.7823281,-1.203224
-1.470754,-0.6615052,-0.256536,-0.6762292,-0.188722,-0.5743929,-0.9510771,-0.7043398,0.02172615,-0.9576967,-1.043174,-0.7514364,-0.4574935,-0.7568699,-1.294185,-0.6967719,-0.04645112,-1.641401,-1.353549,-0.8676746,-0.2130895,-0.5649602,-0.6859156,-1.258043,-1.165745
0.08692711,-0.009050985,0.02393891,0.208016,-0.6248949,0.6273338,-0.07128071,-0.167679,0.5132091,0.5999825,1.092306,-0.4456614,-0.5659094,0.9241046,0.4776262,0.4732804,-0.2171501,0.752909,-0.264173,0.4975593,0.7105485,0.7246495,0.5521441,0.4798215,0.6220481
-0.2108525,-0.08075947,0.2103242,-0.07692081,0.9055153,0.06605133,0.4793736,0.6859628,0.2220667,0.1497502,0.3808259,-0.201598,0.06064355,0.6910404,0.5394957,0.120674,-0.2269696,-0.8990838,-0.471057,0.6962161,-0.1472954,0.1100778,-0.1602708,-0.6706403,-0.6260156
-1.269024,-0.976536,-0.7089933,-0.9776491,-0.4471606,-1.628659,-0.8617501,0.006102595,-0.4302789,-1.162921,-1.218673,-0.8187005,-0.3526175,-0.5048744,0.01803696,-0.4065147,-0.4993778,-2.066755,-0.42153,-0.7984812,-1.197456,-0.866379,-0.3398234,-1.12953,-1.562097
-1.165943,-0.7810178,-1.098649,-0.7024161,0.05305827,-1.257263,-1.251101,-0.1182236,-0.6645967,-0.7739324,-0.6159394,-1.900265,-1.056317,-0.990916,-2.050786,-0.9977712,-1.915109,-0.7591231,-0.60207,-0.7276286,-0.6586726,-0.4090881,0.02990581,-1.106809,-1.025456
-1.066042,-1.418819,-0.6415489,-1.585892,-1.753917,-2.308667,-1.372073,-1.930262,-1.502305,-1.295083,-2.106959,-1.120757,-1.246265,-0.6441839,-2.183434,-0.8892147,-1.774909,-1.518396,-2.45137,-1.582769,-0.8044669,-0.9201621,-1.770715,-1.904101,-1.749424
-0.7849971,-0.007175096,-0.05478607,-0.8347213,-0.6923023,-0.2052454,-0.3836441,-0.3578131,-0.618372,-0.9484757,-0.3395444,-0.3837513,-0.7096698,0.2609992,-1.092324,-0.5240282,-0.8624808,0.9471118,-0.622859,-0.7030639,0.5796472,-0.5642748,-0.4648653,0.3852324,-0.4512819
-0.7452621,-0.0923837,-1.149579,0.150703,-0.4933928,-0.3699124,0.2591881,-0.4204357,0.1396224,-0.369071,-0.5792213,-0.1459674,-0.4557064,-0.9226056,0.4405433,0.2376381,0.779436,-1.515507,-0.578033,-0.1192532,-0.1780268,-0.07424661,0.01976953,0.1161222,0.2564722
-0.3468543,-1.19736,-1.054059,-0.3609867,0.1467199,-1.041875,-1.79556,0.009473256,-0.5503951,-0.8044576,-0.7113814,-0.6171582,-0.592193,-0.1665164,-0.6451598,-0.8453151,-0.920653,-0.8873299,-0.116651,-0.558791,-0.1057225,-0.3117903,0.4484705,-0.6375151,-0.4375683
-0.4437509,-0.1069868,-0.457454,-0.3697825,-0.406328,0.3950295,0.8844362,0.278146,-0.9383996,-0.3868905,0.3273733,0.2230217,-0.4284064,-0.3175737,-0.6829172,0.5084661,0.08783121,0.3567646,-0.243877,-0.3384312,0.8346771,0.9589251,-0.4780636,-0.1833733,-0.0735276
0.4603214,0.801025,0.5538131,0.4157475,-0.7029431,0.4666057,1.252734,0.8651043,0.8077508,0.5527576,0.2515261,0.4249378,0.2237763,0.7249699,0.7989745,0.2242342,0.3686485,0.9573253,0.09857,0.4876183,0.6918452,0.3177059,0.05449843,0.4146724,0.5254444
-0.6536654,-1.004515,-1.114071,-1.115659,-1.039807,-1.445404,-0.5817264,-1.420831,-0.5554662,-0.6169285,-1.785805,-1.015831,-0.8473837,-1.042335,-0.8823075,-1.684055,-1.074846,-2.395714,-1.278285,-0.8392468,-1.183708,-1.16387,-0.750407,-2.258381,-0.809021
-0.5424852,-0.8729328,-0.4564027,-0.2256622,-0.2792238,-0.1459321,-1.065677,-0.1771504,-0.2328869,-0.6195319,-0.7629269,-1.462039,-0.6472213,-0.5456662,-0.8900623,-0.3344267,-1.938687,-0.1369375,-0.526885,-0.6826487,-0.7210531,-0.4989474,0.2338606,-0.4690222,-0.5601742
0.01360863,0.1570836,0.4189442,0.6777366,0.9546167,0.360469,-0.1716733,0.02499119,0.2846688,0.9818813,0.9497241,0.000948917,0.4414598,0.9603897,0.8684506,0.4372283,0.3425132,0.9682177,1.14337,0.8346084,0.8394757,0.8910973,0.9540557,0.7816965,1.535683
0.6992341,0.7706388,-0.2299677,-0.03767202,0.06214287,0.993749,0.1790289,0.725289,-0.2041802,-0.1999414,0.1666795,-0.3108023,0.09876678,-0.2828371,-0.1253095,-0.7287039,0.05216172,-0.5108463,1.09517,0.02557836,-0.4959757,-0.627416,0.2680116,0.129414,0.2536555
-0.8336188,-1.224519,-1.380761,-0.8761619,-0.8049781,-1.44199,-1.477532,-1.36167,-1.384346,-0.9483902,-1.285867,-0.8995076,-1.253117,-1.167905,-1.020324,-1.441157,-1.29349,-0.9563212,-0.596005,-1.151782,-1.751046,-1.629562,-1.651546,-0.8976068,-1.162381
-2.064519,-1.811169,-1.176104,-1.725266,-1.824179,-2.197566,-2.032781,-1.157982,-1.745028,-2.171352,-2.466156,-1.710174,-1.846046,-1.814615,-2.046225,-2.029876,-1.927307,-1.59712,-1.596171,-2.299754,-1.940153,-1.75406,-1.566447,-2.524393,-2.235789
-1.040828,-1.205123,-0.6321738,-0.1796829,-0.4578094,-0.6188766,-1.326751,-0.236556,-0.7062508,-1.194036,-0.3611402,-0.7221584,-0.5779625,0.4622962,-0.9230571,0.06630371,-1.696352,-0.1569331,-0.163971,-0.8815894,0.5502119,-0.4256432,-0.3010826,-0.8363671,-1.301581
0.6572172,0.3828178,0.4668924,0.9420717,0.6223316,1.949094,1.087608,2.076048,0.9472036,0.664564,1.501417,0.7857164,0.7426957,0.1098775,1.854855,1.457323,0.7637225,1.409781,1.078747,1.115725,1.626585,1.545269,1.623817,1.30602,1.763489
0.09097876,1.330457,-0.1141137,-0.03198397,1.374122,0.59746,1.251951,0.7224542,0.6151596,0.5663459,0.4872299,1.146982,0.4953149,1.189094,0.5452788,0.8945769,1.171597,0.4079761,0.817507,1.011574,1.029524,0.7390702,1.269022,1.015753,2.00932
-0.9566406,-1.013878,-0.3813383,-0.9923725,-1.459371,-1.504065,-0.2627617,-0.9684252,-0.4264411,-0.6245565,-0.9790362,-0.3681406,-0.9581056,-0.6229873,-1.076805,-1.350279,-0.7241349,-1.966127,-2.25131,-1.581788,-1.024124,-1.732771,-2.017805,-1.24616,-2.698029
0.1151499,0.3998812,0.593078,-0.1712499,-0.9922896,0.1838578,0.1282849,1.144692,0.09615795,-0.3667577,0.8190794,0.6838507,0.1131023,0.09141374,-0.1607492,0.4833936,0.55384,-0.1305015,-0.187674,-0.1876424,0.4842464,0.1574175,0.5647625,-0.06298453,-0.2307881
1.702537,1.514455,0.9410896,1.574251,1.702044,1.580686,0.9502255,0.9743,1.73884,1.980111,2.091678,1.775361,1.548391,1.643324,3.001299,2.13295,0.9752205,1.585316,2.14789,1.855867,2.161699,2.664004,2.225229,2.344927,2.851246
1.146185,1.039063,1.484119,0.8789689,2.079254,2.339889,1.279185,1.793695,0.9733714,1.570369,1.227993,0.9918833,1.136531,1.656731,1.242271,0.4506071,0.06171521,1.339567,2.176583,0.2024255,0.5801904,1.1149,1.962599,0.6680623,1.583048
-1.530113,-0.347991,-1.052002,-1.044483,-0.6411288,-1.426642,-0.5831798,-0.5971898,-0.8224276,-1.796737,-1.578289,-1.181043,-0.9954873,-0.9319204,-1.95186,-1.769254,-0.844312,-0.8547323,-0.770793,-1.28669,-1.396388,-1.531012,-1.630976,-1.516101,-1.839583
-0.6252383,1.017641,0.1544152,-0.4544102,-1.326537,1.324628,0.5585911,-1.176332,0.1858003,0.1151699,0.2992093,0.04576605,0.5124618,0.2986184,-0.01379592,0.8808273,0.2168943,-0.1879764,-0.35919,-0.3949848,0.2554189,0.8407177,-0.3938389,-0.1353704,0.4982486
0.4569874,0.2010204,0.6660951,0.5637665,0.5144259,-0.7491614,-0.08993207,-0.1710424,0.0352585,0.3199962,-0.1243194,-0.6768683,-0.125951,0.5618083,0.4452217,0.7219936,-0.0222311,0.9186168,-0.51866,0.2455089,-0.1065521,0.04558252,-0.2875128,0.4580289,-0.675872
-0.3587824,-0.9742156,0.1456948,-0.1253545,-0.5999766,-1.145619,-0.277635,-0.7580463,-0.3369191,-0.03709415,-0.346564,-0.2456509,-0.5305792,-0.3416067,-0.1053704,0.07278051,-0.2969446,-0.4997552,-0.34829,-0.7097189,-0.9665067,-0.3970549,-0.9418761,-1.214938,-0.8108641
-0.6507449,-0.2607953,0.1316403,-0.1461157,0.07815373,-0.1166367,-0.8787119,0.5196573,0.2130369,-0.2569318,-0.07077184,0.0760037,0.2134291,0.1806631,0.3048625,0.5682636,-0.7955464,0.8118038,0.6865073,-0.1413831,0.2854174,0.43251,0.5210449,0.5316173,1.579002
-1.538149,-1.180153,-0.750536,-0.9924382,-0.3569878,-1.386129,-0.7902231,-0.7870835,-0.2828039,-0.2599442,-1.32798,-0.6157513,-0.5959887,-0.8155276,-1.363041,-1.155003,-0.3753447,-1.312142,-0.6668167,-0.3742326,-1.751344,-1.074771,-1.408047,-1.111168,-0.9476125
-1.377771,-2.117347,-0.7287961,-1.273563,-1.977002,-1.127246,-1.362908,-1.713997,-1.091162,-1.506047,-1.697213,-1.63471,-0.8740311,-0.7633219,-1.262676,-1.066354,-1.582824,-1.372418,-1.441844,-1.354266,-1.111076,-1.480391,-1.784264,-0.8908364,-0.9356659
-0.6802713,-0.252098,0.009691278,-0.4864194,-0.706015,-0.2373819,-0.8811155,-0.6113904,-0.06829643,-0.3153842,-0.1809174,-0.6003578,-0.1621,-0.86698,-0.685073,-0.4494684,-0.6994466,-0.3460377,-0.357823,-1.152216,-0.4888517,0.2078967,-0.2468058,0.3442131,-0.4173013
0.07268453,-0.04341503,-0.1360397,-0.6025664,0.3332176,-0.37994,-0.6368613,-0.2939656,0.07595441,-0.09493161,0.1145279,1.252636,-0.1830688,1.365544,-1.007199,-0.005640221,0.5200073,-0.06784683,-0.677246,-0.05334687,-0.1299578,-0.03333633,-1.300169,-0.4173004,-0.6523691
-0.6773121,-0.8319066,-0.7383928,-0.4380315,-2.097979,-0.2875504,-0.5829758,-0.4788803,-0.9543834,-0.6688866,-0.6166525,-0.8830645,-0.4558653,-0.4682999,-0.8433091,-0.2221507,-2.079223,-0.6526775,-1.276286,-0.3952152,-0.2760263,-0.8819711,-0.9283908,-0.371663,0.03870802
-1.564593,-0.4713276,-0.2472608,-1.121378,-0.4951611,-0.5388744,-1.274286,-1.020641,-0.5561513,-0.8218851,-1.377911,-0.7619835,-0.8417578,-1.590696,-0.485251,-1.071031,-0.7174566,-0.5416992,-0.32394,-0.7653449,-0.7271258,-1.163556,-1.329741,-1.209217,-0.900263
0.03814166,-0.3825118,-0.5143409,-0.09996762,0.1445057,0.2662491,0.3214234,0.2408494,0.1306031,-0.2167679,0.6178249,-0.339332,-0.06996086,-0.462336,-0.2891374,0.4017726,0.2514115,0.3285525,0.507317,-0.002623595,0.3231706,0.1282245,-0.01607852,-0.5641674,1.032089
0.3581868,0.7545506,0.6394055,0.7712475,0.1159705,0.6294731,0.9213608,0.8443862,0.497251,1.55169,0.818566,0.3165512,1.025088,1.241604,1.301449,1.965923,0.940171,1.738049,0.76794,2.149873,2.109755,1.897988,1.950694,2.28473,1.404824
2.088426,2.244122,2.042916,1.211718,1.398317,1.783784,2.524296,1.6038,1.004961,1.523659,2.885854,2.202971,2.038858,2.173362,1.773003,2.173574,2.670823,1.24929,1.93431,1.924699,2.77831,2.447409,2.175781,1.948255,2.712035
-0.2842458,0.07318849,-0.4505432,-0.5430109,-0.5475119,-0.3570338,-0.5793013,0.686164,-0.3085336,-0.9577367,-0.7817346,-0.6041399,-0.6863039,-0.8045229,-0.926099,-0.5135849,-0.749094,-0.3648939,-0.84364,-0.7078375,-0.5683707,-1.038101,-1.027419,-0.757909,-1.240154
-0.1507894,-0.3365836,-0.4505676,-0.4776564,-1.019365,-0.03561512,-0.6646782,-0.8647418,0.1187023,-0.7917953,-0.6374981,-0.7644569,-0.0495623,-0.5945256,-0.2011983,0.05104991,-1.443976,0.2267163,-0.975818,-0.8069161,-0.04510904,-0.05248712,-0.8912786,-0.9945977,-0.5993345
0.9550238,1.09082,0.4771973,0.8266125,0.7784374,0.9078181,1.763728,0.9394995,0.4119582,1.237845,0.9243588,0.489496,1.090246,0.8776001,0.6020929,0.9476085,0.7985313,1.233626,0.901392,1.488896,1.003728,1.071213,1.017936,0.9187495,0.9546853
-0.1499132,0.2370269,0.9722662,-0.4228216,-0.5921947,-0.1244161,-0.501686,-0.9034855,0.03346783,-0.6103976,0.01163007,-0.4242426,0.1372681,-0.1091009,-0.1073774,0.3815259,-0.9801833,0.4280872,-1.30738,-0.5975339,0.1651979,-0.2349089,0.05793516,-0.8618904,-1.063428
0.2271271,-0.06896879,-0.305282,0.5448094,0.6087705,0.2564677,0.6139577,0.2166288,-0.1417836,-0.1144264,-0.1390892,-0.4966803,-0.2973564,0.1555062,-0.1025464,0.06625117,-0.2209998,0.5011416,-0.39892,-0.1871398,0.339559,0.4920355,0.761493,0.7484869,-0.03775192
-0.4130277,-0.9479886,-1.519938,-0.9131238,-1.099819,-1.554632,-1.47331,-1.082231,-0.5856013,-0.9115806,-1.700038,-0.7926506,-1.372782,-0.1012898,-1.301908,-1.355327,-2.038508,-1.127418,-1.22717,-0.6444558,-1.376421,-1.795536,-1.210719,-2.006514,-1.182527
-1.933675,-1.123886,-1.100571,-0.8821238,-1.398234,-0.6694258,-0.3026843,-1.084604,-1.084449,-1.210411,-1.834509,-2.564886,-0.7396255,-1.386799,-1.947944,-1.101289,-1.957295,-1.787577,-1.66375,-1.346331,-1.184016,-1.452139,-1.488088,-2.572277,-1.422146
-2.214746,-0.7441655,-0.5224639,-0.5681603,-0.7394967,-1.05805,-1.426906,-0.7175189,-1.47925,-1.301768,-1.384347,-1.939346,-0.4655341,-1.287816,-1.487115,-1.23022,-1.153987,-1.715929,-2.04881,-1.295592,-1.056934,-1.21649,-1.826766,-1.181253,-1.519512
0.06223476,-0.04218161,-0.009522517,0.4329683,0.09179303,0.3988116,-0.9774142,-0.4753087,0.2337832,0.4179645,0.7966585,0.05301255,0.2793755,-0.5065944,0.2375916,-0.2215789,-0.7874409,0.103761,0.069605,0.906635,1.135451,1.391311,0.720206,1.129053,-0.4128053
1.724936,1.441774,1.575532,1.042717,1.106408,2.050696,1.091122,0.5481808,1.509646,1.963987,1.380369,1.124193,1.255855,1.935803,2.180922,2.043283,1.210101,1.538656,2.055567,2.598138,2.565311,2.522756,2.399565,1.920447,2.812424
0.6551375,0.6541455,0.9495667,0.7984315,1.04536,0.9425968,0.4778392,0.9588913,0.7061466,-0.4444477,0.9144354,0.9509412,0.3768849,0.5430971,0.3792703,0.921011,-0.1008674,1.32542,1.539141,0.2421261,1.484225,0.9510772,1.212938,0.3075826,1.27004
0.3390543,0.01403414,-0.8532079,-0.1959781,-0.8674108,0.4671035,0.05280319,-0.3974047,-0.3875934,-0.5214829,0.09912356,-0.3125623,-0.2007242,-0.6762616,-0.3490672,-0.5375412,-0.4198777,-0.6912516,-0.805449,-0.9189959,0.1888688,0.2709509,-0.6890569,-0.7494246,-0.6276494
0.754162,0.6195166,0.2615856,0.5205551,0.6403395,0.6704035,1.128128,0.2459121,0.7297949,0.821362,1.431947,0.7713938,0.8749898,1.200559,1.351988,1.019897,0.9060314,1.70668,1.047436,1.345859,0.9558199,1.468488,1.760264,0.7676789,1.455788
0.4799494,-0.3794824,0.2906923,0.3358166,1.130049,0.3810594,0.9642298,0.9036659,0.2455087,0.2359329,0.3372704,-0.4346104,0.315053,0.449058,0.4306109,0.5467845,-0.09158429,0.4903234,1.332401,0.5173063,0.4677487,0.2785953,1.187931,0.418208,0.3893058
-0.0295845,0.1126235,0.115924,-0.3383023,-0.1957325,0.1782152,0.4791498,-0.2343206,-0.4318325,-0.02090584,0.1629297,0.2465239,0.2226324,0.0726238,0.404733,-0.1123379,0.1876469,0.3362539,0.1277175,0.2382601,-0.295937,0.240833,0.5303137,0.2162313,0.2155573
1.606855,-0.09090267,0.5046518,0.7453054,1.735162,1.031079,0.9663175,1.119928,0.9724272,0.8108646,1.126455,1.228467,1.008254,0.587081,0.89852,1.380724,1.720638,2.054347,1.245851,1.00441,1.30178,1.583108,2.002988,2.00169,1.465363
0.1009198,-0.1291266,0.2381,0.2260443,0.03521917,-0.3689566,0.1099402,0.2016515,0.5356672,-0.2390314,0.4713701,0.4482411,-0.08939561,0.009058016,-0.5472955,0.07844814,0.583729,1.536698,-0.6244935,-0.03780751,0.4680019,0.007704515,-0.2553828,-0.07238411,-0.3854859
-0.1264012,0.07119644,-0.3189787,0.03072301,-1.221813,0.3561507,-0.1200084,-0.7981564,-0.3939273,0.07198577,-0.1349238,-0.08309531,0.3499692,0.2168861,-0.3256041,-0.6885913,-0.1914455,-0.5456453,-0.24951,-0.8523026,-0.133425,0.3541009,-0.8373226,-0.2162333,-0.7812684
-0.3150305,0.5588211,0.8587345,0.3522915,-0.4348025,0.9602845,0.2268561,0.2349067,0.3527914,0.251153,0.1619943,0.1822553,0.380943,0.4743222,1.269555,0.2342415,0.3269406,0.795091,1.17048,0.9405438,0.4255297,-0.609919,0.3635072,1.070527,1.86598
-0.394577,-0.3056891,-0.5843151,-0.7976967,0.7663914,-0.4972511,-0.7392056,0.3697026,-0.6857697,-0.6370131,-0.3657279,-0.3099436,-0.1504428,-0.8889948,-0.9392161,-0.3054585,-0.5328712,-0.05429134,0.87316,-0.2257647,-0.4787729,-0.9858317,0.5562112,-0.4803691,-0.5847548
-0.5405146,-0.1463382,0.08561608,0.1753746,-0.1597046,0.5457646,1.019966,0.03516657,0.08146526,0.4717757,1.044389,-0.209605,0.1497447,-0.07359139,0.3097604,0.2423296,0.7307648,0.5645555,0.34293,0.6007739,1.117133,1.601936,0.7209803,0.9895813,1.377983
0.4424851,0.0302823,0.4446951,0.4308737,0.7216178,0.01052046,-0.4749616,0.2617125,0.6611999,0.6130287,0.08118458,0.4915367,-0.02660807,1.477437,0.4979419,0.03909994,-0.8652959,-0.1778503,-0.08471,0.8357458,0.6007543,0.7856614,0.7268694,0.7431197,0.9546275
-0.03939567,-0.4300145,0.002291974,-0.01461151,-0.5815201,-0.3992285,-0.1580302,-0.06468447,-0.01562368,0.2355978,0.4411119,0.1040714,-0.596076,-0.1426097,-0.1417096,0.5825708,-0.3999962,-0.5361635,-0.90986,0.2598308,0.1493804,0.2333238,-0.01133492,-0.533464,-0.518716
-0.08773068,0.1705981,1.022368,-0.1759434,0.7939681,-0.6047063,0.2713632,-0.1400078,0.4766374,0.4344512,0.4164822,0.5964431,0.3471812,0.9886367,0.5471596,0.144829,0.5268934,-0.3125719,0.6339,0.3074203,0.402663,0.3906224,1.139529,0.6948882,0.5174758
-0.02971444,-0.8782244,-0.3621176,-0.1085276,0.2500106,0.04194841,-0.6961141,-0.2123592,-0.3058742,-0.1934717,-0.5630931,0.05689203,-0.4969961,-0.8581154,-0.6116413,-1.004278,-0.03936291,-0.5886246,-1.02795,-0.7219847,-1.733324,-1.29441,-1.583771,-0.7829946,-0.08065145
-0.3744531,-0.06367034,0.3027774,-0.3447731,-0.03621303,-0.8532532,0.1119581,-0.2130154,-0.07272471,-0.3476876,-0.3255638,0.391148,-0.1699007,0.04105696,-0.08302542,-0.6566414,0.8729137,0.3849483,-0.523806,-0.01149177,-0.05673374,-0.08781928,0.4072755,0.2530482,-0.3174073
0.9143408,0.1773699,0.06682791,0.6643717,1.217939,0.8403147,0.4434447,0.7949833,0.9334619,0.6376374,-0.05320978,0.1189903,0.8859151,0.3125429,0.7233865,0.6507921,0.05117849,1.185576,0.808831,0.8460498,1.191433,1.085861,0.6819742,0.236014,1.202323
-0.2431424,-0.9919654,-1.032449,-0.5327739,-0.3820762,-0.9711317,-0.8556661,-1.726209,-0.7751547,-1.159229,-1.084892,-1.157404,-1.321046,-0.9178988,-1.134295,-1.236313,-1.713603,-1.025373,-0.640256,-0.9081613,-1.355705,-1.094378,-0.9275534,-0.794596,-0.8882086
-0.2816413,0.04337178,-0.7385565,0.09987129,0.01372432,0.3352393,-0.2951149,-0.2244954,-0.08358629,-0.3752837,0.2770166,-0.07646756,0.4148035,-0.02914539,-0.6509218,0.2145433,0.1348269,0.4094135,0.104706,-0.7065406,0.01264018,0.1676622,-0.3282715,-0.5097995,-0.3070815
-0.2253835,-0.6310992,-0.1774789,-0.06683501,-0.9376402,-0.166891,0.6153439,-0.5047791,-0.004968293,-0.5048864,-0.3211157,-0.1528895,-0.2147699,0.3529726,-0.3808376,-0.7455526,0.1228804,-0.09160121,-0.551738,-0.7220135,-0.4779525,-0.1378328,-0.9254241,1.165446,-0.2314868
-0.8627784,-0.445716,-0.7597458,-0.3778068,-0.7316369,-1.198788,-0.5482978,-1.021901,-0.8733313,-0.2393175,-0.7466136,-0.2120882,-0.9641481,-0.5304695,-0.7096796,-0.9652321,0.5668019,-0.375002,-1.594593,-0.6258981,-1.440691,-0.8341395,-1.242649,-0.2773761,-1.789924
0.1203275,-0.2442912,0.5628972,0.1494685,-0.4299739,-1.151748,0.5264227,-0.09797791,0.07277361,0.1957144,0.279783,0.7243953,0.3674758,-0.2486453,-0.1078815,0.4830069,1.370491,-0.8235346,-0.387848,-0.2067594,0.2471744,0.5130388,0.5514164,0.1469445,0.249232
1.009008,0.06883507,0.7882136,1.230203,0.7686089,0.5044987,0.6929503,0.2613014,0.3710959,1.067631,1.172663,0.8163944,0.7079404,0.8958024,0.6416873,1.293639,-0.2613733,1.960878,0.37669,2.632089,0.6739392,1.095025,0.490256,1.67997,1.064771
0.2381899,0.5353748,0.9132028,-0.1373771,-0.1032913,0.09664594,0.8963495,0.2612632,0.2117698,0.3327165,0.7577408,1.043252,0.234208,0.3067262,0.06871105,0.1612554,1.221925,0.5446031,0.34193,-0.1854082,0.4421001,0.6106112,-0.2431745,0.2289393,-0.337318
