ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
-1.249002,-1.105924,-1.106798,-1.295779,-1.40884,-0.04130572,-1.03152,-1.459583,-1.361633,-0.263981,-0.711515,-1.366941,-1.625056,-1.037902,-1.136094,-1.605341,-0.4499818,-0.8424869,-1.202843,-1.2344,-1.30286,-1.065821,-0.591477,-2.158457,-1.640265
-2.86712,-1.617951,-0.9493985,-1.45764,-1.927826,-1.697295,-1.718176,-1.325274,-2.769502,-1.33774,-1.652788,-1.661841,-1.624654,-2.671853,-0.7631271,-1.766269,-0.9660199,-2.541677,-1.459355,-2.18492,-1.149188,-1.634526,-0.489495,-1.45626,-3.425668
-1.047736,-1.522177,-0.961026,-1.880705,-1.23277,-0.2546792,-0.9845716,-0.4554606,-0.8888208,-1.27043,-0.588118,-0.7771603,-0.441987,-0.2521071,-0.493339,-0.1186776,0.2696658,-0.8972507,-0.8935748,-0.229836,-0.4471279,-2.018221,-0.07323924,-0.7472254,-0.9892383
-1.046781,-0.1892952,0.08691692,-0.784462,-0.5258412,-0.6062268,-0.6574752,-0.2395672,-1.437483,0.89995,-0.5579074,-0.6788087,-0.7249989,-1.014752,0.3414966,-2.024873,0.09117058,-0.1580901,-1.45141,1.354281,-1.058847,-1.021718,-0.2108724,-1.114072,-1.270809
-1.531607,-1.807916,-0.609782,-1.559703,-0.9923894,-1.622261,-1.088364,-1.050398,-1.001345,-1.113553,-0.5230174,-1.157278,-1.033646,-1.212053,-0.5798351,-0.09215761,-1.462923,-0.9001363,-1.982344,-0.628359,-0.07151512,-0.4787767,-0.2060134,-0.953088,-1.035904
-1.470754,-0.6437652,-0.03387597,-1.235359,-0.728096,-0.3565929,-1.132407,-0.1560538,0.09426615,-0.725655,-1.043174,-1.041696,-0.4574935,-0.8982499,-1.120315,-0.620243,-1.372422,-1.289309,-1.006944,-0.512187,-0.03175946,-0.6540822,-0.3303996,-1.110373,0.5889028
0.08692711,0.334959,-0.1867261,0.004036611,-0.4138109,1.627104,0.3285293,0.101136,-0.3296104,0.72687,1.092306,-0.01358143,-0.5659094,0.980637,0.4979612,0.231611,1.083827,0.8208089,0.3212961,1.610083,0.3107384,0.8572595,0.7366741,0.4847521,0.5830461
-0.2108525,-0.4579195,0.6438342,-0.05026561,0.2903793,-0.05748566,0.4726535,0.8293368,-0.4472482,0.897407,0.3808259,0.383072,0.06064355,0.6749702,0.7899957,0.1515662,0.1026413,-0.5826478,0.04207434,0.030314,-0.1405753,-0.2415012,0.5120832,-0.6776291,-1.097062
-1.269024,-0.569716,-0.4041433,-1.012619,-0.4034306,-1.097232,-1.08781,-0.6721574,-0.4785589,-0.80582,-1.218673,-1.076531,-0.3526175,-0.9376144,-0.06028304,0.002325298,-0.5794078,-1.368395,-0.2031752,-0.21792,-0.9713964,-1.670749,-0.4789134,-0.9872901,-1.354843
-1.165943,-0.6892458,-0.8665936,-0.8236421,-1.167682,-0.6368408,-0.8663411,-1.218209,-0.9057958,-1.04692,-0.6159394,-1.732706,-1.056317,-1.327377,-2.324246,-1.01855,-1.371959,-0.7854532,-1.699897,-0.03969,-1.043433,-0.5440281,-0.8996692,-1.017628,-0.5420561
-1.066042,-1.389967,-0.8384889,-1.45337,-2.022817,-1.895434,-1.244423,-0.9118161,-1.291834,-0.703047,-2.106959,-0.8321271,-1.246265,-0.979174,-1.652034,-0.1878947,-2.051789,-1.57495,-1.020874,-0.874657,-0.9321169,-0.8358491,-0.7065548,-1.363491,-1.47974
-0.7849971,0.1269949,-1.099636,-0.1374603,0.2880977,-0.1309636,-0.2139741,-0.6626431,-0.390262,-0.3516358,-0.3395444,0.1699887,-0.7096698,-0.1712708,-0.7047439,-0.1389982,0.1525992,0.1228818,-0.2248758,-0.481298,0.4099772,0.2535194,-0.5374353,0.5159523,-0.6553819
-0.7452621,0.2456863,-0.9680786,-0.639045,0.3673972,-0.3573024,-0.0898819,-0.5695557,-0.2124076,0.0978,-0.5792213,-0.6412174,-0.4557064,-0.6573656,0.1233333,-0.1971219,0.190307,-1.309692,-0.708109,-0.453416,0.1710432,-0.06493161,0.4459295,-0.5370278,0.1856462
-0.3468543,-1.127702,-1.042809,-0.6084408,-1.24184,-0.4851275,-0.8960603,-0.5408468,-0.5989151,-1.279262,-0.7113814,-0.8962782,-0.592193,0.3102936,-0.8286998,-0.6926851,-0.293035,-0.1089799,-0.583016,-0.637732,-1.005223,-1.2391,-0.2422795,-0.741145,-0.1416463
-0.4437509,-0.3044768,-0.3490899,0.3541005,-0.77573,0.2132956,0.2298862,-0.129994,-0.4948256,0.102724,0.3273733,0.3065507,-0.4284064,0.02832327,-0.7615292,0.2861691,-0.6600858,-0.05715543,0.02572928,-0.179193,1.489227,1.452281,-0.3903036,-0.2567903,-0.5392776
0.4603214,0.875733,0.3920011,-0.002912477,0.7257068,0.3423037,1.247685,1.132002,0.7621008,0.49745,0.2515261,0.6635678,0.2237763,0.4500899,1.002504,0.9731642,1.399929,1.122127,0.05039656,-0.27052,0.6968943,-0.1486161,0.3699164,0.7439224,0.2569004
-0.6536654,-1.262115,-1.278871,-1.674484,-0.623314,-1.647379,-1.234597,-1.533413,-1.209396,-1.052875,-1.785805,-0.8753407,-0.8473837,-0.8940046,-1.119298,-1.424545,-1.32414,-1.959564,-1.254882,-1.964076,-0.530838,-1.516665,-1.152959,-2.597071,-1.241351
-0.5424852,-0.9130158,-1.048193,-0.1777531,-0.3890458,-0.2357251,-0.4745572,-0.6368724,-0.5523679,-0.059592,-0.7629269,-0.5871194,-0.6472213,-1.025695,-0.6896623,-0.4744577,-0.3981338,-0.5744755,-0.9697564,-0.016605,-1.312173,0.1935206,-0.1133414,-0.4090832,-1.842109
0.01360863,0.2161656,0.1317462,0.9818317,0.1311508,1.006891,-0.2507833,-0.03492681,0.7605008,0.867946,0.9497241,-0.2665511,0.4414598,1.138898,0.9658386,0.6264003,0.4484732,0.9995277,1.305652,2.114056,0.9185857,0.6299673,0.9197156,0.8611385,1.704643
0.6992341,0.5158689,-0.1923177,-0.889442,-1.207817,0.422979,-0.2501311,0.664619,-0.4774502,0.649685,0.1666795,-0.2654323,0.09876678,-0.09374709,0.2807505,-1.323034,-0.5941478,-0.1111753,-0.04693031,0.2829705,-0.0668157,-0.903957,0.5222216,0.230124,-0.4731556
-0.8336188,-1.617959,-0.9143262,-0.5758019,-1.128253,-1.641939,-1.569227,-0.6988347,-0.5642862,-1.594285,-1.285867,-1.269258,-1.253117,-0.6788096,-1.104189,-1.969696,-0.6017139,-1.324181,-1.77418,0.06935,-1.659351,-1.553142,-1.258221,-1.326737,-2.431771
-2.064519,-1.753708,-0.9325743,-1.180477,-1.723419,-2.355798,-1.882011,-1.352412,-0.6854591,-1.291623,-2.466156,-1.944074,-1.846046,-1.561494,-1.683094,-2.140949,-1.767858,-2.402245,-2.374868,-1.969707,-2.090923,-0.9276916,-1.252697,-2.581124,-1.845704
-1.040828,-1.424982,-0.9589178,0.09709907,-0.9499167,-0.7387036,-0.9684613,-0.938086,-0.6339769,-1.107957,-0.3611402,-0.4502784,-0.5779625,-0.01259378,-0.9644331,0.4105427,-1.137493,-0.3039021,-0.1878403,-0.504098,0.1919219,-0.3106052,-0.8222926,-0.5470371,-1.514909
0.6572172,0.2702878,0.9376324,-0.2628582,1.141332,1.459367,0.8669485,1.603748,-0.08175642,1.49847,1.501417,1.306016,0.7426957,0.9502675,1.512385,0.7991325,0.9287695,1.486377,0.08307684,0.808764,1.847245,1.849483,1.955607,0.92765,1.542813
0.09097876,1.540457,0.5587763,-0.41942,0.5647518,0.6940397,0.983111,0.8980642,0.2077836,-0.30496,0.4872299,1.317332,0.4953149,1.23952,0.1210189,0.8113609,1.104964,0.7854822,0.1926597,1.082635,1.298364,0.4788642,0.8697324,1.095917,1.968417
-0.9566406,-1.251878,-0.5866483,-1.607803,-0.1377613,-1.684654,-0.4524217,-1.407655,-1.040391,-0.463729,-0.9790362,-0.6412806,-0.9581056,-0.8550673,-1.232435,-1.346509,-1.742005,-1.155907,-1.355393,-2.558685,-0.8344637,-2.60545,-2.085275,-1.53239,-2.055968
0.1151499,0.3641122,0.2587838,-0.9928699,-0.2011356,0.4465908,0.05869094,0.5848721,-0.2780921,0.600268,0.8190794,0.3969607,0.1131023,0.2834237,0.1648108,0.3418936,0.395302,-0.4786015,-0.5919579,-1.069597,0.5538404,0.5808655,0.5802723,-0.5864245,0.5082319
1.702537,0.9646751,1.81527,0.8833106,1.874385,1.023486,1.607576,1.28011,0.9806598,1.695324,2.091678,2.029191,1.548391,1.573084,2.435649,1.55047,1.351557,1.767686,2.2082,1.483057,1.504349,2.375794,2.915889,2.033017,2.740209
1.146185,1.358983,1.726205,1.13827,1.442404,2.748693,1.486545,1.207823,1.169122,1.576314,1.227993,1.168653,1.136531,1.575901,1.217934,0.6571171,0.9261872,1.168163,1.134295,-0.673168,0.3728304,1.256851,1.416859,0.9539923,1.098295
-1.530113,-0.2800049,-1.261952,-1.188583,-0.9743638,-1.445593,-0.9811998,-0.9044138,-0.4536776,-1.107934,-1.578289,-1.274493,-0.9954873,-1.468666,-1.61139,-0.9766241,-0.364779,-1.186292,-0.8076713,-1.16941,-0.998368,-1.204926,-1.596601,-1.069231,-1.711896
-0.6252383,0.7458909,0.6830852,-0.6906152,-0.5213353,0.9499475,0.5851451,-0.3485122,-0.1649877,-0.497055,0.2992093,0.1322971,0.5124618,0.03621538,-0.6565259,1.15495,0.9877296,0.5882436,-0.04057457,-0.2740997,0.2288649,0.3533777,0.1867612,-0.04439744,-0.7245123
0.4569874,-0.2005996,0.6320081,0.3118975,0.6628649,-0.7675614,-0.3623321,-0.06725136,-0.8466615,0.167909,-0.1243194,-0.07759824,-0.125951,-0.3243317,0.4944947,1.546974,0.7430389,0.8626069,0.4255742,0.362662,0.1658479,-0.1716075,-0.1124168,0.8276889,0.322548
-0.3587824,-0.5343156,-0.07911618,0.2329055,-0.6040666,-0.7437091,-0.536895,-1.034137,-0.3233291,-0.250678,-0.346564,-0.03745094,-0.5305792,0.1240733,-0.09233937,-0.5674795,-1.312035,-1.265525,-0.197686,-1.715333,-0.7072467,0.198855,-1.277726,-1.325768,0.2767859
-0.6507449,-0.3898053,0.04495032,0.3768133,0.6123137,-0.05722667,-0.4328319,0.2877273,0.2922659,-0.002344,-0.07077184,0.3493037,0.2134291,0.02738307,0.6220925,0.7166736,-0.1534164,0.3059947,0.5700708,-1.1037,-0.1604627,0.726509,0.4417148,0.8105073,2.179332
-1.538149,-0.8933833,-0.446921,-1.297568,-0.1856628,-1.027279,-1.171743,-0.8141285,-0.05409386,-0.47561,-1.32798,-1.016811,-0.5959887,-1.129842,-1.612571,-1.240793,-1.433487,-0.8124101,-0.7778474,-0.407134,-1.369824,-1.404633,-1.570992,-0.8755278,-0.05725183
-1.377771,-2.143254,-1.120276,-1.370022,-1.04593,-0.6421974,-1.369524,-0.8679069,-1.381512,-1.307106,-1.697213,-1.42032,-0.8740311,-1.482132,-0.7557862,-0.8900142,-1.616133,-1.197818,-0.718389,-0.956787,-1.10446,-1.733827,-1.159794,-0.5588064,-0.6929418
-0.6802713,-0.19558,-0.1381287,-0.8800294,-0.915537,-0.1145399,-0.6676055,-1.088037,-0.1921974,-0.338908,-0.1809174,-0.6884868,-0.1621,-0.77715,-0.8261131,-0.8393354,-0.05809261,-0.3335077,-1.176301,-0.387102,-0.7023617,0.2160117,-0.6131728,0.02119308,-0.4282023
0.07268453,-0.466215,0.07654334,-0.3421064,0.1624677,-0.50271,-0.4394014,0.4330645,1.019875,-0.246628,0.1145279,0.7642457,-0.1830688,0.4844242,-0.9405417,0.3581298,-0.3034247,-0.3099768,0.2967419,-0.30664,-0.3274178,0.1660337,-0.7448686,0.2203696,0.514602
-0.6773121,-0.4812266,-0.3631527,0.2820674,0.4241207,-0.1643064,-0.2026557,-0.03404029,-0.9705544,0.216925,-0.6166525,-0.5081446,-0.4558653,-1.4374,-0.983209,-0.3783907,-1.802297,-0.4627365,0.3638367,-1.175466,-0.6563463,-0.8096321,0.2794792,-0.09411299,-0.392676
-1.564593,-0.3373176,-0.2861608,-2.243433,-0.905668,-0.9465644,-1.556426,-0.7178463,-0.4924463,-0.796805,-1.377911,-1.191354,-0.8417578,-1.168231,-0.466406,-1.027451,-0.5727466,-0.4648832,-1.612845,0.44489,-0.4449858,-1.073042,-1.181326,-1.556347,-0.5365639
0.03814166,-0.5138419,-1.042621,-1.287198,-0.4870443,0.3103291,-0.08926655,-0.3138805,-0.841857,-0.1948562,0.6178249,-0.06209201,-0.06996086,-0.606826,-0.08613735,-0.4053074,0.05284748,0.2548525,-1.23898,0.346444,0.7338606,0.3502845,-0.8901785,-0.7822975,0.7653248
0.3581868,0.7831796,1.317942,1.127012,1.040032,0.9773104,0.6753708,1.822766,0.007321043,1.433276,0.818566,1.063891,1.025088,1.438352,1.311052,1.954607,0.865505,1.900729,1.423739,1.384266,2.355745,1.73536,2.803314,2.17621,0.9749643
2.088426,2.505992,1.171286,0.6545642,1.365589,1.514209,2.160916,1.15183,0.6057307,2.181315,2.885854,2.045061,2.038858,2.363943,2.197383,1.761574,1.792697,1.80219,2.096037,2.237954,3.14169,1.982355,1.858251,1.833165,3.308964
-0.2842458,0.02730149,0.4898268,-0.1616179,-0.1938829,-1.370481,-0.4339513,1.028964,-0.2351706,-0.486,-0.7817346,-0.4482399,-0.6863039,-1.156433,-1.276549,-0.1115249,-0.4462439,-0.5209758,-0.4785366,-1.375706,-0.7137207,-0.5557193,-0.2071494,-0.605809,-1.662385
-0.1507894,-0.4342896,-0.2018476,-0.4853794,-0.6178545,-0.2835231,-0.4363382,-0.2643918,-0.2052307,-1.60598,-0.6374981,-0.6419769,-0.0495623,-0.6634456,-0.7234383,-0.1942871,-1.791693,0.01628927,-0.4247805,-1.619309,-0.273449,0.3632599,-0.7841187,-1.175378,-0.2081045
0.9550238,0.8479404,0.3427573,0.1925325,0.3344474,1.11582,1.173318,0.2978075,0.3160882,0.75236,0.9243588,0.823206,1.090246,0.5241401,0.2212829,0.8745185,0.3360403,0.8153557,0.03055451,1.295777,1.594138,1.473421,0.2916861,1.050199,1.186353
-0.1499132,0.2364722,0.6974962,-0.5558416,-0.05799075,-0.6575208,-0.171036,-0.3711155,-0.1056022,-0.34138,0.01163007,-0.0616426,0.1372681,-0.1256759,0.1655126,0.8150759,-0.0708803,0.2197152,-0.9452696,-0.045617,-0.1654521,0.09097311,0.4595352,-0.7469903,-1.131142
0.2271271,0.05537121,-0.04815303,0.2257334,-0.3168349,0.5233177,0.4409877,-0.07987122,-1.01928,-0.306447,-0.1390892,0.1708397,-0.2973564,-0.05475785,-0.4098264,-0.09224483,-0.3644398,-0.1720784,-0.3908089,0.49015,0.512529,1.267366,0.481012,0.6975709,0.9067381
-0.4130277,-1.316589,-1.891238,-1.012382,-1.038629,-1.799102,-0.7073803,-1.415003,-0.5154462,-1.487758,-1.700038,-0.8894096,-1.372782,0.3985482,-1.518558,-1.196155,-1.469877,-1.019512,-0.5749844,-1.30242,-2.142351,-2.287441,-1.519989,-2.052102,-1.167407
-1.933675,-1.526876,-1.263661,-1.077614,-0.9725197,-1.10773,-0.7279243,-1.634354,-1.467619,-0.58665,-1.834509,-2.061006,-0.7396255,-1.200879,-2.145254,-1.376689,-0.599915,-1.828747,-2.415313,-0.82033,-0.7587755,-1.291779,-1.328988,-3.092387,-2.957439
-2.214746,-0.7302265,-1.038204,-1.664148,-1.522937,-1.237405,-1.545776,-0.9456688,-2.490318,-0.52631,-1.384347,-1.461836,-0.4655341,-1.190183,-1.350095,-0.6841084,-0.1807364,-1.333339,-1.898273,0.297463,-0.9380638,-1.33524,-1.667085,-1.184871,-1.306462
0.06223476,0.1781184,-0.01531252,-0.2125067,0.04726533,0.07145258,-0.3662142,-0.1420787,-1.126302,0.198739,0.7966585,0.4484626,0.2793755,-0.1717794,0.1267916,-0.6664739,-0.1481409,0.7567511,0.745116,1.811791,0.5242512,0.8294501,0.8656459,1.089148,-0.3896499
1.724936,1.843794,1.569342,1.071371,1.166836,2.577402,1.417093,1.679509,1.620049,1.448846,1.380369,1.402184,1.255855,1.909413,2.457792,1.842543,1.300556,1.551055,2.224888,3.206976,2.239341,2.481292,2.766683,2.313507,1.612536
0.6551375,0.6966684,-0.2033333,0.9519984,0.3492463,1.44957,0.8273392,-0.1016296,0.5191236,-0.161959,0.9144354,1.395181,0.3768849,0.6048071,0.8892203,0.8059179,1.167583,0.86735,0.7196316,0.614414,1.134726,1.183407,0.1364785,0.2801596,0.5142798
0.3390543,0.2050942,0.04334511,-0.5780361,0.4628692,0.8603705,-0.2186968,-0.1142767,-1.026381,-1.542032,0.09912356,0.0624977,-0.2007242,-0.02639161,-1.327207,-0.6011912,-0.1199647,-0.6548296,-0.8897096,-2.329708,0.4603688,0.2508619,-0.4700239,-0.9629846,-1.219344
0.754162,0.7103546,0.5305086,1.200015,1.058533,0.6141225,1.308288,0.547819,1.429965,0.461279,1.431947,0.8925738,0.8749898,0.852465,1.178968,1.309623,1.262297,0.9320703,1.550909,0.9650916,0.7756598,2.261927,1.859631,1.137679,1.399198
0.4799494,0.009547579,0.4409523,0.7095516,-0.02948049,1.37619,0.9490078,0.552634,0.1039837,-0.050823,0.3372704,-0.1461104,0.315053,0.226953,0.561581,1.241014,0.9646837,0.7310084,0.7978051,1.481957,0.4829707,-0.4702897,0.9206609,0.626428,-0.7158042
-0.0295845,-0.1322365,0.09236499,-0.4770023,-0.8751925,0.1010942,0.2427698,-0.3301126,-0.5594325,-0.2138145,0.1629297,0.3869539,0.2226324,0.4722838,0.393698,0.3557722,0.9107074,0.1112123,-0.3456531,0.5807543,-0.05955704,0.3273146,0.3887297,-0.000898744,0.1855784
1.606855,-0.5013827,0.8809578,1.401435,1.375841,0.339919,0.8550075,0.7840883,1.618107,0.967203,1.126455,1.052487,1.008254,-0.05760905,0.879644,2.066164,2.328919,1.728608,1.349374,2.44218,1.41309,1.778838,1.972368,2.33958,1.855584
0.1009198,0.3096534,0.369831,1.814714,0.1724502,0.6015633,-0.3112598,1.056593,2.001797,-0.930471,0.4713701,0.1633211,-0.08939561,0.175198,-0.4776465,0.3804281,0.156529,0.4516715,0.250945,0.438002,0.8892019,0.9066315,0.01732822,0.05352589,0.4373811
-0.1264012,-0.2087035,0.3402913,-0.202234,-0.4423053,0.0031707,-0.2785084,0.3072936,-0.6316743,-0.05511,-0.1349238,0.07336469,0.3499692,0.1800601,-0.7082941,-1.111328,-1.193056,-0.3614993,0.6117612,-1.457583,0.02507495,0.632385,0.05981742,-0.1249503,-0.6760674
-0.3150305,0.2995811,0.6200845,0.8450255,0.09392747,0.6020045,0.2480311,0.1558967,0.9834924,0.714369,0.1619943,0.09951432,0.380943,0.2788722,1.558375,0.5714385,1.421501,0.393311,0.8752277,1.0399,0.4043547,-0.316219,0.5690771,1.483867,0.8518311
-0.394577,-0.6849991,-0.424984,-1.842707,-0.5608406,-1.193951,-0.4151756,-0.2973075,-1.56046,-0.440783,-0.3657279,-0.5844436,-0.1504428,-0.008924791,-0.9932572,-0.9499624,0.06840484,-0.02891134,-0.9722012,1.08551,-0.8028029,-0.5816217,-0.2930788,-1.220939,-0.02483474
-0.5405146,-0.2467382,0.4519581,0.1215616,-0.03591158,0.09361458,0.6682662,0.3257866,-0.09547275,0.894878,1.044389,-0.181417,0.1497447,-0.08953139,0.2269784,0.01498955,0.2419128,0.4179625,0.211491,1.05126,1.468833,1.894979,1.37642,0.6278713,1.387208
0.4424851,-0.0609657,0.9952052,0.2393037,0.4012488,-0.3495155,0.09090845,1.384672,0.2002799,0.683473,0.08118458,0.9680368,-0.02660807,0.9887522,0.6361418,1.05355,0.4186098,0.3006057,0.758939,0.3898847,0.03488429,0.4028034,1.683269,1.29194,0.3903615
-0.03939567,0.01806551,-0.242863,-0.4202085,0.2434099,0.2692915,0.07054979,-0.2967645,-0.07727068,0.295162,0.4411119,0.2238415,-0.596076,-0.04645267,-0.2275746,0.1613538,-1.022256,-0.5891776,-0.6634498,-0.83409,-0.07919965,0.1754278,0.006065085,-0.608941,-0.8116021
-0.08773068,-0.1195519,1.122628,-0.4579004,0.9862072,-0.8836993,0.3920432,0.5335922,0.3385454,0.31527,0.4164822,0.6269382,0.3471812,0.8577337,0.7047795,0.140337,0.3467624,-0.1661459,1.00202,-0.192261,0.281983,0.1367763,1.642919,0.7468112,1.131155
-0.02971444,-0.4235345,0.07067245,-0.2931376,-0.02922935,0.3368269,-0.6739761,-0.1784792,-0.1684742,0.14108,-0.5630931,-0.500208,-0.4969961,-1.281395,-0.8101314,-1.053867,-0.4465839,-0.8308446,-1.193656,-1.08151,-1.755462,-0.9020004,-1.173231,-0.9081346,0.4205185
-0.3744531,-0.1117023,0.3857774,0.7592569,0.111947,-0.6725322,-0.09393189,0.1303346,1.280325,-0.172593,-0.3255638,-0.269462,-0.1699007,0.04638696,0.2448046,-0.5487924,-0.2181374,-0.3334317,0.3037492,0.66472,0.1491563,0.5495177,0.6839654,0.4384382,1.100053
0.9143408,0.2525799,0.3431489,0.9502197,0.8175466,0.7819448,0.7710047,0.8854042,1.103306,0.678637,-0.05320978,0.05899432,0.8859151,0.1340939,0.5394965,0.8949811,0.4134105,0.8860874,1.205385,1.400423,0.8638727,1.62004,0.7642442,0.2595629,1.345209
-0.2431424,-0.6448954,-1.857817,-0.2699939,-0.9224452,-0.6028917,-1.066766,-2.279783,-0.6794147,-1.055379,-1.084892,-0.6321639,-1.321046,-1.024799,-1.105467,-0.7801931,-0.806202,-1.086083,-1.088757,-0.515754,-1.144605,-0.6598777,-1.785827,-0.4963259,-2.133719
-0.2816413,0.5073618,-0.5190595,1.023161,0.1060133,1.06361,-0.0709849,0.05705357,1.320904,-0.643848,0.2770166,-0.3574175,0.4148035,0.03028461,-0.6858188,0.4719543,-0.1716621,-0.3236565,-0.09130349,-0.65767,-0.2114898,0.8321512,-0.2008825,-0.2650895,-0.2818625
-0.2253835,-0.7755091,0.5188911,0.593933,-0.5279472,-0.477641,0.4049439,0.5372909,0.3947174,-0.49843,-0.3211157,-0.1529972,-0.2147699,0.2014226,-0.5507076,-0.2247526,0.6436677,0.4461408,0.4443012,-0.120693,-0.2675525,-0.4200647,0.03957593,1.540326,-0.4275241
-0.8627784,-0.684106,-0.3122458,0.1024633,-0.06592689,-1.141418,-0.5971168,-0.8217311,0.1072787,-0.52724,-0.7466136,-0.8819382,-0.9641481,-0.5281995,-1.03423,-0.132512,0.5164549,-0.800022,-1.057066,-1.5156,-1.391872,-0.5256096,-0.8875795,-0.1672762,-1.230051
0.1203275,-0.06167122,0.1644812,0.5990585,-0.7283609,-0.925388,0.5489267,-0.1501709,0.7003436,0.112632,0.279783,-0.05194469,0.3674758,-0.4476773,0.2474985,0.6057839,-0.4069177,-0.4566666,0.9006736,-0.651725,0.2246704,-0.2762792,0.4890384,0.3258645,1.372284
1.009008,-0.3419749,0.8339135,1.89162,0.822309,0.3572277,1.00111,1.311931,0.6887199,0.42261,1.172663,0.7868884,0.7079404,1.043244,0.7845973,1.869447,0.2560907,1.461608,1.223931,2.31323,0.3657792,1.370885,0.975906,1.708588,1.721897
0.2381899,0.7933048,1.327963,-0.2191771,0.5458458,-0.05163206,0.5597995,1.146323,1.18847,0.5409827,0.7577408,0.7297518,0.234208,0.6588662,0.211661,0.7455354,1.060305,0.1038081,0.3409961,1.315698,0.77865,1.072524,0.6770455,0.4769992,0.734167
-0.07829098,0.3056808,0.565085,0.7238156,0.8144159,0.842683,-0.06715027,0.3889151,-0.001847982,-0.3399743,-0.1471931,-0.2650448,-0.01215204,-0.2951263,-0.08303426,0.1102255,0.7559515,-0.1567753,0.3250417,-0.988424,-0.2231754,-0.03115774,0.5024605,0.07438097,0.1399572
