ch0,ch1,ch2,ch3
-1.35539,-0.880957,-0.248227,0.304619
0.957243,0.7985,-0.831769,0.84399
-0.44045,0.893987,-0.499247,0.219871
0.311148,-0.966646,-0.378936,0.338567
-0.218712,0.344467,-0.144295,0.243129
0.162339,-0.356335,-0.0860789,0.0477709
-0.267223,0.225123,-0.0871631,0.203942
0.543181,-0.247992,-0.0829996,0.255205
-0.378872,0.0634963,-0.0898532,0.134458
0.244737,-0.161982,-0.937692,-2.35859
-0.0923175,0.0770721,0.0264383,0.240195
0.0697199,0.387539,-0.125758,-2.12503
-0.135555,-0.473894,-0.0184612,0.552899
0.096071,0.159018,0.15021,0.0379365
-0.067839,-0.240769,-0.0973981,0.174769
0.0516637,-0.245295,-0.0323224,0.128246
-0.0312166,0.122105,0.323542,0.21294
0.0584144,-0.225107,1.56093,0.111442
-0.2144,0.189554,-0.308928,-0.15499
0.151395,-0.284701,0.0429204,0.151457
-0.185145,0.161601,-0.159618,0.176766
0.142957,-0.25861,0.0616169,0.144994
-0.337096,0.298864,-0.119704,0.177741
-0.813132,-2.16064,-0.0488267,-0.809302
0.565888,2.14157,0.303,1.30101
1.24898,-2.30261,-0.00448069,0.880219
-0.729827,2.21045,-2.62526,1.04179
0.515416,-1.58915,-0.125266,-0.152457
1.1729,1.38718,-0.350384,0.82135
-0.828961,-1.33933,-0.133491,0.500385
0.584712,0.973938,-0.0147431,0.960401
-0.350632,-1.00012,-0.406192,0.288622
0.250497,0.108157,-0.212518,0.596548
-0.176922,-0.197471,-0.122378,0.0679394
0.114625,-0.00090853,-0.311871,1.20898
-0.0809684,-0.511959,-0.027136,-0.0292011
0.173803,0.381177,-0.0605435,-0.410428
-0.347348,-0.507589,-0.914234,0.299782
0.215369,0.368652,0.109002,-0.0603935
0.0892716,-0.167934,-0.54123,0.210938
1.559,0.0345131,0.896942,0.0386235
-1.72437,-0.0343308,-0.21328,-0.357711
1.22428,0.0529504,-0.86464,0.218056
-0.429595,-0.0705984,-0.634015,-0.0173162
0.302247,0.495391,-0.486079,0.0279893
-0.232717,-0.46306,-0.119707,0.0814866
0.355997,0.315747,-0.125954,-0.434497
-0.268336,-0.523128,-1.07046,0.271758
0.151737,0.383127,0.0435926,-0.195903
-0.125817,-0.230883,-0.118205,0.330412
-0.17972,0.109706,-0.0592454,0.682184
-1.24724,-0.212327,0.00091579,0.170641
1.0344,0.1299,-0.096123,0.164048
-0.249378,-0.176833,-0.796382,0.133751
0.177215,-0.186172,-0.373738,-0.00522809
-0.125957,0.0167873,-0.0526136,0.948052
0.101416,-0.0387786,-0.137265,0.227509
-0.0722095,-0.106105,-0.0978316,0.354874
-0.484778,0.00138288,-0.159418,2.48589
0.164979,-0.0981307,0.0037513,-0.30267
-0.108862,-0.0160548,-0.239532,0.21915
0.0709936,-0.0949989,-0.0750831,0.113393
-0.427249,0.0878989,-0.845973,0.158048
0.0035885,0.040774,-0.705188,-0.808116
0.0829134,-0.0814913,-0.0766556,0.11513
-0.414276,-0.0355718,-0.222788,0.0918098
0.439472,-0.0673607,-0.127059,-0.20884
-0.298951,-0.0383126,-0.247487,0.266079
0.110548,0.520341,0.383437,0.102473
-0.081291,-0.698062,-0.260393,0.188985
0.0577977,0.909898,0.0367162,0.265186
-0.0361138,-0.961126,-0.046995,0.374223
0.0271683,0.787418,0.0282694,0.379049
0.270825,-0.836639,-0.0200096,0.294304
-0.111514,0.675593,-0.010585,0.28568
0.0654348,-0.741298,-0.133141,0.26622
-0.0467107,0.582901,0.0475783,0.285473
-0.0424715,-0.658532,-0.575079,0.233377
0.0156948,0.472227,0.080124,0.141901
-0.0110421,-0.553836,-0.0365095,0.795637
-1.28467,0.275891,0.402579,0.149655
0.907247,-0.286335,-0.124556,0.334571
-0.640648,0.206149,-0.61029,0.143632
0.450865,-0.273095,-0.906261,0.0350131
-0.540804,0.0307879,-0.159719,-0.145037
0.36274,0.378899,-0.211219,0.191137
-0.30082,-1.395,-0.219151,0.152062
0.212397,1.33966,-0.204852,0.643744
-1.59283,-1.6879,-0.102092,0.534353
1.12112,1.57779,-0.0840384,0.865085
-0.781105,-1.52558,-0.285744,0.612425
0.48221,1.34113,-0.478473,0.634464
-0.424635,-1.34427,-0.750435,0.501037
0.339487,1.55102,-0.107473,0.358731
1.60641,-1.55056,-0.0480372,0.718662
-1.11145,1.45199,-0.158015,2.19629
0.813276,-1.40457,-0.75205,0.399608
-0.574272,1.26337,-0.457622,0.47733
0.451213,-1.28264,-0.316047,0.418963
-0.297759,1.18777,-0.0907253,1.65146
0.128925,-1.21252,1.25693,0.412579
-0.0857466,1.17849,-0.469792,0.144213
0.138364,-0.776819,0.0275067,0.462454
-0.134124,0.718898,-0.205149,0.329484
0.0999623,-0.222312,-0.0237127,0.260374
0.12812,0.12012,0.214938,0.149402
0.00253134,-0.212648,-0.0480185,0.167212
-0.00178856,0.088935,-0.0543108,0.154058
0.883024,-0.297476,0.00993991,0.107878
-0.513653,0.282618,0.133139,-0.320098
0.361158,-0.951618,-0.410375,0.324669
-1.01846,0.613775,0.0233917,0.295875
0.715677,-0.62946,-0.188712,0.227396
-0.505124,0.508532,-0.179159,0.135108
0.351146,-0.571551,-0.32566,0.158919
-0.247955,-1.34219,-0.290026,0.220061
0.614661,1.31691,-0.155624,0.560349
-0.37896,-1.27932,-0.407968,0.402735
0.511723,0.734172,-0.288715,0.185838
-0.621173,-0.720688,-0.132982,0.298584
0.438631,0.705857,-0.212955,0.267505
-0.0737073,0.0896908,-0.266592,0.264455
-0.00463236,-0.401459,-0.16667,-0.0297686
0.727714,0.240695,-0.0171567,0.2332
-0.721079,-0.306668,0.000856937,0.429892
0.480833,0.203893,-0.0842636,0.148708
0.00697504,-0.225149,-0.431237,0.108836
-1.04699,0.109526,-0.142306,-1.64069
0.790308,-0.146532,0.107308,0.440682
-0.76513,0.148404,-0.536652,0.445421
0.378911,-0.130586,-0.243908,-0.00375845
-0.267559,-0.00400649,-0.154938,0.263988
0.188892,-0.236,-0.157977,0.654962
-0.117388,0.11494,-0.384535,0.0672083
0.0824099,-1.6019,0.0409429,0.129451
-0.0614772,1.44659,0.511574,0.787612
-0.127046,-1.47405,-0.104059,0.428405
0.0914991,1.3146,-0.29559,0.257307
-1.64248,-1.44216,-0.00213132,0.610425
1.18389,1.41581,-0.0451303,0.722583
-0.835278,-1.36453,-1.30965,0.495406
0.837822,1.19815,-0.331638,0.534431
-0.322177,-1.92959,-0.252787,0.436816
-0.074166,1.66901,-0.32337,0.882188
0.0713856,-0.644826,-0.252042,0.66756
-0.10456,0.528068,-0.654129,0.196554
0.0596192,-0.402829,-0.483676,0.0662843
0.00169637,0.266581,0.0398045,-0.430438
0.00746682,-0.358277,-0.0359703,-0.0915959
0.00312624,0.203573,0.012122,0.119547
-0.00228236,-0.0444327,0.0834442,0.125143
0.00216656,-0.147538,0.554276,0.132591
-0.147412,0.0948266,0.172165,0.0444757
0.0762836,-0.197145,0.0163591,0.0986322
-0.0331448,0.0714182,0.138974,2.0196
-0.145033,-0.124709,-0.150417,-0.152177
0.0750832,0.00640279,0.0949298,0.17642
-0.0132119,-0.299375,1.04605,0.154735
0.00931187,0.169051,-0.242154,-0.214864
-0.0656863,-0.0485487,0.0436924,0.197674
0.0486441,-0.103343,-0.192891,0.145967
0.1805,-0.0159288,-0.0463409,0.144651
-0.226178,-0.176314,0.238504,0.199052
-0.201429,0.051436,-0.0924607,0.194561
0.142353,-0.156999,-0.089456,0.143957
-0.169734,0.0521416,-0.0826485,0.158322
0.114889,-0.398232,-0.0857634,0.150431
-0.100501,0.358841,-0.0671048,0.226249
-0.00390511,-0.443901,0.264493,0.162296
0.0027328,0.835347,0.0119986,0.183686
-0.00145564,-0.717671,-0.00439192,0.350457
-0.140133,0.578702,-0.00045804,0.143213
0.187411,-0.654797,-0.000538857,0.147264
0.0828979,0.924459,-0.0106379,0.278716
-0.0599456,-0.97051,-0.0873681,0.34657
0.0425418,0.79191,0.00811117,0.56411
0.274102,-0.91552,-0.0312529,0.267185
-0.445169,0.751465,-1.53886,0.421214
0.167216,-0.665555,0.655328,-0.452185
-0.127081,0.516691,0.23631,0.217853
0.0895868,-0.58594,-0.133641,0.194419
-0.0477396,0.437283,-0.132674,0.203852
0.0341442,-0.529417,-0.0191916,0.195883
-0.757529,0.395006,-0.0199752,0.123109
0.628674,-0.447567,-0.0458571,0.205122
-0.298329,0.505308,-2.23511,-0.619334
0.0967973,-0.575457,0.107896,-1.00229
-0.0589007,0.44289,-0.164747,0.43265
0.0032984,-0.457068,-0.0172435,1.71791
-0.0155296,-0.741908,0.0241233,-0.03404
-0.0360912,0.553366,0.10529,0.310434
0.346022,-0.625828,-0.028286,0.234043
-0.33381,0.668944,-0.0124028,0.287003
0.235419,-0.727752,-1.22674,0.112445
-0.156843,0.856129,0.0627913,-0.207732
0.0213352,-0.921281,-0.142041,0.421233
-0.0193632,0.761542,-0.0819382,0.551254
0.0128836,-0.898021,0.00511244,0.263506
0.410092,0.728326,0.0126963,0.109908
-0.54552,0.661658,-0.0465044,0.139775
0.385158,-0.717376,-0.298619,0.418003
-0.271678,0.365771,0.0312748,0.176991
0.187818,-0.341959,-0.203938,0.0133558
0.0859833,1.31298,-0.0959097,0.194709
-0.0607463,-1.35544,-0.0782508,0.654831
0.0303334,1.14449,0.02236,0.553634
0.0230597,-1.31271,-0.0442733,0.449261
0.160299,1.07781,-0.532426,0.562186
-0.18789,-1.10823,1.2175,-0.129438
0.187694,0.923362,-0.306301,2.63844
-0.103502,-1.2954,-0.291689,-0.038075
0.0730174,0.803821,-0.362793,0.59776
-0.11084,-0.660389,-0.27747,0.213078
0.138565,0.60338,-0.193325,0.358362
-0.0748074,-0.674211,-0.0489287,1.38086
-0.0416402,0.549718,-0.155713,0.505576
0.0143331,-0.609551,0.330487,0.201547
0.502139,0.707021,0.0670707,0.102597
-0.386928,-0.755725,0.047228,0.31192
-0.624864,0.603792,-0.199887,0.31285
0.437877,-0.63902,-0.892911,-1.28846
-0.308963,0.538868,-0.16299,0.154425
0.252207,-0.610319,-0.186618,0.083487
-0.185018,0.464589,-0.0547058,0.142786
0.882642,-1.06704,1.42926,-1.50859
-0.635345,0.589743,0.60823,0.0605781
0.449305,-1.07655,-0.545844,0.17252
-0.185535,0.900561,0.324463,0.400079
0.131053,-0.921765,-1.3948,0.303396
-1.50015,0.751895,0.250076,-0.728318
1.09483,-0.709251,-0.115227,0.454279
-0.771438,0.611096,-0.724819,0.0736418
0.512677,-0.648785,-0.403909,0.125197
-0.210764,0.482141,-0.320454,0.459492
0.269941,0.0701654,-0.184393,0.134128
-0.206124,-0.131051,-0.0694835,0.144889
-0.176377,0.00924476,-0.192143,0.280241
-0.466842,-0.666791,-0.0290161,0.0929156
0.328971,1.19573,-0.0892873,0.153911
-0.253079,-1.21132,-0.227608,0.540744
0.178404,1.2394,-1.65512,0.263509
-2.06408,-1.25856,0.184166,-0.574646
1.45752,1.13774,-1.03565,0.674124
-1.23128,-1.02354,-0.822506,0.0493271
0.86296,0.910074,-0.22207,0.365062
0.464578,-0.917122,-0.56596,0.148123
-0.328058,0.784628,-0.361372,0.0196351
0.327992,-1.19553,-0.429113,0.4611
-0.2265,1.34258,-0.0816059,0.44334
0.196732,-1.35955,-0.216179,0.519533
-0.138629,1.16187,-0.079879,0.566834
0.0975791,-1.36988,0.103481,0.43659
0.0591095,1.16846,-0.081098,0.505457
-0.258921,-1.07272,0.108596,0.468713
0.15744,0.895249,-0.117971,0.383168
-0.0985304,-0.939941,-0.0770126,0.4103
0.0700697,0.768112,-0.200539,0.336225
0.807666,-0.797731,-0.0148973,0.343351
-0.570286,0.500974,0.0312659,0.355304
0.402683,-0.560163,-0.525139,0.195292
-0.279914,0.424382,0.123552,0.131805
-0.135775,-0.51737,2.27394,0.23042
0.435196,-0.130559,-0.563371,-1.08348
-0.310331,0.0221826,1.01894,0.181631
0.246373,-0.106665,-0.404198,-0.345681
-0.227649,-0.0125693,-0.077371,0.0556382
-0.0907326,-0.0886781,-0.287039,0.16727
0.0640299,0.0161387,-0.0396797,0.20346
-0.0463693,-0.270291,0.0174434,0.197113
0.0485252,0.14402,-0.035599,0.169909
-0.0477345,-0.0618039,-0.119892,-3.07911
1.56912,-0.0513628,-0.520554,1.13295
-1.1077,0.0435132,0.822261,-0.12857
0.632535,-0.304459,-1.60713,-0.0435954
-0.446675,0.187314,-0.186422,-0.702294
0.582813,-0.236771,-0.281619,0.158126
-0.411199,0.129508,-0.197782,0.0913625
0.197603,-0.243239,-0.24914,0.11997
-0.153822,0.23367,-0.248923,0.53177
0.153084,-0.342324,-0.644326,0.0941887
0.214036,-0.743818,0.0454924,0.0396278
-0.195264,0.752021,-0.0840826,0.332306
0.428538,-0.809172,-0.022695,0.287398
-0.345265,0.611065,-0.09869,0.322373
1.08774,-0.480254,-0.171885,0.233378
-0.769628,0.690991,-0.135719,0.198112
0.345025,-0.325409,-0.382076,2.41929
-0.245931,-0.287926,-0.130803,-0.234552
0.173647,0.164118,-0.709878,0.241099
-0.0818808,-0.479149,0.0105967,0.235715
0.17507,0.265932,0.538356,0.16698
-0.105508,-0.355825,-0.208831,-0.296396
-0.02268,0.16427,-0.0440949,0.24758
0.0160532,-0.853744,-0.0420962,0.184882
-0.0165131,0.531419,0.0124707,0.162558
0.0117689,-0.569587,-0.0180362,0.155875
-0.0148877,0.653258,0.500631,0.62975
-0.0365492,-0.732749,-0.111926,0.133747
1.74493,0.586506,-0.0531912,-0.0762107
-1.23707,-0.525881,0.010489,-0.0263455
0.253346,0.476147,-1.07309,0.143494
-0.187917,-0.549866,-0.412042,-0.191187
0.275293,0.40563,-0.048631,0.224766
-0.184446,-0.532984,-0.0877752,0.393521
0.0632055,0.389274,-0.275474,0.724385
0.0596616,-0.396244,-0.0394171,0.0776343
1.05583,0.23815,0.0245945,0.100674
-1.04436,-0.168746,-0.0340436,0.164641
0.737455,0.103622,0.981039,0.159931
-0.483346,-0.15952,-0.703101,-0.247427
0.522659,-0.185103,0.0174008,0.0430272
-0.366372,0.058618,-0.243161,0.202456
0.343408,-0.157712,-0.694587,-1.01668
-0.380784,0.0715144,-0.0475563,-0.377138
0.601829,-0.183917,-0.103096,0.579948
-0.48972,0.0759907,-0.0605972,0.0941632
-0.437427,-0.173863,-0.25271,0.975904
0.309044,0.0617128,-0.190563,0.120727
-0.218226,-0.159575,-0.179211,0.11733
0.0588409,-0.157734,-0.119117,0.162987
-0.0574112,0.0335125,-0.215608,0.152742
0.0452443,-0.148731,0.155534,0.390284
-0.0425324,-0.312276,-0.197322,0.0762617
-4.31e-05,0.339356,0.0851284,0.369426
0.045738,-0.485933,1.26796,-0.135504
-0.0144816,0.348367,-0.530146,-0.285548
-0.0877888,-0.427826,0.076352,0.151589
0.0619817,0.429167,-0.0213363,0.203962
-0.0769699,-0.509474,-0.338599,0.0599312
0.0552956,0.353613,0.0627553,0.252327
-0.00321241,-0.385226,-0.0457892,0.208463
0.0933188,0.708753,-0.176199,0.260612
-0.072984,-0.769992,0.0313658,0.268529
0.0536114,0.598803,-0.153758,0.308778
-0.086643,-0.540823,0.219479,-0.328257
0.118914,1.27287,-0.0697048,0.878716
-0.0814507,-1.29114,-0.00171357,-0.167084
0.0555271,1.33716,-0.0302052,0.510631
-0.0333888,-1.4626,-0.0345367,0.582212
-0.553599,1.20486,-0.0251096,0.698343
0.289468,-1.22564,0.0306053,0.429598
-0.204403,1.07904,-0.278834,0.496752
0.348259,-1.17506,-0.0642597,0.411311
-0.266741,1.08023,-0.0601479,1.07021
0.191827,-1.17463,-0.291999,0.330272
0.0234993,1.00138,-0.077384,0.482418
-0.0503462,-1.08879,-0.0868444,0.540393
0.0416374,0.978478,-0.0156863,1.56497
-0.0483436,-0.881943,0.189424,-0.168496
0.953307,0.953304,-0.0729699,0.411455
-0.672857,-0.934278,0.0158691,-0.804589
0.53129,0.785324,-0.448558,1.13327
-0.406866,-0.468209,-0.249444,0.100251
0.289139,0.365681,-0.23968,1.88525
-0.217178,-0.249714,-0.134332,-0.040158
0.357118,-0.017404,-0.144102,0.442813
-0.446499,-0.0863087,-0.00816868,-0.00614233
1.03771,-0.447138,-0.174855,0.1369
-0.732146,0.832767,-0.187538,0.207574
0.537907,-0.85852,-0.536249,0.39494
-0.40819,0.692056,0.110715,0.216135
0.290199,-0.90654,-0.294366,0.3706
-0.204216,0.741535,-0.139703,0.379336
0.144204,-0.868554,-0.108073,0.175236
-0.0956848,0.713994,-0.37271,0.554383
-0.191069,-0.775248,-0.366982,0.192476
-2.18371,0.619098,0.0486895,0.216019
1.58282,-0.514599,-0.10202,0.131285
-1.46799,0.479761,-1.022,0.222633
1.05519,-0.576932,-0.590246,-0.171547
-1.04574,0.556731,-0.613678,0.0929122
0.723347,-0.569584,0.0459748,-0.423465
0.71616,0.449531,0.571006,0.341798
-0.0512712,-0.502072,-0.463776,0.122381
0.0362051,0.349906,-0.430732,0.149975
-0.0406565,-0.417488,0.300231,0.11891
0.114685,0.215173,-0.0739902,0.905282
-1.16985,-0.20891,-0.225107,-0.044189
1.15347,0.156049,0.15926,0.177501
-0.835306,0.0151528,-0.606984,-0.112388
0.52502,-0.0184057,-0.458699,0.0538098
-0.370672,-0.239894,-0.326184,0.0550379
0.236433,0.523862,-0.205907,-0.283123
-0.206069,-0.595287,-0.149554,0.287005
0.215521,0.44438,0.410455,0.65175
-0.152199,-0.394123,-0.178262,0.0671113
0.0597982,0.241456,-0.1947,0.200429
-0.0366833,-0.299855,-0.0424791,0.140816
0.0464091,0.227982,-0.0155928,0.178617
0.0167038,-0.622708,0.223761,0.1624
-0.0142848,0.365092,-0.0637867,0.259264
-0.0356363,-0.357832,0.0146683,0.680961
0.169526,0.222619,-0.0319764,-0.811659
-0.119966,-0.320624,-0.170813,0.628013
0.151155,0.276864,0.064822,-0.464619
-0.407289,-0.373786,-0.0691363,0.273839
0.166951,0.288451,-0.0871733,0.181326
-0.117116,-0.105446,0.05264,0.180117
0.0859003,-0.242602,-0.0579566,0.13021
-0.0378848,0.104883,0.204592,0.172761
0.207173,-0.221605,-0.675095,0.13781
0.137037,0.110999,-0.487092,0.0132457
-0.101237,-0.212147,0.0147918,0.0871671
0.0714963,-0.755404,-1.26164,0.0893662
0.00935296,-3.28865,0.510975,-0.285351
-0.00471502,2.95857,-0.217545,1.34571
0.00346668,-2.83535,0.169076,1.01902
0.913645,1.34662,-0.160894,1.20862
-0.429439,-1.32342,0.00436869,0.451661
-0.234107,1.1358,-0.451298,0.658063
0.147457,-1.18727,0.15884,0.413334
-0.107525,1.00211,0.0320954,0.450281
0.744451,-1.0454,-0.0843267,0.53854
-0.984321,0.928203,-0.180045,0.489587
0.715483,-0.407768,-0.405231,0.799475
-0.503909,0.297791,-0.407085,0.212937
0.332752,-0.373737,-0.269858,0.119249
-0.181197,0.349127,-0.208417,-0.871084
0.123771,-0.494324,0.0478755,0.237934
-0.497837,0.154065,-0.0970683,-0.725751
0.181463,-0.934079,-0.0534025,0.396676
0.124489,0.767952,-0.234771,0.31196
-0.111186,-0.82526,-0.610029,0.837262
0.321401,-0.632082,0.0666859,0.0996167
-0.22669,-0.353902,-1.21272,0.262058
-0.402568,-0.726718,0.0682488,-0.309995
-0.168502,0.552652,-0.124038,0.394932
0.126132,-0.592648,-0.128534,0.365358
0.297097,0.418668,0.184465,0.231097
-0.209902,0.793596,0.529047,0.100932
0.143062,-1.15289,-2.06318,0.230069
-0.10296,0.967636,0.784306,-0.661261
0.0723831,-0.526687,-0.242303,0.318172
-0.0511146,0.36518,-0.0940075,-0.572915
0.0213164,-0.54008,-0.0378707,0.270366
-0.0223629,0.890605,-0.0182436,0.221326
-0.00945227,-0.938984,-0.245731,0.407538
0.00560296,0.702816,0.0581374,0.301263
-0.252983,-0.932095,0.0212055,0.211442
0.178137,0.763806,1.16214,0.846926
-0.101619,-0.669094,-0.951915,-0.264146
0.0727956,0.491883,2.37345,0.0440412
-0.190548,-0.7413,0.566235,-0.836208
0.254103,2.55808,-0.480085,0.127035
0.266986,-2.43273,0.28668,1.10171
-0.64082,2.16442,-0.426237,1.02385
0.630412,-2.09214,-0.0513161,2.65799
-0.367801,1.78366,-0.306582,0.671479
0.243526,-1.43609,-0.253705,0.777769
-0.92376,0.986518,-0.0161054,0.511462
0.699542,-0.393729,-0.117146,0.343438
-0.31978,0.520275,-0.336518,0.330931
0.339785,-1.22524,-0.213384,0.188522
-0.0719958,0.917838,-0.0691488,0.439854
0.222148,-0.942538,-0.458033,0.345956
-0.156792,0.768695,0.0179787,0.714848
0.270901,1.46037,-0.124735,0.234005
0.0941717,-1.50933,-0.153475,0.68182
-0.0632052,2.40523,-0.0957886,0.636007
-0.0710085,-2.36315,-0.284329,1.10751
0.95073,2.09589,0.0227212,1.02073
-0.671337,-2.08607,-0.0427958,0.945617
0.280622,1.86083,-0.515314,0.954313
-0.0644074,-1.84303,-0.273171,0.712298
0.364992,1.84229,-0.252216,0.636562
-0.237782,-1.33875,0.0121852,0.824928
0.184296,0.938886,-0.226365,0.502041
0.108948,-1.04353,0.0124445,0.29754
-0.165648,0.86923,-0.00936075,0.434633
0.117274,-0.918162,-0.0445916,0.325726
-0.102867,0.750066,-0.0728823,0.387844
0.154656,-0.884343,-0.161265,0.268236
-0.10921,0.739583,1.07748,0.345519
1.75008,-0.801151,-0.277821,-0.209228
-1.22065,0.80262,0.0115924,0.553233
0.795687,-1.08177,-0.880526,-0.171607
-0.808306,0.932726,-0.664089,0.239676
1.28445,-0.955082,0.233429,0.2575
-0.277577,0.863198,-0.424417,0.378127
0.203579,-0.805526,-0.541046,-0.475358
-0.143755,0.449004,0.941486,0.327739
0.171604,-0.512947,-1.51234,-0.275016
-0.124667,0.431364,-0.280271,-0.434123
-4.42172,-0.33421,-0.032265,0.227248
2.91714,0.407488,0.104997,0.177682
-2.06005,-0.276205,-2.23943,0.205247
1.46485,-0.555476,-1.02049,-1.11544
-1.02256,0.47999,0.116705,0.0682
0.793753,-0.648441,-0.755019,0.230767
-0.667337,0.968035,-0.277285,0.0506963
0.445803,-0.981412,-0.104093,0.266018
-0.319927,0.694485,-0.893789,0.392289
0.272299,-0.724849,1.42018,0.160977
-0.619775,0.570943,-0.414552,-0.246967
0.348613,-0.37056,1.1505,0.244641
-0.174889,0.242991,-0.569043,-0.299388
0.121271,-0.323171,0.10955,0.118948
-0.0809777,0.198087,-0.106104,0.189612
-0.354083,0.135042,0.0094673,0.154848
0.270024,-0.161688,-0.152247,0.320853
0.135658,-0.0289048,-0.144052,0.124982
-0.0199413,-0.368882,-0.104791,-0.60257
0.0387196,0.40942,-0.0476359,0.371252
-0.0219534,-0.533578,0.00373214,0.168299
0.0292483,0.383341,-0.0247708,-0.313019
0.00184669,-0.452999,0.316847,0.309641
1.33832,0.315196,0.401404,0.0606095
-0.467786,-0.360881,0.537095,0.362979
0.33036,0.218922,-0.757081,0.0231451
-0.231188,-0.307841,-0.0814237,0.0352242
0.16325,0.221422,-0.181004,-0.15793
-0.202832,1.52146,-0.1592,0.249996
0.151898,-1.53124,-0.0496415,0.711827
-0.108704,1.35067,0.10749,0.686551
0.202049,-1.57753,-0.0926394,0.547202
-0.142913,1.32652,-0.0363087,-0.492133
0.102854,-1.37498,-0.0955159,0.290917
-0.0285843,1.19404,-0.26346,0.622518
-0.00223241,-1.22246,0.00656118,0.433661
0.0489988,1.23836,-0.0153302,0.522463
-0.163356,-0.194377,1.16784,1.0947
0.118498,0.0758957,-0.301905,-0.470218
-0.166737,-0.182699,-0.0261364,0.218061
-0.103645,0.0171598,-0.0154884,0.156348
0.0735408,-0.388506,-0.0787313,0.241766
-0.133162,0.226431,-1.47576,0.180886
-0.366608,-0.320182,0.353422,-0.549948
0.0229568,0.230306,-0.104224,0.0889546
-0.14332,-0.320568,-0.152167,0.13482
0.10122,0.188578,-0.677643,-0.0550763
-0.489545,-0.336958,0.0407828,0.018404
0.168152,0.213471,-0.0619757,0.214971
-0.11854,-0.212286,-0.178844,0.178917
0.329721,0.0894013,-0.0863099,0.129497
-0.308862,-0.311575,0.0367607,0.156416
0.218772,0.0784938,-0.165549,0.323265
0.00693762,-0.155945,-0.121998,0.126147
-0.00087565,0.036022,0.223203,0.1376
0.287978,-0.186036,-0.0389799,0.482455
-0.15641,0.814476,-0.0342163,0.0548471
0.0150547,-0.675812,-0.258825,0.171695
0.374539,0.475817,-0.0110179,-0.166482
-0.249261,-0.551169,-0.763104,0.274491
2.39708,0.471219,-0.0732427,-0.00246535
-1.68326,-0.369866,-0.154166,0.246992
1.70207,0.357424,-1.88675,0.215802
-1.1297,-0.0437636,-0.477906,-0.856916
0.797872,0.000714426,-0.510403,0.228005
-0.564233,-0.0656319,-0.46222,-0.023898
