ch0,ch1,ch2,ch3
1.90453,-0.288791,0.414135,-0.765337
-1.85532,-0.0728654,-0.137842,0.609291
1.82525,0.7377,0.286301,-0.656256
-1.62756,-0.559839,-3.29403,1.7538
1.60114,-0.0939888,-0.941588,-2.39387
-3.91379,0.0257881,-0.432509,2.20026
3.89955,-0.412605,-0.0382867,-2.87674
-4.49842,-0.167887,-0.331863,2.0715
4.78986,-0.0176665,0.0170552,-2.08288
-4.10802,0.0489487,-0.435413,1.77082
4.03366,-0.317498,0.105744,-1.81136
-4.12628,-0.188215,-0.275345,2.51778
3.78672,-0.370462,0.219072,-2.45615
-3.6589,-0.255516,-0.271135,1.86523
3.59878,-0.175152,0.210947,-1.85872
-3.56187,-0.391369,-0.241524,1.55634
3.50271,-0.293974,0.141302,-1.71327
-2.53495,-0.257738,-0.248403,1.33731
2.49804,-0.605658,0.786435,-1.49295
-2.41609,-0.152982,0.147501,0.987944
2.42383,-0.510653,0.369676,-0.848493
-2.27891,-0.167693,-0.378082,0.471487
2.36154,-0.360214,0.261305,-0.746765
-2.35913,-0.214269,-0.495032,0.445546
2.3199,-0.463523,0.36722,-0.852564
-2.32633,-0.152242,-0.191984,0.50167
2.25266,-0.108831,0.981451,-0.658
-2.06741,-0.279191,0.0707126,0.850023
2.02127,-0.111476,-0.0307859,-0.887698
-1.98856,-0.193019,-0.658648,0.627593
1.92308,-0.929348,0.330911,-1.40721
-1.91281,0.543276,-0.403669,1.14193
1.93078,-0.147288,-0.3252,-1.37835
-1.90833,-0.118724,-0.429054,0.869295
1.8662,-0.699044,0.135885,-1.03304
-1.82393,0.143304,-0.400657,0.395837
1.80691,-0.192794,0.162225,-0.406761
-1.72786,0.487451,-0.211328,0.284348
1.70036,-0.62746,0.230642,0.0763345
-2.21218,-0.294871,-0.235566,-0.483113
2.20137,-0.290748,0.199128,0.0603193
-2.15332,-0.178751,-0.235793,-0.217983
2.22396,-0.211353,0.362153,-0.399755
-2.24857,-0.58045,-0.144641,0.296124
3.81397,-0.19101,0.271264,-0.730743
-3.93933,-0.276645,-0.149058,0.657439
3.9139,-0.062205,0.337756,-0.628839
-3.85046,-0.345928,-0.0789938,0.645412
3.7765,-0.116551,0.0724632,-0.902922
-3.66093,-0.425993,-0.137226,1.17291
3.59937,-0.495423,0.26195,-1.4167
-4.81515,-0.480407,-0.0890425,0.904921
4.57807,0.301162,0.281778,-1.23795
-4.49429,-0.896218,-0.208625,2.02742
5.54233,0.262251,0.0217441,-2.57466
-5.77752,0.330889,1.37469,2.39332
5.68389,0.328294,0.868332,-1.32122
-5.28644,0.287922,-0.00508869,1.77948
5.22312,0.237829,-0.243385,-1.30532
-5.14377,0.114821,-0.74103,1.23731
4.77291,0.408115,0.0268703,-1.27356
-5.26063,-0.14596,-0.306134,1.28462
5.13354,0.428198,-0.00299388,-1.38039
-5.05534,0.338273,-0.292708,1.52934
3.83569,0.0360739,0.341745,-1.5743
-4.25936,-0.448439,-0.410357,1.53614
4.19313,-0.0335894,0.0933037,-1.98775
-4.13202,-0.313242,-0.33914,1.71177
4.02204,-0.162616,0.234965,-1.49396
-3.96363,-0.26077,-0.225982,0.201149
3.84573,-0.241735,0.229009,-0.138489
-3.70361,-0.271816,-0.878066,0.0157938
4.08464,-0.324911,1.95087,-0.700051
-3.12682,-0.163342,0.76671,0.793957
3.1119,-0.621323,0.230486,-0.115523
-3.01976,-0.249913,-0.325409,-0.31458
3.28402,-0.427967,0.207977,-0.126059
-2.7054,-0.344708,-0.708168,-0.0257675
2.97611,-0.366013,-0.189233,-0.216066
-2.74971,-0.885864,-0.376132,-0.234731
2.67959,-0.0977563,-0.0827507,-0.686895
-3.04553,-0.423781,-0.43718,0.45545
3.06366,-0.322921,0.419528,-1.0537
-3.01409,-0.376447,-0.187307,0.84814
2.96523,-0.488253,0.335604,-1.15267
-2.98753,0.1944,-0.179392,0.66895
2.71893,-0.581484,0.616665,-0.94505
-2.39919,-0.304484,-0.0603819,-0.266475
2.37037,-0.108114,0.289206,0.114261
-2.45276,-0.307246,-0.200182,-0.00552964
2.41896,-0.304678,-0.536695,-0.995901
-2.3769,-0.480067,-0.520276,0.392779
2.35259,-0.492537,0.115327,-0.999392
-1.20062,0.110156,0.119966,0.469074
1.18116,0.140812,0.348585,-0.207747
-1.37155,0.254534,-0.106285,0.487718
1.34932,-0.00725096,0.100051,-0.253061
-1.35446,0.3816,-0.242666,0.257691
1.34901,-0.330992,-0.281048,-0.0272467
-1.32622,0.271074,-0.38813,-0.412459
1.30888,-0.271988,0.148278,0.507927
-1.30591,0.21428,-0.21451,-0.60262
1.29182,0.425585,0.222748,0.471114
-1.28417,-0.457864,0.0765268,0.201524
1.2772,0.399435,0.288427,-0.300067
-1.25923,-0.0153212,-0.154872,0.849366
1.09892,-0.0179901,0.257419,0.116819
-1.06872,0.244789,-0.164075,0.0186508
1.0162,0.122828,2.22939,0.121381
-0.698712,0.234136,0.585433,0.495413
0.69608,0.287349,0.470756,0.00106607
-0.674568,0.252918,0.0417242,0.481317
0.663739,0.297552,0.293459,-1.06763
-0.653003,0.238749,0.131082,1.78872
-0.71712,0.339485,0.251727,-1.24407
0.888054,0.245098,-0.0583356,1.97109
-0.92758,0.23894,-0.705978,-1.40671
0.999991,0.175115,-0.0611537,1.10346
-1.00982,0.22039,-0.258881,-0.798119
0.993157,0.993712,0.128739,0.65905
-0.978188,-0.145713,-0.216353,0.443119
0.850337,0.353602,0.156154,-0.615965
-0.837062,0.159579,-0.153055,0.922098
0.834304,0.207366,0.165624,-0.715566
-0.827888,0.262795,-0.147775,0.867565
0.612482,0.0823347,0.158744,-0.577663
-0.62139,0.325678,-0.10661,0.873914
0.612879,0.293805,0.131392,-0.509299
-0.451966,0.299206,0.0557938,0.747282
0.503057,0.343135,0.190889,-0.345126
-0.49253,3.55416,-0.0539195,1.12308
0.385864,-1.08147,-0.25703,-1.35106
-0.305023,0.919871,-0.217805,-0.242677
0.300081,0.103028,0.0291961,0.857051
-0.2966,0.45191,-0.0725948,1.1931
0.367178,0.274886,0.0558724,-0.658524
-0.337642,0.367314,0.977427,0.837743
0.344641,0.040929,0.813381,0.0314174
-0.491757,0.39669,-4.24902,0.35338
0.461031,-0.176893,-1.61104,-0.726272
-0.948236,0.545478,0.305067,-0.542738
0.933603,0.0793128,0.306003,1.30094
-0.918471,0.27818,-0.129927,-0.632584
0.984687,0.341045,0.301941,0.723725
-0.967775,-0.0391535,-0.114645,-0.168028
0.94711,0.338038,0.263415,-0.211268
0.00962214,1.5667,-0.023695,0.553247
-0.118603,-0.912599,-0.553863,0.414408
-0.121931,0.87629,-0.211747,-1.37043
0.0971936,0.137368,-0.0947849,1.76187
-0.0811734,0.459516,-1.58215,-1.46177
0.0755957,0.312325,-0.461839,2.11919
-0.0829319,0.694043,-0.197559,-1.77172
-0.05939,0.218502,-0.0315289,1.99
0.377928,0.441703,-0.0387049,-1.52103
-0.396026,0.303245,-0.0356808,1.66805
0.263391,0.333839,0.0989852,-1.15322
-0.259307,-2.17444,-0.0967878,1.33253
0.202403,1.37993,0.0776244,-2.04327
-0.20038,-0.100773,-0.115064,2.68283
0.43514,0.632736,0.0599737,-2.25816
-0.436987,0.180764,-0.043522,2.52516
0.429893,0.681789,0.110776,-0.243655
-0.427931,0.178031,-0.087139,-0.605079
0.420291,0.397077,0.130959,0.632384
-0.358407,0.308945,-0.841905,0.248806
0.367625,0.618822,-0.180159,-0.284538
-0.365653,0.172788,-0.193291,0.679296
0.279058,1.23122,0.0363272,-0.371015
-0.274777,-0.0747087,-0.0950902,1.18161
0.32804,0.0177097,0.0478034,-1.49506
-0.322724,0.485864,-0.066768,1.05636
0.317286,0.327155,0.197953,-0.4847
-0.903073,0.327477,-0.197686,0.806205
0.986639,0.182782,0.103275,-0.49974
-1.3022,0.201423,-0.199965,0.642232
1.07034,0.052218,0.16218,0.335732
-1.0583,0.276184,-0.372594,-0.187296
1.04115,0.135468,0.0856542,0.214031
-1.02427,0.289685,-0.186476,-0.024448
0.963116,0.145244,0.163844,0.35646
-0.950578,0.278287,-0.196918,-0.182944
0.912809,0.185108,0.154563,0.357411
-1.49055,-0.327221,-0.174097,-0.0200837
1.46472,-0.420951,0.0349686,-0.0668248
-1.47438,0.230907,0.0833578,2.0901
1.45785,-1.34562,0.298777,-1.53333
-1.43453,0.64103,-0.141725,0.524238
1.50081,-0.23065,0.252974,0.0137817
-1.44274,0.183606,-0.184314,-0.113976
1.49212,0.016747,0.211692,0.170228
-1.29149,-0.224001,-0.101773,-0.827657
1.30388,0.0632314,0.286224,0.455022
-1.28321,-0.22049,-0.168659,-0.558761
1.51015,0.172614,0.164314,0.260303
-1.56576,-0.268525,-0.163909,-1.14086
1.54038,0.125668,-0.0189758,0.650265
-1.45189,-0.0442243,-0.492451,-0.468143
1.42598,0.0835023,-0.390918,0.133527
-1.36633,0.0389921,-0.416561,-0.225791
1.29232,0.127351,0.143744,0.0490099
-1.28716,0.156625,-0.220449,-0.544963
1.28259,-0.0635202,0.1866,0.0324582
-1.22573,-0.287663,-0.197665,-0.0399061
1.37744,0.262954,0.291283,-0.224729
-1.35515,0.219333,0.332089,0.579826
1.33584,0.0161055,0.263006,-0.133511
-1.28964,0.105876,-0.172688,0.458721
1.27895,0.166253,0.192985,-0.418297
-1.47925,-0.405284,-0.17776,0.0337909
1.43675,0.427677,0.267673,-0.477303
-1.11303,-0.491428,-0.182846,0.917854
0.902479,0.44359,0.212073,-1.30484
-0.862981,0.129988,-0.17016,2.02456
0.841287,0.044794,0.121173,-1.6993
-0.726686,0.327953,-0.639398,1.51593
0.667786,0.12369,-0.107257,-1.30049
-0.656952,0.355685,-0.254479,1.15867
-0.185798,0.346309,0.130371,-0.783013
0.182779,0.260192,-0.644566,3.89792
-0.0557457,0.804868,-0.579584,-3.38341
-0.283238,0.171293,0.707336,3.64607
0.445362,0.471192,0.345025,-2.65608
-0.47471,0.280269,0.256977,2.86524
0.467003,0.339634,0.533528,-2.3116
-2.5954,0.369424,0.0673093,2.42451
2.67882,-0.501024,0.164125,-1.71052
-2.70256,-0.278562,-0.248749,1.10712
2.64318,-0.237574,0.52764,-1.33241
-2.80918,-0.316734,-0.108784,1.04404
2.66581,-0.350709,-1.02386,-2.4482
-2.47311,0.0968765,-0.487537,1.33901
2.41984,-0.483276,0.124306,0.84995
-2.30893,-0.174565,-0.263834,-1.09209
2.27096,-0.325014,0.210473,0.571535
-2.23001,-0.196213,-0.242834,-0.664786
2.18089,0.250713,0.22929,0.268632
-2.13775,-0.544034,-0.220268,-0.089265
3.83763,-0.041149,0.264924,-0.505047
-3.7476,-0.323479,-0.219427,0.376928
3.69981,-0.089304,0.272166,-0.681807
-3.65063,-0.355527,-0.210542,0.667866
3.69477,-0.326165,0.234419,-0.985104
-3.38379,-0.301662,-0.336323,0.667409
2.83584,0.884915,-0.0293831,-0.901507
-3.05287,-0.881114,-0.327239,1.22196
3.93185,-0.582931,-0.023993,-1.88823
-3.8604,-0.116196,0.511358,1.09865
3.79806,-0.267249,0.511019,-0.809312
-3.71866,-0.340932,-0.117792,0.671576
3.79032,-0.323906,0.270517,-1.01954
-3.67754,-0.266144,-0.0405794,0.708136
3.61683,-0.334694,0.327404,-0.837344
-2.67935,-0.329062,-0.187168,0.577607
2.63592,-0.393279,0.725286,-0.717148
-2.66015,-0.283152,-0.0383631,0.674141
2.59975,-0.335863,0.28846,-0.56458
-2.55784,0.0777285,0.11661,0.360676
2.51094,-0.468026,0.182117,0.101041
-2.47091,-0.624137,-0.168182,-0.405493
2.434,-0.162927,0.274742,-0.228775
-5.93596,-0.0988992,0.554805,0.0515264
5.79254,0.533523,0.563048,0.170937
-5.61283,0.225485,-0.0908734,0.600273
5.53971,0.312853,0.223053,-0.355191
-5.48147,0.247747,-0.281272,0.783587
5.36828,0.255144,0.21334,-0.635249
-5.13293,0.233866,-0.237324,0.888006
5.04822,-0.391402,1.65845,-0.666325
-4.98131,0.6736,1.04916,0.732076
5.53963,-0.076414,0.722673,-0.0903732
-5.45491,0.129395,-0.0977668,0.329392
5.39854,0.296457,0.329144,0.82177
-5.31106,0.22714,-0.194852,-0.291429
5.225,-0.432284,0.240882,-0.041529
-5.22531,0.734522,0.0726505,-0.107991
5.08406,-0.0677598,0.344078,0.673777
-4.80255,0.267893,-0.226065,-0.465535
4.57699,-0.0457683,0.250727,0.596053
-4.50068,-0.555735,-0.207232,-0.424066
4.25733,-0.860037,0.236055,-0.221112
-4.18972,0.153839,-0.167548,-0.58959
4.12182,-0.808012,0.252799,0.528843
-4.48783,0.523848,-0.21746,-0.983388
4.56126,-0.33947,0.231942,1.18485
-4.48796,0.0683723,-0.202281,-1.18972
4.59447,-0.145695,0.238396,0.977749
-4.60156,0.0369416,-0.172397,-0.811367
4.60281,-0.0563828,0.247865,0.638596
-3.25636,-0.0324007,-0.180201,-0.025817
3.2046,-0.496198,0.248141,-0.0984522
-3.17976,-0.307236,-0.233138,-0.222254
3.13919,-0.41082,0.292737,-0.196416
-3.08804,-0.350871,-0.203617,-0.0501006
3.03707,-1.06753,0.446584,-0.377621
-2.98802,-0.0580104,-0.130427,-0.141902
2.9202,-0.487297,0.249605,3.4567
-2.86526,-0.297159,-0.907632,-3.24874
2.81301,-0.78931,-0.179359,2.1392
-2.83034,-0.150892,-0.590604,-2.35803
2.83867,-0.836802,0.08766,1.83048
-2.79312,-0.259483,-0.262993,-2.19206
4.59904,-0.379555,0.217823,1.63246
-4.52606,0.107986,-0.188838,-1.62065
4.41579,0.230126,0.243837,1.38741
-4.36082,0.908406,-0.165119,-0.856985
4.29526,-0.543566,0.260786,1.35489
-4.25956,0.0246599,-0.282852,-1.50173
3.98891,0.0288523,0.206752,1.00262
-3.4838,-0.357588,-0.247523,-0.651298
3.23661,-0.339923,0.221566,0.137115
-2.83737,-0.184664,-0.229923,-0.303992
2.79166,-0.390875,0.0329568,-0.0368645
-2.86623,-0.38532,-0.303349,-0.298765
3.2825,-0.353104,-0.0748888,-0.231714
-3.23015,-0.368767,-0.481237,-0.160065
3.07551,-0.350191,0.12279,-0.387667
-3.02564,-0.363117,-0.391208,-0.169956
3.18951,-0.547783,0.167223,-0.496595
-3.10585,-0.125326,0.0840593,0.034767
3.11192,-0.35618,0.347393,-0.0582412
-2.52156,-0.366397,-0.234516,0.164263
2.48168,-0.438463,0.220684,-0.583481
-2.43615,-0.221634,0.107568,0.511242
2.39552,-0.299917,0.661407,-0.56609
-2.66453,-0.26579,-0.85388,0.509437
2.62104,-0.871501,-0.157218,-1.12077
-2.15578,-0.0822533,-0.373597,1.09137
1.60213,-0.260901,0.183156,-1.18622
-1.33342,-0.042128,-0.342129,0.287744
1.3136,0.140002,0.0534309,-0.449464
-1.3678,0.074434,-0.254774,0.483443
1.34566,-0.0789133,0.143625,-0.409844
-0.763363,0.140164,-0.017183,0.355569
0.732165,0.31084,0.269867,-0.185241
-0.670884,0.127758,-0.622577,0.689605
0.804882,0.231903,-0.0193249,-0.755143
-0.864033,0.106949,-0.192854,0.843682
0.875359,0.292141,0.376551,-1.21144
-0.845846,1.71783,-0.0748497,1.4383
0.821478,-0.340334,-0.00875048,-0.372739
-0.776025,1.37205,-0.135144,0.0148449
0.758736,-0.193167,0.23905,0.809918
-0.765692,0.457379,-0.928227,-0.857339
0.565042,0.28777,-1.01393,0.776589
-0.550156,0.214918,-0.503675,-0.85471
0.533334,0.280265,-0.0176002,0.663052
-0.542152,1.13452,-0.177996,-0.333318
0.381674,-0.0397926,1.81508,1.0176
-0.629906,0.443423,0.210797,-0.330465
0.570536,-0.209905,-0.950822,0.729622
-0.522394,0.268828,-0.455308,1.2794
0.460016,0.361411,-0.0352558,-1.06881
-0.150929,0.309566,0.922001,-0.0307295
0.155288,0.38101,0.552211,0.743038
-0.152376,0.139331,-0.188947,-0.1226
-0.0242973,0.418202,-0.0190017,0.135678
0.769492,0.339684,-0.357686,0.243604
-1.05601,0.191805,-0.184796,-0.0800735
1.05413,0.155401,-0.13716,0.0929656
-0.550651,0.278155,-0.301357,-0.0017168
0.540939,0.661629,0.139017,0.101732
-0.564107,0.208472,-0.1051,0.540115
0.554964,0.438032,-0.914737,-0.228737
-0.469197,0.715584,-0.474421,0.160608
0.712422,0.0648417,-0.0496709,0.301989
-0.678794,0.169635,-0.155652,-0.318689
0.545489,0.414424,-0.171006,0.347339
-0.567293,1.21779,-0.273047,-0.0153045
0.55894,-0.0602569,0.052235,0.672195
-0.757718,0.46811,-0.144455,-2.10592
0.74405,-0.0175396,0.0824336,2.05009
0.393387,0.568537,-0.208342,-3.8848
-0.505259,0.136717,-0.112842,3.70092
0.653386,0.572409,0.0542893,-2.96901
-0.72401,0.165385,-0.141441,3.2505
0.70832,0.263696,0.126789,-2.5121
-0.696876,0.28156,-0.155821,2.44701
0.34434,0.239185,0.139134,-1.91431
-0.338875,0.38695,-0.896085,1.91473
0.551475,0.32426,-0.243722,-4.45753
-0.505648,0.319906,-0.197763,3.9887
0.531426,0.352095,-0.00648776,-1.91694
-0.574882,0.296468,-2.19747,1.56472
0.56526,0.328403,-2.01911,-1.56829
-0.555271,0.114587,-0.909035,1.21561
0.577535,0.205014,-0.50557,-0.721629
-0.326209,0.313271,-0.355999,0.540481
0.221123,0.130547,-0.159872,-0.39679
0.273369,0.454349,0.057378,0.376398
-0.271283,0.420207,0.0911783,0.167991
0.265293,0.353355,0.11019,0.289174
-0.437468,0.199416,-0.896271,0.145873
0.430347,0.40582,-0.184283,-0.236506
-0.424561,0.281424,-0.671455,0.587002
0.229542,0.353806,0.301727,-0.855103
-0.228296,0.690746,0.0350815,1.18398
0.224775,-0.181614,0.38379,-0.312435
-0.228096,0.57769,0.0355326,0.282821
0.27172,0.0938578,0.0979589,0.294008
-0.374906,0.150285,-0.193352,-0.100488
0.439299,-0.728026,-0.00840126,0.141013
-0.432823,0.809052,-0.117327,-0.73322
0.430967,0.122095,0.0846595,1.24233
-1.05221,0.414098,-0.271895,-0.746528
1.03538,0.0787717,0.0213491,1.94946
-1.01862,0.231811,-0.222951,-1.65275
1.08404,0.171204,-0.241323,1.58212
-1.23073,0.253308,-0.328124,-1.33271
1.46458,0.0776447,0.128213,1.02464
-1.56774,0.248952,-0.212953,-0.74751
1.77061,-0.0533626,-0.103982,0.850574
-1.72258,-0.0756187,-0.333763,-0.882802
1.65172,-0.00882151,0.0693827,0.520513
-0.603455,-0.0383664,0.391213,-2.26482
0.422758,0.445927,0.444134,2.26651
-0.416416,0.260604,0.01708,-1.34494
0.410555,0.40966,-0.133218,1.3927
-0.389695,0.65561,-0.162173,-0.892169
0.38454,0.153906,0.0428542,1.25371
-0.327274,0.514302,-0.0910414,-0.912301
0.331656,0.694126,0.0499705,1.10974
-0.326278,0.198711,0.087828,-0.313162
0.240668,0.405864,0.22844,0.610927
-0.240875,0.415127,-0.0230424,-0.168608
0.310475,0.326154,0.0653944,0.993304
-0.464172,0.724592,-0.0469362,-0.511306
0.456786,0.0861274,0.116085,1.04909
-1.30888,0.460781,-0.0886122,-0.781836
1.254,0.0974237,0.0982656,1.00739
-1.66133,0.210812,-0.289797,-0.723485
1.82717,-0.588894,-0.00820196,0.66405
-2.40315,0.110196,-2.14407,-1.07599
2.36283,-0.433728,-0.458442,0.411142
-2.28588,-0.2485,-0.48342,-1.04096
2.27141,0.463035,0.808453,0.43037
-2.18837,-0.556272,0.110917,0.388419
2.2728,-0.0532045,0.380217,-0.762141
-2.22535,-1.19439,-0.16128,1.39384
2.24742,-0.457458,-0.0899866,-2.12573
-2.21101,-0.0784407,0.455365,1.3719
2.17518,-0.266845,0.514249,-1.02832
-2.68548,-0.180336,-0.109246,0.817784
2.64244,-0.397271,0.319371,-0.91669
-2.39609,-0.28189,-0.155735,0.649871
2.31541,-0.261267,0.244189,-0.886494
-2.43795,-0.628656,-0.187255,0.644138
2.39851,-0.14556,0.241736,-1.17942
-2.21365,-0.33989,0.0717396,0.996726
2.35343,-0.164797,-2.38691,-0.762463
-2.6531,-0.323659,-1.23729,-7.47e-05
2.61922,-0.383845,-0.180437,-0.575263
-2.60503,-0.290455,-0.375245,0.102616
2.56495,-0.327443,-0.39345,-0.536028
-3.67418,-0.426124,-0.465518,-0.0256503
3.69296,-0.26423,0.147506,-0.577775
-3.6393,-1.4311,-0.680385,0.627119
3.58118,-0.0986063,0.0518852,-1.73588
-3.52372,-0.429859,-1.045,1.38916
3.35608,-0.406894,-0.263212,-1.96115
-3.28717,-0.190019,-0.44156,0.8211
3.22272,-0.393395,0.308821,-1.08133
-3.20312,-0.36727,-0.192451,0.617969
3.17985,-0.362991,0.0910842,-0.951193
-3.12837,-0.16029,-0.280166,0.540263
3.04345,-0.957001,-2.13218,-0.725677
-2.91125,-0.0945592,-1.14369,-0.844286
2.84349,-0.449784,-0.698243,0.309021
-2.79741,-0.303225,-0.585983,-1.24309
2.79165,-0.475306,0.656745,0.497932
-2.66236,-0.282128,-0.0902071,-0.546947
2.79209,-0.340208,0.321648,-0.121596
-2.29209,-0.366803,-0.189344,0.0768446
2.25495,-1.01116,0.219421,-0.487141
-2.26926,0.0633325,-0.299474,-0.349859
2.68009,0.323624,0.193236,0.58506
-2.36716,-0.607633,-0.238388,-0.625554
2.32612,-0.184848,0.219437,-0.104351
-2.25394,-0.277183,-0.31634,0.0322505
2.21203,-0.498197,0.138439,-0.594931
-2.55385,-0.0957329,-0.196014,0.146371
2.62436,-0.367993,0.422571,-0.228207
-2.57768,-0.293692,-0.148684,0.0713036
2.53609,-0.313128,0.150476,-0.390798
-2.0123,-0.258635,-0.26536,-0.0502099
2.27378,0.0289875,0.212302,-0.059298
-2.26334,-0.347692,-0.222567,0.203212
2.09044,-0.739937,0.249337,-0.599772
-2.73674,0.115303,-0.0710105,-0.638834
2.69239,-0.967966,0.27932,0.344273
-2.65451,0.00190692,-0.212737,-0.90806
2.61628,-0.461589,0.263342,-0.301919
-2.57388,-0.341965,-0.162466,-0.0157304
2.5039,-0.295905,0.248733,3.31753
-2.46993,-0.269778,-0.326434,-2.88256
2.05171,-0.182013,0.185662,1.70818
-1.83311,-0.162149,1.03342,-1.85187
1.78829,-0.0726771,0.725194,1.88745
-1.73635,-0.0290464,-0.0269538,-1.09817
1.67975,-0.0733032,0.291174,0.897246
-1.65249,-0.0251581,-0.386971,-0.621364
1.65073,-0.0317483,0.141158,0.319287
-1.62603,0.0228544,-0.222511,-0.239587
1.5455,-0.0550185,0.208525,0.569428
-0.2633,0.094071,-0.212264,-0.432311
0.25825,0.46254,-0.328009,1.00577
-0.235714,-0.027367,-0.350496,-0.853775
0.23184,0.446276,-0.00474287,0.600669
-0.274313,0.316962,-0.193822,-0.123201
0.496876,0.365793,-0.0711566,-0.0963158
-0.482839,0.285029,-0.0559871,0.484712
0.478976,0.448831,0.0300142,-0.1769
-1.64968,0.255514,-0.121034,0.486666
1.62532,-3.18648,0.105743,-0.314781
-1.5398,1.31261,-0.264514,-0.159517
1.51711,-0.288414,0.0504518,0.816708
-1.49285,0.158424,0.274013,-0.945853
1.63838,-0.028583,0.372828,1.11352
-1.61034,-0.029051,-0.0639046,-0.806367
1.60381,0.0162909,0.262056,0.629142
-1.46641,-0.0290762,-0.171461,-0.432568
1.54292,0.0556067,0.224251,0.256913
-1.74491,0.0195675,-0.200518,-0.0954471
1.72043,-0.103552,0.257728,-0.00388795
-1.73673,-0.0326885,-0.202064,0.0558069
0.899206,-0.0705372,0.252695,-0.179136
-0.882308,-2.40966,-0.184877,0.215979
0.343092,1.38415,0.109397,-0.885368
-0.347683,-0.115293,-0.206134,1.73998
-1.23783,0.53876,0.122198,-1.65566
1.11133,-0.0636366,-0.0566926,2.03187
-1.10369,-0.567159,-0.276871,-1.79113
1.0858,0.389892,0.108174,0.890031
-1.08394,0.0738656,-0.211629,-0.366153
0.987371,0.224953,0.174502,0.416654
-1.04452,0.65438,0.888412,-0.136759
1.3873,0.446485,1.22599,1.03788
-1.37525,-0.0266317,0.254973,1.13662
1.35286,0.312109,0.361937,-0.867005
-0.662042,-0.0231829,-0.6843,1.19811
0.122116,-0.373845,-0.0996675,-1.08522
-1.00569,0.679828,-0.200894,0.0907542
0.882582,-0.0119565,-0.0312208,0.38873
-0.874476,0.336319,-0.719002,-0.358327
0.709208,0.157199,-0.0067089,0.272839
-0.697722,0.365841,-0.223276,-0.0702031
0.686343,0.219522,0.120435,1.69008
-1.04863,0.309203,-0.0969767,-1.18767
1.03205,-0.0234412,0.188778,1.34145
-1.312,0.274176,-0.171603,-0.884929
1.32475,0.0144657,0.164355,0.85269
-1.30223,0.11324,-0.227377,-0.55075
2.32681,0.0930871,0.186499,0.344649
-2.23378,-0.485597,-0.200537,-0.115862
2.19664,-0.110494,0.234565,-0.294151
-2.1572,-0.181465,-0.221063,0.334804
2.12251,-0.206178,0.224536,-0.488822
-2.12984,-0.178646,-0.148585,0.339621
1.78373,-0.300393,0.249981,-0.458436
-1.62473,0.02454,0.478632,0.247353
1.94397,0.00404356,0.524482,0.0934148
-1.9229,-0.538222,-0.0878223,0.180183
1.88987,0.0536291,0.292627,-0.477124
