ch0,ch1,ch2,ch3
0.204456,0.59979,-0.935083,0.295528
0.263602,0.537413,-0.181755,0.700675
1.86162,-0.653334,-0.178552,0.0588469
1.73155,-0.355882,-0.348495,0.84226
1.612,-0.412711,-1.41804,-0.109501
1.49955,-0.567194,-1.52018,0.843572
1.63205,-0.177495,-1.46136,0.99278
1.517,-0.754645,-1.34992,0.573379
1.44371,-0.306844,1.57749,0.59385
1.34076,-0.656625,-0.683336,1.71136
1.04211,-0.0709822,-1.01413,-0.231175
0.973244,-0.719567,-0.992356,0.623461
0.918789,-0.185231,-1.10458,-0.439054
1.07164,0.354559,-0.948374,0.728705
0.997512,-1.96085,-0.603368,0.387584
0.905111,0.744464,-0.862762,0.164846
0.860441,-1.22624,-0.91385,0.213416
0.802429,0.217063,0.358354,0.425564
0.749237,-0.850609,-0.526794,0.17585
0.697468,0.0714012,-0.677485,0.280318
0.805539,-0.634687,-0.285634,0.365184
0.754967,-0.119746,-0.617974,0.13724
1.3938,-0.54862,-0.697607,0.341881
1.43472,-0.46048,-0.702554,0.339392
1.36429,-0.547396,-1.0956,-0.00735492
0.839057,-0.554211,-1.24144,0.616768
0.802978,-0.335494,-0.923443,0.589243
0.754961,-0.343769,-0.843349,0.407011
0.756168,-1.58706,-2.09031,0.409677
0.817893,0.61352,-0.732678,0.910138
0.754981,-1.25946,-0.678234,0.231455
0.758803,0.365602,-0.74611,0.0239614
0.688634,-0.908031,-0.721076,0.57886
1.38815,0.159636,0.297377,-0.714991
1.05601,-1.00316,-0.406691,0.327202
0.437282,-0.599683,-1.05318,0.317522
-0.0427108,0.0991188,-2.1711,0.611539
-0.110391,-0.0446651,0.182501,1.00627
-0.242929,0.134109,-0.304553,1.23529
0.522287,0.110142,-0.0526306,-0.10087
0.482746,-0.523849,0.295384,0.157395
0.207361,1.16773,-0.319311,0.188425
0.331434,-1.09489,0.142663,0.136636
0.288373,1.70533,0.467197,0.0920122
0.0792485,-1.607,-0.0637996,0.316935
0.140962,1.17609,-0.3118,-0.0439694
0.155452,-0.850733,-0.0983682,0.119975
0.13649,0.523142,-0.122195,0.473707
0.405924,-0.494094,-0.476839,0.0314686
0.378113,0.0335637,-0.178609,0.193624
0.774762,0.104013,-1.13212,0.138442
0.733977,-0.965109,-0.530957,0.620235
1.06207,0.0526575,-0.656982,0.174527
0.988873,-0.821673,-0.655934,1.53926
0.739127,2.02809,-1.28403,0.0836359
2.15757,-2.20956,-0.977291,0.531049
1.99235,0.986352,-0.797386,0.290516
1.854,-0.937756,-2.28452,-2.59904
1.69164,-0.0385863,-1.89852,1.81316
1.574,0.354111,-1.7153,0.58913
1.46676,-1.58173,-1.68731,0.750439
1.36631,0.199217,-1.48823,-0.940928
1.30086,-1.83247,-1.39451,1.22283
1.78665,0.543501,-1.4937,0.372822
1.66312,-1.30186,-1.23226,0.731108
1.36079,0.056119,-1.5484,0.491767
1.10156,-0.922845,-1.88348,0.757494
0.995997,-0.0831658,-1.59215,0.938826
0.457965,-0.727443,-1.16536,0.668705
0.482503,0.180229,-1.01502,0.826814
0.436823,-0.583651,-1.48058,0.509482
0.403656,0.017651,-0.639367,0.386545
0.375786,-0.236977,-0.384102,0.78292
0.0774228,0.550879,-0.198363,0.110977
0.00817912,-0.417456,-0.448705,0.0258839
0.0383297,0.302612,-0.150184,0.300023
0.059348,-0.253093,-0.0645802,0.439319
0.0465465,0.235547,-0.0376777,-1.16949
0.636833,-0.210376,-0.0466264,0.479677
0.370247,-0.373145,-0.037639,-0.431804
0.340578,-1.89185,-0.519081,0.197149
0.315834,1.2086,-1.36701,0.140063
-1.88495,-1.221,-0.549372,0.660858
-1.02745,1.80824,-0.268757,0.126418
-0.951599,-0.659016,-1.03274,0.066768
-0.999879,0.252335,-0.966632,0.600199
-0.0678517,0.561951,-0.869889,0.427196
-0.0430788,-0.2298,-0.828785,0.407892
-0.0321801,0.254495,-0.229418,0.35939
-0.0523229,-0.188082,-0.0954238,0.128405
-0.0485905,0.193598,-0.0374833,0.11699
-0.400368,-0.112138,-0.0734554,0.0431886
-0.322475,-0.37815,-0.0455752,0.126068
-0.30546,0.580634,-1.02407,0.224692
-0.284129,0.145584,-0.45352,0.79863
-0.0908225,0.831968,-0.315121,-2.24722
-0.082243,-0.566958,-1.27097,0.696746
-0.0747566,0.535424,-0.248283,0.64037
-0.0674813,-0.970265,-0.168157,0.0422576
-0.102249,0.644112,0.166731,0.114596
-0.0367609,-0.402896,0.0519086,0.131117
0.333399,0.358151,-0.0672793,0.0886418
0.354071,-0.934777,-0.0359226,0.0913818
0.398919,0.348319,-0.238933,0.0522613
0.303858,-0.671908,-0.482802,0.239032
0.21753,0.294353,-0.438137,-0.197663
-0.0966329,-0.425501,-0.265736,0.336477
0.0971502,0.418269,-0.205089,0.139105
0.0888004,-0.280271,-0.113977,0.245376
0.356978,0.153515,-0.0932083,0.199926
0.284526,-0.537661,-0.113608,0.101264
0.256507,0.165511,-0.351048,0.0894807
0.238883,-0.482253,-0.272073,0.24075
0.300628,0.162294,-0.240225,-0.110081
0.279894,-0.231076,-0.20715,0.317362
0.26151,-0.00392104,-0.185969,0.0307715
0.243455,-0.195906,-0.260334,0.340268
0.227202,-0.0541547,-0.240935,0.565291
0.072347,-0.0727276,-0.217653,0.0734842
0.0674049,-0.00630847,-0.230749,0.188874
0.0621015,-0.0120002,-0.116355,0.193026
0.0577955,-0.046247,-0.0688916,0.113671
0.0657391,-0.00101632,-0.0665682,0.0621846
0.0296629,-0.0567844,-0.0781012,-0.220788
0.0275545,0.115295,-0.0865303,0.18564
0.0230227,0.00787292,-0.0136739,0.096292
0.0287,-0.0418825,-0.0221487,0.0861509
0.0750498,-0.103598,-0.0187412,0.0924666
-0.0173467,0.0123912,-0.222823,0.258424
0.00396475,0.687588,-0.0218636,0.151376
0.885256,-0.507331,-0.684129,0.0548468
0.505732,-1.54486,-1.49862,0.403871
0.4136,0.805394,-0.851448,0.633726
0.316763,-1.07415,-0.563257,0.338226
0.292718,0.555487,-0.41479,-0.0593019
0.699908,-1.04735,-0.274779,0.372368
0.651584,-1.05516,0.15462,0.102235
0.573071,0.766429,-2.8526,0.10127
0.557545,-0.984307,-1.10389,1.403
0.497472,0.672954,-0.243831,0.297684
0.604906,-0.93091,-0.629131,0.139854
0.565986,-0.102176,-0.487918,1.27509
0.794763,0.499151,-0.496374,0.0587614
0.710964,-3.23101,-0.510579,1.69232
3.44605,1.92682,-0.665538,-0.217934
3.26419,-1.25773,-0.649,0.230762
3.06687,1.05604,-2.53974,0.342262
2.85511,-2.08628,-2.83527,1.19222
2.61978,1.05381,-2.68168,1.07737
2.37356,-1.27637,-2.45759,1.07459
2.20943,0.652953,-2.32685,1.04239
2.0062,-1.31709,-2.16971,0.965018
1.86995,0.219696,-1.9042,1.18423
1.68446,-1.01721,-1.82092,0.74824
1.59212,-0.0213523,-1.69571,0.764416
1.5696,-0.904497,-1.55727,0.72448
1.42607,-0.0265327,-1.21546,0.597353
1.49726,-1.01703,-1.40375,0.55134
1.39254,-0.0798732,-1.27122,0.585105
1.45059,-0.861265,-1.32498,0.578491
1.35885,-0.270489,-1.10985,0.232192
1.4064,-0.692439,-1.25572,0.575533
1.21019,-0.715794,-1.15591,0.548269
1.12651,-0.370617,-1.37569,0.475136
1.3545,-0.521596,-1.15058,1.05771
1.23737,-0.442952,-1.04117,0.392046
0.306464,-0.50737,-1.20241,0.371499
-0.447761,0.227768,-1.75588,0.588867
-1.99145,-0.143797,0.808771,0.654595
-2.79892,0.934997,-0.122042,0.342307
-2.61265,-0.385802,-1.49291,0.0150318
-2.22327,0.815175,-2.39504,0.732608
-2.07842,0.0818246,-3.14152,1.11921
-1.93153,1.85256,-2.25426,1.34558
-1.79831,-0.597574,-2.17584,0.718834
-1.67414,1.19462,-1.832,0.846821
-1.55903,-0.0305317,-1.66157,0.72795
-1.45192,0.587224,-1.54258,0.902507
-1.34187,0.545697,-1.43006,0.625799
-1.41185,0.449979,-1.35772,0.633416
-1.2113,0.532733,-1.31035,0.670904
-1.0498,0.431569,-1.30029,0.691174
-0.978058,0.445901,-1.38785,0.310508
-0.858287,-0.423894,-1.04831,0.686728
-0.833526,-0.113143,-1.04538,0.513045
-0.791481,0.752056,-0.831278,0.487715
-0.736453,0.0569733,-1.05988,0.364146
-0.686294,0.577765,-0.81205,0.528646
-0.647946,0.119616,-0.671767,0.662297
-0.633617,0.392023,-0.556489,-0.593744
-0.607197,0.228773,-0.927433,0.498877
-0.482436,0.274779,-0.483065,0.509771
-1.18302,0.204403,-0.528846,0.243565
-1.09696,0.313694,0.55712,0.281994
-1.02255,0.554495,-0.692113,0.545219
-0.913395,-0.348493,-0.845266,0.29663
-0.836666,1.6281,-0.892341,0.432256
-2.93328,-0.608319,-1.04743,0.322525
-2.71077,0.750026,-0.816668,0.545395
-2.5202,-0.217718,-2.16562,0.41744
-2.3462,0.694428,-2.35278,1.75327
-2.1945,0.103417,-2.26665,0.826707
-1.98086,0.599462,-2.14979,1.00609
-1.85114,0.349703,-2.01664,0.891479
-1.10573,0.588376,-1.82993,1.13774
-1.01141,0.371975,-1.49058,-0.48388
0.0354743,0.428214,-1.07421,0.946958
-0.0154474,-0.360536,-0.859176,0.441014
-0.555781,0.322366,-0.237576,0.268447
-0.480888,0.185927,-0.0348335,0.218383
-0.385685,0.272427,0.11799,-0.793834
-0.359052,0.148129,0.233018,0.130316
-0.69863,0.217956,-0.158767,0.984012
-0.65938,0.413378,0.112691,-1.3269
-0.590253,0.631447,-0.45478,0.452879
-0.550124,-0.0788192,-0.559506,0.266923
-0.512298,1.3318,-0.562238,0.310009
-0.477467,-0.694533,-0.787502,0.227575
-0.525957,0.926747,-0.272829,0.404982
-0.504787,-0.243032,-0.391675,0.103749
-0.760248,1.77711,-0.200975,0.339974
-0.155149,-0.835741,-0.385236,-0.00416718
-0.15518,0.441867,-0.612917,-2.03567
-0.133571,-0.204643,-0.248608,0.931305
-0.231059,0.266691,-0.659544,0.009103
-0.16495,0.778361,-0.243871,0.452685
-0.810803,-0.451795,-1.57436,0.0207198
-0.676797,0.971287,-0.473117,0.831017
-0.630073,-0.133545,-0.667972,0.116888
0.35363,0.67128,-0.579799,-0.806831
0.106185,-1.18408,0.4366,0.515804
0.0988983,3.06668,-0.357029,0.64746
0.0970225,-2.45896,0.028053,-0.193174
0.277729,1.82703,-0.0522432,-0.0217542
0.250993,-1.66982,1.48386,0.0253061
0.233728,1.78162,0.426178,0.697087
-0.765836,-1.59197,-0.0234994,-0.387528
-0.770174,1.86564,-0.166604,-0.297971
-0.707788,-1.41158,-0.50073,0.322367
-0.524299,1.65936,-0.64252,0.351572
-0.490336,-1.30852,-0.654198,0.147936
0.413069,1.44425,0.0813039,0.30739
0.929958,-1.47118,-0.425539,0.0300052
0.865729,-3.01986,-0.3763,0.209448
-0.599909,1.66413,-0.705775,0.0337128
-1.12015,-1.33199,-0.854025,0.360865
-1.08988,1.86099,-0.757882,0.483625
-0.875698,-0.642516,-0.863032,0.70991
-0.81225,1.05033,-0.951516,0.685564
-1.67468,-0.163239,-0.826297,0.373593
-1.56025,1.02665,-0.673369,0.41476
-1.03258,0.103642,-1.30054,0.281871
-0.966552,1.55756,-1.21779,0.661208
-0.942001,-0.466268,-1.76417,0.612246
-0.00960631,0.853232,-1.2329,1.09713
-0.00892782,-0.655579,-0.918241,0.413993
-0.0193125,0.51878,-0.212328,0.257151
-0.0136854,-0.386508,0.320737,0.487456
-0.01274,0.311818,-0.524575,0.138938
-0.0197636,-0.136102,-0.147583,1.11958
0.15808,0.880709,-1.16859,-0.0783958
0.286047,-0.490476,-0.274802,0.643734
0.32575,0.0939566,-0.277085,0.172685
0.303151,-0.389274,0.83402,-0.72122
0.433081,0.0610739,-0.117628,0.654946
0.403167,-0.423255,-0.17653,-0.136876
0.385493,0.886694,-0.337616,0.2494
0.469328,-1.01149,-0.303848,-0.0282072
0.489841,0.322555,-0.289738,0.022165
1.02932,-0.991158,-0.39026,0.454166
0.967442,-0.000148139,-0.423528,0.0922915
0.423037,-0.205512,-0.790505,0.192922
0.237671,-0.260176,-0.822476,0.43968
0.467357,-0.00973742,-0.806515,0.600555
0.431454,-0.398114,-0.337803,0.36782
0.40744,-0.0912015,-0.400006,0.14189
0.31758,-0.160632,-0.38936,0.280808
0.395918,0.0453679,-0.37161,0.84372
0.362884,-0.383052,-0.303545,0.383988
0.647834,-0.667689,-0.321871,0.154106
0.588029,-0.0354014,-0.32434,0.198276
0.687221,-0.472644,-0.47813,0.22105
0.670445,-0.203986,-0.687648,0.270237
0.586457,-0.40144,-0.632503,0.366215
0.678703,-0.186293,-0.537619,0.316175
0.558545,-0.457783,-0.68351,0.273387
0.464345,-0.121458,-0.632919,0.350199
0.469877,-0.26167,-0.418291,0.546635
0.412981,-0.23285,-0.440971,0.176541
0.363525,-0.15823,-1.21433,-0.141765
0.334359,-0.180119,-0.613174,1.86558
0.211223,-0.056387,-0.403968,-0.0316172
0.310754,-0.147752,-0.322536,0.300047
0.311832,-0.825063,-0.0984353,0.182605
0.290268,0.375733,-0.181213,0.0149511
0.2701,-0.0639411,-0.760389,0.175568
0.260573,0.200544,-0.812448,0.0185214
0.792733,-0.301088,-0.370245,0.643217
0.804071,0.111775,-0.264867,1.15337
0.73541,-0.739819,-0.602877,0.317015
0.731621,0.0561996,-0.589186,0.315272
0.68094,-0.668143,-0.778622,0.300103
0.633137,-0.0583042,-0.6835,0.708048
1.23965,-0.478273,-0.229098,0.261895
1.14671,-0.483541,-0.475343,-0.00386582
1.05653,-0.518756,-0.971779,0.317556
0.239693,-0.327228,-1.00897,0.446181
-0.0526278,0.0416912,-0.900817,0.477168
-0.0398134,0.307588,-0.376429,0.746972
-0.0706233,-0.435461,-0.124179,0.110494
-0.0520552,0.395199,-0.0403323,-0.243242
-0.187033,-0.274597,-0.116538,0.167135
-0.219296,0.380185,-0.0154375,-0.588302
-0.173459,-0.0622965,0.120827,0.198012
0.150302,0.0483291,-0.123033,0.112294
0.160722,-0.0498502,-0.189091,0.135546
0.32149,-0.117911,-0.176179,0.953286
0.794587,-0.0377327,-0.107334,-0.0276039
0.852241,-0.27583,-0.278974,0.0629642
0.715926,0.161955,-0.618501,0.680364
0.66638,-0.821908,-0.906142,0.5928
0.645399,0.077175,-1.01918,-0.255008
0.593699,-0.560674,-0.650046,0.711777
0.561939,0.0160968,-0.595561,0.284591
0.129341,-0.500682,-1.17846,0.328591
0.0635155,0.325813,-0.657003,0.758502
0.0739237,-0.310869,-0.312825,0.622747
-1.05074,0.158664,-0.0193148,0.132406
-1.11412,0.636894,-0.100743,0.0964087
-1.03719,0.50179,-0.746836,0.120557
-1.47389,0.385564,-0.940422,0.418762
-1.37211,0.592262,-0.908784,0.459259
-1.32849,1.10074,-1.22548,0.420555
-1.23924,0.0190455,-1.23707,0.496403
-1.15542,0.649679,-1.20277,0.603683
-1.07497,0.31933,-1.11819,0.52435
-1.01867,0.543398,-0.991124,0.454134
-0.948264,0.340725,0.183351,0.461084
-0.904518,0.470237,-0.768117,0.0810285
-0.824872,-0.81973,-0.830634,0.674263
-0.281968,1.30173,-0.780255,0.341013
-0.261737,-0.861713,-0.694582,0.326669
-0.243176,0.919113,0.289274,0.326728
-0.384099,-0.479885,-0.167806,0.125981
-0.324246,-1.22446,-0.234173,0.14081
-0.345422,1.25228,-0.235469,0.0704085
-0.374491,-0.643189,-0.252772,0.129474
-0.331313,0.831842,-0.287697,0.310187
-0.307845,-0.398317,-1.45639,0.139277
-0.150868,0.775668,-0.990056,0.76165
0.15994,-0.406889,-0.439992,0.035637
0.133179,0.0863121,-0.669179,0.083957
0.124195,-0.18669,-0.264219,0.430878
0.661184,0.305643,-0.175986,0.133876
0.705827,-0.640007,-0.125688,0.08296
0.693349,0.0427343,0.0440173,0.283833
0.868339,-0.60983,-0.476478,0.0667267
0.786285,-0.0475008,0.0543096,0.406826
0.757794,-0.225022,-0.67476,0.030416
0.985351,0.415673,-0.99268,0.793676
1.34319,-1.04286,-0.777777,0.393127
1.19806,-0.0579706,-0.951669,0.341725
1.11374,-0.778174,-1.14539,0.639803
1.04245,-0.203363,-1.08756,0.486854
0.968065,-0.620406,-1.19649,0.50184
0.895211,-0.259793,-1.00217,0.619661
0.865404,-0.513838,-0.745259,-0.16594
0.80124,-0.286466,-0.965581,0.445636
0.17439,-0.424992,-1.31118,0.474921
0.167087,0.183556,-1.01962,0.819622
0.147902,-0.293039,-1.62657,0.731719
0.0985431,0.100996,-0.48936,0.715525
-0.292107,-0.157852,-0.214573,0.180398
-0.167735,0.384835,-1.25651,0.167343
-1.26081,1.17474,-0.861938,0.569236
-1.66448,0.0390343,-0.163373,0.325687
-1.55166,0.471189,-0.894215,0.00748067
-1.25891,0.330528,-1.34741,0.50395
-0.947336,0.684769,-1.38471,0.630253
-1.036,0.33059,-1.10082,0.602185
-0.965033,0.515808,-1.0547,0.489933
-1.24301,0.340865,-0.369923,-0.0948488
-1.05379,0.588294,-0.327808,0.2953
-1.30296,0.325341,-0.808305,0.252949
-1.21329,0.661821,-0.943945,0.619167
-1.0193,0.232832,-1.08299,0.397478
-0.950022,0.550052,-1.12382,0.328242
-0.566673,0.33784,-0.943099,0.519738
-0.5934,0.183237,-0.649498,0.421641
-0.547398,0.361555,-0.282908,0.317764
-0.447477,0.191622,-0.474407,0.165229
-0.416854,-0.5703,-0.532572,0.290036
-0.121642,0.845338,-0.428358,0.26412
-0.0967751,-0.548708,-0.381961,0.184017
-0.529133,1.19456,-0.120174,0.825822
5.71074,1.08568,-0.238764,-1.47962
5.34374,-0.716121,0.067315,0.403798
4.97492,1.28539,-4.70709,0.018359
4.35773,-0.13868,-4.76138,2.32708
4.05691,0.953351,-5.15753,1.82546
3.76708,-0.15831,-3.85199,2.20017
3.53374,0.510192,-3.68448,1.46175
3.2949,-0.802547,-3.40224,1.6679
3.70366,0.731149,-3.21126,1.33185
3.44824,-0.0777774,-2.44258,1.3137
3.2237,0.339143,-3.13017,1.01916
3.00629,1.81649,-3.10895,1.41654
2.7984,-1.23187,-2.33001,1.32283
2.60457,0.542974,-2.60918,0.716558
2.55821,-0.884396,-2.52823,1.1837
2.42904,0.489365,-2.37773,1.16211
2.23639,-0.931236,-2.31243,0.773809
1.94395,0.0169315,-2.54104,1.01366
1.8097,-0.98667,-1.38278,1.1227
1.84143,-0.108142,-1.71354,0.565157
1.71429,-1.97894,-2.13078,0.816233
2.12859,0.929938,-1.76065,1.33137
1.93507,-1.45487,-1.7497,-0.264419
1.80175,0.31513,-1.71102,0.912639
0.0840804,-1.1244,-1.79883,0.705794
0.0571397,0.605094,-1.5713,0.755291
0.0502408,-0.522692,-0.421835,0.582004
0.0601104,0.395349,-0.129567,0.15859
0.556562,0.0295137,-0.0400839,0.154471
0.518139,-0.507895,-0.0506651,0.0857024
0.789706,-0.392317,-0.390686,0.100432
0.764152,-0.313331,-0.443194,0.258426
0.807353,-0.281878,1.34417,0.262168
0.741481,-0.431988,-0.657965,0.683677
0.955956,-0.246177,-0.707593,0.204412
0.766429,0.08522,0.0577177,0.259273
0.725652,-0.696831,0.0468217,0.0804969
0.589254,-0.0314884,-0.516974,0.0511667
0.534659,-0.464562,-0.665289,0.340558
0.185632,-0.0646252,-0.746122,0.350262
0.159049,-0.114639,-0.540356,0.755858
0.152396,0.0623207,-0.255772,0.236112
0.141842,-0.185492,-0.169041,0.17191
-0.112769,-0.374362,-0.0914592,0.1421
0.213149,0.396227,1.47395,0.0922647
0.202268,-0.493255,0.278227,0.780286
0.290742,0.20281,0.473891,0.0489402
0.319083,-0.421708,0.235924,0.315632
0.267662,0.047545,-0.146234,0.16895
-0.48667,-0.593063,1.58888,0.180248
-0.529781,1.11703,0.270423,1.84973
-0.309306,-0.416404,-0.273388,-0.240059
-0.40489,0.596195,-0.420094,0.277177
-0.322593,-0.112896,-0.382668,0.259828
-0.323288,0.098049,0.201578,0.216369
-0.294892,0.213595,-0.269528,0.0387711
-0.881292,0.096614,-0.952472,0.384947
-0.661482,0.716491,-0.422485,0.476315
-0.615817,-0.00351577,-0.662215,0.173051
-0.503789,0.525089,-0.592687,0.375511
-0.468322,0.744896,-0.523587,1.35184
