ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49
0.7646506,0.7951933,0.7961184,0.7070369,0.793187,0.4774083,0.5488846,0.4014229,0.3807519,0.3783917,0.3908679,0.1338452,0.1407472,0.4195616,0.6089299,0.1771767,0.794964,0.7690842,0.7153403,0,0.7476092,0.1071353,0.8623399,0.7869037,0.4673746,0.4552607,0.7954696,0.7823051,0.6166634,0.8130394,0.7246369,0.6487439,0.6709675,0.4945603,0.10568,0.3866229,0.283494,0.4322731,0.3523626,0.4485901,0.1347278,0.5102872,0.3273266,0.3859854,0.8254386,0.01048401,0.4425946,0.441525,0.3651077,0.7800263
0.7580408,0.8214306,0.7645711,0.8137635,0.7626013,0.4320862,0.591716,0.421885,0.4017243,0.3862491,0.343787,0.1054928,0.141615,0.3773238,0.6160516,0.1535147,0.7484896,0.7394205,0.8017335,0.09390522,0.7910178,0.06914958,0.8277203,0.8485109,0.4366288,0.3019517,0.679785,0.8071273,0.6280401,0.757993,0.6875529,0.6857352,0.6897912,0.4646476,0.1241389,0.4334397,0.3146416,0.4448222,0.4296522,0.4559152,0.1661596,0.490259,0.3766549,0.4271857,0.8029293,0.008309889,0.3685355,0.4118741,0.3830692,0.7606515
0.7990524,0.7628683,0.8169504,0.8116195,0.8126817,0.3981596,0.6505376,0.3821723,0.4112811,0.4210234,0.3941546,0.05357464,0.1037399,0.4227785,0.5863673,0.1606039,0.7377564,0.7663549,0.7609778,0,0.8098131,0.03557052,0.8512826,0.7752444,0.3693688,0.4139289,0.738372,0.7025321,0.6051875,0.8057251,0.7336615,0.6795951,0.7013799,0.5492162,0.1514596,0.415721,0.1958949,0.5208663,0.3897969,0.4443946,0.1483624,0.5167848,0.2628087,0.4121208,0.8160918,0.02835793,0.3366291,0.4567523,0.4412507,0.7483258
0.718323,0.7630986,0.8457662,0.7232171,0.7997041,0.4035961,0.6052632,0.3609338,0.4710817,0.5182602,0.428164,0.1147944,0.1296053,0.4261935,0.685464,0.1851195,0.830038,0.8105353,0.768329,0.1003081,0.8223768,0.08919992,0.8732604,0.8483217,0.4324703,0.3840997,0.6801233,0.8044941,0.6145673,0.7892218,0.7518208,0.700723,0.6335595,0.4835328,0.1564474,0.3879232,0.3328691,0.5334385,0.4427823,0.3943055,0.16494,0.4933134,0.3224671,0.3720208,0.7824849,0.00951216,0.4524082,0.3744462,0.3363541,0.7918534
0.8334859,0.7717661,0.7385421,0.8282885,0.7530084,0.3490536,0.6451705,0.4560921,0.4690003,0.3698615,0.4029091,0.09956284,0.1237248,0.425294,0.6143724,0.1621543,0.7478567,0.8444653,0.8044474,0.003035411,0.8649048,0.1171227,0.8533949,0.7594869,0.3889797,0.4939201,0.6860408,0.8917395,0.5686768,0.7660948,0.7080675,0.5513146,0.7117519,0.465245,0.05942456,0.3268963,0.2832517,0.508567,0.4011407,0.480652,0.1786056,0.5513966,0.3127643,0.4478779,0.8047535,0,0.4025487,0.4732467,0.3856263,0.7632535
0.781605,0.8307656,0.8132277,0.7683459,0.8120502,0.4512333,0.6257166,0.3952396,0.4338018,0.4421321,0.4506706,0.09587294,0.1750384,0.4239697,0.7050819,0.1087314,0.8563845,0.7678185,0.8360793,0,0.8396781,0.0590595,0.8529563,0.767947,0.4852091,0.3726687,0.6676479,0.8426379,0.6694542,0.7762285,0.6613811,0.6426234,0.7314433,0.5319903,0.117689,0.4355264,0.2994317,0.5216599,0.5218762,0.4150079,0.1704184,0.4711224,0.3192032,0.4305485,0.8132597,0,0.4054601,0.4089023,0.3406726,0.7563996
0.7881969,0.7920635,0.7583467,0.7897518,0.7876352,0.4213496,0.6937726,0.4533974,0.3650092,0.3560609,0.4024477,0.05996583,0.1611044,0.405139,0.6679593,0.1315603,0.8591708,0.7611298,0.8438358,0,0.8167702,0,0.8430278,0.7937145,0.4204888,0.3788027,0.6838558,0.7673056,0.5660813,0.7867474,0.7270248,0.7348762,0.6145976,0.509585,0.1377126,0.4587663,0.2589444,0.4294885,0.4024772,0.3933296,0.1285452,0.4466167,0.3375228,0.4319312,0.793991,0,0.3657419,0.4445044,0.3813937,0.7401604
0.8096867,0.779735,0.8224258,0.78969,0.7195954,0.3984821,0.613745,0.3913437,0.4606645,0.4208334,0.4273998,0.1618689,0.1327901,0.4791132,0.6658404,0.164652,0.8327585,0.817489,0.7972656,0.04274522,0.7507622,0.1263581,0.7846124,0.8377691,0.4393946,0.4360611,0.6872501,0.7623367,0.6290677,0.8560554,0.7840388,0.7422025,0.6285018,0.5137284,0.0255585,0.3808812,0.2815649,0.4060129,0.3283291,0.4369425,0.1835034,0.4132669,0.3971064,0.4333246,0.8433181,0.006839131,0.4178059,0.4410295,0.4117127,0.8400559
0.7758907,0.765206,0.8243429,0.7669327,0.8246049,0.3967428,0.6109773,0.4276819,0.3658627,0.3105915,0.5076805,0.1272119,0.171816,0.4260385,0.602342,0.1149842,0.7938904,0.7694883,0.76842,0.03080871,0.8043869,0,0.7990063,0.803683,0.4960485,0.4312925,0.6964405,0.7604282,0.6622372,0.8228753,0.7785053,0.6848168,0.6535056,0.5473218,0.1285284,0.4321182,0.2839332,0.4183814,0.4097303,0.372191,0.1898541,0.4918615,0.3373451,0.4895075,0.8815541,0.07247502,0.3554712,0.3907432,0.3046895,0.7929177
0.8922097,0.5489773,0.1323581,0.4986098,0.03326545,0.2145735,0.6638307,0.6017347,0.4878734,0.6011693,0.4699994,0.1815799,0.3879878,0.5606965,0.4020133,0.2732552,0.2045728,0.4387471,0.6481881,0.207135,0.4634312,0.687723,0.7835229,0.2282613,0.2260235,0.3894162,0.1748129,0.7850354,0.003107343,0.4891165,0.4560112,0.3633562,0.5052639,0.5096391,0.2422139,0.109905,0.2636489,0.7476757,0.5606465,0.2730143,0.6366745,0.1714454,0.1588044,0.1013369,0.6285509,0.3370287,0.07126887,0.02729866,0.1155591,0.6197199
0.734636,0.460355,0.5401703,0.5311121,0.1526178,0.3264001,0.6936778,0.6256564,0.4305606,0.5764962,0.3948204,0.1157566,0.3407044,0.5431266,0.4599865,0.208875,0.3420816,0.5049156,0.7849124,0.1863131,0.5316916,0.3958395,0.6681929,0.3328069,0.3277104,0.40566,0.3378877,0.76876,0.1842197,0.6684729,0.5450465,0.3600063,0.4062601,0.4128324,0.4449011,0.1790119,0.2813744,0.6202119,0.5069387,0.3210303,0.4959115,0.1985253,0.2180625,0.1897856,0.7262152,0.2337806,0,0.1679657,0.1978895,0.7824725
0.8042665,0.5908226,0.7048656,0.5998176,0.3337804,0.28803,0.6895524,0.5615788,0.3982386,0.5118094,0.4375517,0.1573814,0.2643043,0.41817,0.3925071,0.2368431,0.4717123,0.5902833,0.6817237,0.1765505,0.5559004,0.259981,0.8042974,0.5162425,0.3263462,0.3301092,0.3555179,0.7895094,0.3172034,0.5852907,0.5568601,0.4306739,0.3997198,0.4770256,0.5734217,0.2075476,0.3421967,0.56255,0.5485132,0.2812492,0.3893251,0.187664,0.2387586,0.1489484,0.6933416,0.2065112,0.1088073,0.1450732,0.1383149,0.7168777
0.8492175,0.5771155,0.7948986,0.5923842,0.3815595,0.2290821,0.690758,0.4746694,0.4078033,0.4566372,0.4477709,0.1048278,0.2290113,0.5025706,0.5036088,0.1735758,0.5304834,0.5798072,0.6912661,0.1590713,0.5836697,0.161777,0.8185684,0.5512189,0.4194092,0.4255118,0.4390027,0.7412171,0.3629508,0.6735864,0.5970237,0.4900777,0.3803434,0.5291361,0.5989314,0.2869715,0.3600759,0.5853608,0.5536906,0.3383383,0.3161395,0.3213264,0.3094341,0.2690603,0.773959,0.1078513,0.1916882,0.2063934,0.1978892,0.7519713
