ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95,ch96,ch97,ch98,ch99
0.4645022,0.09999264,0.5149818,0.553919,0.4097518,0.8096968,0.4497479,0,0.4569418,0.5568543,0.13513,0.06813424,0.8004149,0.8298488,0.1008184,0.4285739,0.8247457,0.4506074,0.5651854,0.4342014,0.4134562,0.4754966,0.08575619,0.7552509,0.909188,0.4062441,0.02303451,0.7868473,0.02023742,0.3780033,0.4552901,0.5124452,0.3594358,0.4147617,0.4737399,0.402267,0.6825904,0.6497342,0.7001899,0.8639287,0.181304,0.05570258,0.220802,0.4090158,0.425791,0.4771513,0.7727878,0.7641527,0.409003,0.7399471,0.7850271,0.1173386,0.7016944,0.8755489,0.1990371,0.6687334,0.01997183,0.8524538,0.4659031,0.1116516,0.8861764,0.3692626,0.7274081,0.7990747,0.4761626,0.8106118,0.7109144,0.4058847,0.8114804,0.5841675,0.08711057,0.4204181,0.3463309,0.8218625,0.4848381,0.8226221,0.06578766,0.0763148,0.5020878,0.4984922,0.8040981,0.7781894,0.8496937,0.07436989,0.3636725,0.8407642,0.7976955,0.1648656,0.4753898,0.4289393,0.1211272,0.7888526,0,0.1944249,0.406202,0.5708605,0.3838283,0.3938545,0.8538188,0.8146322
0.3862468,0.05470279,0.5026867,0.5201032,0.3824927,0.8133689,0.4314673,0.06108527,0.4543033,0.5009428,0.1883079,0.03726505,0.784793,0.7907193,0.1131654,0.4608327,0.8406108,0.4706183,0.5176805,0.5020601,0.4440113,0.4163611,0.0253708,0.8225981,0.8730946,0.4450697,0.03478067,0.7327529,0.01959402,0.4975338,0.4589383,0.509369,0.4088036,0.4011805,0.4100043,0.4408866,0.7013577,0.688032,0.6195151,0.7717291,0.1132243,0.02720084,0.1427787,0.3826329,0.4675961,0.4430833,0.7691123,0.9485265,0.3882729,0.7745829,0.7962336,0.1202711,0.7033752,0.868996,0.3685828,0.6169172,0.09766755,0.9097406,0.4667782,0.09140155,0.8390442,0.4321007,0.8116387,0.7728081,0.3254214,0.8152273,0.656996,0.4068336,0.7787544,0.6380529,0,0.4209809,0.2536911,0.8606395,0.3466485,0.8769407,0.1054409,0.103646,0.4331349,0.4512352,0.901361,0.7293121,0.7958727,0.03639424,0.4676139,0.8515863,0.8792761,0.1347589,0.4718421,0.3984073,0.1143504,0.8513384,0.1010584,0.1791625,0.4831893,0.5013669,0.5110996,0.4691803,0.7919707,0.8302874
0.4064942,0.1038813,0.5454712,0.3850726,0.3746513,0.8672748,0.4679395,0.06084307,0.4684514,0.4349287,0.1147092,0.06327378,0.7813605,0.8531739,0.1706867,0.4920357,0.7249808,0.393658,0.5173948,0.3942514,0.4409653,0.5446256,0.04760198,0.8332624,0.8038902,0.509271,0.04424764,0.854325,0.03285119,0.4112293,0.4483219,0.4889278,0.4026681,0.3270521,0.4695601,0.3723691,0.6926854,0.5827274,0.5889393,0.7536746,0.1118218,0.03955105,0.1506996,0.4819073,0.4629455,0.4273773,0.7253658,0.89282,0.3883253,0.7725692,0.8504984,0.1377982,0.7623605,0.856845,0.2645087,0.7100616,0,0.873909,0.5059309,0.0483019,0.8461848,0.4534897,0.7142893,0.8097871,0.4473718,0.8309637,0.7059007,0.4044206,0.8585638,0.5246505,0,0.5121568,0.2392172,0.8229403,0.4197075,0.832916,0.07745162,0.09433208,0.4484681,0.4483673,0.8920596,0.7429092,0.8271463,0.06476712,0.467601,0.8218639,0.8194066,0.07547975,0.4463558,0.4369299,0.03032014,0.7970989,0.1025132,0.1355061,0.4435273,0.5383801,0.4567136,0.4261212,0.8268528,0.8260747
0.3823473,0.1134059,0.5203937,0.4303822,0.3518298,0.8941025,0.3856907,0,0.4327416,0.3923083,0.1761557,0.08086088,0.8370687,0.8111505,0.1071595,0.4254368,0.822095,0.3783283,0.5511098,0.4373083,0.3698381,0.5596918,0.02346489,0.8067291,0.8643727,0.4332711,0.0325422,0.7457018,0.04628541,0.3694381,0.3938445,0.5207428,0.3950557,0.4796573,0.4871362,0.396818,0.7472292,0.6670302,0.6298888,0.8692072,0.1375923,0,0.1447342,0.4541606,0.3938122,0.442521,0.8819828,0.8831902,0.450265,0.8195696,0.8203721,0.129069,0.6474037,0.8534459,0.3397303,0.6620249,0.07336409,0.8034801,0.4703649,0.1427664,0.8738133,0.4563665,0.7514718,0.8241813,0.4366076,0.8081004,0.6345645,0.4479385,0.8732906,0.6258302,0,0.378839,0.241702,0.8649021,0.3939699,0.8038664,0.05360911,0.1651695,0.454882,0.4312357,0.8762729,0.7393026,0.8393691,0.10107,0.4100617,0.8819768,0.8981712,0.1575542,0.4850312,0.475591,0.129425,0.8330201,0.09884338,0.1595013,0.3911737,0.56011,0.4320124,0.440642,0.8060839,0.9029451
0.4330425,0.1319557,0.5520298,0.3394755,0.4245337,0.8885267,0.5017158,0.09743252,0.4554465,0.4483296,0.1359567,0.03411954,0.710878,0.8611516,0.1498851,0.444043,0.9095138,0.4565364,0.4832965,0.4355134,0.3553917,0.532592,0.08783377,0.8492244,0.797631,0.4415199,0.04309471,0.8028403,0.06195496,0.3437003,0.4475785,0.4742891,0.3652603,0.4445498,0.3708773,0.3892734,0.7616835,0.6578658,0.5497739,0.7952261,0.07945222,0,0.1745931,0.4066242,0.3861984,0.54428,0.7711159,0.8841864,0.4225863,0.8073541,0.7887792,0.1357687,0.6921597,0.8005581,0.3674726,0.8021495,0.07858,0.7969653,0.4498233,0.1093208,0.8025683,0.4769078,0.6366864,0.8095911,0.4703664,0.7734131,0.710409,0.4243016,0.8610633,0.5871236,0,0.4261661,0.2348062,0.7788772,0.449736,0.928065,0.1088832,0.1178386,0.3828169,0.5330198,0.833541,0.7818541,0.8600116,0.02263739,0.3663523,0.8875669,0.7666714,0.1190666,0.4350825,0.5088795,0.08305057,0.8498015,0.06030228,0.1609382,0.514305,0.523833,0.4022427,0.466123,0.8596879,0.8437514
0.4220984,0.09173977,0.4606603,0.461561,0.3819614,0.8472427,0.4767466,0.06383047,0.4833199,0.4407656,0.149948,0.04456002,0.7970132,0.7692121,0.08143024,0.4393761,0.8360586,0.4871691,0.462972,0.4019614,0.4421483,0.4740177,0,0.7915503,0.8333832,0.4576418,0.06193657,0.8202069,0.0437533,0.4242928,0.415144,0.4644336,0.3920845,0.4494699,0.389772,0.3962292,0.7371543,0.6299574,0.6703084,0.8320507,0.0995101,0.05567053,0.1454235,0.4159239,0.3746572,0.4276354,0.8651165,0.7968771,0.4721008,0.8284439,0.7663953,0.1504984,0.6468138,0.8618611,0.3124589,0.6633049,0.05442116,0.8353634,0.4464295,0.1024426,0.8003996,0.6513816,0.8071252,0.8360884,0.4252274,0.874303,0.6862172,0.4580044,0.7394068,0.6047917,0,0.4704392,0.2449127,0.798925,0.4308068,0.8968605,0.08160166,0.1320103,0.4118409,0.3996363,0.8485759,0.7621046,0.8772474,0,0.3994241,0.821648,0.8501127,0.1372421,0.4024896,0.4544763,0.1289725,0.8223198,0.04880371,0.1590468,0.4081551,0.578059,0.4603004,0.3454726,0.8613521,0.8628953
0.4140069,0.09638602,0.5654254,0.4385233,0.3194349,0.8450316,0.4241461,0.03370494,0.4564147,0.4259911,0.1439913,0.05289271,0.881131,0.780521,0.169472,0.4245842,0.9038345,0.502744,0.4749198,0.4053475,0.4069709,0.4566287,0.01629683,0.7853144,0.7758507,0.4670674,0.08862524,0.7107981,0.03196663,0.4231935,0.444179,0.5129663,0.4025299,0.4080616,0.4445545,0.2876749,0.7388529,0.6839831,0.6193268,0.8481922,0.1580098,0,0.2269674,0.3595682,0.4408654,0.3603917,0.757861,0.8704598,0.5061727,0.8539931,0.9192754,0.0975011,0.7650698,0.824646,0.2066894,0.7716681,0.05967062,0.824378,0.4338635,0.04363365,0.7869982,0.5061925,0.828327,0.8131051,0.4439167,0.7612253,0.630207,0.4159957,0.8857027,0.5903627,0.1288647,0.4722941,0.2206394,0.846755,0.4082343,0.8550273,0.1621684,0.09566612,0.4237493,0.5341873,0.8622167,0.7199439,0.8438117,0,0.4497873,0.8193806,0.8704095,0.2359234,0.4357014,0.3879713,0.0535566,0.7927498,0,0.116879,0.4203654,0.5864297,0.4919301,0.4039286,0.8903782,0.8612347
0.4444854,0.1823192,0.5305777,0.3578507,0.3587416,0.8519839,0.4690796,0,0.4262822,0.4041899,0.06350654,0.04619223,0.8045039,0.8067598,0.1033511,0.4607521,0.8438721,0.4003162,0.4152143,0.4290891,0.4131165,0.4088587,0.06833628,0.8884858,0.8427917,0.4647734,0.005909415,0.8549775,0.03256712,0.4027957,0.4650987,0.4562662,0.4384526,0.4349467,0.4510806,0.374426,0.8286684,0.6184184,0.5734407,0.8558405,0.06790614,0,0.1437928,0.3734363,0.3723705,0.451033,0.8138006,0.8220896,0.5177631,0.8572857,0.8484327,0.09638804,0.6472183,0.8448684,0.2483826,0.7129109,0.03938558,0.8177215,0.4666053,0.0343691,0.8157653,0.6114545,0.8338414,0.8037841,0.3762272,0.8851725,0.6323969,0.4396039,0.8354763,0.6102322,0,0.3876133,0.2270112,0.8016432,0.375895,0.7853554,0.08836412,0.06918198,0.4346235,0.5203019,0.8218226,0.7511227,0.8533207,0.02517221,0.3860012,0.8878855,0.8104636,0.2340107,0.4785388,0.4223092,0.05695749,0.849144,0.0156877,0.1245121,0.4915481,0.6389831,0.3809701,0.4716074,0.817201,0.8922657
0.326176,0.01305411,0.6174198,0.3720152,0.360465,0.8847227,0.4959186,0.01378346,0.4838178,0.3836359,0.05843314,0,0.8247516,0.8374355,0.07597632,0.3628182,0.8954277,0.5146763,0.5163733,0.4597315,0.4822369,0.4922366,0.05846048,0.8493629,0.8406616,0.4297052,0.004585173,0.7515263,0.06613534,0.4311667,0.4145318,0.4197801,0.4171635,0.3891769,0.4396137,0.3461758,0.7004796,0.6846577,0.5589414,0.7703638,0.1391582,0,0.1942045,0.418584,0.3488587,0.4486015,0.8462597,0.8426504,0.5069443,0.8247912,0.8501388,0.1400871,0.6897853,0.8760623,0.2587759,0.6999201,0.004111215,0.8644461,0.523173,0.05787289,0.7982334,0.5448325,0.7811275,0.8445956,0.4523206,0.8717479,0.7350374,0.4583612,0.9085276,0.5729354,0.1193208,0.3921925,0.2667913,0.8168014,0.428504,0.8264617,0.04783716,0.1268637,0.5434561,0.4430282,0.8515124,0.7542212,0.8223962,0.005592961,0.4513255,0.8734093,0.8129961,0.2553235,0.4177659,0.4634729,0.07115167,0.8643659,0.02514911,0.09893695,0.4528793,0.691093,0.5030525,0.4369085,0.9002849,0.8735998
0.4298465,0.123877,0.5370641,0.5270695,0.3957458,0.7806221,0.5083337,0.03666832,0.4387602,0.4175594,0.110266,0,0.8314644,0.8489425,0.07234688,0.4110793,0.8455359,0.5048578,0.4558784,0.376546,0.4967958,0.4989843,0.04184413,0.8566133,0.8295326,0.4989307,0.07934289,0.8949521,0.08084534,0.4201692,0.4100331,0.4783814,0.4802549,0.4111924,0.3986458,0.3365723,0.7939772,0.6656461,0.6663637,0.938924,0.1205664,0.01984618,0.1333824,0.4331231,0.4273789,0.4865038,0.8549473,0.8987169,0.478662,0.8358809,0.8557656,0.07991204,0.6503969,0.8327125,0.2725897,0.769698,0,0.9223943,0.4721067,0,0.8467144,0.5638205,0.7768699,0.8185562,0.3741499,0.8714588,0.6823127,0.354366,0.8315628,0.5371403,0.07814112,0.4588572,0.2952659,0.8636284,0.4201687,0.868669,0.03287743,0.05684885,0.4927471,0.4884019,0.8342023,0.7943377,0.7683429,0.06009955,0.3819881,0.7635402,0.8079928,0.1877173,0.4768129,0.5140463,0.07070668,0.8980486,0.01108968,0.09212454,0.3986219,0.6012298,0.3938273,0.4522566,0.8115298,0.8381355
0.4266795,0.1197715,0.5115682,0.4505934,0.3852498,0.875097,0.426369,0,0.4204259,0.4112274,0.1305799,0.09048247,0.7911253,0.820584,0.1260992,0.3654295,0.8765315,0.5105475,0.4343472,0.4001166,0.532986,0.4914122,0.005910675,0.7350794,0.859116,0.4242355,0,0.8975122,0.09440405,0.4566503,0.5073312,0.4335696,0.4089631,0.4591258,0.463275,0.3356652,0.749415,0.6097019,0.6279532,0.7786216,0.07796567,0,0.2365528,0.3462833,0.3844501,0.4211585,0.8299454,0.846426,0.4950711,0.8204684,0.841289,0.06964195,0.7900674,0.9111476,0.2870916,0.6776689,0,0.8448609,0.440515,0.03070656,0.866461,0.5862316,0.816205,0.8050582,0.4566265,0.837793,0.6921402,0.3956668,0.874347,0.6376581,0.02456516,0.3405599,0.182514,0.8306149,0.5027286,0.7764124,0.07537872,0.0811806,0.4934759,0.4299748,0.8002005,0.6909089,0.796706,0.05206487,0.393663,0.8649949,0.8337573,0.1151567,0.3948719,0.3494352,0.1278395,0.8830204,0,0.06415021,0.46256,0.5657156,0.408094,0.4604319,0.8483176,0.8552639
0.7419069,0.3861665,0.8127035,0.5370489,0.2654347,0.6777034,0.2175733,0.3332304,0.3285002,0.1755294,0.1419635,0.01222942,0.775138,0.8124605,0.6163728,0.08250444,0.4532099,0.5126091,0.7318103,0.200135,0.3128785,0.6221688,0.01223852,0.829903,0.01010144,0.2805042,0.1613046,0.06286761,0.229928,0.3057227,0.1491654,0.04123142,0.09972176,0.518914,0,0.5472189,0.8025555,0.6389218,0.6424331,0.1321251,0.1082288,0.1392546,0.3734131,0.7822645,0.2392192,0.08191563,0.5499396,0.4480201,0.8037807,0.5555053,0.8669305,0.2367536,0.2424797,0.8279296,0.5847792,0.5907395,0.1277291,0.185997,0.6094886,0.265454,0.6826181,0.5080208,0.7205734,0.7935986,0.1090745,0.4184278,0.7775046,0.5202383,0.8228278,0.4084258,0.02138782,0.7371422,0.2035955,0.8590678,0.211818,0.6638355,0.07530604,0.7100006,0.1467059,0.2951068,0.6671479,0.8102669,0.5842125,0.02181138,0.1259853,0.5679677,0.821716,0,0.2851562,0.2032946,0.07279037,0.8036358,0.3626623,0.1048184,0.6645151,0.3240912,0.5633733,0.5704591,0.7248783,0.520068
