ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95,ch96,ch97,ch98,ch99
0.5395889,0.008314108,0.8878689,0.01595699,0.2978114,0.8366814,0.556288,0.3973596,0.1954093,0.7905297,0.6017784,0.08793458,0.8751743,0.8487818,0.5444704,0.7021068,0.6026282,0.4911183,0.8707417,0.1936738,0.7196404,0.8225678,0.8125926,0,0.07585262,0.04243558,0.7247448,0.6275145,0.3925097,0.8511341,0.3440703,0.3974127,0.1319099,0.7881835,0.3933294,0.4487647,0.1846818,0.6685565,0.2860057,0.07328584,0.03658772,0.8005359,0.1694951,0.3875411,0.0931332,0.335529,0.2693331,0.09325114,0.4351012,0.8711465,0.1445564,0.1376166,0.8240844,0.8451843,0.6917284,0.1859713,0.6713626,0.8555599,0.6402223,0.4898199,0.829148,0.8256337,0.08284315,0.534889,0.7366287,0.4363769,0.5681247,0.3940164,0.7570475,0.4759091,0.5683448,0.3457899,0.5834938,0.4410988,0.7309072,0.07715422,0.7824329,0.315318,0.2992843,0.669181,0.2590454,0.4777496,0.4555639,0.4797184,0.4541707,0.3090861,0.3453731,0.3195391,0.4224925,0.4859444,0.04631879,0.3055363,0.6048114,0.5981095,0.6176764,0.7327071,0.1039571,0.4750189,0.2033261,0.2811104
0.4017072,0,0.837393,0,0.2946154,0.715331,0.4700873,0.5105876,0.2006461,0.8611775,0.6241792,0,0.7397873,0.8447875,0.5873353,0.7724674,0.6675417,0.463713,0.8620136,0.1652343,0.6801034,0.9064435,0.7536213,0.02533926,0,0.09968539,0.717811,0.6603423,0.3553323,0.7535644,0.3418291,0.496115,0.1054375,0.6838022,0.3941802,0.5014873,0.2278568,0.60008,0.2705069,0.1083288,0.1051681,0.7418913,0.08641714,0.3928284,0.08801917,0.4856544,0.3800476,0.1327554,0.3212449,0.8163579,0.2392948,0.09960285,0.8166397,0.8661336,0.767953,0.1454396,0.7446852,0.753845,0.5603878,0.4527629,0.8148692,0.8370072,0,0.5618093,0.7655485,0.4454111,0.6312577,0.4185636,0.8425241,0.5219072,0.6137018,0.3315329,0.5930507,0.4809206,0.6610007,0.08038335,0.7758909,0.2200029,0.2441924,0.7519814,0.2851734,0.4691003,0.5744424,0.4677283,0.5046344,0.2836799,0.22411,0.3592737,0.4730132,0.5158226,0.1621342,0.3252284,0.5276309,0.5571255,0.6366743,0.9045658,0.04275867,0.4799871,0.2172041,0.2753235
0.4474744,0.008289584,0.8291315,0.0571394,0.2142514,0.7350343,0.5877537,0.4701671,0.2086168,0.8464742,0.6502628,0.109156,0.8491873,0.849654,0.5132613,0.7626833,0.6140972,0.5210336,0.7698751,0.1003155,0.6493599,0.8557973,0.7514579,0.03067963,0.07451798,0.02722094,0.7621346,0.6588176,0.3188578,0.7735089,0.3068679,0.3790891,0.2007462,0.8248036,0.3932366,0.3682857,0.1708219,0.715826,0.3238641,0.05190012,0.126376,0.6948187,0.101326,0.426783,0.08422646,0.4531125,0.2765271,0.1219642,0.3791251,0.8456991,0.2212315,0.1622812,0.8529614,0.8405703,0.6160852,0.1698793,0.675248,0.7554927,0.6050343,0.439538,0.8037094,0.7955649,0,0.5465599,0.7827559,0.4260855,0.5928264,0.3616222,0.8538489,0.5190197,0.5856525,0.2684729,0.6220524,0.4769565,0.6691606,0.09864964,0.7840226,0.3111936,0.2644322,0.6134477,0.3727631,0.48479,0.4673159,0.4900787,0.5075481,0.3524198,0.29525,0.3329392,0.4733421,0.5244858,0.1201575,0.4010905,0.568972,0.5517124,0.5233276,0.8611953,0.1099671,0.5351328,0.248327,0.2464061
0.5103503,0.003975046,0.7845892,0.01346029,0.1876931,0.7955722,0.542422,0.408156,0.10209,0.8238183,0.602337,0.01043718,0.7944548,0.794101,0.5841203,0.8351824,0.6299945,0.5221909,0.7806916,0.1595188,0.6643722,0.839453,0.7822986,0.008075917,0.01947453,0.02345117,0.7808617,0.6698712,0.3725356,0.789933,0.2193609,0.5059401,0.1344416,0.7090107,0.4326893,0.4406645,0.04125945,0.7420335,0.3051609,0.04090674,0.06222457,0.772477,0.1606706,0.32449,0.1610237,0.3739722,0.3155109,0.08671029,0.4025416,0.7442751,0.2340023,0.1492649,0.8975796,0.7990227,0.7194306,0.1053173,0.6398432,0.8266253,0.5888053,0.4268767,0.7861843,0.7833112,0,0.4916732,0.7842663,0.4159261,0.5730503,0.4494496,0.8557552,0.4869844,0.5925165,0.4521081,0.6255261,0.4524216,0.6252275,0.09464367,0.8814273,0.3807239,0.1557028,0.5912024,0.3623367,0.4937594,0.5328955,0.426232,0.5350957,0.2586506,0.2874028,0.4338552,0.4374606,0.5076779,0.09550177,0.2891668,0.4685774,0.5374864,0.5322825,0.8478094,0.07186896,0.4303419,0.3226644,0.2586993
0.4043978,0.01137618,0.8570133,0,0.1703296,0.7598031,0.4859483,0.3984861,0.09598158,0.8088407,0.667873,0.04286609,0.7743042,0.8652515,0.6394104,0.7532256,0.6201904,0.4692133,0.8640715,0.1789648,0.6683148,0.8207778,0.764998,0,0.06050768,0.1355098,0.814344,0.6918835,0.3442354,0.8136778,0.2799529,0.4051289,0.1377552,0.7744594,0.3557937,0.4319979,0.2066296,0.6728796,0.1981276,0.0800171,0.06450652,0.8134523,0.04551158,0.3544199,0,0.4035926,0.2685498,0.1207965,0.3982967,0.802635,0.2094485,0.1248292,0.850823,0.7936532,0.6051904,0.1517736,0.7255614,0.8596978,0.6222049,0.3652713,0.7793896,0.8968655,0,0.5664666,0.7845241,0.4197223,0.6052369,0.4147514,0.8327321,0.4338971,0.5406728,0.2409075,0.6305067,0.4910128,0.7131484,0.05290629,0.8221811,0.3047489,0.247578,0.678103,0.3395202,0.539753,0.5391869,0.4979442,0.572606,0.236085,0.2456261,0.4101231,0.5117385,0.4920343,0.1452864,0.3433607,0.5799082,0.5995626,0.5410044,0.7810245,0.09267333,0.4518645,0.1644949,0.2808917
0.4311396,0.05743035,0.7768888,0.01828074,0.1817819,0.8191167,0.419942,0.3541614,0.196185,0.8137764,0.6536748,0.1280576,0.8004928,0.8827772,0.5626184,0.8439149,0.7085976,0.3843417,0.8776813,0.1468264,0.685779,0.8307283,0.8312572,0.01277057,0.09027406,0.05968592,0.8875389,0.6562596,0.3740296,0.8106787,0.2782828,0.4231995,0.1896366,0.745194,0.3851138,0.5411944,0.2161068,0.679859,0.311717,0.1055507,0.1063726,0.8317671,0.09337819,0.3833894,0.06064647,0.3656735,0.2784407,0.03810577,0.3764054,0.8795512,0.1952825,0.05147666,0.8059573,0.7899772,0.7242752,0.2022174,0.618305,0.8064505,0.5906437,0.340793,0.8068684,0.8013639,0.04216715,0.5080031,0.8154879,0.3972346,0.758907,0.4489727,0.8198528,0.5194201,0.618273,0.3305905,0.706013,0.4769241,0.5905983,0.1148543,0.842741,0.3059438,0.2846489,0.7130855,0.3349887,0.5039997,0.4933682,0.4812395,0.5230854,0.2637363,0.3376354,0.3903967,0.4179747,0.5321392,0.03980933,0.3028267,0.4784862,0.6473861,0.540359,0.8468938,0.0549508,0.4779234,0.0900405,0.2750264
0.4507234,0.003748022,0.8194724,0.03089573,0.2125278,0.7775885,0.4693522,0.3609773,0.04126764,0.7679448,0.6380082,0.0506299,0.8254521,0.8017346,0.6023153,0.8170569,0.6170437,0.4698364,0.8478094,0.1769767,0.6763108,0.7834815,0.8432489,0.02326213,0.0728756,0.03910647,0.7998753,0.6828007,0.3986271,0.7460141,0.2232779,0.4543002,0.2006366,0.7724191,0.3815134,0.3995439,0.1041704,0.6397451,0.291832,0.08831291,0.1090577,0.7751132,0.107132,0.3792153,0.1291552,0.4400555,0.3031156,0.1017576,0.3361652,0.7570918,0.2391078,0.006158351,0.8731015,0.8544335,0.7297796,0.1857033,0.6426453,0.8437344,0.6383231,0.4004003,0.8232139,0.849978,0.05616211,0.4854245,0.7825337,0.4410152,0.6374259,0.3998078,0.8943599,0.5238304,0.6211442,0.3694698,0.592568,0.5369734,0.6449021,0.1150578,0.9154528,0.247558,0.2603712,0.689273,0.3742481,0.4619814,0.5645913,0.4260412,0.5925691,0.3049103,0.3257019,0.3969349,0.4365772,0.4491806,0.1055058,0.3673611,0.4755228,0.5791824,0.5538757,0.8322516,0.02141172,0.458756,0.224073,0.3056368
0.396321,0,0.8414236,0.04767098,0.1992095,0.8234906,0.3697755,0.4485341,0.1370185,0.8319305,0.6111286,0.01572346,0.8204165,0.7772522,0.5626114,0.8199182,0.6844332,0.4761564,0.8748277,0.1052211,0.6858907,0.8431897,0.8658218,0,0.02963835,0.0615383,0.8226749,0.6468838,0.3536274,0.8043109,0.3114873,0.4135479,0.1370654,0.7748824,0.3503818,0.4035469,0.169085,0.6262248,0.3691238,0.1098825,0.07239439,0.7971231,0.1313722,0.3413728,0.120396,0.4076146,0.3818443,0.08268365,0.3466159,0.9137878,0.2657275,0.05861529,0.8155854,0.8333378,0.7164803,0.142222,0.7173359,0.8332361,0.643782,0.4099071,0.7112836,0.8086249,0.01323722,0.4983072,0.7561361,0.4361005,0.6962348,0.3380505,0.8473809,0.4052132,0.4592927,0.2881222,0.5248718,0.5095145,0.6516333,0,0.7029245,0.3801194,0.1979701,0.7246481,0.3644346,0.5548041,0.5404159,0.4471115,0.6208011,0.2863051,0.2936004,0.3428092,0.495108,0.5575759,0.1144964,0.3489871,0.5477269,0.5491217,0.4561322,0.8302051,0.1084968,0.4434675,0.1880455,0.2505162
0.4000005,0.007029334,0.772699,0.02333294,0.1975729,0.7842981,0.4267053,0.5125646,0.163144,0.8277614,0.5313922,0,0.8212324,0.807363,0.5765279,0.7897152,0.5549122,0.3815726,0.8151087,0.06640673,0.6923755,0.8052827,0.9174931,0,0.1061538,0.04749283,0.8294541,0.6373743,0.3253388,0.8001074,0.3278687,0.4816342,0.2630945,0.8149133,0.4213698,0.4378344,0.1950081,0.7065137,0.2971967,0.02847429,0.1052341,0.8530203,0.1450145,0.3376732,0.03539961,0.4622295,0.2999862,0.03807235,0.4091332,0.8186737,0.2212911,0.1175737,0.8035742,0.8669338,0.6971124,0.2166785,0.7134868,0.7615912,0.6818287,0.432538,0.8424826,0.8423365,0.005599254,0.5236096,0.8416808,0.4045236,0.6986858,0.4931874,0.868009,0.5260569,0.5354167,0.3214148,0.5748363,0.5251224,0.6339105,0.03086095,0.8080832,0.3608798,0.1858414,0.6067739,0.3864653,0.5297986,0.5430435,0.538371,0.6244187,0.2313157,0.3120008,0.3194713,0.4025049,0.4839754,0.1257901,0.3677276,0.5018922,0.4944661,0.3886408,0.7655209,0.0516341,0.4422415,0.1935326,0.2588444
0.4536945,0.02495923,0.7969342,0.02896266,0.1811836,0.7893258,0.4627482,0.3893575,0.1370244,0.8403478,0.6105566,0.05101116,0.7571266,0.7508361,0.5595435,0.861084,0.6398476,0.5377581,0.793276,0.155943,0.6295093,0.8092976,0.795608,0.008567406,0.1433519,0.02851553,0.7580932,0.6795095,0.3109719,0.7790082,0.3262185,0.4417757,0.1560237,0.7324178,0.4282403,0.4040301,0.1411708,0.6142485,0.2570437,0.05309717,0.04829831,0.7947552,0.1127658,0.3746625,0.0636953,0.4124761,0.2210001,0.05953685,0.3797509,0.8370381,0.2465447,0.01500655,0.8122803,0.7849886,0.751,0.1594488,0.5688524,0.8993681,0.5611616,0.458381,0.7937486,0.8966286,0.05318849,0.5284705,0.7808055,0.4278134,0.6559903,0.4018598,0.8377603,0.508065,0.5852588,0.3906115,0.6250111,0.4696151,0.580283,0.07073341,0.8052067,0.3129076,0.3598123,0.7328511,0.2944273,0.5840099,0.5072011,0.4995078,0.5429351,0.2836065,0.2974548,0.4524184,0.4425992,0.5087593,0.1133294,0.3574539,0.5603118,0.6114662,0.4323934,0.8194462,0.07600948,0.4404634,0.2208616,0.2067458
0.3811637,0,0.9282417,0,0.2120347,0.7423846,0.4835869,0.4368138,0.152438,0.7941409,0.6000321,0.11018,0.8570369,0.7965792,0.6728119,0.7365016,0.5823758,0.48528,0.8378674,0.1399709,0.6280296,0.8621469,0.8071867,0.01807358,0.1136226,0.04280287,0.8386935,0.5628171,0.3398493,0.848331,0.295753,0.4353231,0.243753,0.7958403,0.5063464,0.5206213,0.08667412,0.5776929,0.3074279,0.1148894,0.03079951,0.8450583,0.1232778,0.3912314,0.03859743,0.3276179,0.3346977,0.1867817,0.3896356,0.8523674,0.1770027,0.1138549,0.7685282,0.7910494,0.736718,0.1019093,0.7396096,0.7564963,0.5970436,0.4127118,0.7404883,0.7917082,0.0195465,0.4928024,0.8263186,0.3865297,0.670128,0.4963268,0.8774925,0.4417355,0.6000088,0.3819764,0.6189839,0.451526,0.5960878,0.006256078,0.826054,0.295904,0.3064872,0.6599545,0.3787759,0.5395694,0.4736205,0.540027,0.6015791,0.2652161,0.2974276,0.3545977,0.4635952,0.5398396,0.1277807,0.3296955,0.5008386,0.5858999,0.4854588,0.8387761,0.1168408,0.4445533,0.1786818,0.2711027
0.2174657,0.7598132,0.04841772,0.4532367,0.3799972,0.4537942,0.6825348,0.4506259,0.3042845,0.254208,0.4892065,0.4661682,0.08410984,0.831017,0.6917378,0.7977932,0.5823982,0.237931,0.4164881,0.7945973,0.7258416,0.5959299,0.4907856,0.1838677,0.2598925,0.7607726,0.483668,0.137334,0.4859771,0.7111133,0.5534648,0.6297499,0.5246955,0.5548536,0.470586,0.5870446,0,0.7691264,0.4083557,0.2080576,0.3733517,0.1198994,0.02906646,0.1395277,0.5843459,0.5236586,0.1424274,0.1048812,0.6273242,0.30237,0.1073109,0.3140795,0.489561,0.4205838,0.6379735,0.1008983,0.5767095,0.6833788,0.570068,0.7590249,0.4969558,0.2247975,0.2553343,0.8250095,0.729179,0.2171584,0.7790048,0.5270357,0.5898305,0.5270062,0.8624173,0.05021104,0.8697948,0.5834929,0.5334501,0.2864664,0.5157989,0.4879356,0.3179357,0.03619753,0.5548739,0.5321075,0.2693605,0.02560817,0.6218312,0.4082854,0.4972868,0.4691772,0,0.2056922,0.1524824,0.3085125,0.7808709,0.6095474,0.5242032,0.4500103,0.2152393,0.2960992,0.3471104,0.1122006
