ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95,ch96,ch97,ch98,ch99
0.1659184,0.07709929,0.4374217,0.3193126,0.8318192,0.058139,0.4550101,0.8009074,0.04957943,0.7486634,0.5459076,0.291292,0.3781559,0.7696028,0.2111629,0.8281404,0.8568195,0.8470197,0.4445253,0.8784549,0.709267,0.4376926,0.7896479,0.7788195,0.4829513,0.406987,0.6099167,0.554611,0.4694352,0.1798186,0.7054635,0.8974299,0.4628134,0.4220063,0.4262689,0.1633714,0.03002889,0.7917266,0.7821004,0.8420445,0.8487375,0.7431115,0.7588012,0.3491711,0.8139441,0.8135254,0.8721602,0.5006865,0.7803256,0.7917029,0.02443476,0.4810937,0.4596617,0.3692044,0.4210987,0.453173,0.4019348,0.5194663,0.01039625,0.1043755,0.1502903,0.5057563,0.4837319,0.6995233,0.259663,0.5586098,0.4369937,0.3707874,0.3654964,0.4133009,0.5359998,0.499986,0.415639,0.3950542,0.4159519,0.4413717,0.1264928,0.4527586,0.7895352,0.7899395,0.03623703,0.1458201,0.8386547,0.06829629,0.7975836,0.8593256,0.7245463,0.7192059,0.7252542,0.09002519,0.1057797,0.575921,0.8866466,0.5905705,0.3901962,0.8742772,0.10041,0.4531343,0.8063208,0.4449345
0.155239,0.04573122,0.3767298,0.3837372,0.783255,0.004497652,0.4514243,0.8754097,0,0.7784803,0.4309305,0.4523749,0.3846132,0.8278189,0.1350238,0.8105054,0.88761,0.8869523,0.4765381,0.7922501,0.7377269,0.4762859,0.790368,0.7107927,0.3757611,0.4539748,0.6312063,0.4647341,0.3943675,0.09040289,0.7077422,0.8305061,0.4673013,0.5084367,0.384221,0.120153,0,0.7927605,0.8530322,0.7992314,0.8302413,0.7620281,0.7351003,0.329497,0.7711943,0.7730336,0.7924901,0.5025101,0.8406519,0.835291,0.09829564,0.439991,0.475028,0.499548,0.4813347,0.3915063,0.4511385,0.434513,0.008109817,0.06518379,0.2031417,0.5777627,0.6396197,0.7996538,0.2290448,0.5456886,0.3742539,0.3868251,0.3934139,0.3890047,0.5278028,0.5182059,0.4673031,0.4846843,0.4576342,0.4392659,0.1450853,0.5089533,0.7798331,0.7896751,0.03012642,0.09951194,0.7163333,0.08273339,0.8262848,0.8164908,0.8044751,0.8840072,0.7199067,0.05320352,0.1238638,0.4879318,0.779153,0.5279047,0.4523965,0.7867352,0.1812746,0.4221683,0.8157876,0.4451864
0.2062383,0.04778177,0.3450327,0.2694233,0.8477563,0,0.5325112,0.7635592,0,0.8200043,0.3843105,0.3591271,0.4266711,0.7825606,0.1555533,0.8333386,0.9015853,0.7501225,0.5480394,0.8437015,0.736331,0.3518029,0.8619816,0.8369766,0.4591392,0.4147316,0.6476341,0.4810027,0.4177946,0.1376665,0.7671459,0.8489059,0.5025714,0.3691137,0.4087385,0.07271078,0.05382774,0.771893,0.9135187,0.8499945,0.8467504,0.7170888,0.6977149,0.2639099,0.8093736,0.7969812,0.8413809,0.5036322,0.8132926,0.8568689,0.0699631,0.4674681,0.4391154,0.4251622,0.4276541,0.4188824,0.5557239,0.498394,0.1169042,0.117059,0.1250092,0.4459703,0.5948306,0.7627808,0.3674555,0.5023111,0.4034688,0.3709961,0.4161606,0.3610888,0.5567029,0.5110255,0.4186828,0.3526323,0.4159165,0.4465777,0.09753066,0.4455607,0.8511425,0.8083829,0,0.1667808,0.7185109,0.02034086,0.7525616,0.9165673,0.692356,0.7538131,0.700323,0.03769478,0.2125435,0.5970699,0.8574933,0.5789365,0.4536465,0.8540271,0.06809678,0.4257501,0.7739336,0.474551
0.09253436,0.07018886,0.4321786,0.3210218,0.8098859,0,0.3806397,0.82843,0,0.7634988,0.5015255,0.3333938,0.3990201,0.8783222,0.1573841,0.8883091,0.785219,0.8611097,0.4275272,0.8874948,0.7155133,0.3684456,0.7877477,0.8488387,0.403014,0.4392888,0.6011939,0.528495,0.4871971,0.1674816,0.7254962,0.8371477,0.417917,0.4769078,0.4111834,0.1717922,0.05810047,0.7430179,0.8952049,0.8975384,0.9204239,0.7867695,0.8599839,0.2644887,0.862331,0.8172355,0.8283694,0.4769711,0.7733301,0.766663,0.01864008,0.4664199,0.4896745,0.4209361,0.4459327,0.3944131,0.4630371,0.5598116,0.02505882,0.0983911,0.1210946,0.4231848,0.5895655,0.7094752,0.2642182,0.3637767,0.4214477,0.4549801,0.3791014,0.2702966,0.5230322,0.4741177,0.4245965,0.3609016,0.4218144,0.4569403,0.09956695,0.442214,0.7798515,0.8571483,0.04028683,0.1026719,0.6743364,0.1191754,0.8109668,0.7998691,0.7828898,0.8201589,0.7123172,0.09814151,0.1598869,0.5743896,0.9163873,0.5715408,0.3791998,0.8711833,0.09289335,0.4562143,0.8830503,0.4622906
0.119782,0.08286668,0.3453376,0.3073091,0.7936409,0.05706036,0.4273637,0.858945,0,0.7835221,0.4077989,0.4002012,0.5160952,0.8384046,0.05983171,0.8321505,0.8626161,0.9035581,0.4835856,0.8717112,0.7548951,0.4206783,0.873628,0.7750398,0.4426122,0.4035678,0.6037776,0.5856382,0.4195534,0.002656657,0.8575014,0.9364077,0.4371893,0.4205855,0.3774591,0.1533275,0.02473267,0.7791375,0.792274,0.890782,0.8256134,0.7988042,0.7650505,0.2599131,0.8451979,0.7844175,0.8556195,0.4662593,0.7382737,0.8034692,0.06113235,0.4746705,0.406048,0.4164922,0.5007337,0.38616,0.5738685,0.4606897,0.06505951,0.001575897,0.1149782,0.4219183,0.6262951,0.7483973,0.2966748,0.3091513,0.4846795,0.4526589,0.3583146,0.3399095,0.5399104,0.4534592,0.5045372,0.4307444,0.3905806,0.4753927,0.1182877,0.492905,0.804347,0.8172798,0,0.01969224,0.7207665,0.03323086,0.8350785,0.8185565,0.8603779,0.7721733,0.6835998,0.1285602,0.1953785,0.5773085,0.8518171,0.5073412,0.4477696,0.7398624,0.07471906,0.3267186,0.8372853,0.4168887
0.1327647,0.05348948,0.3787016,0.3688948,0.834695,0.06250232,0.3514757,0.8198255,0.02745102,0.8367098,0.3971975,0.3979325,0.4109929,0.8377089,0.03789764,0.8780832,0.9355733,0.8785796,0.3870181,0.9160625,0.7233046,0.4316002,0.8421273,0.8050344,0.3827644,0.3767824,0.5844162,0.4975751,0.5213546,0.08165108,0.7445617,0.903273,0.451771,0.4837201,0.2943784,0.04036385,0,0.8413703,0.8835233,0.8271776,0.8018601,0.7617098,0.8548403,0.2875608,0.7508737,0.8355409,0.8535772,0.4895858,0.8621276,0.8010626,0.0884982,0.4293867,0.4236451,0.4449685,0.4968669,0.3487967,0.5063698,0.4541798,0.01047017,0.1223262,0.1714541,0.3450249,0.620773,0.6805584,0.1874538,0.318317,0.4661774,0.4814231,0.4131326,0.3759973,0.56644,0.4364597,0.4189386,0.42884,0.4619654,0.3002887,0.1015592,0.5311258,0.8489385,0.8210289,0,0.1049486,0.6815174,0.02387444,0.9252339,0.9081379,0.6335346,0.842797,0.8304049,0.02065351,0.1178898,0.5942013,0.8006713,0.5689528,0.4250351,0.8517668,0.03924135,0.4386881,0.8636179,0.5564142
0.1084607,0.0474126,0.2919629,0.3345283,0.8954562,0.002585252,0.4905837,0.8847437,0,0.8204644,0.4179794,0.4139749,0.474881,0.7567903,0.1284964,0.8645695,0.8462425,0.8745916,0.41798,0.8800868,0.735778,0.3897125,0.8003505,0.761059,0.4611925,0.4212257,0.594757,0.5067374,0.4590416,0.05155853,0.7833096,0.8106427,0.4609462,0.4840956,0.3966565,0.07661302,0.04542922,0.8007184,0.814926,0.805557,0.8113475,0.8195982,0.8301517,0.2613521,0.7820203,0.8672208,0.8571727,0.4135306,0.8340026,0.847738,0.09010143,0.4211947,0.4415377,0.4792817,0.5766069,0.4178851,0.5163324,0.5214846,0.07653578,0,0.1632963,0.3869405,0.649685,0.7065786,0.2484939,0.23206,0.4683083,0.4879262,0.3996653,0.2674681,0.5541382,0.3670911,0.4091294,0.4982197,0.449701,0.4464266,0.1464115,0.4238669,0.8250944,0.7965184,0.0312924,0.1235208,0.7204215,0.08500361,0.836453,0.8591707,0.752737,0.8848977,0.695463,0.01726569,0.1521047,0.6146059,0.8522275,0.5513238,0.5678496,0.8219963,0.008611504,0.3976318,0.7526042,0.5111576
0.1457976,0.02985942,0.3548139,0.2668779,0.8283127,0.01704674,0.5565721,0.8027222,0.1004004,0.7547333,0.420392,0.3736364,0.4293624,0.8247424,0.03923824,0.8105929,0.8548462,1,0.4303911,0.9248279,0.8133349,0.4065658,0.8607594,0.7977038,0.3849259,0.480842,0.5858961,0.5493521,0.4079595,0.09395721,0.7754734,0.8243942,0.459326,0.4355853,0.3834465,0.05432507,0,0.7877878,0.8916295,0.8152177,0.7868717,0.8705819,0.7413732,0.3057165,0.8562456,0.7995953,0.8319072,0.3899451,0.8568134,0.8671176,0.07482925,0.4284664,0.344746,0.5259935,0.4445372,0.4096748,0.5643741,0.5992371,0.05236755,0.04534518,0.1233724,0.3994503,0.707041,0.6870609,0.2407973,0.2484052,0.4287621,0.530764,0.473318,0.3259454,0.4897098,0.491454,0.3252887,0.4017187,0.4996637,0.4712934,0.07168499,0.4636172,0.9116494,0.8602762,0,0.01759096,0.7026561,0.03098245,0.8592961,0.8208903,0.7181917,0.802783,0.744435,0.01803814,0.110072,0.6267565,0.7481477,0.5455993,0.480288,0.9106929,0.0316639,0.4523838,0.799355,0.4836753
0.1050473,0,0.3635339,0.3172652,0.7441769,0,0.4498408,0.8690429,0.008219168,0.8330705,0.3434938,0.4162343,0.4720515,0.8632228,0.04940302,0.80895,0.8061777,0.909713,0.457637,0.8687721,0.7827597,0.4632162,0.8451757,0.7678686,0.4459406,0.4286952,0.6404963,0.526163,0.4995445,0.13811,0.8086458,0.8507437,0.4699562,0.4515544,0.4169782,0.07475728,0.01071549,0.8412595,0.9304679,0.830346,0.8770348,0.7845381,0.8177195,0.222879,0.7992607,0.8037482,0.8382842,0.3876805,0.8372251,0.808428,0.03730103,0.3762201,0.4009551,0.4245445,0.4917969,0.4549902,0.5865396,0.505568,0.1304368,0.0423016,0.1820307,0.3897284,0.7131675,0.6251216,0.2477482,0.2228247,0.4644921,0.5047903,0.4747869,0.2847539,0.467395,0.3925209,0.4912541,0.3811217,0.3949648,0.5813339,0.09164887,0.4854345,0.859264,0.9268947,0,0.08398712,0.7178214,0,0.7882981,0.8475763,0.7660418,0.8762016,0.7250903,0.1488418,0.1306246,0.6265381,0.8350245,0.5905923,0.4106714,0.7934644,0.03154065,0.4104675,0.8228512,0.4912871
0.09091084,0.000929,0.4240797,0.3775419,0.7449003,0,0.4786922,0.9513138,0.01241521,0.8601673,0.4375339,0.3847563,0.4646212,0.8532581,0.06632584,0.7688466,0.807123,0.8587484,0.5143723,0.9240654,0.718999,0.4508126,0.8473356,0.7683009,0.4538517,0.4885633,0.6147556,0.5093902,0.472705,0.1521756,0.7617822,0.8854066,0.4561001,0.4306527,0.4461512,0.05846678,0,0.777413,0.8410404,0.8380876,0.8504102,0.8123592,0.82077,0.2352361,0.7990299,0.8223755,0.8327603,0.4424478,0.7916439,0.8028843,0.05147014,0.3730912,0.3548367,0.3352208,0.4200831,0.3575066,0.5749901,0.5532218,0.1426354,0.09838845,0.2126028,0.4108126,0.8371402,0.6311301,0.1611513,0.1063499,0.5310211,0.4196065,0.4445884,0.3488713,0.4811411,0.4449086,0.3848265,0.4448256,0.447468,0.4439181,0.1279041,0.423969,0.9258482,0.8277398,0.02954581,0.09908873,0.7353527,0,0.8228657,0.7821283,0.7559591,0.8631926,0.7559624,0.1091866,0.09236488,0.5468419,0.8593706,0.5383599,0.3680896,0.8539619,0.07099853,0.4513775,0.8480146,0.4914694
0,0,0.3960841,0.2775044,0.8720738,0,0.5089375,0.8018425,0.02529849,0.7905812,0.4723605,0.4324872,0.4246124,0.7587364,0.06641971,0.8689827,0.8211014,0.8595514,0.4038821,0.7707282,0.6436275,0.3981162,0.8797587,0.8403953,0.4154676,0.4121123,0.610433,0.4847218,0.4841019,0.1414713,0.8356007,0.8401357,0.4529784,0.4221433,0.3810741,0.1096127,0.01331034,0.8142616,0.7575886,0.9071943,0.8284709,0.8069915,0.8666341,0.2654717,0.8063969,0.7465611,0.8542299,0.4230889,0.8080156,0.8394697,0.01092701,0.4666431,0.4424091,0.4572687,0.4600313,0.4441357,0.563171,0.5593467,0.1523628,0.1203625,0.202913,0.3770404,0.7883686,0.5923349,0.2097277,0.07057069,0.5273896,0.505298,0.4500805,0.376026,0.4964202,0.4240132,0.4982302,0.449376,0.4769146,0.4545987,0.1632455,0.4479608,0.8182472,0.8610134,0,0.0629112,0.7491977,0,0.8547115,0.7996897,0.8368259,0.8126063,0.7505757,0.11252,0.08066755,0.6252083,0.8191965,0.5229619,0.4833532,0.7936043,0.04213377,0.4637746,0.8672798,0.4167224
0.03581696,0.05679433,0.3298931,0.1351942,0.8232953,0.5549144,0.6261412,0.6147932,0.2951878,0.4146281,0.8314933,0.5014701,0.4190588,0.7798346,0.05780074,0.6992059,0.5485055,0.2059596,0.5298143,0.7649409,0.7769725,0.3177924,0.4090185,0.7050403,0.7433409,0.03034096,0.1835631,0.5091449,0.305244,0.5166637,0.4667015,0,0.5740964,0.2477092,0.6155563,0.0485883,0.06696883,0.325477,0.1828016,0.6231256,0.8843991,0.29582,0.848097,0.3069744,0.8355824,0.4019697,0.5187277,0.5044079,0.4587293,0.4585432,0.02735864,0.2744892,0.1877933,0.1516602,0.3496786,0.7778403,0.6406969,0.3359275,0.3625166,0.1010711,0.22998,0.4919546,0.01719462,0.393708,0.02629723,0.3770805,0.1725974,0.6284606,0.1858158,0.6192107,0.7719034,0.309202,0.8267308,0.4294398,0.2866985,0.5745759,0.07410608,0.2843302,0.5300229,0.7463873,0.5139547,0.2526773,0.4775734,0.5145797,0.489528,0.2049697,0.33672,0.200946,0.4094557,0.06732536,0.07995345,0.1716941,0.7977665,0.1872466,0.4712869,0.7839448,0.1215798,0.5902216,0.6738617,0.4913688
