ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49
0.07689323,0.403039,0.8223523,0.2588302,0.4106769,0.3804533,0.7066706,0.5690115,0.4426726,0.9030107,0.7416783,0.1103928,0.8752667,0.5367066,0,0.3048902,0.03998829,0.7664861,0.3788023,0.7799621,0.4604203,0.7814007,0.3841393,0.5176533,0.2754641,0.9360128,0.3375743,0.5026537,0.4839135,0.1552108,0.6287487,0.1419512,0.7431274,0.5519232,0.05292496,0.3751951,0,0.8805827,0.3995861,0.5010276,0.09775928,0.8670198,0.1865665,0.2776716,0.4372316,0.8366018,0.1753354,0.3610513,0.3574888,0.2245045
0.07701985,0.486204,0.8330759,0.1547913,0.4406179,0.4250371,0.8344144,0.4976771,0.4037382,0.7992505,0.7596457,0.1729409,0.8731574,0.5029681,0,0.2142886,0.002514818,0.7852312,0.4019159,0.8437737,0.4521589,0.7338883,0.3035164,0.5569862,0.237812,0.8510912,0.401976,0.4146278,0.4848676,0.1220285,0.7295678,0.2215412,0.7499133,0.4829683,0.1582452,0.3493587,0.05895325,0.8772433,0.4691614,0.4507593,0.1396077,0.7890976,0.2903717,0.2059441,0.3743305,0.833161,0.1741388,0.3981512,0.420283,0.1204977
0.0802106,0.4774166,0.8091318,0.2235076,0.4977126,0.4373823,0.7789892,0.4735435,0.3762623,0.8598821,0.7585042,0.1846121,0.8239709,0.6141311,0,0.1887707,0.04716228,0.8121535,0.363402,0.7642317,0.4123597,0.7692416,0.4554886,0.5182239,0.1586387,0.8488084,0.3233696,0.5204301,0.494224,0.02618696,0.7139062,0.2174175,0.784103,0.6167572,0.1162858,0.3641362,0.06676812,0.8405421,0.4226187,0.4011264,0.1506856,0.8448507,0.3526738,0.2496297,0.4187565,0.7814339,0.06485467,0.3958039,0.5166908,0.276035
0.1037632,0.4384408,0.8505154,0.226891,0.4623773,0.397831,0.8141016,0.5486805,0.4808794,0.8336619,0.8046594,0.1912745,0.8719781,0.5574893,0,0.1893521,0,0.8022253,0.4294817,0.8907066,0.458893,0.7641777,0.4273438,0.5985458,0.2879696,0.8487228,0.3801331,0.4369922,0.5293537,0.09413221,0.6755814,0.1874087,0.8718678,0.470532,0.07764197,0.3942631,0.03520687,0.8378688,0.4014251,0.4109913,0.07792871,0.9239051,0.2274495,0.1879965,0.4109697,0.8435301,0.1167163,0.4076225,0.4749445,0.269711
0.04288788,0.4898438,0.7712263,0.1535627,0.4716503,0.3889315,0.7843035,0.4549547,0.4548343,0.8747976,0.816893,0.1490765,0.8115222,0.5648179,0.008413158,0.2153444,0,0.7709692,0.367232,0.9103785,0.4541723,0.7842264,0.4129927,0.5985286,0.2420594,0.8117177,0.4202646,0.4632018,0.4834594,0.04064052,0.7077753,0.1845417,0.8356054,0.5144182,0.1460324,0.4433824,0,0.9112966,0.4326734,0.4349518,0,0.8278009,0.3585441,0.2410767,0.3161653,0.8425952,0.0913939,0.3790784,0.4130071,0.1512151
0.0768553,0.4800515,0.8285075,0.2006562,0.4909756,0.4417253,0.7947074,0.5692177,0.4976081,0.8104974,0.870716,0.07697104,0.7483785,0.5571864,0.05765771,0.2986947,0,0.8439441,0.461043,0.811671,0.4326719,0.710233,0.54678,0.6244332,0.2370461,0.7577963,0.3831261,0.4083109,0.4866534,0.07926882,0.6714619,0.2145934,0.8808083,0.5396987,0.1092041,0.4150674,0.02318443,0.8642057,0.4882793,0.4688095,0.08561116,0.8682325,0.3810841,0.1395893,0.4742416,0.8921474,0.07841388,0.425847,0.3646651,0.2298114
0.05019216,0.4823027,0.8045899,0.1594199,0.4758943,0.3997656,0.8297139,0.4985984,0.3994533,0.8630749,0.8310184,0.1097431,0.8864505,0.5965538,0.02802172,0.2512145,0,0.7985067,0.3801217,0.8603173,0.4863438,0.778138,0.5358845,0.5946553,0.2250269,0.9572266,0.3764843,0.4517356,0.5724665,0.03755648,0.7134128,0.1226542,0.8997458,0.5992783,0.1162386,0.3223383,0,0.8962595,0.421795,0.4435948,0.07859615,0.8206792,0.3481714,0.1605075,0.3813891,0.8868644,0.04003325,0.4983145,0.4178985,0.2267294
0.1100721,0.4899948,0.812025,0.16878,0.4886107,0.4188601,0.7676564,0.5058754,0.5112467,0.8067486,0.8200117,0.1419894,0.7890946,0.5941132,0.1166623,0.2158019,0,0.7436297,0.3901686,0.8481119,0.3725311,0.7875543,0.5088368,0.6167188,0.3194646,0.8690839,0.3887783,0.4251699,0.5146616,0,0.6708446,0.09934058,0.8619174,0.5052342,0.1695314,0.4121815,0,0.8522186,0.4629124,0.346668,0.0427683,0.8717703,0.2908526,0.2195126,0.3678654,0.9093199,0.1161659,0.4204978,0.4536403,0.2379254
0.08700016,0.4452598,0.8591931,0.1981919,0.4443152,0.3665662,0.7958583,0.5419648,0.4978566,0.8048605,0.8064464,0.170885,0.9198391,0.5461179,0.03900861,0.2521409,0,0.810195,0.4218716,0.8228766,0.4640347,0.8149163,0.5056594,0.5338777,0.304458,0.9232288,0.3173162,0.3445311,0.617197,0.01726493,0.6208522,0.1242094,0.8069302,0.4859148,0.1773541,0.4899641,0.01244511,0.8752938,0.4583501,0.472021,0,0.8487805,0.3434197,0.1545423,0.3780507,0.7599632,0.0557982,0.4582882,0.3841513,0.1478015
0.02954457,0.4539718,0.7884271,0.2433345,0.5118286,0.3978418,0.825659,0.5170906,0.4012142,0.8616845,0.9150099,0.1098599,0.8678794,0.555203,0,0.2705877,0.003542973,0.8591394,0.4023381,0.8920521,0.4750865,0.7575378,0.5071588,0.5585133,0.2858043,0.8938648,0.3721986,0.4623334,0.523205,0.09307645,0.6634299,0.1666073,0.8619415,0.5508952,0.1747414,0.3870493,0,0.8819265,0.4233695,0.368205,0.0035552,0.8223514,0.4000717,0.1659254,0.334588,0.7941874,0.009703159,0.4105705,0.43173,0.2847697
0.008497725,0.3819587,0.892364,0.22815,0.4577965,0.4081542,0.6608515,0.5091285,0.5104819,0.8365046,0.8365183,0.1607622,0.8318465,0.6470752,0.0254674,0.1949773,0.05824978,0.7559952,0.440835,0.8799016,0.431299,0.7432837,0.5685973,0.5604017,0.2878692,0.9036589,0.3543478,0.4207197,0.5086314,0.1116294,0.6453499,0.1497152,0.8840077,0.5488421,0.1455284,0.4443955,0.02047155,0.8782038,0.4310759,0.4071873,0,0.8637335,0.3623944,0.1237228,0.3247284,0.8417295,0.03866376,0.3796221,0.4236934,0.2367043
0.2512346,0.5319425,0.2955212,0.1064157,0.1873997,0.3741513,0.8315316,0.1472263,0.06083697,0.4750118,0.6411589,0.7396747,0.2398611,0.5761887,0.4635815,0.3288402,0.207183,0.8274475,0.3039815,0.2424245,0.6489491,0.179358,0.6676736,0.7587622,0.7186227,0.3376905,0.8365103,0.7966151,0.4408253,0.05363046,0.351038,0.3406332,0.80501,0.4631781,0,0.7129517,0.7175779,0.6807153,0.511472,0.6698705,0.2104554,0.1894867,0.347259,0.3292092,0.4420978,0.8217078,0.1170302,0.1141408,0.5596243,0.4227913
0.2308647,0.3998274,0.5519308,0.239909,0.3525556,0.3334823,0.8031051,0.3133127,0.2098713,0.5358834,0.6803914,0.5916629,0.3198165,0.5192122,0.3551232,0.3801489,0.5935781,0.857596,0.3192093,0.5179867,0.5932713,0.3486033,0.4536553,0.7714477,0.5864801,0.3792603,0.697983,0.7186174,0.4950448,0.04934091,0.3352153,0.2284454,0.8096612,0.5304749,0.1650948,0.6891501,0.5098248,0.6982963,0.4539398,0.6094442,0.2170824,0.2893121,0.3070944,0.2988544,0.3315571,0.8406639,0.2193646,0.265452,0.5808681,0.3999496
0.3320193,0.4826223,0.4886428,0.2074521,0.3241105,0.4104159,0.7755503,0.3604634,0.3163168,0.6038763,0.6667467,0.4933977,0.3538859,0.4626169,0.2129732,0.4060307,0.6505567,0.7363603,0.405088,0.7333897,0.562663,0.4613412,0.4152537,0.7612295,0.513715,0.4954454,0.5333326,0.5860488,0.4782058,0.07640244,0.3444214,0.2528739,0.8263649,0.4963833,0.2662923,0.6659421,0.3890984,0.7878814,0.481345,0.58114,0.1595555,0.426983,0.2785121,0.2883489,0.471618,0.8920527,0.1684146,0.2954982,0.5444775,0.3104471
0.07480179,0.4802585,0.5996623,0.1964675,0.4744436,0.4721131,0.7790783,0.4149058,0.349173,0.6535615,0.7628284,0.3726575,0.5456089,0.4274388,0.2338206,0.394132,0.6867985,0.815498,0.3878904,0.793593,0.6665837,0.5228328,0.3113353,0.7715822,0.431004,0.4752675,0.5139973,0.5441018,0.4738941,0.01030283,0.3100237,0.2962067,0.8648139,0.4980184,0.347643,0.6466663,0.3833162,0.8199367,0.5424868,0.4633021,0.0844382,0.481873,0.3061451,0.1778289,0.3292431,0.7302479,0.1807897,0.2967437,0.4366487,0.3398433
0.2693807,0.4630009,0.6123078,0.2453019,0.4461766,0.4074307,0.8346897,0.3986373,0.3130891,0.6645244,0.7357242,0.2870334,0.5983231,0.4234678,0.1556146,0.3560673,0.5488318,0.7768772,0.3543628,0.7854941,0.5033984,0.713034,0.3242318,0.6769931,0.3630308,0.6440318,0.4723572,0.6189337,0.4683633,0.03596422,0.3727704,0.1865588,0.8639415,0.5297709,0.3272924,0.6423112,0.3107382,0.8598328,0.4521677,0.4860232,0.0569135,0.5976142,0.230951,0.1695935,0.37574,0.8512794,0.2373728,0.3729115,0.4938051,0.2686831
0.1827612,0.4184179,0.664176,0.2539218,0.4364879,0.4692295,0.7893668,0.4879437,0.3773312,0.8307826,0.724885,0.3416355,0.7206732,0.4462205,0.1025682,0.2653108,0.3692884,0.856404,0.4555221,0.8126403,0.4170247,0.6107477,0.316787,0.7023157,0.3061772,0.6596814,0.486407,0.5624712,0.4904817,0.04732355,0.469032,0.1558425,0.8184835,0.5314605,0.2758214,0.5593719,0.245416,0.8246244,0.528514,0.430461,0.08973256,0.721967,0.3054396,0.254284,0.2720176,0.832868,0.1101223,0.2745521,0.4033888,0.2861749
0.1800479,0.4489852,0.7077197,0.2568371,0.3856162,0.4811236,0.7567089,0.4788918,0.4205912,0.7434822,0.7206628,0.3113748,0.720134,0.5663019,0.1209275,0.357694,0.2124674,0.739125,0.43094,0.8967125,0.5091646,0.5990434,0.3242528,0.7633957,0.2540106,0.7306131,0.4746016,0.4396355,0.5162101,0.03492416,0.5216783,0.190657,0.8362185,0.5661935,0.2332623,0.4982901,0.1184451,0.770023,0.5163612,0.5655033,0.07458667,0.6531248,0.2892826,0.1825711,0.3356309,0.7918176,0.160894,0.3668052,0.4425952,0.2474196
0.1160118,0.5042487,0.7579902,0.2953256,0.4113032,0.4245303,0.7472127,0.3966062,0.3954445,0.8554003,0.7725251,0.2102222,0.7673185,0.5374196,0.07637001,0.2311614,0.1503345,0.7705415,0.3638699,0.9476612,0.5034559,0.6686101,0.3044483,0.7475598,0.2096558,0.7518939,0.3489891,0.5080422,0.5352543,0.03568924,0.5958387,0.1556498,0.9163073,0.5163533,0.1690654,0.5256866,0.08716999,0.7891564,0.4892851,0.4878877,0.06843173,0.6893688,0.3234686,0.2165321,0.3272639,0.8213235,0.1260951,0.3794267,0.4808166,0.2539254
0.07874487,0.4202523,0.7586162,0.2074868,0.4482272,0.4524279,0.7895116,0.4715221,0.3903869,0.9139942,0.7609252,0.2203143,0.7336183,0.4760436,0.07328896,0.2396608,0.1332363,0.7902837,0.4340586,0.8910791,0.4790433,0.7136661,0.376331,0.6507154,0.213891,0.8643675,0.4497901,0.4466533,0.4516697,0.001474471,0.5430135,0.1723991,0.8437433,0.5581657,0.2265363,0.5460773,0.1057938,0.8548473,0.5373028,0.4082099,0.06456139,0.7761402,0.3247558,0.1140717,0.371132,0.8168797,0.1789332,0.3904241,0.470125,0.223826
0.1349719,0.4203017,0.7859318,0.2021483,0.4550778,0.2917292,0.7733322,0.4895063,0.47947,0.7774597,0.7403721,0.1336401,0.819277,0.4716961,0.1294841,0.2242292,0.0862493,0.8169637,0.3419833,0.8079006,0.5052961,0.7337548,0.4016485,0.6638839,0.206012,0.7790473,0.3674945,0.402057,0.5537105,0,0.6073939,0.1421169,0.8693715,0.4794216,0.1293602,0.5040095,0.09347697,0.9452819,0.4649598,0.4264148,0.03128904,0.7657561,0.3860647,0.2115273,0.3401172,0.8582537,0.07535332,0.2899187,0.4185405,0.2323235
0.1365957,0.5084803,0.8349392,0.2047356,0.3325168,0.4337138,0.6799501,0.4446413,0.4307902,0.8264569,0.8655506,0.1514855,0.7810767,0.5901494,0.06769625,0.2015896,0,0.8028818,0.3764116,0.8331049,0.5385214,0.7630654,0.4818961,0.5889636,0.2609894,0.7906569,0.3137725,0.4179811,0.4583974,0.03924305,0.7261205,0.1520405,0.9460471,0.5514201,0.06689025,0.5511565,0.02135595,0.7712009,0.4305061,0.4700103,0.05124825,0.8096871,0.3646988,0.1164984,0.4063637,0.8794113,0.1299233,0.4111957,0.4713464,0.232709
0.07211332,0.481106,0.8056189,0.2458512,0.4405033,0.3908665,0.766291,0.443445,0.4253492,0.8878263,0.7923563,0.1992771,0.7573515,0.5429937,0.02059044,0.2780145,0,0.7951545,0.4067779,0.8134996,0.4511987,0.7108395,0.3987887,0.6112509,0.2332413,0.8594985,0.4053195,0.4157648,0.4952334,0.0269955,0.5490476,0.1643818,0.8440607,0.5647379,0.1704273,0.4879991,0.03162901,0.8381457,0.50093,0.3513988,0.03939265,0.7746835,0.385385,0.1574757,0.3525211,0.9342089,0.1606995,0.3815289,0.4569169,0.1908188
0.1204831,0.471768,0.8130761,0.2725137,0.4215492,0.3462338,0.7506601,0.4481596,0.4648373,0.8244227,0.8323683,0.1952297,0.7813379,0.5385556,0,0.2120467,0.06952199,0.7578456,0.4098695,0.8153323,0.443469,0.7367521,0.482068,0.6485226,0.295663,0.8779473,0.3877335,0.3794847,0.4502635,0.09862484,0.6302858,0.1521492,0.8561442,0.5458143,0.1062211,0.4259642,0.0117471,0.8485234,0.4884088,0.4244035,0.05688077,0.7851987,0.3223554,0.1481188,0.3951704,0.8318539,0.1263623,0.3796501,0.4165601,0.282476
0.02266471,0.4923168,0.8696273,0.1514662,0.4576666,0.4021735,0.7676842,0.5287326,0.4886081,0.8024581,0.8549734,0.0876843,0.8420162,0.5326466,0.1063846,0.1884056,0.1343864,0.7763587,0.3934563,0.8426569,0.4572881,0.6177664,0.4838388,0.5953237,0.2113931,0.8066314,0.4520215,0.4636298,0.5502123,0,0.6903797,0.1080569,0.832167,0.5314519,0.1058826,0.4961103,0.06471953,0.9102301,0.4748847,0.4424672,0.04005844,0.7617931,0.4253345,0.1191384,0.3498022,0.7930775,0.02345763,0.4210196,0.4308256,0.2065835
0.08487482,0.5457155,0.8959771,0.234949,0.4729168,0.4083972,0.7492426,0.5578573,0.4822436,0.8989606,0.7438392,0.1335163,0.8334795,0.5270815,0,0.2476121,0.0107281,0.7414367,0.3516343,0.8426823,0.3973041,0.7482914,0.5662131,0.6667755,0.2638716,0.8894821,0.3684913,0.4447769,0.5598347,0.03861781,0.6438559,0.1267602,0.8444903,0.5118796,0.2176825,0.4631262,0.01907484,0.8348394,0.3871078,0.4574469,0.06308454,0.8438768,0.422915,0.1744406,0.3938836,0.8343823,0.1197023,0.4115486,0.4333164,0.1571022
0.0124956,0.4741595,0.8047097,0.2871121,0.3831139,0.4349277,0.7754769,0.4538174,0.4371889,0.7748622,0.84232,0.2181171,0.7699142,0.5658351,0.04014235,0.2214014,0.03826169,0.7454383,0.4109521,0.9462113,0.4631286,0.7574041,0.5078248,0.5691665,0.2384378,0.9088507,0.4047554,0.4119979,0.5549935,0.02202061,0.5901928,0.1996853,0.8936904,0.4297323,0.2063405,0.3452016,0.04054286,0.8484861,0.4425683,0.4769559,0.01150352,0.8677314,0.4301704,0.1808911,0.3170048,0.8358235,0.1330301,0.4610254,0.4857694,0.2426357
0.1216229,0.5108789,0.8320198,0.2032356,0.4736038,0.5000678,0.8180683,0.530898,0.4288449,0.839791,0.8507218,0.1514078,0.8474212,0.6777914,0.109933,0.2606346,0,0.8801576,0.3905826,0.9692923,0.527816,0.7530023,0.5173987,0.5114353,0.2112274,0.7806974,0.3557188,0.4213636,0.4209648,0.05312187,0.6746492,0.1601893,0.9366023,0.6091216,0.2105703,0.466694,0.06506148,0.8983969,0.459735,0.5108517,0,0.8587931,0.3061713,0.1527016,0.2950616,0.8370709,0.02211221,0.4860239,0.371792,0.1804921
0.005398652,0.502445,0.8488387,0.2247721,0.5332608,0.4354273,0.790812,0.5314604,0.5140221,0.8159532,0.9536939,0.1636601,0.8404064,0.5760674,0.03778807,0.2413153,0,0.7308266,0.4635632,0.8256281,0.530585,0.7248449,0.5803877,0.5845991,0.2543275,0.7948707,0.456065,0.4819498,0.567278,0.1044396,0.659112,0.2015422,0.8549232,0.5994156,0.2393226,0.4059922,0,0.8208903,0.4919098,0.4802625,0,0.8490781,0.3175939,0.147666,0.3900705,0.8043957,0.06303456,0.3960118,0.4403099,0.2643124
0.03352455,0.456569,0.8772913,0.2136,0.4137929,0.3888903,0.8503191,0.497894,0.4790358,0.8420643,0.8252426,0.231764,0.8106494,0.5728995,0.1098017,0.2112701,0.01450461,0.7819031,0.4752522,0.8673574,0.4782639,0.780457,0.5279146,0.5995131,0.3080954,0.8763385,0.3511473,0.3946501,0.5575014,0,0.6479175,0.09490535,0.8771811,0.5029514,0.03922135,0.4903279,0,0.8175068,0.4520443,0.5307332,0.0680898,0.8685887,0.5360255,0.1312816,0.4058398,0.8029552,0.09589373,0.4311702,0.381968,0.1562702
0.05687714,0.4660451,0.8759193,0.2681203,0.4152951,0.3389516,0.7438807,0.4745499,0.3780719,0.8501573,0.8557826,0.07800838,0.8714674,0.6392912,0.07458327,0.2793501,0.00921849,0.7839684,0.4443359,0.8871583,0.4276752,0.805841,0.564109,0.5763857,0.3408768,0.8515267,0.3593324,0.4825917,0.5661191,0.07128859,0.6811781,0.1660576,0.8829048,0.5079237,0.1279441,0.4743251,0,0.8202179,0.3926384,0.4470895,0.04755677,0.8347659,0.5289508,0.1573983,0.3616671,0.8360729,0.1056301,0.4413928,0.469341,0.2755529
0.002009392,0.457262,0.8580157,0.1891616,0.485783,0.353974,0.759036,0.45024,0.4684598,0.846,0.8274078,0.1903931,0.8562453,0.6172766,0.08108783,0.2497086,0.000138,0.8139975,0.4355587,0.8300651,0.474928,0.699109,0.5782691,0.5385095,0.349414,0.8342167,0.3176703,0.4996656,0.579968,0.005228085,0.6479279,0.2067265,0.8658608,0.4847535,0.1210575,0.4073727,0,0.7651163,0.4151765,0.416092,0.02458849,0.768033,0.4841704,0.1341562,0.4190049,0.8362179,0.0409716,0.383133,0.3768487,0.2398622
0.2718974,0.2231769,0.2182608,0.3965195,0.3015243,0.6154261,0.5239289,0.07476595,0.2673047,0.1082234,0.7435589,0.4321991,0.8372205,0.2899307,0.514973,0.0134108,0.7705895,0.7343647,0.2312651,0.09803008,0.6063017,0.4091353,0.4047283,0.4019173,0.3662949,0.5290141,0.5611545,0.5062767,0.5730577,0.02867854,0.005951175,0.09884068,0.8763543,0.7469876,0.05953107,0.84634,0.3630439,0.7494947,0.2433671,0.213671,0.2335699,0.3732844,0.5821706,0.2227056,0.09610948,0.6347125,0.7004853,0.4172143,0.4673326,0.8487112
0.218314,0.2311,0.3373688,0.3414699,0.4087535,0.6328872,0.5374137,0.1924818,0.3358655,0.2854053,0.711606,0.3118514,0.81114,0.3071047,0.4456255,0.02389623,0.8008244,0.8087601,0.2845263,0.5120893,0.5409365,0.4694937,0.4508056,0.4378947,0.3100546,0.5383879,0.5164733,0.5329596,0.4914665,0.02450608,0.03624062,0.06199117,0.7683521,0.7541978,0.2362412,0.7902389,0.3272991,0.7938532,0.3330277,0.1735757,0.3768224,0.5860322,0.5131412,0.2351029,0.1288278,0.6622497,0.609996,0.3701088,0.4350799,0.6497265
0.1421649,0.3213827,0.4813957,0.3834822,0.3610675,0.5712179,0.5403668,0.2720864,0.3784029,0.4661765,0.6887344,0.3863508,0.8612124,0.3937296,0.2928183,0.1914189,0.6855866,0.7454137,0.2759677,0.6669161,0.5094868,0.5551172,0.3661339,0.3948668,0.2907066,0.6593672,0.4805573,0.5224733,0.5317525,0,0.276405,0.04663512,0.8417819,0.6984221,0.2226063,0.6845788,0.2701204,0.8406329,0.3590429,0.2900164,0.2007007,0.5041254,0.3451908,0.2564128,0.1451117,0.7360546,0.472697,0.3947938,0.4967348,0.5331418
0.07302809,0.3762286,0.4794181,0.3075697,0.3575508,0.5721657,0.561325,0.3039368,0.4015407,0.5054011,0.8017563,0.4294822,0.7918317,0.3849105,0.2280309,0.1548623,0.5623822,0.7862785,0.3080123,0.7605421,0.5168069,0.6333582,0.3199393,0.4621792,0.2122115,0.6299791,0.4297683,0.4789247,0.5255564,0,0.4525791,0.06731606,0.8665485,0.6447118,0.2036883,0.6738152,0.20034,0.8088725,0.34762,0.3820116,0.236662,0.6176029,0.3028992,0.3737139,0.1864044,0.7539855,0.4105321,0.4399342,0.4175521,0.526418
