ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49
0.6378271,0.360725,0.1608752,0.2528325,0.4141658,0.2805333,0.6534582,0.1496749,0.01847338,0.0572802,0.2950102,0.2496432,0.8164083,0.2226634,0.1906267,0.09547172,0.4965729,0.1073149,0.5390775,0.5234914,0.1055776,0,0.453936,0.2387599,0.889887,0.4369919,0.47719,0.4571491,0.000575,0.2711991,0.6658508,0.5434397,0.8528958,0.3353603,0.8148366,0.5327824,0.605213,0.6622387,0.005058947,0.2649283,0.8460891,0.8784747,0.5679271,0.7753507,0.6576177,0.432953,0.5627803,0.582172,0.5164377,0.5744076
0.6659119,0.3364254,0.1243457,0.1772195,0.4954252,0.3316255,0.6192211,0.1688022,0.04516964,0.03492059,0.384773,0.2118789,0.8338438,0.2940552,0.1396192,0.1053096,0.5150775,0.09442379,0.6247823,0.5960538,0.17268,0.09261555,0.5377937,0.1812768,0.8358011,0.3993408,0.4854415,0.4209093,0.001214743,0.2847699,0.7367752,0.5354742,0.8909963,0.3937127,0.8004848,0.5583765,0.5723199,0.7334138,0.01885791,0.2995867,0.7783185,0.8544482,0.5836837,0.7998047,0.6476368,0.4619524,0.5071312,0.6205293,0.5666008,0.6091899
0.6096906,0.3423375,0.1276653,0.2040362,0.4091892,0.4017485,0.6164633,0.1259069,0.0347878,0.06723855,0.25471,0.2181986,0.8348801,0.3064077,0.1907006,0.2277467,0.4148695,0.1193604,0.4899921,0.626946,0.1212967,0.04453498,0.4392071,0.220986,0.8553236,0.4563217,0.3887779,0.4880352,0,0.3148468,0.7843994,0.6197132,0.9706452,0.356244,0.8766048,0.5447062,0.5087697,0.6576031,0.04532519,0.2606501,0.7879583,0.8205719,0.5593077,0.8897507,0.7342074,0.5066695,0.5655311,0.5636915,0.5523197,0.551955
0.639868,0.4345039,0.2043521,0.2234075,0.5271862,0.346472,0.6837797,0.07910848,0.0140976,0.05223687,0.300016,0.2201857,0.8275965,0.3158242,0.1512153,0.2924299,0.4654194,0.04919643,0.5909517,0.6108424,0.1519955,0.06224942,0.4990885,0.2403866,0.8392361,0.419746,0.2865104,0.386671,0.01299271,0.2811559,0.7869841,0.4703818,0.8027597,0.3756208,0.8303972,0.5561188,0.6123338,0.7377511,0.04527087,0.2610164,0.8314483,0.9038042,0.5467929,0.9379172,0.6989614,0.4442791,0.5568603,0.6645527,0.5423489,0.6362015
0.652572,0.3727849,0.1343736,0.1771833,0.529085,0.4344944,0.6039333,0.04905409,0.04606477,0.06584878,0.3781374,0.2847201,0.7981669,0.358001,0.1541423,0.2452142,0.3595805,0.09266299,0.447515,0.4769696,0.1762987,0.06580126,0.4020253,0.2171072,0.8317646,0.3879716,0.3851868,0.3448029,0.01054302,0.3213889,0.7069021,0.4619451,0.8856705,0.334637,0.8762692,0.5738565,0.5005478,0.7484953,0.007008742,0.2093684,0.8367919,0.7891801,0.5066441,0.8393946,0.7906992,0.4560394,0.4646964,0.5584018,0.6383823,0.5997692
0.5407237,0.4225592,0.1019546,0.2566521,0.456984,0.3938664,0.6253172,0.06825339,0.09710808,0.07518119,0.2588312,0.1892082,0.8245688,0.3447785,0.1611373,0.4170129,0.4672667,0.0151849,0.5724289,0.564255,0.08224668,0.1025153,0.4608656,0.2435394,0.8166279,0.4575247,0.232974,0.4743455,0.05794416,0.386811,0.7331899,0.4976797,0.8167714,0.3615886,0.8789106,0.595122,0.499828,0.756828,0.05229327,0.3041884,0.7990798,0.8772305,0.5131699,0.8260517,0.755839,0.4880322,0.5622086,0.6003207,0.5342816,0.5603577
0.6844092,0.01399912,0.1800929,0.2428439,0.3901829,0.8746436,0.3725475,0.3779837,0.5200334,0.2601027,0.3841985,0.4517274,0.3697993,0.8277445,0.4304448,0.3851401,0.8560458,0.3743153,0.06080484,0.4044163,0.6186442,0.1059171,0.4942853,0.1487741,0.6866726,0.4584548,0.6840563,0.8255498,0.3295501,0.4438802,0.8724661,0.4991574,0.5183791,0.2165476,0.7981707,0.1895537,0.6358976,0.2204781,0.2673903,0.6190053,0.8496715,0.370653,0.6256173,0.8580097,0.3486288,0.3301229,0.2002438,0.6366027,0.4177917,0.6232875
0.8459323,0.2031872,0.2118371,0.2295047,0.4468228,0.7073301,0.4450722,0.3907278,0.3274515,0.3404748,0.3655617,0.3581262,0.3840534,0.6778113,0.4431634,0.279628,0.6982604,0.3301876,0.1742797,0.5399569,0.6260741,0.05188748,0.4626222,0.2039202,0.6127793,0.4847304,0.5508525,0.6506943,0.2106604,0.2338405,0.787842,0.4058982,0.5489278,0.2166203,0.7132789,0.2956795,0.5501913,0.3469016,0.2444495,0.5242489,0.7834182,0.4844388,0.5111948,0.7550541,0.4115858,0.381891,0.1666589,0.5249192,0.4101691,0.6209388
0.8530883,0.2544142,0.170718,0.1482621,0.4797108,0.6071078,0.5198985,0.3479739,0.3240759,0.2823157,0.3778956,0.3669099,0.4683371,0.5290062,0.3772658,0.2424826,0.7024254,0.3529534,0.213797,0.5652028,0.5257341,0,0.5786982,0.1701974,0.5817568,0.5121347,0.4719451,0.5654805,0.2409352,0.3119984,0.8163916,0.457261,0.6808082,0.303142,0.7522371,0.3968346,0.6129763,0.4175868,0.2289284,0.4435876,0.8453274,0.4993376,0.5547296,0.805257,0.4470384,0.4005698,0.2865531,0.4975778,0.3973379,0.4912486
0.6232452,0.209815,0.2373205,0.1839708,0.422308,0.4719137,0.5382033,0.3040569,0.1863407,0.2621666,0.3851687,0.3024428,0.5191425,0.5077583,0.3743587,0.1720983,0.6053895,0.3119826,0.2781186,0.5387209,0.4445816,0.06059718,0.6529661,0.1376495,0.4718954,0.4549588,0.3602718,0.4514295,0.1642937,0.3029818,0.8548769,0.5613504,0.7131119,0.4285183,0.7416301,0.3647876,0.5974154,0.4389296,0.1044368,0.3308562,0.8199846,0.6025931,0.5277377,0.8041243,0.5573445,0.4172902,0.3854361,0.34729,0.3443307,0.4800042
0.6664299,0.3477035,0.1806542,0.1517304,0.4637143,0.3975426,0.5465951,0.1877943,0.2089183,0.1767107,0.2064464,0.1983544,0.6203967,0.4117792,0.3039841,0.1717387,0.5698376,0.3029963,0.3746951,0.5824866,0.3977104,0.131448,0.6059833,0.1576411,0.4937446,0.4281727,0.4080652,0.3288181,0.133275,0.2548453,0.7845588,0.4328166,0.7630703,0.3862685,0.837425,0.460108,0.6225565,0.3779901,0.1255134,0.3078531,0.7660578,0.6973497,0.5357163,0.8198748,0.534201,0.5182599,0.4084421,0.3314824,0.2778926,0.4911617
0.6703809,0.3674394,0.2592007,0.1291186,0.5302539,0.4305938,0.5402846,0.178829,0.1662887,0.1878344,0.2736281,0.13159,0.5873079,0.4947833,0.3435665,0.1791101,0.5090542,0.3609614,0.3505982,0.5821306,0.3369544,0.05681481,0.5651309,0.2113881,0.5254346,0.5007017,0.3947076,0.350685,0.1374208,0.2056558,0.6809562,0.536492,0.7500553,0.3925099,0.8659555,0.4488941,0.6065481,0.497103,0.06622679,0.3052473,0.7843412,0.6522546,0.6022667,0.8474005,0.6407982,0.4358962,0.5603861,0.3323853,0.2777536,0.5069204
0.610329,0.3510475,0.1815421,0.1804069,0.4130742,0.3395402,0.5655635,0.129929,0.1437013,0.2702749,0.3633231,0.105888,0.6402874,0.5110124,0.2322747,0.1293407,0.5101237,0.3263435,0.4101384,0.5775,0.2902193,0.0629406,0.5918303,0.1884761,0.6240201,0.3544333,0.3651918,0.3034808,0.05695084,0.2542168,0.647553,0.4987395,0.7463765,0.4971447,0.8350505,0.4852667,0.5492177,0.5644599,0.04806223,0.3503168,0.7162893,0.7623587,0.5981568,0.8799431,0.6101882,0.422605,0.5894784,0.307847,0.2551078,0.5074807
0.7159439,0.4268777,0.1849755,0.2189873,0.5803223,0.3305327,0.6352522,0.1267238,0.07528222,0.07020269,0.3021396,0.133687,0.7254716,0.5365033,0.1647238,0.2673154,0.4555714,0.3009074,0.4050512,0.5619916,0.3067595,0.04254651,0.5789216,0.2280289,0.6178256,0.4140119,0.3858628,0.3821857,0.1297986,0.2271182,0.9046822,0.5215844,0.8771856,0.4732729,0.8070508,0.5315759,0.4415053,0.5354659,0.02806819,0.2796012,0.7487214,0.7182214,0.6341989,0.8795698,0.5519311,0.4686886,0.5477273,0.1997147,0.3627982,0.4323569
0.6530617,0.3777128,0.1911196,0.200837,0.5356753,0.3540233,0.5665358,0.07898726,0.06343403,0.08697477,0.3299201,0.1737242,0.7135955,0.5099232,0.1718517,0.115709,0.4794326,0.3036941,0.4867176,0.6178816,0.1716338,0,0.6130804,0.1140748,0.6288126,0.4430424,0.2904089,0.2850856,0.1081531,0.2648609,0.8071599,0.4920031,0.7564007,0.4352421,0.8228377,0.5577882,0.5648031,0.5285907,0.09165426,0.2961418,0.795143,0.7352886,0.6177962,0.8708563,0.6020033,0.3736699,0.6064273,0.228564,0.266847,0.463556
0.6048768,0.3975548,0.2018221,0.1622291,0.5130489,0.3319284,0.4927115,0.09939019,0.053499,0.1655183,0.3926178,0.1033736,0.7761019,0.502116,0.1680716,0.2132166,0.4618984,0.3031913,0.4907568,0.5306731,0.193627,0,0.487183,0.1357675,0.6567392,0.4340151,0.3235523,0.339604,0.08053681,0.2283965,0.718694,0.5501093,0.7826337,0.4126687,0.822549,0.5401806,0.4950021,0.5587455,0.1018747,0.2257361,0.6313284,0.7400908,0.5982239,0.9355923,0.6204944,0.5127004,0.5808313,0.1553284,0.3761009,0.5071422
0.6178933,0.3942431,0.2191802,0.2453814,0.4364062,0.3825501,0.7275819,0.03376222,0.09281415,0.1119029,0.2757492,0.08898903,0.7589243,0.3862268,0.2176795,0.2698151,0.4837126,0.2157757,0.4419625,0.5884866,0.2162217,0.01522523,0.4788145,0.2116262,0.7465045,0.4028071,0.3215898,0.3813978,0.07862718,0.2459018,0.8553404,0.5160399,0.8359235,0.4889761,0.8477715,0.545529,0.4953336,0.5927901,0.08090612,0.2218131,0.7446755,0.7551906,0.6254011,0.8567275,0.7002074,0.4768788,0.5995305,0.241407,0.4007476,0.5209777
0.7134865,0.3435989,0.183751,0.1880748,0.473516,0.2621054,0.6370829,0.1176461,0.09374388,0.02636329,0.2611101,0.1237622,0.7442148,0.5323742,0.17479,0.257736,0.4656774,0.1616429,0.4683804,0.532425,0.1885947,0,0.5193061,0.1377924,0.7238519,0.409115,0.3268999,0.4673388,0.04434871,0.3750321,0.8138507,0.6287259,0.8505081,0.508123,0.8718988,0.5726898,0.5347227,0.6385263,0.1243661,0.1619619,0.7738789,0.7567583,0.5893109,0.8822479,0.6564945,0.4159952,0.5087039,0.1960286,0.5409734,0.5438405
0.6682913,0.4001081,0.1596679,0.1325806,0.4648942,0.3267303,0.5537339,0.1013782,0.08905437,0.1180473,0.2976051,0.05105996,0.7839162,0.5360628,0.1981995,0.1578824,0.4474387,0.2421437,0.472313,0.5459654,0.2493546,0.01967642,0.4717811,0.1499927,0.768272,0.4786242,0.3366209,0.3734213,0.1249492,0.3099126,0.698743,0.4382363,0.8708788,0.5162987,0.8045988,0.5940252,0.5541121,0.5967771,0.03540216,0.2033155,0.6200134,0.8350396,0.497577,0.819697,0.7102025,0.3391171,0.4255923,0.2084443,0.4996379,0.5506954
0.6485069,0.376597,0.1715807,0.1381867,0.4657905,0.3389499,0.5985639,0.0399356,0.06960014,0.08916193,0.2931012,0.1757777,0.7245663,0.4999006,0.2229033,0.297229,0.5072412,0.1285996,0.5109586,0.5434288,0.2313386,0.08006629,0.4740845,0.2269161,0.7811857,0.4322832,0.2170869,0.4226454,0.04948238,0.2696565,0.7303717,0.4660358,0.8364297,0.4036923,0.8385313,0.5578269,0.4676726,0.5897611,0.03709853,0.2361422,0.7196755,0.8378481,0.5695317,0.8488402,0.6631574,0.450538,0.5146164,0.3335439,0.4936751,0.5615251
0.6492451,0.420596,0.2099815,0.2449514,0.3889645,0.4769231,0.7018638,0.1193476,0.09139477,0.07192655,0.3187099,0.142525,0.7892642,0.511062,0.1759811,0.2137973,0.4317898,0.07624401,0.5413677,0.5346525,0.1844103,0.08209734,0.4599149,0.1842794,0.7542362,0.4653904,0.2833586,0.4558611,0.1361834,0.2637537,0.7833322,0.5657421,0.8526248,0.5008892,0.8249971,0.5846902,0.5083159,0.5876799,0.02745054,0.213602,0.7301169,0.8530847,0.5913196,0.9158287,0.7017033,0.4894543,0.4946152,0.3323501,0.4961344,0.5708774
0.7054715,0.4176277,0.201219,0.183172,0.4912752,0.4135249,0.589367,0.00185893,0.08705184,0.0563644,0.2161754,0.1612977,0.8275554,0.6017355,0.1642608,0.2092427,0.4696498,0.1709162,0.5391316,0.4969271,0.2141858,0.04103899,0.5171922,0.1683269,0.8381331,0.4575995,0.2333889,0.4577311,0.07232152,0.3528664,0.7742311,0.521667,0.8321664,0.45146,0.9234266,0.6430113,0.5562933,0.5947787,0.01364649,0.1462405,0.7869799,0.8102788,0.5344386,0.8602206,0.6524041,0.4891948,0.5456875,0.2799492,0.4797341,0.6954369
0.6552449,0.4713197,0.1858851,0.2281766,0.4688973,0.2860229,0.6450358,0.06574143,0.05358023,0.1090378,0.2377193,0.1414857,0.7658707,0.4238406,0.1462311,0.2571603,0.3814805,0.08541998,0.4578027,0.5433061,0.232217,0,0.4947632,0.2204238,0.8322714,0.4600776,0.1990921,0.4606331,0.08420783,0.223029,0.7599356,0.567477,0.8684297,0.5062865,0.8711047,0.6025798,0.4728645,0.5340128,0.02491323,0.1785942,0.7475436,0.9405676,0.6451558,0.8541769,0.6629682,0.444023,0.5905786,0.2416091,0.5789975,0.6304119
0.6186509,0.3884256,0.1988854,0.2348936,0.5417699,0.3979276,0.6002011,0,0.05851262,0.1665718,0.4013922,0.2365711,0.872986,0.5037221,0.0531127,0.2166121,0.4888627,0.08345815,0.5664469,0.5636371,0.2665853,0,0.4418684,0.2292344,0.7931364,0.4046115,0.2245052,0.5258346,0,0.2352078,0.660936,0.4358201,0.8546856,0.4032088,0.8859441,0.6570222,0.5756997,0.6294807,0,0.245163,0.7867876,0.8187097,0.5174098,0.91102,0.6728864,0.5015627,0.5638878,0.3151114,0.6211061,0.6549171
0.5942626,0.3828951,0.129918,0.2030675,0.4437056,0.4005626,0.6400498,0.07999945,0.07813624,0.05653601,0.2784016,0.07805413,0.8310174,0.5057123,0.20372,0.2905709,0.4396411,0.04230029,0.5268645,0.5747744,0.1998351,0.07996832,0.4883176,0.2637185,0.7698016,0.4815994,0.2890793,0.4505296,0.06882475,0.2831865,0.7201443,0.549969,0.7651105,0.4935261,0.8345463,0.593514,0.4939809,0.6049508,0.03557264,0.1437047,0.8076792,0.870058,0.5800397,0.8586762,0.720368,0.4735873,0.5411832,0.3041937,0.5903152,0.6568795
0.6668883,0.3477629,0.1716064,0.1871958,0.3864166,0.4312559,0.5615059,0.1055111,0.07292061,0,0.2773344,0.2543946,0.8953138,0.4490652,0.2316092,0.334459,0.3724675,0.1190693,0.5482339,0.5770805,0.1814127,0.01346915,0.47857,0.2227561,0.7600015,0.4866993,0.2349423,0.5449602,0.0710727,0.2613415,0.7887954,0.5240343,0.8839924,0.4815944,0.8880517,0.5857453,0.4426139,0.6408219,0.01619868,0.2051445,0.815006,0.8429875,0.5262263,0.810626,0.6258508,0.4426165,0.4807134,0.3414303,0.6574291,0.6674549
0.5885697,0.3821804,0.138201,0.1190932,0.4933812,0.4972122,0.5176188,0.07652825,0.08339213,0.06634483,0.278223,0.1638,0.847729,0.404469,0.2045241,0.3376384,0.4841373,0.1318787,0.5441259,0.5983213,0.1839415,0,0.4638523,0.2593874,0.7326171,0.4946951,0.2032161,0.4908727,0.08148796,0.4194729,0.7028074,0.4548963,0.8739991,0.4547436,0.9035119,0.6166227,0.5595257,0.7266718,0.03036392,0.2296707,0.6638951,0.8853828,0.5467691,0.8916768,0.770283,0.4397868,0.4109899,0.4194778,0.6420467,0.6300347
0.118436,0.8625718,0.3270991,0.4598623,0.388855,0.7621596,0.4289013,0.1968261,0.3826494,0.1185308,0.2216255,0.678314,0.4902474,0.1380295,0.1882371,0.3912194,0.5658973,0.7649963,0.7976735,0.6722496,0.1504973,0.1833054,0.3601517,0.6510665,0.4638621,0.7920896,0.3789266,0.7805678,0.3183222,0.2660041,0.6087783,0.5657155,0.6798679,0.1946509,0.6280044,0.7050663,0.7468363,0.6695861,0.2933222,0.3661315,0.7312486,0.7964839,0.2871743,0.6061274,0.4605079,0.6648105,0.1690493,0.1633153,0.8555798,0.3556941
0.1703686,0.5624992,0.2213362,0.3892709,0.3821203,0.6204174,0.373569,0.2366219,0.2603572,0.1058474,0.193966,0.5465746,0.5990785,0.2866428,0.1347488,0.3797113,0.4600839,0.8164847,0.7027406,0.7290885,0.1243439,0.1093103,0.4674652,0.5412633,0.4467206,0.6462389,0.3226534,0.7463642,0.244612,0.2638898,0.5827335,0.5678532,0.6856152,0.2354666,0.7506829,0.6659154,0.7420381,0.6833702,0.1501856,0.2368003,0.6713926,0.7829912,0.2481138,0.6928471,0.4314085,0.6108676,0.2586063,0.1583533,0.8437729,0.3165931
0.2430089,0.510254,0.106544,0.5302848,0.3946158,0.5950651,0.404061,0.1922729,0.1808268,0.08014587,0.2292213,0.4685634,0.6882567,0.3815032,0.1252935,0.2831781,0.502732,0.5395542,0.6717286,0.6577312,0.08967039,0.0500434,0.377726,0.4705295,0.4761521,0.6107996,0.2728733,0.7277926,0.2851973,0.3353502,0.6323984,0.526911,0.7873484,0.270222,0.8001631,0.8054557,0.5723611,0.5561278,0.1510291,0.2404073,0.6714389,0.8609346,0.2778755,0.7680781,0.4989242,0.5923973,0.3093985,0.1710012,0.8145238,0.348067
0.3717263,0.4826812,0.09567383,0.3545496,0.3876515,0.5986015,0.390106,0.1294143,0.164237,0.148744,0.3204274,0.4583235,0.6880917,0.4331589,0.147319,0.2718418,0.5103806,0.4896141,0.6297377,0.6609432,0.1256288,0.1519806,0.3955561,0.4424137,0.6012552,0.5378686,0.3271418,0.7878239,0.1972875,0.2893751,0.6785516,0.5047167,0.7803686,0.3987173,0.7593566,0.7603505,0.5628483,0.6052733,0.08689169,0.3100433,0.6723902,0.8638121,0.3558188,0.7437419,0.5120203,0.5305051,0.3735276,0.233878,0.7773774,0.4469046
