ch0,ch1,ch2,ch3
0.9181642,-0.05684198,0.9905111,1.093435
0.3804338,-0.9189687,-1.162995,-0.8886327
1.776173,-0.5965438,0.5286594,0.3507298
-1.226103,1.653834,0.2689975,0.2362499
-0.3843029,-0.982485,0.7855887,-0.4146916
1.419708,1.79035,-2.051728,1.558029
-1.007801,-1.635063,-0.03772448,-1.893076
1.355116,1.82553,-0.6549539,1.075302
-1.808701,-1.974046,0.696754,-1.579865
0.8404379,0.4826561,-0.03485023,0.6584359
-0.3671487,0.2660407,-0.7463796,-1.388659
-0.4328853,0.04810817,0.120768,0.1646957
1.35612,-0.8056168,-0.5993822,0.8520821
0.4669678,-0.4142933,-0.6241744,0.1771097
0.01644295,0.8266019,-0.280822,-0.6821074
-0.3944149,-1.344339,0.004900483,0.5093031
-0.2506384,0.424461,-0.9961053,-0.7765305
-0.03330375,0.03724809,0.2259135,-0.2199711
-0.223069,-0.02588831,-0.2624897,-0.5797148
-0.3602995,0.37648,-0.6384866,0.05867436
0.8271116,-1.13807,-0.48652,-0.435424
-1.162005,-0.4352707,1.00432,-0.4409854
0.770136,0.9000507,0.04707208,0.7056723
0.763574,-0.05674978,1.31084,-1.106874
-1.145634,1.083427,-0.532142,1.907605
0.8218671,-0.7454801,-0.7065169,-1.037154
-0.9277038,0.1143252,-0.6562823,0.3770043
0.9407013,-0.1754804,0.3814924,-0.4120442
-1.000176,-2.394585,-0.8857647,-0.07307503
-0.7747987,1.37899,-0.3291907,-0.7003953
0.02731249,-1.422977,-0.4456109,0.3143371
-0.6228759,0.9535975,-1.072177,0.001376279
1.180645,-0.1484507,0.2825721,-0.4689533
-0.9023239,-0.04126274,0.04456237,-0.621208
0.6538077,0.4643505,0.4716621,0.7878152
-0.3648038,-0.3066118,-0.5865789,0.9182672
0.2450242,0.8571562,1.00314,-1.079277
-1.110616,-1.052377,-2.743253,0.9610428
-0.3900566,0.4229262,0.6933545,-1.371336
-0.8175338,-0.3250185,-0.04931045,0.3037582
-0.2002148,0.4982314,0.91691,-0.6019895
-1.081065,1.166464,-0.492874,1.357271
0.9018772,-1.433249,0.08036235,-0.2037322
1.522287,0.01004212,-1.498853,-0.07541955
-1.2916,0.7417154,0.258066,-0.3845338
-1.318941,-1.137073,-0.008849597,0.01523722
0.9508699,0.0249774,-0.2921241,-0.5974923
-1.600568,-0.1839687,0.9386569,-1.24241
1.717029,0.3949538,-0.2932959,0.6287944
-1.039347,0.09999013,-0.6783504,-1.015423
-0.3581969,0.3670808,0.3274107,0.706212
0.8777151,0.6679071,-0.5944215,-0.6410637
-0.6869196,-0.03366069,0.9374699,0.48874
0.4016148,0.9131125,1.333924,0.8093144
-0.6251728,-1.690576,-0.3447921,-1.38532
2.640865,1.892629,-0.4844072,1.446751
-1.75261,-0.228638,-0.2579953,-1.80954
1.28866,0.9784789,0.3482263,1.356479
-0.7423459,-0.6071134,0.8323928,-0.05825868
-0.1897087,0.5966598,0.2176653,1.011957
0.135116,-0.4775189,-0.3824533,-0.5174213
-0.0968689,0.1620097,-1.017584,-0.6041644
1.539647,-1.467151,0.6297374,0.3429329
-1.731073,1.546597,-0.4863105,-0.4674136
2.30294,-0.5839921,0.2872644,-0.03331411
-1.919249,0.7115384,1.010987,0.3069748
0.4799885,-0.8261282,-0.994572,0.9112939
0.1936857,0.6259346,0.1357302,-1.075399
-0.02185263,-0.2272723,1.142466,-0.4005436
0.2682373,-0.1502748,-0.3953134,1.29986
0.2711543,-0.1613118,0.4523896,-0.2210033
-0.4091171,-1.104158,0.07101051,0.9731974
0.7226088,-0.5486836,0.0696744,0.5477647
0.08886547,1.159505,-0.04496701,-1.280473
0.641811,-0.8244053,0.3516073,-0.2302551
-0.6828523,1.139648,1.283014,0.962032
0.2382933,-0.541041,-0.2002347,-0.9477082
-1.240616,0.5643431,-0.5068246,0.04889604
-0.1309536,1.815546,-0.736435,-1.0281
0.4981808,-0.8439337,-0.06721334,0.04572879
-0.1455571,0.9899218,0.3546178,-0.4238196
-0.2292298,-0.134535,-0.7813866,0.6474801
-0.02916388,0.5443794,0.8608123,-0.3492216
0.03334932,-0.8749531,1.174017,0.9688532
1.233961,-0.2429927,-0.124323,0.3536587
-0.0883474,-0.1302039,1.192863,-0.3706669
0.3076594,0.5028401,-0.05949328,-0.1683763
-0.8425448,-0.5626586,0.1712992,-0.8185233
0.4253435,0.5369957,-0.7338824,1.201826
1.038596,-0.5729026,0.6122393,-0.4444834
0.7616952,0.7627202,0.3152309,1.258105
0.4256294,-1.187792,0.04955618,-0.8491405
0.7544106,0.3217749,-1.258941,0.9696373
-0.06309308,-0.1491278,0.6949012,-0.9964414
-1.060302,-0.1417898,-0.9827283,0.8259511
1.214563,0.4679511,1.223514,-0.5209943
-1.627963,0.233506,0.7171555,1.433728
0.2316006,-0.01487472,1.651988,-0.0104481
0.3586174,0.08918029,-2.15719,0.2123763
0.3936449,0.1230761,1.572204,-1.09609
0.8219947,-0.5222515,-0.4382779,1.501985
-0.184604,-1.123093,1.467355,-1.361904
0.9831348,-0.1690419,-1.033632,1.344734
-1.1814,-1.768134,0.5108054,-1.43771
-0.4997009,1.620738,-1.496002,1.497553
0.7343387,-0.6078118,2.048411,-1.335741
-0.7951329,0.7862157,-0.7122066,1.510034
-1.025952,0.02675747,1.006152,-1.092049
-0.2495385,0.1302264,0.03434458,1.059517
1.391536,1.191615,-0.8571631,0.6537679
-0.5807162,-1.400911,1.81499,-1.359975
0.3194702,0.2351204,-2.297254,0.92372
0.1754861,-2.140193,1.29781,-1.687122
0.5522305,0.7712805,-1.853492,1.791796
-1.090498,-1.303365,0.5492472,-2.302269
0.2984869,1.384497,-1.042644,1.273587
-1.279125,-2.303381,0.2970189,-0.7304824
0.7108835,2.069413,-1.518324,0.3569773
-1.616336,-1.225698,2.654657,-1.015173
1.439166,1.123539,-1.621919,2.119034
0.004163928,-1.305383,1.337204,-1.867355
-0.09896911,2.166342,-0.970781,1.237872
-0.5762439,-1.450507,2.776556,-1.926946
0.2503485,0.9584931,-1.06447,2.415485
0.2203032,0.8511221,1.794557,-2.605718
-0.4054308,-0.9670401,1.121382,3.017988
-0.1138112,0.404819,-0.107672,-1.398461
-0.08398059,0.9147987,0.6161772,-0.598496
0.6608547,0.2706489,0.6116245,0.3624
-0.7756817,-0.3250179,-0.5054774,-0.8456688
-0.09723126,-1.279449,-0.9081821,1.181667
-1.316218,1.413358,-0.4180159,-0.504735
2.409478,0.1302329,0.6652165,-1.003296
-0.8239505,-1.474416,-1.692345,0.9157327
2.365442,1.212111,-0.3366825,-1.105646
-0.7915744,-0.8689159,0.07437301,0.5727615
1.047238,0.3417921,-0.3380408,-0.1090111
-0.9574169,-0.0861273,0.7279331,-0.4278521
1.202512,-0.7291626,-0.2575459,0.6295448
-1.094828,-0.060321,-0.9323837,-0.313361
1.337449,0.9555248,0.7319178,0.2628983
-0.5056749,-0.2714232,-0.8413793,-0.3784033
0.2172541,-0.8910368,-0.2682289,0.5074995
1.774288,-0.7663593,-1.108323,-0.9508886
-1.734618,0.7844198,-0.8378553,1.078795
1.903129,1.365433,-0.06394129,-1.084331
-1.544719,-0.05282412,0.1885554,-0.5752946
0.2023648,0.1048712,0.5478017,0.5403416
-0.5145949,-1.378245,0.2044524,0.558935
-0.06514082,0.5486117,-1.605868,-0.2568775
0.6154811,0.4283791,1.058389,-0.2470056
0.3282177,-0.1200358,-0.05601653,0.4543621
0.3829349,-0.1089495,1.072794,-0.3035193
-0.8378458,-1.410438,-1.412351,1.124219
0.2292419,0.9243297,-0.7196112,-1.245358
-1.649827,-3.145066,2.510513,-0.242754
1.889498,2.358818,-1.593383,1.25512
-0.5470621,-1.800526,1.335341,-1.975011
0.1107515,1.59984,-0.8932032,2.104944
0.03282792,-0.3831987,1.130434,-1.428839
-1.514671,1.092622,0.07690941,1.305656
-0.01429479,-0.6863535,-0.3807444,-0.05130491
0.4225658,-0.6730119,-1.076736,0.3263905
-1.084397,2.166334,-0.7215727,-1.320864
0.2842299,-0.9411135,1.419749,0.5247561
0.108418,0.4262022,-1.881182,-0.1383073
-0.1108581,0.8807258,1.01935,-0.5032732
0.5194146,0.2282521,0.6702182,0.6435801
0.3915066,-0.1153702,0.2345217,0.9100706
0.7177377,-0.7478561,-1.002245,-0.4667083
-0.1762612,0.3473287,1.356013,0.09566321
1.054471,-0.9953377,0.3560916,0.854954
-0.596002,0.6896923,-0.2903092,-0.02684294
-0.2069621,-0.7664367,0.645716,0.4076071
0.6564474,-0.2586768,-0.6277595,-0.9485261
0.280355,0.5038521,0.02205102,0.02881132
0.8964741,-1.295631,1.000324,-0.7262325
-2.136439,0.4336879,-1.83863,1.214903
0.8986862,-1.080837,0.8102786,-1.1866
-1.469033,2.121883,-1.010372,1.825172
1.685639,-0.2810912,2.841066,-0.7909374
-1.982981,0.2031289,-1.646768,1.754839
0.09758507,-0.4162269,1.112808,-1.609457
0.115302,0.193556,-0.7504692,1.954964
1.489322,-0.3897612,0.9764845,-0.045368
-0.1032868,-0.3280125,-1.161826,1.024483
-1.298145,1.184144,1.59621,-0.5135688
1.01386,0.9295413,-1.045298,1.447817
-0.1397686,-1.136797,0.2166771,-0.4969777
-0.08279705,-0.5446869,-0.3819034,1.472743
0.3212749,0.0999468,0.8314605,0.2869036
1.303811,0.9198313,-0.8143196,-0.6631652
-0.6147635,0.8881311,1.656669,0.6188088
-0.2599981,-0.03949337,0.7029931,-0.05754215
0.7058602,0.1779733,0.1596293,0.5329321
-0.2007065,-1.636349,-1.162329,-0.8491778
0.07945928,0.2048927,1.081484,0.1106187
-0.9595715,-0.8647439,-1.578319,0.6443785
0.04663582,0.3163869,-0.8115165,-1.591047
1.176275,-0.3059848,-0.01520826,-0.1802544
-1.091662,1.00111,1.580035,1.033588
0.9780267,0.07295824,-0.9390677,-0.2033029
-1.425169,0.3256213,-0.2372087,-1.104204
0.6981836,-0.2681098,0.8433186,-0.5172589
0.05708845,0.1658314,0.5237868,0.6310084
-0.05594211,0.1601068,-0.7854505,0.1153415
-0.4767465,-0.0424492,0.3697998,0.5704663
-0.1852102,-0.3589651,-1.018996,-0.03785377
-1.236338,0.494384,-2.047517,-0.1417979
0.5962755,-0.1127564,0.5584912,-0.6162775
-0.5140881,0.5732991,0.3086835,2.002378
-0.1926559,0.04623899,2.263178,-0.2284347
-0.7654615,0.1886827,0.1562627,1.160699
1.848368,0.09798074,-1.042404,-0.4891763
-0.8517956,-0.4462321,1.488689,0.1051495
0.09078849,1.637457,0.3467928,-0.6439398
-0.07976999,-0.6728292,-0.3803653,-0.8498188
-0.01517162,0.8745302,-0.6508917,0.2181296
0.6523793,-0.5132189,0.2895286,-0.2191012
-0.1932743,0.1320097,-0.8049295,1.041371
-0.5177133,0.4731856,0.4707102,-1.604167
0.04746017,0.666268,0.149725,1.974191
-0.1501427,-0.04026464,0.3129017,-0.1559721
0.332284,0.2153505,-0.01262099,0.8449908
0.8445864,0.5624887,-0.4111318,-1.247396
-0.7879651,0.1832749,0.3275023,-0.7635497
0.1965862,0.8069485,-2.07468,-0.1329509
0.7859463,-0.9442539,0.3432387,-1.303009
0.07603936,-0.8458366,0.3770895,1.724729
-0.3992932,0.8300054,1.042743,-1.057174
-0.7223785,-0.4914584,1.650789,1.81561
0.07959092,0.01187699,-0.9143667,-0.04436735
0.1474345,-0.2750759,-0.6346424,-0.2454729
1.450127,0.08903437,-1.425473,-1.268877
-1.442308,-1.137283,0.5527118,0.1100566
0.3938525,0.1460464,0.5810778,-0.3206232
0.1907761,-1.185055,-0.7533623,0.9882254
0.1765392,0.810361,0.5205878,-0.876646
-0.5821536,-1.337803,-0.3260065,1.184145
0.02571116,-0.05715495,0.1587218,-0.1442702
0.1171819,0.2626758,-0.9335619,0.3336002
1.136064,0.1687677,2.084167,-0.5640337
-1.950703,-0.5239459,-1.28648,1.56977
1.145314,1.00165,0.4764195,-1.932518
-0.6322335,0.1670489,1.55013,0.9917651
1.243362,-0.9750165,0.1528509,-0.07388121
-0.8532081,1.463611,-0.8378289,-0.3182287
1.548566,-1.237817,0.3941664,0.07732811
-0.9538512,-0.07552753,-0.7506983,0.8559149
1.995153,1.790208,0.7527851,-1.555731
-2.305298,-1.557332,0.2513137,0.605892
1.410348,2.072285,-2.051397,0.3131575
-1.332386,-0.4884077,2.410465,-1.201093
1.028029,-0.2717522,-1.250567,1.235128
-1.004699,-0.5061104,0.2736746,-0.5290386
1.473316,0.5516809,0.9123485,0.1108301
-0.774119,-0.1430107,-0.2144789,0.8577664
-0.1314034,1.571324,-0.2037674,-0.3052771
0.1176454,0.1388564,-0.6696482,-0.2727717
0.6557758,0.2465075,-0.305995,-0.8668432
0.08947697,-1.080162,-1.177165,0.7755669
0.517609,1.974116,-0.06971919,-0.276954
-0.02345337,-0.8458249,0.3988218,-0.4091671
-0.472368,0.2415499,-0.7533338,1.645373
-0.158265,0.7927019,1.186013,-0.8019269
-0.6991315,-0.7024777,-0.3315361,1.065767
-0.2043942,0.1831705,-0.619671,-0.05320835
-0.05218996,-0.8492587,0.1617732,0.5755087
0.9027479,0.847464,0.03712472,0.9189025
-1.830501,-0.3160339,-0.5486085,-0.4153023
0.2332509,-0.4235926,-0.7762901,-0.2829936
0.02595386,1.47297,0.3116086,-0.1668939
0.8678446,0.3598325,1.038573,-0.2533611
-0.7149499,-0.7001297,-0.8230039,-0.7618465
-0.4139671,1.604145,1.021332,0.6398438
-1.854688,-0.3819307,-0.5636475,-0.1804429
1.702257,0.1276842,1.549863,0.5564052
-1.096628,-0.3322084,-0.7959053,-0.9214021
1.076373,-0.5739929,0.3672025,0.3962565
-0.95923,0.6145841,-0.3150205,0.05157649
0.7581009,-0.5627438,0.3868349,-0.8402215
0.366734,-1.576402,-0.2055345,1.4777
0.121688,0.08566108,-0.05637325,-0.5532264
0.2926027,-0.3313429,0.5479583,0.4942564
-0.3299493,1.228634,0.4254898,0.7746693
0.5361827,-1.898769,-0.8675413,0.7398184
0.4401469,0.9803293,-0.6708372,-1.008926
-0.5598889,-0.6769316,-0.0819392,-0.6455357
-1.030809,1.194754,0.09828212,1.483411
1.013023,-1.955313,1.760591,-1.479095
-0.4964154,-0.02736268,-1.006783,1.760647
-0.7599186,0.6784759,0.9505672,-1.713437
1.42997,0.07409833,-0.8763972,1.034754
-1.012761,0.03633728,0.1629664,-0.8297184
-0.982828,-0.2890717,-0.2256744,0.4884329
-0.313042,0.638245,-1.497734,-1.330846
-0.0005221331,0.6569379,1.395436,-0.3580889
0.6706104,-0.07734651,-1.081264,1.497852
-0.6045085,-1.224253,-0.203908,-1.756181
0.4067865,2.355001,-0.06898488,0.4513194
0.1847064,-1.092523,1.190366,-0.1996815
0.4296583,-0.09533721,-0.9396112,0.9010375
0.328473,-1.039012,0.4272483,-0.2740097
-1.298291,1.837922,-0.7473684,0.3927023
2.04039,-0.20333,0.1365105,-0.9997581
-2.426046,0.6837192,-1.347849,-0.2652845
2.006516,0.03854348,-0.5953853,0.1095013
-1.473086,-1.925074,-0.6286385,-1.331168
1.19677,0.676759,-0.3483532,0.7799937
-2.752791,-0.2834223,0.0467917,-0.8158739
1.345367,-0.3477949,0.2222004,1.936926
-1.471511,-0.4755019,-0.2241811,-0.7571862
-0.4683149,-0.2094871,0.397018,0.6379639
0.2509801,-0.07769043,0.6494819,-0.8431672
-0.1490564,-0.2441231,-1.296619,0.4862763
-0.5474534,-0.4093983,0.4768949,-1.108103
0.3261904,0.9345813,-0.3354798,0.8184881
-0.4376112,0.6077115,1.523212,-1.083191
-1.444839,-1.172893,0.3703197,0.8900859
-0.111735,1.827954,-0.6312839,0.2555375
0.2484101,-1.758777,2.014021,-0.9977003
-0.5733042,0.2073444,-1.540189,2.079246
1.140947,1.262973,-0.06349319,-2.27884
0.05811493,-2.437679,0.8042825,1.542282
-0.2781641,0.3395505,-0.03038361,-1.025243
0.02991134,1.096817,0.1574664,0.7733378
-0.2188979,-1.048727,2.009567,-0.7952541
0.5248536,1.685174,-0.01085755,1.672485
-1.113207,0.1612014,0.6016011,-2.074445
0.6035079,0.02127266,-0.3811437,1.314068
-1.033893,0.9142837,-1.058243,-1.263626
1.298041,0.1130927,-0.6652781,0.4970596
-0.4933986,0.9008228,-0.2095612,-0.1643481
-0.8875225,-0.09532256,1.38212,0.07926279
-0.4254029,-0.5804906,-1.105351,1.425064
-0.08841203,1.124997,0.3604228,-1.148291
0.1461573,-0.3138063,0.4459183,-0.1346958
0.1964517,-0.8716821,0.454269,0.7423874
0.2967347,0.02623418,-1.029968,-0.002117853
-0.8371361,-1.402419,0.4568264,-1.098554
1.142952,-0.9651211,-0.9691186,0.6084351
-0.3581435,0.3852364,0.5323584,-1.586486
0.4351594,-1.7185,-0.4002754,1.438718
-0.4085738,0.1244928,0.01341396,-0.5404968
0.7329181,1.399031,0.760572,-0.4684678
-0.9276471,-1.833139,1.622618,0.7014532
-0.1293822,2.892079,-1.358114,0.5680436
0.5345166,-2.264941,1.586373,-0.7631078
-1.521641,0.3099101,-2.41118,0.9035249
1.829616,0.2222619,-0.2044676,-1.684344
-0.3400739,-1.137441,0.6907408,1.27948
1.702895,1.114771,-0.3551143,-0.1954212
-0.6964228,-1.721481,1.562875,-0.3475536
0.807773,0.674523,-0.5185868,1.336547
-0.4933353,-0.2104492,0.0171065,-1.645421
0.4928082,0.02779428,0.4870439,0.6599552
-0.6796842,0.0112162,-1.379108,-0.9723443
1.297164,-0.2048565,0.5582482,0.2096075
0.4868403,0.9169446,-1.457928,0.3805914
-0.6364521,-0.2208984,1.850398,-1.563231
0.7358608,2.054063,0.5070547,2.219476
-0.8163205,-1.93639,-0.5239641,-1.025153
-0.4840946,0.1654985,-2.226341,0.3392484
-0.3549201,-0.4379632,1.058667,-1.074905
-0.9159711,-0.0622894,-1.659272,1.226118
1.204733,1.075279,0.9880521,-2.019011
-1.420788,-0.4449845,-0.4611824,0.9468053
1.001513,1.476925,1.565527,-0.8173947
-0.2933509,-1.810687,2.491061,1.294908
0.2992626,0.3683115,-1.719616,-0.294864
-0.5663893,0.5247287,1.093182,-0.3988127
0.06102648,-1.344882,-1.944306,1.05067
0.376013,-0.3169702,-0.1330786,-1.19312
0.7390101,0.03333189,-1.079069,0.6814254
0.08701783,0.2229497,1.426127,-0.9243258
-0.5512591,-0.7795484,0.474448,0.6988323
-0.3067256,0.2922808,0.9169167,0.8160922
1.07684,0.3572556,0.833727,1.046497
-1.677498,-0.7867325,0.4638304,-0.3652831
